frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
3672,02:01.524,0,,,,,,,,,,,,,,,,
3687,02:02.021,0,,,,,,,,,,,,,,,,
3702,02:02.517,0,,,,,,,,,,,,,,,,
3717,02:03.014,0,,,,,,,,,,,,,,,,
3732,02:03.510,0,,,,,,,,,,,,,,,,
3747,02:04.007,0,,,,,,,,,,,,,,,,
3762,02:04.503,1,1763.0,581.0,1907.0,802.0,,,,,,,,,,,,
3777,02:04.999,2,1810.0,858.0,2049.0,1120.0,1269.0,766.0,1394.0,960.0,,,,,,,,
3792,02:05.496,3,1127.0,891.0,1317.0,1135.0,1696.0,774.0,1837.0,1011.0,584.0,789.0,714.0,992.0,,,,
3807,02:05.992,3,78.0,784.0,302.0,1047.0,696.0,919.0,894.0,1173.0,1192.0,843.0,1333.0,1076.0,,,,
3822,02:06.489,3,1336.0,836.0,1524.0,1074.0,1824.0,712.0,2000.0,965.0,887.0,768.0,1042.0,967.0,,,,
3837,02:06.985,3,1392.0,907.0,1582.0,1151.0,1892.0,793.0,2080.0,1053.0,943.0,784.0,1087.0,992.0,,,,
3852,02:07.482,3,1032.0,963.0,1221.0,1200.0,565.0,822.0,731.0,1034.0,1498.0,858.0,1652.0,1100.0,,,,
3867,02:07.978,3,716.0,1012.0,917.0,1264.0,117.0,908.0,332.0,1166.0,1209.0,890.0,1352.0,1124.0,,,,
3882,02:08.474,3,631.0,904.0,837.0,1162.0,12.0,838.0,243.0,1102.0,1138.0,775.0,1281.0,1001.0,,,,
3897,02:08.971,3,958.0,884.0,1139.0,1124.0,432.0,822.0,611.0,1046.0,1433.0,751.0,1580.0,984.0,,,,
3912,02:09.467,3,874.0,838.0,1060.0,1076.0,347.0,756.0,532.0,980.0,1354.0,705.0,1496.0,944.0,,,,
3927,02:09.964,3,710.0,918.0,903.0,1158.0,184.0,791.0,385.0,1031.0,1206.0,801.0,1349.0,1037.0,,,,
3942,02:10.460,3,1071.0,924.0,1251.0,1163.0,626.0,823.0,790.0,1034.0,1555.0,807.0,1709.0,1049.0,,,,
3957,02:10.956,2,1678.0,953.0,1893.0,1211.0,1233.0,837.0,1383.0,1038.0,,,,,,,,
3972,02:11.453,3,1092.0,951.0,1275.0,1186.0,1577.0,816.0,1735.0,1049.0,613.0,863.0,778.0,1075.0,,,,
3987,02:11.949,3,891.0,862.0,1075.0,1104.0,359.0,781.0,541.0,1009.0,1376.0,740.0,1521.0,965.0,,,,
4002,02:12.446,3,253.0,728.0,448.0,964.0,812.0,833.0,998.0,1065.0,1301.0,695.0,1442.0,918.0,,,,
4017,02:12.942,3,1081.0,906.0,1261.0,1133.0,577.0,802.0,740.0,1013.0,1552.0,760.0,1705.0,983.0,,,,
4032,02:13.439,3,1833.0,783.0,2010.0,1025.0,1342.0,934.0,1527.0,1163.0,846.0,819.0,992.0,1020.0,,,,
4047,02:13.935,3,1382.0,951.0,1569.0,1189.0,1879.0,799.0,2060.0,1047.0,877.0,838.0,1026.0,1036.0,,,,
4062,02:14.431,3,1672.0,785.0,1834.0,1025.0,1207.0,941.0,1386.0,1171.0,692.0,830.0,850.0,1040.0,,,,
4077,02:14.928,3,1023.0,949.0,1195.0,1175.0,445.0,868.0,620.0,1085.0,1457.0,804.0,1608.0,1029.0,,,,
4092,02:15.424,3,1774.0,869.0,1947.0,1107.0,792.0,987.0,946.0,1197.0,1331.0,1038.0,1511.0,1266.0,,,,
4107,02:15.921,2,342.0,799.0,559.0,1044.0,832.0,669.0,980.0,891.0,,,,,,,,
4122,02:16.417,1,349.0,645.0,528.0,894.0,,,,,,,,,,,,
4137,02:16.914,1,372.0,638.0,551.0,887.0,,,,,,,,,,,,
4152,02:17.410,3,301.0,694.0,493.0,927.0,888.0,767.0,1065.0,995.0,1340.0,644.0,1483.0,862.0,,,,
4167,02:17.906,3,1159.0,845.0,1335.0,1075.0,650.0,787.0,812.0,995.0,1615.0,698.0,1776.0,940.0,,,,
4182,02:18.403,3,1729.0,678.0,1895.0,922.0,1255.0,835.0,1431.0,1060.0,752.0,757.0,908.0,960.0,,,,
4197,02:18.899,3,780.0,837.0,964.0,1067.0,160.0,732.0,364.0,966.0,1246.0,705.0,1388.0,927.0,,,,
4212,02:19.396,2,313.0,879.0,539.0,1133.0,861.0,732.0,1005.0,949.0,,,,,,,,
4227,02:19.892,2,345.0,784.0,568.0,1031.0,882.0,651.0,1024.0,860.0,,,,,,,,
4242,02:20.389,2,512.0,906.0,716.0,1150.0,1027.0,779.0,1166.0,987.0,,,,,,,,
4257,02:20.885,3,565.0,941.0,767.0,1191.0,1066.0,814.0,1205.0,1030.0,-83.0,853.0,127.0,1107.0,,,,
4272,02:21.381,3,657.0,885.0,848.0,1133.0,38.0,799.0,264.0,1046.0,1147.0,773.0,1286.0,983.0,,,,
4287,02:21.878,3,641.0,844.0,835.0,1094.0,5.0,771.0,233.0,1018.0,1134.0,733.0,1274.0,949.0,,,,
4302,02:22.374,2,336.0,857.0,559.0,1107.0,890.0,742.0,1033.0,957.0,,,,,,,,
4317,02:22.871,2,325.0,742.0,550.0,990.0,874.0,620.0,1018.0,838.0,,,,,,,,
4332,02:23.367,2,317.0,725.0,544.0,978.0,873.0,608.0,1013.0,826.0,,,,,,,,
4347,02:23.863,2,376.0,753.0,596.0,1002.0,905.0,629.0,1047.0,842.0,,,,,,,,
4362,02:24.360,2,358.0,769.0,580.0,1013.0,892.0,643.0,1031.0,850.0,,,,,,,,
4377,02:24.856,2,326.0,796.0,549.0,1044.0,878.0,664.0,1020.0,877.0,,,,,,,,
4392,02:25.353,2,317.0,792.0,544.0,1044.0,873.0,660.0,1015.0,873.0,,,,,,,,
4407,02:25.849,2,369.0,786.0,590.0,1036.0,912.0,659.0,1053.0,867.0,,,,,,,,
4422,02:26.346,2,388.0,766.0,604.0,1015.0,925.0,637.0,1065.0,850.0,,,,,,,,
4437,02:26.842,2,385.0,759.0,604.0,1010.0,922.0,639.0,1062.0,847.0,,,,,,,,
4452,02:27.338,2,360.0,766.0,578.0,1012.0,894.0,644.0,1034.0,855.0,,,,,,,,
4467,02:27.835,2,358.0,759.0,576.0,1002.0,881.0,627.0,1025.0,842.0,,,,,,,,
4482,02:28.331,2,370.0,734.0,590.0,984.0,895.0,606.0,1038.0,827.0,,,,,,,,
4497,02:28.828,2,376.0,759.0,589.0,986.0,898.0,634.0,1036.0,829.0,,,,,,,,
4512,02:29.324,0,,,,,,,,,,,,,,,,
4527,02:29.821,3,1549.0,538.0,1715.0,777.0,1044.0,706.0,1221.0,938.0,613.0,645.0,751.0,844.0,,,,
4542,02:30.317,3,1531.0,537.0,1693.0,775.0,1025.0,699.0,1201.0,935.0,593.0,641.0,732.0,840.0,,,,
4557,02:30.813,3,1600.0,553.0,1768.0,792.0,1088.0,722.0,1267.0,959.0,635.0,679.0,770.0,868.0,,,,
4572,02:31.310,3,855.0,835.0,1042.0,1075.0,1373.0,693.0,1531.0,921.0,354.0,774.0,510.0,984.0,,,,
4587,02:31.806,3,697.0,899.0,892.0,1147.0,117.0,809.0,300.0,1029.0,1220.0,777.0,1375.0,1005.0,,,,
4602,02:32.303,3,1025.0,916.0,1203.0,1150.0,1683.0,752.0,1849.0,978.0,534.0,862.0,673.0,1060.0,,,,
4617,02:32.799,3,1425.0,711.0,1584.0,937.0,908.0,892.0,1088.0,1129.0,398.0,849.0,549.0,1056.0,,,,
4632,02:33.296,3,829.0,915.0,1015.0,1154.0,1348.0,728.0,1506.0,957.0,284.0,862.0,444.0,1075.0,,,,
4647,02:33.792,3,1598.0,746.0,1764.0,979.0,1047.0,933.0,1229.0,1170.0,564.0,883.0,707.0,1085.0,,,,
4662,02:34.288,3,1851.0,720.0,2035.0,960.0,1207.0,918.0,1388.0,1158.0,741.0,882.0,876.0,1071.0,,,,
4677,02:34.785,3,1906.0,716.0,2093.0,960.0,1218.0,912.0,1400.0,1156.0,774.0,870.0,909.0,1062.0,,,,
4692,02:35.281,3,1870.0,732.0,2051.0,979.0,1198.0,920.0,1381.0,1164.0,742.0,873.0,877.0,1066.0,,,,
4707,02:35.778,3,690.0,947.0,883.0,1203.0,97.0,886.0,283.0,1111.0,1224.0,810.0,1379.0,1039.0,,,,
4722,02:36.274,3,115.0,858.0,301.0,1080.0,705.0,921.0,893.0,1166.0,1226.0,776.0,1379.0,1001.0,,,,
4737,02:36.770,3,710.0,901.0,898.0,1153.0,129.0,847.0,310.0,1070.0,1216.0,762.0,1374.0,985.0,,,,
4752,02:37.267,3,1442.0,720.0,1606.0,953.0,931.0,886.0,1112.0,1135.0,452.0,828.0,606.0,1034.0,,,,
4767,02:37.763,3,1135.0,833.0,1313.0,1068.0,1675.0,651.0,1842.0,882.0,677.0,774.0,816.0,971.0,,,,
4782,02:38.260,3,938.0,816.0,1122.0,1059.0,1487.0,653.0,1632.0,874.0,455.0,757.0,608.0,962.0,,,,
4797,02:38.756,3,1805.0,694.0,1975.0,932.0,1226.0,859.0,1407.0,1097.0,782.0,786.0,916.0,981.0,,,,
4812,02:39.253,3,1163.0,826.0,1347.0,1066.0,1735.0,663.0,1896.0,900.0,707.0,747.0,845.0,944.0,,,,
4827,02:39.749,3,1045.0,773.0,1230.0,1017.0,1600.0,607.0,1764.0,844.0,587.0,702.0,734.0,907.0,,,,
4842,02:40.245,3,1545.0,656.0,1713.0,890.0,994.0,818.0,1182.0,1077.0,540.0,745.0,685.0,949.0,,,,
4857,02:40.742,3,967.0,937.0,1161.0,1201.0,1536.0,773.0,1704.0,1008.0,528.0,854.0,675.0,1054.0,,,,
4872,02:41.238,3,1786.0,785.0,1976.0,1034.0,1188.0,944.0,1385.0,1217.0,783.0,851.0,918.0,1047.0,,,,
4887,02:41.735,3,1254.0,903.0,1447.0,1167.0,1843.0,740.0,2039.0,990.0,844.0,823.0,976.0,1018.0,,,,
4902,02:42.231,3,1806.0,709.0,1999.0,956.0,1250.0,863.0,1436.0,1122.0,826.0,802.0,957.0,994.0,,,,
4917,02:42.728,3,1757.0,722.0,1943.0,963.0,1219.0,876.0,1403.0,1118.0,780.0,811.0,913.0,998.0,,,,
4932,02:43.224,3,1688.0,725.0,1868.0,967.0,1150.0,881.0,1331.0,1125.0,711.0,808.0,850.0,1003.0,,,,
4947,02:43.720,3,1431.0,735.0,1595.0,971.0,906.0,878.0,1092.0,1126.0,425.0,808.0,581.0,1012.0,,,,
4962,02:44.217,3,821.0,843.0,1011.0,1097.0,1352.0,699.0,1514.0,947.0,315.0,781.0,482.0,992.0,,,,
4977,02:44.713,3,802.0,835.0,993.0,1087.0,1338.0,691.0,1500.0,936.0,288.0,776.0,458.0,989.0,,,,
4992,02:45.210,3,1333.0,657.0,1495.0,903.0,792.0,803.0,980.0,1051.0,285.0,754.0,453.0,966.0,,,,
5007,02:45.706,3,744.0,827.0,938.0,1087.0,1284.0,695.0,1443.0,934.0,219.0,797.0,391.0,1014.0,,,,
5022,02:46.203,3,1299.0,670.0,1462.0,915.0,763.0,818.0,956.0,1076.0,250.0,764.0,418.0,978.0,,,,
5037,02:46.699,3,701.0,842.0,896.0,1107.0,1235.0,682.0,1396.0,923.0,169.0,789.0,345.0,1008.0,,,,
5052,02:47.195,3,513.0,826.0,725.0,1098.0,1093.0,683.0,1250.0,922.0,-74.0,759.0,108.0,990.0,,,,
5067,02:47.692,3,592.0,792.0,794.0,1052.0,1155.0,642.0,1312.0,881.0,14.0,719.0,208.0,949.0,,,,
5082,02:48.188,3,662.0,768.0,860.0,1032.0,1216.0,620.0,1375.0,850.0,121.0,700.0,302.0,920.0,,,,
5097,02:48.685,3,1387.0,723.0,1552.0,959.0,852.0,903.0,1041.0,1155.0,370.0,846.0,527.0,1055.0,,,,
5112,02:49.181,3,1615.0,693.0,1791.0,934.0,1075.0,874.0,1256.0,1118.0,637.0,817.0,779.0,1017.0,,,,
5127,02:49.678,3,1619.0,670.0,1794.0,916.0,1077.0,841.0,1256.0,1084.0,636.0,784.0,778.0,979.0,,,,
5142,02:50.174,3,1592.0,611.0,1768.0,858.0,1050.0,774.0,1229.0,1022.0,598.0,711.0,745.0,915.0,,,,
5157,02:50.670,3,1586.0,612.0,1761.0,853.0,1044.0,776.0,1225.0,1021.0,584.0,714.0,729.0,915.0,,,,
5172,02:51.167,3,1569.0,582.0,1743.0,826.0,1041.0,741.0,1222.0,983.0,577.0,679.0,723.0,879.0,,,,
5187,02:51.663,3,1029.0,728.0,1207.0,969.0,1566.0,569.0,1738.0,810.0,567.0,666.0,714.0,866.0,,,,
5202,02:52.160,3,955.0,748.0,1137.0,991.0,1485.0,589.0,1651.0,826.0,473.0,694.0,626.0,894.0,,,,
5217,02:52.656,3,1391.0,606.0,1555.0,841.0,872.0,771.0,1057.0,1018.0,364.0,721.0,524.0,934.0,,,,
5232,02:53.152,3,906.0,765.0,1087.0,1003.0,1426.0,585.0,1591.0,816.0,406.0,713.0,567.0,915.0,,,,
5247,02:53.649,3,1407.0,570.0,1572.0,804.0,896.0,758.0,1081.0,999.0,398.0,703.0,557.0,909.0,,,,
5262,02:54.145,3,862.0,766.0,1051.0,1012.0,1382.0,587.0,1544.0,819.0,359.0,710.0,522.0,922.0,,,,
5277,02:54.642,3,793.0,785.0,982.0,1032.0,1321.0,610.0,1480.0,841.0,264.0,725.0,436.0,941.0,,,,
5292,02:55.138,3,831.0,767.0,1020.0,1012.0,1361.0,593.0,1523.0,826.0,320.0,705.0,487.0,917.0,,,,
5307,02:55.635,3,1381.0,572.0,1544.0,810.0,857.0,742.0,1042.0,989.0,341.0,690.0,503.0,900.0,,,,
5322,02:56.131,3,1418.0,575.0,1581.0,811.0,894.0,740.0,1075.0,984.0,382.0,689.0,540.0,895.0,,,,
5337,02:56.627,3,1441.0,603.0,1606.0,839.0,915.0,768.0,1097.0,1010.0,414.0,714.0,570.0,922.0,,,,
5352,02:57.124,3,1452.0,580.0,1618.0,814.0,915.0,752.0,1097.0,994.0,430.0,683.0,585.0,890.0,,,,
5367,02:57.620,3,1623.0,505.0,1799.0,751.0,1074.0,686.0,1253.0,929.0,638.0,603.0,780.0,805.0,,,,
5382,02:58.117,3,1634.0,447.0,1817.0,694.0,1092.0,669.0,1271.0,903.0,651.0,594.0,791.0,790.0,,,,
5397,02:58.613,3,1629.0,565.0,1806.0,803.0,1080.0,758.0,1261.0,991.0,649.0,665.0,790.0,861.0,,,,
5412,02:59.110,3,1711.0,564.0,1895.0,808.0,1153.0,756.0,1330.0,985.0,736.0,654.0,874.0,852.0,,,,
5427,02:59.606,3,934.0,776.0,1115.0,1011.0,1481.0,586.0,1648.0,816.0,492.0,672.0,640.0,879.0,,,,
5442,03:00.102,3,1513.0,558.0,1680.0,792.0,990.0,771.0,1170.0,992.0,523.0,626.0,672.0,831.0,,,,
5457,03:00.599,3,1551.0,512.0,1723.0,753.0,1096.0,698.0,1263.0,936.0,562.0,593.0,707.0,796.0,,,,
5472,03:01.095,3,1560.0,524.0,1731.0,763.0,1139.0,704.0,1298.0,942.0,576.0,603.0,719.0,805.0,,,,
5487,03:01.592,3,1533.0,569.0,1702.0,810.0,1141.0,758.0,1292.0,983.0,554.0,642.0,699.0,847.0,,,,
5502,03:02.088,3,1484.0,563.0,1652.0,809.0,496.0,645.0,646.0,846.0,1102.0,748.0,1253.0,984.0,,,,
5517,03:02.585,3,1427.0,573.0,1589.0,808.0,427.0,678.0,581.0,888.0,997.0,764.0,1160.0,995.0,,,,
5532,03:03.081,3,1458.0,611.0,1627.0,844.0,1017.0,813.0,1188.0,1055.0,476.0,769.0,626.0,973.0,,,,
5547,03:03.577,3,1462.0,693.0,1627.0,922.0,972.0,861.0,1151.0,1102.0,476.0,790.0,625.0,995.0,,,,
5562,03:04.074,3,1442.0,708.0,1608.0,940.0,917.0,875.0,1104.0,1122.0,450.0,804.0,603.0,1012.0,,,,
5577,03:04.570,3,949.0,839.0,1130.0,1085.0,1462.0,680.0,1629.0,907.0,475.0,773.0,626.0,979.0,,,,
5592,03:05.067,3,1417.0,675.0,1582.0,908.0,900.0,842.0,1084.0,1088.0,419.0,781.0,574.0,985.0,,,,
5607,03:05.563,3,843.0,828.0,1031.0,1079.0,1370.0,657.0,1533.0,881.0,358.0,779.0,519.0,990.0,,,,
5622,03:06.059,3,794.0,857.0,982.0,1103.0,1319.0,668.0,1479.0,894.0,289.0,806.0,454.0,1019.0,,,,
5637,03:06.556,3,781.0,829.0,974.0,1079.0,1302.0,657.0,1459.0,875.0,260.0,779.0,429.0,990.0,,,,
5652,03:07.052,3,812.0,831.0,1001.0,1076.0,1321.0,655.0,1478.0,877.0,286.0,773.0,451.0,981.0,,,,
5667,03:07.549,3,1342.0,660.0,1505.0,878.0,862.0,831.0,1039.0,1072.0,319.0,775.0,481.0,982.0,,,,
5682,03:08.045,3,1408.0,629.0,1572.0,853.0,930.0,820.0,1106.0,1057.0,408.0,756.0,561.0,963.0,,,,
5697,03:08.542,3,1390.0,597.0,1555.0,828.0,377.0,730.0,536.0,937.0,913.0,790.0,1088.0,1032.0,,,,
5712,03:09.038,3,1395.0,595.0,1561.0,825.0,889.0,785.0,1074.0,1034.0,370.0,722.0,530.0,934.0,,,,
5727,03:09.534,3,1401.0,585.0,1565.0,815.0,878.0,768.0,1062.0,1018.0,374.0,716.0,534.0,923.0,,,,
5742,03:10.031,3,1415.0,576.0,1580.0,810.0,897.0,774.0,1081.0,1020.0,395.0,717.0,554.0,926.0,,,,
5757,03:10.527,3,1400.0,568.0,1566.0,796.0,880.0,765.0,1068.0,1014.0,377.0,710.0,539.0,917.0,,,,
5772,03:11.024,3,1484.0,552.0,1651.0,787.0,961.0,756.0,1145.0,1002.0,482.0,701.0,632.0,904.0,,,,
5787,03:11.520,3,1532.0,499.0,1707.0,737.0,1015.0,717.0,1196.0,963.0,561.0,677.0,706.0,875.0,,,,
5802,03:12.017,3,1020.0,721.0,1201.0,970.0,1549.0,526.0,1723.0,766.0,567.0,666.0,709.0,866.0,,,,
5817,03:12.513,3,1816.0,512.0,2015.0,769.0,1249.0,708.0,1433.0,955.0,829.0,638.0,960.0,834.0,,,,
5832,03:13.009,3,1614.0,540.0,1790.0,784.0,1080.0,733.0,1260.0,975.0,639.0,670.0,778.0,865.0,,,,
5847,03:13.506,3,1674.0,581.0,1855.0,825.0,1132.0,763.0,1312.0,1010.0,697.0,694.0,835.0,891.0,,,,
5862,03:14.002,3,1776.0,577.0,1970.0,825.0,1234.0,791.0,1418.0,1043.0,805.0,755.0,937.0,950.0,,,,
5877,03:14.499,3,1559.0,605.0,1732.0,842.0,1029.0,791.0,1209.0,1038.0,576.0,731.0,717.0,932.0,,,,
5892,03:14.995,3,1609.0,556.0,1785.0,797.0,1068.0,738.0,1246.0,980.0,619.0,662.0,762.0,864.0,,,,
5907,03:15.492,3,1033.0,758.0,1214.0,1003.0,1576.0,574.0,1752.0,810.0,588.0,688.0,733.0,891.0,,,,
5922,03:15.988,3,1553.0,589.0,1726.0,829.0,1006.0,780.0,1190.0,1023.0,561.0,711.0,708.0,911.0,,,,
