frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
24596,20:16.667,1,874.0,858.0,1052.0,1078.0,,,,
24597,25:49.705,1,874.0,866.0,1048.0,1081.0,,,,
24598,25:49.738,1,877.0,874.0,1036.0,1080.0,,,,
24599,25:49.772,1,873.0,883.0,1064.0,1107.0,,,,
24600,25:49.805,1,866.0,897.0,1056.0,1129.0,,,,
24601,25:49.838,1,863.0,920.0,1031.0,1153.0,,,,
24602,25:49.872,1,842.0,967.0,1006.0,1211.0,,,,
24603,25:49.905,1,794.0,1037.0,961.0,1291.0,,,,
24604,25:49.938,1,722.0,1108.0,894.0,1372.0,,,,
24605,25:49.972,1,640.0,1169.0,822.0,1452.0,,,,
24606,25:50.005,1,566.0,1232.0,752.0,1505.0,,,,
24607,25:50.038,1,503.0,1289.0,693.0,1513.0,,,,
24608,25:50.072,0,,,,,,,,
24609,25:50.105,0,,,,,,,,
24610,25:50.138,0,,,,,,,,
24611,25:50.172,0,,,,,,,,
24612,25:50.205,0,,,,,,,,
24613,25:50.238,0,,,,,,,,
24614,25:50.272,0,,,,,,,,
24615,25:50.305,0,,,,,,,,
24616,25:50.338,0,,,,,,,,
24617,25:50.372,0,,,,,,,,
24618,25:50.405,0,,,,,,,,
24619,25:50.438,0,,,,,,,,
24620,25:50.472,0,,,,,,,,
24621,25:50.505,0,,,,,,,,
24622,25:50.538,0,,,,,,,,
24623,25:50.572,0,,,,,,,,
24624,25:50.605,0,,,,,,,,
24625,25:50.638,0,,,,,,,,
24626,25:50.673,0,,,,,,,,
24627,25:50.707,0,,,,,,,,
24628,25:50.740,0,,,,,,,,
24629,25:50.773,0,,,,,,,,
24630,25:50.807,0,,,,,,,,
24631,25:50.840,0,,,,,,,,
24632,25:50.873,0,,,,,,,,
24633,25:50.907,0,,,,,,,,
24634,25:50.940,0,,,,,,,,
24635,25:50.973,0,,,,,,,,
24636,25:51.007,0,,,,,,,,
24637,25:51.040,0,,,,,,,,
24638,25:51.073,0,,,,,,,,
24639,25:51.107,0,,,,,,,,
24640,25:51.140,0,,,,,,,,
24641,25:51.173,0,,,,,,,,
24642,25:51.207,0,,,,,,,,
24643,25:51.240,0,,,,,,,,
24644,25:51.273,0,,,,,,,,
24645,25:51.307,0,,,,,,,,
24646,25:51.340,0,,,,,,,,
24647,25:51.373,0,,,,,,,,
24648,25:51.407,0,,,,,,,,
24649,25:51.440,0,,,,,,,,
24650,25:51.473,0,,,,,,,,
24651,25:51.507,0,,,,,,,,
24652,25:51.540,0,,,,,,,,
24653,25:51.573,0,,,,,,,,
24654,25:51.607,0,,,,,,,,
24655,25:51.640,0,,,,,,,,
24656,25:51.673,0,,,,,,,,
24657,25:51.707,0,,,,,,,,
24658,25:51.740,0,,,,,,,,
24659,25:51.773,0,,,,,,,,
24660,25:51.807,0,,,,,,,,
24661,25:51.840,0,,,,,,,,
24662,25:51.873,0,,,,,,,,
24663,25:51.907,0,,,,,,,,
24664,25:51.940,0,,,,,,,,
24665,25:51.973,1,38.0,1329.0,305.0,1553.0,,,,
24666,25:52.007,1,30.0,1308.0,296.0,1556.0,,,,
24667,25:52.040,1,42.0,1286.0,301.0,1531.0,,,,
24668,25:52.073,1,59.0,1258.0,312.0,1529.0,,,,
24669,25:52.107,1,72.0,1246.0,326.0,1521.0,,,,
24670,25:52.140,1,90.0,1249.0,341.0,1518.0,,,,
24671,25:52.173,1,103.0,1251.0,350.0,1517.0,,,,
24672,25:52.207,1,105.0,1251.0,352.0,1518.0,,,,
24673,25:52.240,1,104.0,1255.0,352.0,1522.0,,,,
24674,25:52.273,1,89.0,1270.0,345.0,1522.0,,,,
