frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
16575,08:29.000,08:29.023,2,643.0,402.0,812.0,653.0,1105.0,517.0,1264.0,730.0,,,,
16590,08:29.500,08:29.515,2,518.0,344.0,697.0,602.0,1006.0,468.0,1166.0,684.0,,,,
16605,08:30.000,08:30.015,2,630.0,391.0,797.0,645.0,1096.0,510.0,1256.0,727.0,,,,
16620,08:30.500,08:30.515,2,606.0,419.0,776.0,673.0,1075.0,537.0,1236.0,753.0,,,,
16635,08:31.000,08:31.017,2,581.0,446.0,750.0,696.0,1054.0,561.0,1217.0,779.0,,,,
16650,08:31.500,08:31.517,2,603.0,455.0,769.0,705.0,1068.0,566.0,1237.0,785.0,,,,
16665,08:32.000,08:32.017,2,616.0,484.0,785.0,732.0,1086.0,589.0,1247.0,805.0,,,,
16680,08:32.500,08:32.517,2,652.0,465.0,818.0,714.0,1109.0,574.0,1277.0,792.0,,,,
16695,08:33.000,08:33.017,2,612.0,493.0,781.0,738.0,1078.0,597.0,1242.0,814.0,,,,
16710,08:33.500,08:33.517,2,572.0,517.0,738.0,766.0,1040.0,625.0,1204.0,842.0,,,,
16725,08:34.000,08:34.017,2,576.0,535.0,742.0,784.0,1045.0,647.0,1204.0,858.0,,,,
16740,08:34.500,08:34.517,2,681.0,557.0,844.0,797.0,1133.0,650.0,1297.0,869.0,,,,
16755,08:35.000,08:35.018,2,657.0,578.0,819.0,812.0,1111.0,661.0,1275.0,880.0,,,,
16770,08:35.500,08:35.518,2,628.0,573.0,791.0,810.0,1087.0,662.0,1250.0,880.0,,,,
16785,08:36.000,08:36.018,2,614.0,659.0,779.0,897.0,1068.0,765.0,1227.0,973.0,,,,
16800,08:36.500,08:36.518,2,659.0,571.0,821.0,809.0,1111.0,672.0,1271.0,889.0,,,,
16815,08:37.000,08:37.018,2,642.0,509.0,806.0,751.0,1101.0,614.0,1264.0,832.0,,,,
16830,08:37.500,08:37.518,2,628.0,509.0,794.0,753.0,1089.0,619.0,1252.0,832.0,,,,
16845,08:38.000,08:38.018,2,621.0,514.0,790.0,759.0,1086.0,622.0,1247.0,836.0,,,,
16860,08:38.500,08:38.518,2,621.0,510.0,789.0,755.0,1087.0,619.0,1247.0,828.0,,,,
16875,08:39.000,08:39.018,2,619.0,514.0,789.0,760.0,1086.0,621.0,1246.0,831.0,,,,
16890,08:39.500,08:39.520,2,621.0,510.0,789.0,755.0,1086.0,617.0,1246.0,827.0,,,,
16905,08:40.000,08:40.020,2,634.0,513.0,797.0,760.0,1094.0,622.0,1255.0,834.0,,,,
16920,08:40.500,08:40.520,2,611.0,506.0,779.0,749.0,1077.0,612.0,1239.0,823.0,,,,
16935,08:41.000,08:41.020,2,605.0,494.0,773.0,740.0,1074.0,601.0,1232.0,814.0,,,,
16950,08:41.500,08:41.520,2,439.0,267.0,625.0,539.0,955.0,393.0,1122.0,618.0,,,,
16965,08:42.000,08:42.020,2,458.0,254.0,643.0,527.0,968.0,386.0,1135.0,615.0,,,,
16980,08:42.500,08:42.520,2,519.0,294.0,697.0,556.0,1012.0,422.0,1177.0,646.0,,,,
16995,08:43.000,08:43.020,2,546.0,329.0,722.0,584.0,1032.0,450.0,1196.0,672.0,,,,
17010,08:43.500,08:43.522,2,559.0,334.0,732.0,594.0,1044.0,462.0,1204.0,678.0,,,,
17025,08:44.000,08:44.022,2,557.0,334.0,731.0,596.0,1040.0,462.0,1201.0,680.0,,,,
17040,08:44.500,08:44.522,2,558.0,337.0,733.0,597.0,1041.0,464.0,1203.0,686.0,,,,
17055,08:45.000,08:45.022,2,556.0,332.0,729.0,591.0,1039.0,458.0,1200.0,676.0,,,,
17070,08:45.500,08:45.522,2,559.0,330.0,733.0,589.0,1043.0,459.0,1204.0,675.0,,,,
17085,08:46.000,08:46.022,2,564.0,328.0,736.0,590.0,1046.0,458.0,1207.0,679.0,,,,
17100,08:46.500,08:46.522,2,559.0,329.0,733.0,589.0,1043.0,456.0,1205.0,679.0,,,,
17115,08:47.000,08:47.022,2,559.0,330.0,732.0,590.0,1041.0,460.0,1203.0,685.0,,,,
17130,08:47.500,08:47.522,2,655.0,406.0,821.0,656.0,1119.0,527.0,1277.0,740.0,,,,
17145,08:48.000,08:48.023,2,654.0,415.0,819.0,660.0,1121.0,535.0,1280.0,750.0,,,,
17160,08:48.500,08:48.523,2,650.0,424.0,815.0,672.0,1110.0,549.0,1268.0,769.0,,,,
17175,08:49.000,08:49.023,2,640.0,462.0,804.0,704.0,1101.0,567.0,1260.0,786.0,,,,
17190,08:49.500,08:49.515,2,653.0,487.0,819.0,729.0,1110.0,573.0,1270.0,791.0,,,,
17205,08:50.000,08:50.015,2,650.0,509.0,816.0,750.0,1107.0,593.0,1267.0,812.0,,,,
17220,08:50.500,08:50.515,2,700.0,541.0,861.0,783.0,1145.0,630.0,1302.0,843.0,,,,
17235,08:51.000,08:51.015,2,776.0,565.0,935.0,796.0,1216.0,638.0,1375.0,851.0,,,,
17250,08:51.500,08:51.515,2,906.0,637.0,1058.0,861.0,1333.0,703.0,1497.0,920.0,,,,
17265,08:52.000,08:52.017,2,882.0,718.0,1032.0,940.0,1313.0,780.0,1473.0,998.0,,,,
17280,08:52.500,08:52.517,2,1180.0,837.0,1337.0,1052.0,750.0,737.0,909.0,967.0,,,,
17295,08:53.000,08:53.017,2,1146.0,800.0,1299.0,1013.0,710.0,705.0,870.0,935.0,,,,
17310,08:53.500,08:53.517,2,1144.0,766.0,1299.0,977.0,705.0,671.0,864.0,901.0,,,,
17325,08:54.000,08:54.017,2,681.0,716.0,842.0,942.0,1120.0,801.0,1276.0,1010.0,,,,
17340,08:54.500,08:54.517,2,663.0,721.0,822.0,950.0,1106.0,806.0,1263.0,1021.0,,,,
17355,08:55.000,08:55.017,2,703.0,722.0,862.0,948.0,1136.0,807.0,1292.0,1018.0,,,,
17370,08:55.500,08:55.517,2,742.0,577.0,903.0,805.0,1172.0,683.0,1327.0,896.0,,,,
17385,08:56.000,08:56.017,2,674.0,617.0,839.0,851.0,1112.0,727.0,1269.0,942.0,,,,
17400,08:56.500,08:56.518,2,648.0,648.0,813.0,884.0,1090.0,759.0,1245.0,969.0,,,,
17415,08:57.000,08:57.018,2,687.0,653.0,848.0,884.0,1123.0,760.0,1279.0,968.0,,,,
17430,08:57.500,08:57.518,2,657.0,661.0,819.0,895.0,1095.0,775.0,1250.0,984.0,,,,
17445,08:58.000,08:58.018,2,633.0,670.0,794.0,908.0,1074.0,786.0,1229.0,997.0,,,,
17460,08:58.500,08:58.518,2,608.0,683.0,773.0,922.0,1061.0,789.0,1217.0,1000.0,,,,
17475,08:59.000,08:59.018,2,628.0,665.0,790.0,904.0,1084.0,774.0,1238.0,985.0,,,,
17490,08:59.500,08:59.518,2,623.0,659.0,786.0,897.0,1087.0,771.0,1241.0,982.0,,,,
17505,09:00.000,09:00.018,2,629.0,656.0,792.0,889.0,1088.0,770.0,1244.0,979.0,,,,
17520,09:00.500,09:00.520,2,633.0,653.0,795.0,886.0,1091.0,769.0,1247.0,977.0,,,,
17535,09:01.000,09:01.020,2,636.0,655.0,797.0,887.0,1091.0,771.0,1246.0,979.0,,,,
17550,09:01.500,09:01.520,2,637.0,653.0,798.0,886.0,1094.0,768.0,1248.0,976.0,,,,
17565,09:02.000,09:02.020,2,641.0,656.0,803.0,893.0,1096.0,767.0,1251.0,976.0,,,,
17580,09:02.500,09:02.520,2,636.0,654.0,798.0,892.0,1095.0,762.0,1250.0,970.0,,,,
17595,09:03.000,09:03.020,2,645.0,654.0,807.0,891.0,1102.0,761.0,1255.0,969.0,,,,
17610,09:03.500,09:03.520,2,672.0,657.0,835.0,900.0,1123.0,768.0,1276.0,976.0,,,,
17625,09:04.000,09:04.020,2,1253.0,780.0,1407.0,993.0,829.0,678.0,980.0,907.0,,,,
17640,09:04.500,09:04.520,2,1263.0,767.0,1416.0,977.0,839.0,666.0,993.0,893.0,,,,
17655,09:05.000,09:05.022,2,1263.0,765.0,1417.0,973.0,826.0,657.0,985.0,856.0,,,,
17670,09:05.500,09:05.522,2,1264.0,765.0,1417.0,971.0,816.0,656.0,967.0,824.0,,,,
17685,09:06.000,09:06.022,2,1263.0,765.0,1416.0,970.0,820.0,653.0,970.0,847.0,,,,
17700,09:06.500,09:06.522,2,1265.0,764.0,1420.0,969.0,828.0,658.0,980.0,884.0,,,,
17715,09:07.000,09:07.022,2,844.0,665.0,996.0,895.0,1276.0,769.0,1433.0,973.0,,,,
17730,09:07.500,09:07.522,2,843.0,667.0,995.0,901.0,1274.0,767.0,1431.0,973.0,,,,
17745,09:08.000,09:08.022,2,842.0,665.0,995.0,901.0,1271.0,767.0,1428.0,974.0,,,,
17760,09:08.500,09:08.522,2,1268.0,764.0,1425.0,972.0,830.0,667.0,981.0,905.0,,,,
17775,09:09.000,09:09.013,2,1267.0,764.0,1423.0,971.0,827.0,666.0,978.0,897.0,,,,
17790,09:09.500,09:09.515,2,1268.0,764.0,1425.0,972.0,825.0,670.0,976.0,903.0,,,,
17805,09:10.000,09:10.015,2,1268.0,764.0,1425.0,973.0,827.0,669.0,979.0,903.0,,,,
17820,09:10.500,09:10.515,2,1271.0,763.0,1428.0,970.0,835.0,667.0,985.0,902.0,,,,
17835,09:11.000,09:11.015,2,848.0,664.0,1000.0,901.0,1274.0,762.0,1431.0,970.0,,,,
17850,09:11.500,09:11.515,2,854.0,666.0,1008.0,899.0,1270.0,762.0,1427.0,971.0,,,,
17865,09:12.000,09:12.015,2,867.0,667.0,1022.0,899.0,1273.0,764.0,1429.0,972.0,,,,
17880,09:12.500,09:12.515,2,874.0,674.0,1034.0,907.0,1272.0,763.0,1428.0,972.0,,,,
17895,09:13.000,09:13.015,2,865.0,668.0,1023.0,907.0,1272.0,763.0,1428.0,971.0,,,,
17910,09:13.500,09:13.517,2,871.0,669.0,1031.0,906.0,1272.0,763.0,1428.0,971.0,,,,
17925,09:14.000,09:14.017,2,884.0,675.0,1042.0,906.0,1283.0,765.0,1437.0,973.0,,,,
17940,09:14.500,09:14.517,2,855.0,586.0,1013.0,825.0,1254.0,678.0,1408.0,891.0,,,,
17955,09:15.000,09:15.017,2,955.0,670.0,1106.0,899.0,1340.0,763.0,1496.0,973.0,,,,
17970,09:15.500,09:15.517,2,1373.0,762.0,1532.0,972.0,990.0,693.0,1142.0,920.0,,,,
17985,09:16.000,09:16.017,2,1331.0,739.0,1490.0,953.0,953.0,672.0,1103.0,900.0,,,,
18000,09:16.500,09:16.517,2,933.0,662.0,1086.0,894.0,1327.0,731.0,1484.0,948.0,,,,
18015,09:17.000,09:17.017,2,931.0,654.0,1083.0,886.0,1335.0,729.0,1494.0,944.0,,,,
18030,09:17.500,09:17.517,2,911.0,658.0,1059.0,893.0,1341.0,734.0,1499.0,950.0,,,,
18045,09:18.000,09:18.002,2,1306.0,757.0,1463.0,965.0,872.0,669.0,1021.0,895.0,,,,
18062,09:18.500,09:18.518,2,880.0,670.0,1030.0,896.0,1318.0,755.0,1476.0,965.0,,,,
18078,09:19.000,09:19.018,2,1320.0,755.0,1477.0,966.0,882.0,673.0,1035.0,905.0,,,,
18094,09:19.500,09:19.518,2,782.0,693.0,942.0,918.0,1225.0,773.0,1378.0,982.0,,,,
18110,09:20.000,09:20.018,2,1566.0,703.0,1734.0,925.0,1123.0,658.0,1275.0,883.0,,,,
18125,09:20.500,09:20.518,2,169.0,579.0,382.0,852.0,724.0,720.0,891.0,942.0,,,,
18141,09:21.000,09:21.018,2,296.0,599.0,491.0,857.0,822.0,731.0,982.0,946.0,,,,
18156,09:21.500,09:21.518,2,458.0,606.0,638.0,855.0,951.0,717.0,1107.0,930.0,,,,
18171,09:22.000,09:22.020,2,528.0,631.0,702.0,873.0,1008.0,745.0,1164.0,959.0,,,,
18186,09:22.500,09:22.520,2,607.0,733.0,778.0,972.0,1075.0,839.0,1231.0,1057.0,,,,
18201,09:23.000,09:23.020,2,607.0,739.0,778.0,974.0,1076.0,846.0,1231.0,1062.0,,,,
18216,09:23.500,09:23.520,2,577.0,715.0,745.0,951.0,1051.0,822.0,1206.0,1036.0,,,,
18231,09:24.000,09:24.020,2,599.0,674.0,767.0,912.0,1060.0,786.0,1217.0,1003.0,,,,
18246,09:24.500,09:24.520,2,593.0,652.0,762.0,898.0,1056.0,772.0,1211.0,983.0,,,,
18261,09:25.000,09:25.020,2,588.0,644.0,758.0,889.0,1052.0,768.0,1206.0,979.0,,,,
18276,09:25.500,09:25.520,2,564.0,699.0,734.0,936.0,1030.0,819.0,1183.0,1031.0,,,,
18291,09:26.000,09:26.020,2,531.0,618.0,704.0,858.0,1003.0,740.0,1157.0,952.0,,,,
18306,09:26.500,09:26.522,2,386.0,634.0,574.0,882.0,886.0,749.0,1043.0,962.0,,,,
18321,09:27.000,09:27.022,2,298.0,576.0,496.0,834.0,820.0,698.0,981.0,917.0,,,,
18336,09:27.500,09:27.522,2,338.0,671.0,529.0,929.0,846.0,808.0,1004.0,1024.0,,,,
18351,09:28.000,09:28.022,2,411.0,667.0,593.0,915.0,903.0,800.0,1060.0,1015.0,,,,
18366,09:28.500,09:28.522,2,350.0,636.0,545.0,890.0,859.0,776.0,1018.0,991.0,,,,
18381,09:29.000,09:29.022,2,240.0,647.0,441.0,911.0,776.0,780.0,937.0,998.0,,,,
18396,09:29.500,09:29.522,2,165.0,643.0,374.0,909.0,721.0,764.0,887.0,984.0,,,,
18411,09:30.000,09:30.013,2,345.0,571.0,541.0,825.0,864.0,683.0,1023.0,901.0,,,,
18426,09:30.500,09:30.515,2,561.0,420.0,735.0,670.0,1041.0,560.0,1198.0,777.0,,,,
18441,09:31.000,09:31.015,2,486.0,385.0,669.0,645.0,982.0,534.0,1138.0,749.0,,,,
18456,09:31.500,09:31.515,2,477.0,555.0,665.0,797.0,975.0,631.0,1131.0,842.0,,,,
18471,09:32.000,09:32.015,2,447.0,443.0,642.0,704.0,955.0,507.0,1117.0,726.0,,,,
18486,09:32.500,09:32.515,2,463.0,691.0,641.0,931.0,950.0,794.0,1104.0,1007.0,,,,
18501,09:33.000,09:33.015,2,432.0,728.0,615.0,968.0,925.0,835.0,1081.0,1049.0,,,,
18516,09:33.500,09:33.515,2,254.0,601.0,456.0,859.0,789.0,727.0,952.0,945.0,,,,
18531,09:34.000,09:34.015,2,175.0,620.0,392.0,878.0,737.0,720.0,904.0,942.0,,,,
18546,09:34.500,09:34.515,2,278.0,578.0,481.0,834.0,815.0,692.0,976.0,909.0,,,,
18561,09:35.000,09:35.017,2,258.0,578.0,463.0,832.0,801.0,709.0,961.0,926.0,,,,
18576,09:35.500,09:35.517,2,267.0,587.0,469.0,840.0,803.0,721.0,965.0,938.0,,,,
18591,09:36.000,09:36.017,2,276.0,585.0,478.0,843.0,804.0,714.0,965.0,933.0,,,,
18606,09:36.500,09:36.517,2,258.0,583.0,460.0,839.0,797.0,716.0,959.0,935.0,,,,
18621,09:37.000,09:37.017,2,271.0,581.0,473.0,838.0,807.0,719.0,969.0,937.0,,,,
