frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
2469,01:19.000,01:19.000,1,557.0,572.0,662.0,711.0,,,,,,,,,,,,
2484,01:19.500,01:19.500,1,658.0,588.0,744.0,719.0,,,,,,,,,,,,
2499,01:20.000,01:20.000,1,704.0,629.0,800.0,762.0,,,,,,,,,,,,
2514,01:20.500,01:20.500,1,646.0,563.0,739.0,694.0,,,,,,,,,,,,
2529,01:21.000,01:21.000,1,266.0,663.0,397.0,817.0,,,,,,,,,,,,
2544,01:21.500,01:21.500,1,373.0,681.0,488.0,820.0,,,,,,,,,,,,
2560,01:22.000,01:22.002,1,383.0,448.0,498.0,592.0,,,,,,,,,,,,
2575,01:22.500,01:22.502,1,447.0,471.0,553.0,604.0,,,,,,,,,,,,
2590,01:23.000,01:23.002,1,540.0,504.0,640.0,630.0,,,,,,,,,,,,
2605,01:23.500,01:23.502,1,644.0,529.0,718.0,653.0,,,,,,,,,,,,
2620,01:24.000,01:24.002,1,680.0,531.0,753.0,654.0,,,,,,,,,,,,
2635,01:24.500,01:24.502,1,677.0,519.0,754.0,639.0,,,,,,,,,,,,
2650,01:25.000,01:25.002,1,674.0,504.0,752.0,625.0,,,,,,,,,,,,
2666,01:25.500,01:25.502,1,685.0,510.0,762.0,628.0,,,,,,,,,,,,
2681,01:26.000,01:26.003,1,717.0,523.0,793.0,640.0,,,,,,,,,,,,
2696,01:26.500,01:26.503,1,722.0,517.0,797.0,631.0,,,,,,,,,,,,
2712,01:27.000,01:27.003,1,789.0,533.0,864.0,649.0,,,,,,,,,,,,
2725,01:27.500,01:27.553,1,274.0,465.0,479.0,753.0,,,,,,,,,,,,
2736,01:28.000,01:28.003,2,731.0,561.0,891.0,818.0,1689.0,739.0,1768.0,857.0,,,,,,,,
2751,01:28.500,01:28.503,1,574.0,548.0,744.0,820.0,,,,,,,,,,,,
2766,01:29.000,01:29.003,2,306.0,349.0,508.0,642.0,1349.0,593.0,1425.0,708.0,,,,,,,,
2782,01:29.500,01:29.503,2,199.0,275.0,413.0,580.0,1278.0,535.0,1353.0,653.0,,,,,,,,
2797,01:30.000,01:30.003,2,115.0,276.0,336.0,590.0,1226.0,534.0,1303.0,651.0,,,,,,,,
2813,01:30.500,01:30.505,2,1110.0,504.0,1190.0,623.0,-91.0,232.0,151.0,563.0,,,,,,,,
2829,01:31.000,01:31.005,1,1077.0,495.0,1155.0,611.0,,,,,,,,,,,,
2844,01:31.500,01:31.505,1,1011.0,513.0,1086.0,629.0,,,,,,,,,,,,
2859,01:32.000,01:32.005,1,977.0,549.0,1050.0,662.0,,,,,,,,,,,,
2875,01:32.500,01:32.505,1,960.0,545.0,1038.0,663.0,,,,,,,,,,,,
2891,01:33.000,01:33.005,1,939.0,546.0,1016.0,660.0,,,,,,,,,,,,
2907,01:33.500,01:33.505,1,934.0,534.0,1012.0,651.0,,,,,,,,,,,,
2922,01:34.000,01:34.005,1,930.0,528.0,1008.0,647.0,,,,,,,,,,,,
2938,01:34.500,01:34.532,1,933.0,533.0,1012.0,648.0,,,,,,,,,,,,
2953,01:35.000,01:35.032,1,930.0,535.0,1007.0,653.0,,,,,,,,,,,,
2968,01:35.500,01:35.532,1,790.0,561.0,868.0,683.0,,,,,,,,,,,,
2983,01:36.000,01:36.032,1,751.0,558.0,832.0,677.0,,,,,,,,,,,,
2998,01:36.500,01:36.532,1,458.0,505.0,545.0,634.0,,,,,,,,,,,,
3014,01:37.000,01:37.032,1,520.0,500.0,604.0,620.0,,,,,,,,,,,,
3029,01:37.500,01:37.532,1,537.0,497.0,621.0,618.0,,,,,,,,,,,,
3044,01:38.000,01:38.033,1,549.0,497.0,632.0,619.0,,,,,,,,,,,,
3058,01:38.500,01:38.500,1,552.0,496.0,635.0,617.0,,,,,,,,,,,,
3073,01:39.000,01:39.000,1,570.0,490.0,649.0,613.0,,,,,,,,,,,,
3088,01:39.500,01:39.500,1,588.0,486.0,667.0,608.0,,,,,,,,,,,,
3103,01:40.000,01:40.000,1,596.0,492.0,674.0,612.0,,,,,,,,,,,,
3118,01:40.500,01:40.500,1,599.0,493.0,676.0,612.0,,,,,,,,,,,,
3133,01:41.000,01:41.000,1,591.0,488.0,670.0,607.0,,,,,,,,,,,,
3148,01:41.500,01:41.500,0,,,,,,,,,,,,,,,,
3163,01:42.000,01:42.000,0,,,,,,,,,,,,,,,,
3178,01:42.500,01:42.502,0,,,,,,,,,,,,,,,,
3193,01:43.000,01:43.002,0,,,,,,,,,,,,,,,,
3203,01:43.500,01:43.527,1,477.0,530.0,664.0,804.0,,,,,,,,,,,,
3214,01:44.000,01:44.010,1,-23.0,509.0,207.0,824.0,,,,,,,,,,,,
3227,01:44.500,01:44.518,0,,,,,,,,,,,,,,,,
3232,01:45.000,01:45.002,0,,,,,,,,,,,,,,,,
3247,01:45.500,01:45.502,0,,,,,,,,,,,,,,,,
3262,01:46.000,01:46.002,0,,,,,,,,,,,,,,,,
3277,01:46.500,01:46.503,0,,,,,,,,,,,,,,,,
3292,01:47.000,01:47.003,0,,,,,,,,,,,,,,,,
3307,01:47.500,01:47.503,0,,,,,,,,,,,,,,,,
3322,01:48.000,01:48.003,0,,,,,,,,,,,,,,,,
3337,01:48.500,01:48.503,0,,,,,,,,,,,,,,,,
3352,01:49.000,01:49.003,0,,,,,,,,,,,,,,,,
3367,01:49.500,01:49.553,0,,,,,,,,,,,,,,,,
3374,01:50.000,01:50.045,1,-109.0,453.0,143.0,809.0,,,,,,,,,,,,
3390,01:50.500,01:50.505,1,523.0,550.0,744.0,845.0,,,,,,,,,,,,
3405,01:51.000,01:51.005,1,293.0,498.0,522.0,824.0,,,,,,,,,,,,
3419,01:51.500,01:51.530,0,,,,,,,,,,,,,,,,
3431,01:52.000,01:52.005,0,,,,,,,,,,,,,,,,
3446,01:52.500,01:52.505,0,,,,,,,,,,,,,,,,
3462,01:53.000,01:53.005,0,,,,,,,,,,,,,,,,
3478,01:53.500,01:53.538,0,,,,,,,,,,,,,,,,
3492,01:54.000,01:54.005,0,,,,,,,,,,,,,,,,
3508,01:54.500,01:54.532,0,,,,,,,,,,,,,,,,
3524,01:55.000,01:55.032,0,,,,,,,,,,,,,,,,
3539,01:55.500,01:55.532,0,,,,,,,,,,,,,,,,
3554,01:56.000,01:56.032,0,,,,,,,,,,,,,,,,
3569,01:56.500,01:56.532,0,,,,,,,,,,,,,,,,
3584,01:57.000,01:57.032,0,,,,,,,,,,,,,,,,
3599,01:57.500,01:57.532,0,,,,,,,,,,,,,,,,
3614,01:58.000,01:58.032,0,,,,,,,,,,,,,,,,
3628,01:58.500,01:58.500,0,,,,,,,,,,,,,,,,
3637,01:59.000,01:59.033,1,-74.0,460.0,192.0,821.0,,,,,,,,,,,,
3652,01:59.500,01:59.500,0,,,,,,,,,,,,,,,,
3667,02:00.000,02:00.000,0,,,,,,,,,,,,,,,,
3682,02:00.500,02:00.500,0,,,,,,,,,,,,,,,,
3697,02:01.000,02:01.000,0,,,,,,,,,,,,,,,,
3712,02:01.500,02:01.500,0,,,,,,,,,,,,,,,,
3727,02:02.000,02:02.000,0,,,,,,,,,,,,,,,,
3742,02:02.500,02:02.502,0,,,,,,,,,,,,,,,,
3757,02:03.000,02:03.002,0,,,,,,,,,,,,,,,,
3772,02:03.500,02:03.502,0,,,,,,,,,,,,,,,,
3787,02:04.000,02:04.002,0,,,,,,,,,,,,,,,,
3800,02:04.500,02:04.568,0,,,,,,,,,,,,,,,,
3809,02:05.000,02:05.052,0,,,,,,,,,,,,,,,,
3815,02:05.500,02:05.552,0,,,,,,,,,,,,,,,,
3830,02:06.000,02:06.002,1,1491.0,639.0,1677.0,876.0,,,,,,,,,,,,
3845,02:06.500,02:06.503,1,1638.0,587.0,1836.0,837.0,,,,,,,,,,,,
3860,02:07.000,02:07.003,0,,,,,,,,,,,,,,,,
3872,02:07.500,02:07.545,1,-47.0,511.0,149.0,849.0,,,,,,,,,,,,
3881,02:08.000,02:08.053,0,,,,,,,,,,,,,,,,
3897,02:08.500,02:08.503,1,1563.0,603.0,1690.0,810.0,,,,,,,,,,,,
3912,02:09.000,02:09.003,1,1565.0,608.0,1693.0,816.0,,,,,,,,,,,,
3927,02:09.500,02:09.503,1,1608.0,648.0,1727.0,852.0,,,,,,,,,,,,
3942,02:10.000,02:10.003,1,1761.0,635.0,1881.0,836.0,,,,,,,,,,,,
3957,02:10.500,02:10.505,1,1805.0,661.0,1928.0,871.0,,,,,,,,,,,,
3972,02:11.000,02:11.005,1,1747.0,579.0,1875.0,789.0,,,,,,,,,,,,
3987,02:11.500,02:11.505,1,1724.0,557.0,1856.0,770.0,,,,,,,,,,,,
4002,02:12.000,02:12.005,1,1700.0,608.0,1834.0,818.0,,,,,,,,,,,,
4017,02:12.500,02:12.505,1,1651.0,665.0,1783.0,872.0,,,,,,,,,,,,
4032,02:13.000,02:13.005,1,1707.0,657.0,1842.0,869.0,,,,,,,,,,,,
4047,02:13.500,02:13.505,1,1733.0,588.0,1866.0,797.0,,,,,,,,,,,,
4062,02:14.000,02:14.005,1,2148.0,495.0,2326.0,739.0,,,,,,,,,,,,
4078,02:14.500,02:14.532,0,,,,,,,,,,,,,,,,
4093,02:15.000,02:15.032,0,,,,,,,,,,,,,,,,
4106,02:15.500,02:15.523,0,,,,,,,,,,,,,,,,
4117,02:16.000,02:16.007,0,,,,,,,,,,,,,,,,
4132,02:16.500,02:16.723,1,2171.0,688.0,2340.0,940.0,,,,,,,,,,,,
4134,02:17.000,02:17.140,1,1971.0,701.0,2118.0,923.0,,,,,,,,,,,,
4136,02:17.500,02:17.598,1,1844.0,697.0,1979.0,911.0,,,,,,,,,,,,
4139,02:18.000,02:18.057,1,1757.0,684.0,1892.0,892.0,,,,,,,,,,,,
4152,02:18.500,02:18.500,0,,,,,,,,,,,,,,,,
4167,02:19.000,02:19.000,0,,,,,,,,,,,,,,,,
4182,02:19.500,02:19.500,0,,,,,,,,,,,,,,,,
4197,02:20.000,02:20.000,0,,,,,,,,,,,,,,,,
4212,02:20.500,02:20.500,0,,,,,,,,,,,,,,,,
4227,02:21.000,02:21.000,0,,,,,,,,,,,,,,,,
4242,02:21.500,02:21.500,0,,,,,,,,,,,,,,,,
4257,02:22.000,02:22.000,0,,,,,,,,,,,,,,,,
4272,02:22.500,02:22.502,0,,,,,,,,,,,,,,,,
4287,02:23.000,02:23.002,0,,,,,,,,,,,,,,,,
4302,02:23.500,02:23.502,0,,,,,,,,,,,,,,,,
4317,02:24.000,02:24.002,0,,,,,,,,,,,,,,,,
4332,02:24.500,02:24.502,0,,,,,,,,,,,,,,,,
4347,02:25.000,02:25.002,0,,,,,,,,,,,,,,,,
4362,02:25.500,02:25.502,0,,,,,,,,,,,,,,,,
4378,02:26.000,02:26.002,0,,,,,,,,,,,,,,,,
4393,02:26.500,02:26.503,1,264.0,626.0,356.0,758.0,,,,,,,,,,,,
4404,02:27.000,02:27.020,1,730.0,666.0,804.0,782.0,,,,,,,,,,,,
4415,02:27.500,02:27.570,0,,,,,,,,,,,,,,,,
4419,02:28.000,02:28.078,0,,,,,,,,,,,,,,,,
4433,02:28.500,02:28.503,1,1804.0,561.0,1957.0,783.0,,,,,,,,,,,,
4448,02:29.000,02:29.003,1,1844.0,550.0,2031.0,804.0,,,,,,,,,,,,
4463,02:29.500,02:29.503,1,2003.0,566.0,2205.0,826.0,,,,,,,,,,,,
4478,02:30.000,02:30.003,0,,,,,,,,,,,,,,,,
4493,02:30.500,02:30.505,0,,,,,,,,,,,,,,,,
4508,02:31.000,02:31.005,0,,,,,,,,,,,,,,,,
4523,02:31.500,02:31.505,0,,,,,,,,,,,,,,,,
4538,02:32.000,02:32.005,0,,,,,,,,,,,,,,,,
4553,02:32.500,02:32.505,0,,,,,,,,,,,,,,,,
4568,02:33.000,02:33.005,0,,,,,,,,,,,,,,,,
4583,02:33.500,02:33.505,0,,,,,,,,,,,,,,,,
4599,02:34.000,02:34.030,0,,,,,,,,,,,,,,,,
4614,02:34.500,02:34.532,0,,,,,,,,,,,,,,,,
4629,02:35.000,02:35.032,0,,,,,,,,,,,,,,,,
4644,02:35.500,02:35.532,0,,,,,,,,,,,,,,,,
4659,02:36.000,02:36.032,0,,,,,,,,,,,,,,,,
4674,02:36.500,02:36.532,0,,,,,,,,,,,,,,,,
4689,02:37.000,02:37.032,0,,,,,,,,,,,,,,,,
4704,02:37.500,02:37.532,1,2162.0,540.0,2367.0,787.0,,,,,,,,,,,,
4719,02:38.000,02:38.032,1,1679.0,588.0,1833.0,798.0,,,,,,,,,,,,
4733,02:38.500,02:38.500,0,,,,,,,,,,,,,,,,
4748,02:39.000,02:39.050,1,694.0,704.0,773.0,820.0,,,,,,,,,,,,
4754,02:39.500,02:39.517,1,208.0,468.0,457.0,790.0,,,,,,,,,,,,
4768,02:40.000,02:40.000,1,336.0,417.0,578.0,735.0,,,,,,,,,,,,
4783,02:40.500,02:40.500,1,274.0,399.0,520.0,722.0,,,,,,,,,,,,
4797,02:41.000,02:41.000,0,,,,,,,,,,,,,,,,
4812,02:41.500,02:41.500,0,,,,,,,,,,,,,,,,
4825,02:42.000,02:42.008,1,281.0,556.0,505.0,856.0,,,,,,,,,,,,
4840,02:42.500,02:42.502,1,2151.0,421.0,2393.0,747.0,,,,,,,,,,,,
4856,02:43.000,02:43.002,0,,,,,,,,,,,,,,,,
4871,02:43.500,02:43.502,1,106.0,440.0,348.0,772.0,,,,,,,,,,,,
4877,02:44.000,02:44.018,1,2251.0,770.0,2445.0,1036.0,,,,,,,,,,,,
4879,02:44.500,02:44.502,1,1548.0,744.0,1689.0,965.0,,,,,,,,,,,,
4881,02:45.000,02:45.002,1,985.0,738.0,1110.0,943.0,,,,,,,,,,,,
4892,02:45.500,02:45.502,1,1585.0,226.0,1812.0,542.0,,,,,,,,,,,,
4907,02:46.000,02:46.002,1,1605.0,206.0,1835.0,524.0,,,,,,,,,,,,
4921,02:46.500,02:46.537,1,1633.0,175.0,1869.0,504.0,,,,,,,,,,,,
4932,02:47.000,02:47.003,1,1775.0,131.0,2034.0,482.0,,,,,,,,,,,,
4940,02:47.500,02:47.753,1,1032.0,821.0,1202.0,1059.0,,,,,,,,,,,,
4942,02:48.000,02:48.095,1,1210.0,816.0,1380.0,1050.0,,,,,,,,,,,,
4956,02:48.500,02:48.503,1,1173.0,615.0,1308.0,825.0,,,,,,,,,,,,
4971,02:49.000,02:49.003,1,1252.0,596.0,1383.0,811.0,,,,,,,,,,,,
4986,02:49.500,02:49.503,1,1237.0,583.0,1354.0,785.0,,,,,,,,,,,,
5001,02:50.000,02:50.003,1,534.0,767.0,668.0,979.0,,,,,,,,,,,,
5016,02:50.500,02:50.505,1,674.0,725.0,785.0,919.0,,,,,,,,,,,,
5031,02:51.000,02:51.005,1,1086.0,617.0,1207.0,807.0,,,,,,,,,,,,
5046,02:51.500,02:51.697,1,1167.0,563.0,1291.0,771.0,,,,,,,,,,,,
5048,02:52.000,02:52.122,1,1172.0,556.0,1296.0,767.0,,,,,,,,,,,,
5050,02:52.500,02:52.505,1,1177.0,551.0,1305.0,753.0,,,,,,,,,,,,
5053,02:53.000,02:53.038,1,1190.0,515.0,1328.0,728.0,,,,,,,,,,,,
5055,02:53.500,02:53.580,1,1259.0,265.0,1388.0,482.0,,,,,,,,,,,,
5057,02:54.000,02:54.038,1,1245.0,574.0,1385.0,790.0,,,,,,,,,,,,
5073,02:54.500,02:54.532,1,1173.0,400.0,1343.0,652.0,,,,,,,,,,,,
5088,02:55.000,02:55.032,1,1063.0,406.0,1273.0,686.0,,,,,,,,,,,,
5096,02:55.500,02:55.623,1,294.0,462.0,558.0,755.0,,,,,,,,,,,,
5099,02:56.000,02:56.015,1,-28.0,432.0,276.0,770.0,,,,,,,,,,,,
5103,02:56.500,02:56.632,1,-114.0,474.0,161.0,816.0,,,,,,,,,,,,
5105,02:57.000,02:57.090,1,1065.0,578.0,1255.0,825.0,,,,,,,,,,,,
5107,02:57.500,02:57.673,1,1450.0,395.0,1643.0,655.0,,,,,,,,,,,,
5109,02:58.000,02:58.165,1,1322.0,328.0,1506.0,595.0,,,,,,,,,,,,
5111,02:58.500,02:58.650,1,1121.0,584.0,1293.0,824.0,,,,,,,,,,,,
5114,02:59.000,02:59.008,1,1076.0,560.0,1256.0,804.0,,,,,,,,,,,,
5131,02:59.500,02:59.500,1,1044.0,547.0,1189.0,773.0,,,,,,,,,,,,
5146,03:00.000,03:00.000,1,1094.0,574.0,1236.0,788.0,,,,,,,,,,,,
5161,03:00.500,03:00.500,1,1112.0,532.0,1250.0,744.0,,,,,,,,,,,,
5177,03:01.000,03:01.000,1,1079.0,585.0,1208.0,779.0,,,,,,,,,,,,
5192,03:01.500,03:01.500,1,1122.0,589.0,1252.0,789.0,,,,,,,,,,,,
5207,03:02.000,03:02.000,1,1132.0,583.0,1253.0,769.0,,,,,,,,,,,,
5222,03:02.500,03:02.500,1,1130.0,534.0,1260.0,739.0,,,,,,,,,,,,
5237,03:03.000,03:03.002,1,1147.0,559.0,1266.0,748.0,,,,,,,,,,,,
5252,03:03.500,03:03.502,1,1147.0,617.0,1276.0,808.0,,,,,,,,,,,,
5267,03:04.000,03:04.002,1,1184.0,260.0,1327.0,475.0,,,,,,,,,,,,
5282,03:04.500,03:04.502,1,1167.0,373.0,1305.0,586.0,,,,,,,,,,,,
5297,03:05.000,03:05.002,1,1163.0,716.0,1289.0,922.0,,,,,,,,,,,,
5312,03:05.500,03:05.502,1,1121.0,589.0,1266.0,818.0,,,,,,,,,,,,
5327,03:06.000,03:06.002,1,1148.0,481.0,1300.0,715.0,,,,,,,,,,,,
5342,03:06.500,03:06.502,1,1156.0,644.0,1309.0,880.0,,,,,,,,,,,,
5357,03:07.000,03:07.003,1,1153.0,584.0,1309.0,825.0,,,,,,,,,,,,
5372,03:07.500,03:07.503,1,1152.0,534.0,1305.0,771.0,,,,,,,,,,,,
5387,03:08.000,03:08.003,1,1136.0,678.0,1285.0,908.0,,,,,,,,,,,,
5402,03:08.500,03:08.503,1,1159.0,615.0,1311.0,846.0,,,,,,,,,,,,
