frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
11188,06:01.000,06:01.027,2,1340.0,761.0,1505.0,971.0,808.0,625.0,975.0,849.0,,,,
11203,06:01.500,06:01.527,2,1338.0,767.0,1503.0,977.0,804.0,628.0,971.0,853.0,,,,
11218,06:02.000,06:02.027,2,1338.0,767.0,1503.0,978.0,804.0,631.0,970.0,855.0,,,,
11233,06:02.500,06:02.527,2,802.0,633.0,968.0,852.0,1338.0,771.0,1496.0,979.0,,,,
11248,06:03.000,06:03.027,2,802.0,633.0,968.0,850.0,1337.0,773.0,1491.0,979.0,,,,
11263,06:03.500,06:03.527,2,801.0,634.0,965.0,849.0,1337.0,771.0,1494.0,978.0,,,,
11278,06:04.000,06:04.028,2,796.0,635.0,962.0,854.0,1330.0,770.0,1486.0,979.0,,,,
11293,06:04.500,06:04.528,2,794.0,639.0,960.0,853.0,1328.0,777.0,1484.0,984.0,,,,
11308,06:05.000,06:05.028,2,791.0,637.0,957.0,850.0,1324.0,781.0,1482.0,985.0,,,,
11323,06:05.500,06:05.528,2,1324.0,781.0,1487.0,987.0,794.0,639.0,961.0,855.0,,,,
11338,06:06.000,06:06.028,2,1393.0,813.0,1562.0,1025.0,882.0,636.0,1049.0,852.0,,,,
11353,06:06.500,06:06.528,2,862.0,592.0,1030.0,817.0,1403.0,727.0,1567.0,941.0,,,,
11368,06:07.000,06:07.028,2,848.0,619.0,1017.0,842.0,1371.0,756.0,1538.0,963.0,,,,
11383,06:07.500,06:07.528,2,788.0,614.0,957.0,837.0,1309.0,746.0,1472.0,956.0,,,,
11398,06:08.000,06:08.030,2,827.0,599.0,995.0,825.0,1350.0,737.0,1517.0,949.0,,,,
11413,06:08.500,06:08.530,2,1383.0,741.0,1549.0,952.0,870.0,604.0,1033.0,825.0,,,,
11428,06:09.000,06:09.030,2,1367.0,722.0,1533.0,932.0,852.0,577.0,1018.0,801.0,,,,
11443,06:09.500,06:09.530,2,848.0,582.0,1016.0,806.0,1367.0,723.0,1533.0,937.0,,,,
11458,06:10.000,06:10.030,2,816.0,581.0,982.0,807.0,1352.0,729.0,1518.0,940.0,,,,
11473,06:10.500,06:10.530,2,819.0,602.0,986.0,826.0,1356.0,743.0,1523.0,954.0,,,,
11488,06:11.000,06:11.030,2,1331.0,724.0,1496.0,935.0,795.0,581.0,966.0,806.0,,,,
11503,06:11.500,06:11.530,2,806.0,583.0,973.0,804.0,1336.0,726.0,1502.0,939.0,,,,
11518,06:12.000,06:12.032,2,827.0,584.0,995.0,803.0,1353.0,727.0,1519.0,940.0,,,,
11533,06:12.500,06:12.532,2,822.0,597.0,989.0,818.0,1341.0,730.0,1509.0,943.0,,,,
11548,06:13.000,06:13.032,2,830.0,597.0,998.0,821.0,1349.0,728.0,1517.0,943.0,,,,
11563,06:13.500,06:13.532,2,830.0,599.0,998.0,823.0,1351.0,732.0,1518.0,945.0,,,,
11578,06:14.000,06:14.032,2,830.0,606.0,998.0,831.0,1355.0,733.0,1522.0,946.0,,,,
11593,06:14.500,06:14.523,2,825.0,612.0,994.0,836.0,1352.0,738.0,1517.0,948.0,,,,
11608,06:15.000,06:15.023,2,821.0,612.0,990.0,837.0,1350.0,737.0,1517.0,949.0,,,,
11623,06:15.500,06:15.523,2,820.0,614.0,988.0,838.0,1349.0,737.0,1516.0,948.0,,,,
11638,06:16.000,06:16.025,2,830.0,612.0,997.0,837.0,1350.0,734.0,1517.0,946.0,,,,
11653,06:16.500,06:16.525,2,824.0,611.0,994.0,837.0,1345.0,734.0,1512.0,945.0,,,,
11668,06:17.000,06:17.025,2,809.0,580.0,976.0,809.0,1348.0,710.0,1516.0,917.0,,,,
11683,06:17.500,06:17.525,2,807.0,601.0,973.0,827.0,1352.0,725.0,1517.0,933.0,,,,
11698,06:18.000,06:18.025,2,796.0,605.0,963.0,832.0,1348.0,724.0,1514.0,941.0,,,,
