frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
13125,07:12.000,07:12.032,1,1353.0,707.0,1451.0,836.0,,,,
13140,07:12.500,07:12.532,1,1342.0,702.0,1447.0,829.0,,,,
13156,07:13.000,07:13.032,1,1336.0,708.0,1435.0,836.0,,,,
13171,07:13.500,07:13.532,0,,,,,,,,
13186,07:14.000,07:14.032,1,1349.0,712.0,1435.0,838.0,,,,
13201,07:14.500,07:14.532,1,1347.0,702.0,1439.0,834.0,,,,
13217,07:15.000,07:15.032,1,1356.0,697.0,1445.0,834.0,,,,
13231,07:15.500,07:15.500,1,1365.0,701.0,1449.0,834.0,,,,
13247,07:16.000,07:16.000,1,1376.0,703.0,1454.0,824.0,,,,
13262,07:16.500,07:16.500,1,1370.0,700.0,1451.0,824.0,,,,
13279,07:17.000,07:17.000,1,1392.0,688.0,1488.0,821.0,,,,
13295,07:17.500,07:17.500,0,,,,,,,,
13311,07:18.000,07:18.000,1,1263.0,688.0,1364.0,817.0,,,,
13326,07:18.500,07:18.500,2,1204.0,711.0,1299.0,840.0,2237.0,619.0,2439.0,851.0
13341,07:19.000,07:19.000,1,1256.0,698.0,1355.0,831.0,,,,
13356,07:19.500,07:19.502,1,1243.0,690.0,1343.0,818.0,,,,
13372,07:20.000,07:20.010,2,1758.0,445.0,1948.0,671.0,792.0,541.0,899.0,684.0
13387,07:20.500,07:20.502,2,1728.0,507.0,1921.0,726.0,773.0,598.0,880.0,734.0
13402,07:21.000,07:21.002,2,1734.0,552.0,1924.0,777.0,776.0,635.0,882.0,772.0
13417,07:21.500,07:21.502,2,1136.0,652.0,1234.0,783.0,2185.0,587.0,2426.0,825.0
13432,07:22.000,07:22.002,1,1237.0,680.0,1336.0,808.0,,,,
13447,07:22.500,07:22.502,2,1193.0,669.0,1295.0,808.0,2269.0,585.0,2471.0,839.0
13462,07:23.000,07:23.002,2,1128.0,664.0,1228.0,797.0,2121.0,583.0,2345.0,819.0
13477,07:23.500,07:23.503,2,1096.0,692.0,1196.0,826.0,2068.0,626.0,2276.0,856.0
13492,07:24.000,07:24.003,2,1107.0,650.0,1203.0,786.0,2094.0,585.0,2298.0,821.0
13507,07:24.500,07:24.503,2,1116.0,670.0,1213.0,804.0,2133.0,597.0,2357.0,839.0
13522,07:25.000,07:25.003,2,2112.0,586.0,2346.0,819.0,1096.0,668.0,1193.0,800.0
13537,07:25.500,07:25.503,2,2112.0,584.0,2344.0,817.0,1088.0,677.0,1186.0,806.0
13552,07:26.000,07:26.003,2,2059.0,579.0,2281.0,806.0,1071.0,687.0,1168.0,815.0
13567,07:26.500,07:26.503,2,1906.0,643.0,2116.0,861.0,955.0,748.0,1054.0,880.0
13582,07:27.000,07:27.003,2,518.0,778.0,636.0,922.0,1470.0,661.0,1635.0,861.0
13597,07:27.500,07:27.505,2,1443.0,660.0,1611.0,865.0,479.0,792.0,600.0,944.0
13612,07:28.000,07:28.005,2,1083.0,776.0,1182.0,907.0,2118.0,609.0,2365.0,851.0
13627,07:28.500,07:28.505,1,2266.0,733.0,2415.0,894.0,,,,
13642,07:29.000,07:29.005,1,2244.0,698.0,2400.0,863.0,,,,
13657,07:29.500,07:29.505,1,2152.0,711.0,2301.0,873.0,,,,
13673,07:30.000,07:30.030,1,2161.0,680.0,2315.0,843.0,,,,
13688,07:30.500,07:30.530,1,2156.0,683.0,2308.0,845.0,,,,
13703,07:31.000,07:31.030,1,2148.0,681.0,2299.0,845.0,,,,
