frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
15302,08:13.000,08:13.032,2,1330.0,698.0,1412.0,816.0,2138.0,794.0,2262.0,942.0,,,,
15317,08:13.500,08:13.532,2,1315.0,692.0,1395.0,806.0,2115.0,783.0,2238.0,928.0,,,,
15332,08:14.000,08:14.032,2,1315.0,684.0,1396.0,801.0,2117.0,776.0,2237.0,923.0,,,,
15347,08:14.500,08:14.523,2,1322.0,678.0,1403.0,794.0,2123.0,770.0,2248.0,918.0,,,,
15362,08:15.000,08:15.025,1,2128.0,766.0,2250.0,913.0,,,,,,,,
15377,08:15.500,08:15.525,2,1314.0,683.0,1391.0,795.0,2109.0,769.0,2231.0,919.0,,,,
15392,08:16.000,08:16.025,2,1314.0,677.0,1390.0,790.0,2111.0,768.0,2232.0,915.0,,,,
15407,08:16.500,08:16.525,2,1291.0,667.0,1373.0,782.0,2077.0,755.0,2196.0,902.0,,,,
15422,08:17.000,08:17.025,2,1312.0,674.0,1392.0,790.0,2108.0,766.0,2228.0,914.0,,,,
15437,08:17.500,08:17.525,2,1317.0,673.0,1397.0,789.0,2112.0,769.0,2233.0,917.0,,,,
15452,08:18.000,08:18.025,2,1103.0,637.0,1181.0,752.0,1831.0,729.0,1938.0,868.0,,,,
15467,08:18.500,08:18.525,2,895.0,589.0,975.0,705.0,1597.0,703.0,1691.0,831.0,,,,
15482,08:19.000,08:19.027,2,1359.0,696.0,1439.0,809.0,2173.0,780.0,2300.0,926.0,,,,
15497,08:19.500,08:19.527,1,2102.0,714.0,2215.0,847.0,,,,,,,,
15512,08:20.000,08:20.027,1,1838.0,772.0,1935.0,896.0,,,,,,,,
15527,08:20.500,08:20.527,2,1371.0,746.0,1451.0,864.0,2212.0,826.0,2340.0,971.0,,,,
15542,08:21.000,08:21.027,2,1230.0,707.0,1311.0,819.0,2026.0,790.0,2151.0,927.0,,,,
15557,08:21.500,08:21.527,2,1094.0,562.0,1175.0,678.0,1867.0,657.0,1985.0,786.0,,,,
15572,08:22.000,08:22.027,2,1104.0,468.0,1184.0,585.0,1914.0,536.0,2026.0,682.0,,,,
15587,08:22.500,08:22.527,2,1089.0,180.0,1177.0,308.0,1971.0,260.0,2091.0,422.0,,,,
15602,08:23.000,08:23.028,2,1967.0,212.0,2084.0,372.0,1075.0,143.0,1164.0,259.0,,,,
15617,08:23.500,08:23.528,2,1180.0,187.0,1267.0,320.0,2088.0,252.0,2219.0,420.0,,,,
15632,08:24.000,08:24.028,2,1314.0,699.0,1394.0,814.0,2192.0,848.0,2330.0,1005.0,,,,
15647,08:24.500,08:24.528,1,1431.0,778.0,1516.0,897.0,,,,,,,,
15662,08:25.000,08:25.028,1,2061.0,762.0,2172.0,898.0,,,,,,,,
15677,08:25.500,08:25.528,1,1928.0,725.0,2030.0,854.0,,,,,,,,
15692,08:26.000,08:26.028,1,1884.0,752.0,1983.0,882.0,,,,,,,,
15707,08:26.500,08:26.528,1,1689.0,791.0,1778.0,915.0,,,,,,,,
15722,08:27.000,08:27.030,2,1328.0,868.0,1409.0,985.0,2222.0,984.0,2343.0,1143.0,,,,
15737,08:27.500,08:27.530,2,1292.0,874.0,1374.0,990.0,2158.0,976.0,2284.0,1133.0,,,,
15752,08:28.000,08:28.030,1,1823.0,965.0,1923.0,1097.0,,,,,,,,
15767,08:28.500,08:28.530,1,2197.0,992.0,2321.0,1138.0,,,,,,,,
15782,08:29.000,08:29.030,1,2250.0,1007.0,2376.0,1155.0,,,,,,,,
15797,08:29.500,08:29.530,1,2194.0,972.0,2315.0,1113.0,,,,,,,,
15812,08:30.000,08:30.030,1,2169.0,1002.0,2287.0,1146.0,,,,,,,,
15827,08:30.500,08:30.530,1,2132.0,988.0,2248.0,1132.0,,,,,,,,
15842,08:31.000,08:31.032,1,2123.0,988.0,2237.0,1133.0,,,,,,,,
15857,08:31.500,08:31.532,1,2116.0,986.0,2230.0,1131.0,,,,,,,,
15872,08:32.000,08:32.032,1,2088.0,1073.0,2203.0,1218.0,,,,,,,,
