frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
14435,08:01.000,08:01.022,1,798.0,774.0,879.0,881.0,,,,,,,,
14450,08:01.500,08:01.522,1,799.0,773.0,879.0,879.0,,,,,,,,
14465,08:02.000,08:02.022,1,801.0,774.0,880.0,879.0,,,,,,,,
14480,08:02.500,08:02.522,1,800.0,772.0,881.0,875.0,,,,,,,,
14495,08:03.000,08:03.022,1,799.0,763.0,879.0,867.0,,,,,,,,
14510,08:03.500,08:03.522,1,800.0,761.0,880.0,865.0,,,,,,,,
14525,08:04.000,08:04.022,1,791.0,766.0,871.0,868.0,,,,,,,,
14540,08:04.500,08:04.522,1,790.0,766.0,870.0,868.0,,,,,,,,
14555,08:05.000,08:05.023,1,788.0,765.0,869.0,868.0,,,,,,,,
14570,08:05.500,08:05.523,1,794.0,755.0,872.0,861.0,,,,,,,,
14585,08:06.000,08:06.023,1,779.0,775.0,860.0,882.0,,,,,,,,
14600,08:06.500,08:06.523,1,664.0,797.0,750.0,906.0,,,,,,,,
14615,08:07.000,08:07.023,1,672.0,1124.0,759.0,1242.0,,,,,,,,
14630,08:07.500,08:07.523,1,671.0,1063.0,758.0,1176.0,,,,,,,,
14645,08:08.000,08:08.023,1,667.0,1030.0,754.0,1145.0,,,,,,,,
14660,08:08.500,08:08.523,1,675.0,924.0,760.0,1036.0,,,,,,,,
14675,08:09.000,08:09.025,1,714.0,856.0,797.0,966.0,,,,,,,,
14690,08:09.500,08:09.525,1,679.0,859.0,763.0,971.0,,,,,,,,
14705,08:10.000,08:10.025,1,681.0,873.0,767.0,984.0,,,,,,,,
14720,08:10.500,08:10.525,1,685.0,867.0,769.0,979.0,,,,,,,,
14735,08:11.000,08:11.025,1,682.0,853.0,767.0,966.0,,,,,,,,
14750,08:11.500,08:11.525,1,676.0,855.0,760.0,968.0,,,,,,,,
14765,08:12.000,08:12.025,1,666.0,855.0,752.0,966.0,,,,,,,,
14780,08:12.500,08:12.525,1,665.0,852.0,750.0,961.0,,,,,,,,
14795,08:13.000,08:13.025,1,678.0,843.0,763.0,955.0,,,,,,,,
14810,08:13.500,08:13.518,1,681.0,831.0,767.0,939.0,,,,,,,,
14825,08:14.000,08:14.018,1,693.0,735.0,780.0,842.0,,,,,,,,
14840,08:14.500,08:14.518,1,713.0,739.0,797.0,852.0,,,,,,,,
14855,08:15.000,08:15.018,1,792.0,753.0,875.0,865.0,,,,,,,,
14870,08:15.500,08:15.518,2,921.0,786.0,999.0,894.0,87.0,720.0,218.0,876.0,,,,
14885,08:16.000,08:16.018,2,1154.0,829.0,1231.0,937.0,411.0,747.0,523.0,887.0,,,,
14900,08:16.500,08:16.518,2,922.0,875.0,1002.0,985.0,62.0,779.0,204.0,942.0,,,,
14915,08:17.000,08:17.018,1,780.0,883.0,862.0,994.0,,,,,,,,
14930,08:17.500,08:17.520,1,771.0,862.0,852.0,976.0,,,,,,,,
14945,08:18.000,08:18.020,1,775.0,857.0,857.0,970.0,,,,,,,,
14960,08:18.500,08:18.520,1,782.0,854.0,864.0,963.0,,,,,,,,
14975,08:19.000,08:19.020,1,795.0,845.0,875.0,955.0,,,,,,,,
14990,08:19.500,08:19.520,1,787.0,839.0,869.0,949.0,,,,,,,,
15005,08:20.000,08:20.020,1,802.0,832.0,883.0,942.0,,,,,,,,
15020,08:20.500,08:20.520,2,823.0,829.0,902.0,939.0,-49.0,765.0,66.0,926.0,,,,
15035,08:21.000,08:21.020,1,39.0,799.0,205.0,967.0,,,,,,,,
15050,08:21.500,08:21.520,2,1107.0,884.0,1183.0,991.0,322.0,810.0,462.0,965.0,,,,
15065,08:22.000,08:22.022,2,1207.0,868.0,1281.0,974.0,456.0,799.0,585.0,946.0,,,,
15080,08:22.500,08:22.522,2,1037.0,873.0,1112.0,982.0,217.0,792.0,361.0,945.0,,,,
15095,08:23.000,08:23.022,1,-10.0,793.0,149.0,962.0,,,,,,,,
15110,08:23.500,08:23.522,1,44.0,803.0,205.0,965.0,,,,,,,,
15125,08:24.000,08:24.022,1,98.0,797.0,251.0,958.0,,,,,,,,
15140,08:24.500,08:24.522,2,1024.0,883.0,1101.0,988.0,197.0,796.0,341.0,953.0,,,,
15155,08:25.000,08:25.022,2,1006.0,879.0,1081.0,983.0,177.0,792.0,321.0,947.0,,,,
