frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
17110,09:21.000,09:21.023,1,179.0,828.0,325.0,988.0,,,,,,,,
17125,09:21.500,09:21.525,1,1772.0,646.0,1944.0,886.0,,,,,,,,
17140,09:22.000,09:22.025,1,1940.0,645.0,2131.0,902.0,,,,,,,,
17155,09:22.500,09:22.525,1,2218.0,808.0,2406.0,1070.0,,,,,,,,
17170,09:23.000,09:23.025,1,2231.0,786.0,2419.0,1048.0,,,,,,,,
17185,09:23.500,09:23.525,1,2275.0,780.0,2466.0,1052.0,,,,,,,,
17200,09:24.000,09:24.025,0,,,,,,,,,,,,
17215,09:24.500,09:24.525,0,,,,,,,,,,,,
17230,09:25.000,09:25.025,0,,,,,,,,,,,,
17245,09:25.500,09:25.527,0,,,,,,,,,,,,
17260,09:26.000,09:26.027,0,,,,,,,,,,,,
17275,09:26.500,09:26.527,1,2097.0,732.0,2343.0,1010.0,,,,,,,,
17291,09:27.000,09:27.027,1,1826.0,714.0,2032.0,973.0,,,,,,,,
17306,09:27.500,09:27.527,1,1781.0,694.0,1985.0,951.0,,,,,,,,
17321,09:28.000,09:28.027,1,1772.0,677.0,1971.0,935.0,,,,,,,,
17336,09:28.500,09:28.527,1,1776.0,658.0,1975.0,917.0,,,,,,,,
17351,09:29.000,09:29.027,1,1779.0,662.0,1979.0,919.0,,,,,,,,
17366,09:29.500,09:29.527,1,1780.0,666.0,1978.0,922.0,,,,,,,,
17381,09:30.000,09:30.028,1,1780.0,667.0,1974.0,924.0,,,,,,,,
17396,09:30.500,09:30.528,1,1785.0,671.0,1972.0,924.0,,,,,,,,
17411,09:31.000,09:31.028,1,1805.0,667.0,1989.0,919.0,,,,,,,,
17426,09:31.500,09:31.528,1,-17.0,904.0,138.0,1078.0,,,,,,,,
17441,09:32.000,09:32.028,1,1073.0,879.0,1175.0,1023.0,,,,,,,,
17456,09:32.500,09:32.528,1,1076.0,896.0,1178.0,1039.0,,,,,,,,
17471,09:33.000,09:33.028,1,1186.0,868.0,1285.0,1008.0,,,,,,,,
17486,09:33.500,09:33.528,1,1472.0,851.0,1573.0,991.0,,,,,,,,
17501,09:34.000,09:34.030,1,722.0,594.0,865.0,791.0,,,,,,,,
17516,09:34.500,09:34.530,1,718.0,589.0,862.0,783.0,,,,,,,,
17531,09:35.000,09:35.030,1,1225.0,1009.0,1326.0,1150.0,,,,,,,,
17546,09:35.500,09:35.522,0,,,,,,,,,,,,
17561,09:36.000,09:36.022,1,-21.0,937.0,133.0,1120.0,,,,,,,,
17576,09:36.500,09:36.522,1,654.0,971.0,765.0,1122.0,,,,,,,,
17592,09:37.000,09:37.022,1,722.0,937.0,830.0,1087.0,,,,,,,,
17607,09:37.500,09:37.522,1,750.0,954.0,857.0,1103.0,,,,,,,,
17622,09:38.000,09:38.022,1,751.0,935.0,859.0,1088.0,,,,,,,,
17637,09:38.500,09:38.523,1,758.0,933.0,865.0,1084.0,,,,,,,,
17652,09:39.000,09:39.023,1,738.0,924.0,846.0,1076.0,,,,,,,,
17667,09:39.500,09:39.523,1,739.0,928.0,847.0,1079.0,,,,,,,,
17682,09:40.000,09:40.023,1,741.0,925.0,849.0,1076.0,,,,,,,,
17697,09:40.500,09:40.523,1,742.0,925.0,849.0,1076.0,,,,,,,,
17712,09:41.000,09:41.023,1,741.0,922.0,849.0,1075.0,,,,,,,,
17727,09:41.500,09:41.523,1,736.0,924.0,845.0,1077.0,,,,,,,,
17742,09:42.000,09:42.023,1,734.0,922.0,842.0,1078.0,,,,,,,,
17757,09:42.500,09:42.525,1,724.0,916.0,833.0,1069.0,,,,,,,,
17772,09:43.000,09:43.025,1,701.0,924.0,810.0,1076.0,,,,,,,,
17787,09:43.500,09:43.525,1,695.0,921.0,804.0,1068.0,,,,,,,,
17802,09:44.000,09:44.025,1,686.0,924.0,795.0,1072.0,,,,,,,,
17817,09:44.500,09:44.525,1,689.0,919.0,796.0,1064.0,,,,,,,,
17832,09:45.000,09:45.025,1,694.0,925.0,801.0,1069.0,,,,,,,,
17848,09:45.500,09:45.525,1,674.0,926.0,788.0,1073.0,,,,,,,,
17863,09:46.000,09:46.025,1,675.0,918.0,787.0,1065.0,,,,,,,,
17878,09:46.500,09:46.527,1,676.0,918.0,789.0,1067.0,,,,,,,,
17893,09:47.000,09:47.027,1,679.0,919.0,793.0,1068.0,,,,,,,,
17908,09:47.500,09:47.527,1,674.0,919.0,786.0,1064.0,,,,,,,,
17923,09:48.000,09:48.027,1,675.0,919.0,787.0,1065.0,,,,,,,,
17938,09:48.500,09:48.527,1,667.0,915.0,780.0,1060.0,,,,,,,,
17953,09:49.000,09:49.027,1,690.0,921.0,801.0,1066.0,,,,,,,,
17968,09:49.500,09:49.527,1,1028.0,877.0,1128.0,1017.0,,,,,,,,
17983,09:50.000,09:50.027,1,1100.0,872.0,1203.0,1015.0,,,,,,,,
17998,09:50.500,09:50.527,1,1068.0,875.0,1169.0,1011.0,,,,,,,,
18013,09:51.000,09:51.028,1,1060.0,867.0,1160.0,1004.0,,,,,,,,
