frame,time,gaze_x,gaze_y,gaze_delta_x,gaze_delta_y,gaze_delta_euclidean,faces_detected_count,gaze_on_any_face,013_detected,013_tl_x,013_tl_y,013_br_x,013_br_y,gaze_on_013,014_detected,014_tl_x,014_tl_y,014_br_x,014_br_y,gaze_on_014,UNKNOWN_detected,UNKNOWN_tl_x,UNKNOWN_tl_y,UNKNOWN_br_x,UNKNOWN_br_y,gaze_on_UNKNOWN
16211,08:58.076,182.0,68.0,0.0,0.0,0.0,3,False,True,1555,731,1642,908,False,False,,,,,False,True,1331,761,1449,989,False
16226,08:58.574,182.0,68.0,0.0,0.0,0.0,3,False,True,1545,729,1628,903,False,False,,,,,False,True,1239,745,1363,963,False
16241,08:59.072,182.0,68.0,0.0,0.0,0.0,3,False,True,1549,742,1630,913,False,False,,,,,False,True,1236,751,1354,966,False
16256,08:59.570,182.0,68.0,0.0,0.0,0.0,3,False,True,1545,743,1631,920,False,False,,,,,False,True,1245,753,1358,951,False
16271,09:00.067,778.0,810.0,596.0,742.0,951.7247501247406,3,True,True,1547,744,1626,914,False,False,,,,,False,True,1240,756,1351,955,False
16286,09:00.565,,,,,,3,False,True,1536,739,1617,913,False,False,,,,,False,True,1228,758,1340,960,False
16301,09:01.063,,,,,,3,False,True,1520,740,1601,909,False,False,,,,,False,True,1215,767,1333,981,False
16316,09:01.561,182.0,68.0,,,,3,False,True,1517,743,1595,912,False,False,,,,,False,True,1210,780,1330,991,False
16331,09:02.059,182.0,68.0,0.0,0.0,0.0,3,False,True,1514,737,1594,910,False,False,,,,,False,True,1211,781,1328,988,False
16346,09:02.557,182.0,68.0,0.0,0.0,0.0,3,False,True,1516,733,1595,905,False,False,,,,,False,True,1212,760,1330,976,False
16361,09:03.055,182.0,68.0,0.0,0.0,0.0,3,False,True,1517,732,1597,903,False,False,,,,,False,True,1213,763,1329,977,False
16376,09:03.553,650.0,740.0,468.0,672.0,818.9065880794951,3,True,True,1517,719,1601,894,False,False,,,,,False,True,1216,757,1332,968,False
16391,09:04.050,182.0,58.0,-468.0,-682.0,827.1323956900733,3,False,True,1520,714,1602,886,False,False,,,,,False,True,1214,753,1334,964,False
16406,09:04.548,182.0,58.0,0.0,0.0,0.0,3,False,True,1472,696,1544,858,False,False,,,,,False,True,1163,724,1279,936,False
16421,09:05.046,182.0,58.0,0.0,0.0,0.0,3,False,True,1403,692,1480,861,False,False,,,,,False,True,1097,727,1215,941,False
16436,09:05.544,182.0,68.0,0.0,10.0,10.0,2,False,True,586,773,679,958,False,False,,,,,False,True,171,771,341,1027,False
16451,09:06.042,182.0,68.0,0.0,0.0,0.0,2,False,True,850,837,931,1008,False,False,,,,,False,True,488,849,629,1097,False
16466,09:06.540,182.0,68.0,0.0,0.0,0.0,3,False,True,1211,809,1287,970,False,False,,,,,False,True,896,826,1019,1050,False
16481,09:07.038,182.0,68.0,0.0,0.0,0.0,3,False,True,1382,758,1457,925,False,False,,,,,False,True,1064,736,1189,970,False
16496,09:07.536,182.0,68.0,0.0,0.0,0.0,3,False,True,1347,806,1427,977,False,False,,,,,False,True,1058,777,1181,986,False
16511,09:08.033,182.0,68.0,0.0,0.0,0.0,3,False,True,1477,724,1571,903,False,False,,,,,False,True,1205,692,1331,900,False
16526,09:08.531,182.0,68.0,0.0,0.0,0.0,3,False,True,1782,705,1874,893,False,False,,,,,False,True,1467,682,1596,920,False
16541,09:09.029,182.0,68.0,0.0,0.0,0.0,3,False,True,1597,650,1677,823,False,False,,,,,False,True,1289,635,1411,855,False
16556,09:09.527,182.0,68.0,0.0,0.0,0.0,3,False,True,1409,657,1488,829,False,False,,,,,False,True,1108,652,1230,886,False
16571,09:10.025,182.0,68.0,0.0,0.0,0.0,3,False,True,1377,622,1455,789,False,False,,,,,False,True,1074,626,1195,849,False
16586,09:10.523,182.0,68.0,0.0,0.0,0.0,3,False,True,1662,594,1751,784,False,False,,,,,False,True,1346,581,1469,820,False
16601,09:11.021,182.0,68.0,0.0,0.0,0.0,3,False,True,1713,618,1796,790,False,False,,,,,False,True,1399,589,1524,821,False
16616,09:11.519,182.0,68.0,0.0,0.0,0.0,2,False,True,591,760,680,945,False,False,,,,,False,True,186,737,352,989,False
16631,09:12.017,1388.0,618.0,1206.0,550.0,1325.4946246590364,2,False,True,587,653,678,839,False,False,,,,,False,True,174,615,343,877,False
16646,09:12.514,1172.0,306.0,-216.0,-312.0,379.4733192202055,2,False,True,671,712,775,904,False,False,,,,,False,True,308,678,464,934,False
16661,09:13.012,1242.0,266.0,70.0,-40.0,80.62257748298549,2,False,True,793,659,884,842,False,False,,,,,False,True,446,633,590,870,False
16676,09:13.510,182.0,68.0,-1060.0,-198.0,1078.333900051371,3,False,True,1158,641,1243,820,False,False,,,,,False,True,854,623,981,848,False
16691,09:14.008,182.0,68.0,0.0,0.0,0.0,3,False,True,1271,567,1353,743,False,False,,,,,False,True,974,543,1098,758,False
16706,09:14.506,182.0,68.0,0.0,0.0,0.0,3,False,True,1271,530,1353,704,False,False,,,,,False,True,968,498,1089,728,False
16721,09:15.004,182.0,68.0,0.0,0.0,0.0,3,False,True,1054,685,1133,854,False,False,,,,,False,True,735,676,866,908,False
16736,09:15.502,1450.0,484.0,1268.0,416.0,1334.4961596048151,3,False,True,1142,662,1220,829,False,False,,,,,False,True,836,639,960,864,False
16751,09:16.000,182.0,58.0,-1268.0,-426.0,1337.647188162858,3,False,True,1154,622,1236,795,False,False,,,,,False,True,852,605,975,832,False
16766,09:16.497,1394.0,332.0,1212.0,274.0,1242.5860131194138,3,False,True,1153,648,1234,822,False,False,,,,,False,True,847,638,969,864,False
16781,09:16.995,1028.0,358.0,-366.0,26.0,366.92233510649083,3,False,True,1166,651,1247,825,False,False,,,,,False,True,862,640,987,867,False
16796,09:17.493,182.0,58.0,-846.0,-300.0,897.616844761728,3,False,True,1121,740,1196,902,False,False,,,,,False,True,806,718,935,956,False
16811,09:17.991,182.0,58.0,0.0,0.0,0.0,3,False,True,1501,768,1578,930,False,False,,,,,False,True,1197,753,1317,974,False
16826,09:18.489,776.0,802.0,594.0,744.0,952.0357136158285,3,True,True,1511,668,1602,834,False,False,,,,,False,True,1218,702,1345,929,False
16841,09:18.987,182.0,58.0,-594.0,-744.0,952.0357136158285,3,False,True,1339,685,1428,842,False,False,,,,,False,True,1048,736,1180,959,False
16856,09:19.485,182.0,68.0,0.0,10.0,10.0,3,False,True,1488,608,1578,774,False,False,,,,,False,True,1193,658,1318,881,False
16871,09:19.983,182.0,68.0,0.0,0.0,0.0,3,False,True,1787,638,1888,814,False,False,,,,,False,True,1466,679,1598,910,False
16886,09:20.480,182.0,68.0,0.0,0.0,0.0,3,False,True,1713,625,1804,802,False,False,,,,,False,True,1397,656,1525,883,False
16901,09:20.978,182.0,68.0,0.0,0.0,0.0,3,False,True,1357,626,1437,789,False,False,,,,,False,True,1059,637,1181,855,False
16916,09:21.476,534.0,1402.0,352.0,1334.0,1379.6593782524726,3,False,True,1411,610,1492,774,False,False,,,,,False,True,1113,614,1236,845,False
16931,09:21.974,182.0,58.0,-352.0,-1344.0,1389.3307741499143,3,False,True,1396,617,1477,780,False,False,,,,,False,True,1101,631,1222,846,False
