frame,time,gaze_x,gaze_y,gaze_delta_x,gaze_delta_y,gaze_delta_euclidean,faces_detected_count,gaze_on_any_face,013_detected,013_tl_x,013_tl_y,013_br_x,013_br_y,gaze_on_013,014_detected,014_tl_x,014_tl_y,014_br_x,014_br_y,gaze_on_014,UNKNOWN_detected,UNKNOWN_tl_x,UNKNOWN_tl_y,UNKNOWN_br_x,UNKNOWN_br_y,gaze_on_UNKNOWN
1266,00:40.074,182.0,68.0,-1964.0,-698.0,2084.346420343797,1,False,False,,,,,False,True,772,696,876,841,False,False,,,,,False
1281,00:40.549,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,1076,662,1172,790,False,False,,,,,False
1296,00:41.024,182.0,68.0,0.0,0.0,0.0,2,False,True,371,498,596,792,False,True,1498,666,1599,800,False,False,,,,,False
1311,00:41.499,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,1147,625,1246,752,False,False,,,,,False
1326,00:41.974,2216.0,578.0,2034.0,510.0,2096.963518995979,1,False,False,,,,,False,True,131,640,255,784,False,False,,,,,False
1341,00:42.448,182.0,68.0,-2034.0,-510.0,2096.963518995979,1,False,False,,,,,False,True,805,651,877,774,False,False,,,,,False
1356,00:42.923,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,170,643,275,789,False,False,,,,,False
1371,00:43.398,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,15,683,156,837,False,False,,,,,False
1386,00:43.873,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,9,681,155,838,False,False,,,,,False
1401,00:44.348,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,74,684,208,838,False,False,,,,,False
1416,00:44.823,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,318,680,439,825,False,False,,,,,False
1431,00:45.297,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,120,714,258,865,False,False,,,,,False
1446,00:45.772,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,106,728,245,879,False,False,,,,,False
1461,00:46.247,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,87,742,229,899,False,False,,,,,False
1476,00:46.722,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,40,765,183,920,False,False,,,,,False
1491,00:47.197,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,49,741,190,896,False,False,,,,,False
1506,00:47.671,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,57,735,198,888,False,False,,,,,False
1521,00:48.146,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,102,724,222,878,False,False,,,,,False
1536,00:48.621,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,372,684,480,833,False,False,,,,,False
1551,00:49.096,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,494,638,589,779,False,False,,,,,False
1566,00:49.571,2262.0,514.0,2080.0,446.0,2127.279013199726,1,False,False,,,,,False,True,176,603,292,754,False,False,,,,,False
1581,00:50.046,2190.0,578.0,-72.0,64.0,96.33275663033837,1,False,False,,,,,False,True,148,545,268,697,False,False,,,,,False
1596,00:50.520,2288.0,1168.0,98.0,590.0,598.0836061956555,1,False,False,,,,,False,True,137,581,256,735,False,False,,,,,False
1611,00:50.995,2204.0,866.0,-84.0,-302.0,313.4645115479582,1,False,False,,,,,False,True,116,545,252,696,False,False,,,,,False
1626,00:51.470,182.0,68.0,-2022.0,-798.0,2173.772757212676,1,False,False,,,,,False,True,42,610,189,760,False,False,,,,,False
1641,00:51.945,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,534,514,641,650,False,False,,,,,False
1656,00:52.420,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,582,586,688,718,False,False,,,,,False
1671,00:52.894,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,516,577,624,712,False,False,,,,,False
1686,00:53.369,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,552,568,658,707,False,False,,,,,False
1701,00:53.844,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,657,593,744,726,False,False,,,,,False
1716,00:54.319,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,690,628,790,761,False,False,,,,,False
1731,00:54.794,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,680,575,773,707,False,False,,,,,False
1746,00:55.268,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,300,677,416,820,False,False,,,,,False
1761,00:55.743,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,361,679,478,820,False,False,,,,,False
1776,00:56.218,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,401,531,516,674,False,False,,,,,False
1791,00:56.693,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,414,454,525,598,False,False,,,,,False
1806,00:57.168,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,522,494,623,626,False,False,,,,,False
1821,00:57.643,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,621,524,702,650,False,False,,,,,False
1836,00:58.117,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,677,527,749,654,False,False,,,,,False
1851,00:58.592,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,681,522,756,643,False,False,,,,,False
1866,00:59.067,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,670,503,749,626,False,False,,,,,False
1881,00:59.542,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,681,506,756,631,False,False,,,,,False
1896,01:00.017,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,704,523,784,645,False,False,,,,,False
1911,01:00.491,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,724,516,799,631,False,False,,,,,False
1926,01:00.966,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,719,511,794,632,False,False,,,,,False
1941,01:01.441,182.0,68.0,0.0,0.0,0.0,2,False,True,193,459,409,749,False,True,1291,625,1360,735,False,False,,,,,False
1956,01:01.916,182.0,68.0,0.0,0.0,0.0,2,False,True,729,562,889,816,False,True,1688,742,1768,858,False,False,,,,,False
1971,01:02.391,182.0,68.0,0.0,0.0,0.0,2,False,True,565,553,738,820,False,True,1538,747,1614,859,False,False,,,,,False
1986,01:02.866,838.0,222.0,656.0,154.0,673.8338074035763,2,False,True,287,333,490,629,False,True,1339,582,1412,696,False,False,,,,,False
2001,01:03.340,784.0,256.0,-54.0,34.0,63.81222453417527,2,False,True,197,272,414,579,False,True,1277,536,1352,653,False,False,,,,,False
2016,01:03.815,1270.0,608.0,486.0,352.0,600.0833275471,2,True,True,115,276,339,589,False,True,1227,534,1302,650,True,False,,,,,False
2031,01:04.290,1170.0,582.0,-100.0,-26.0,103.32473082471591,2,True,True,-60,247,183,575,False,True,1128,517,1202,634,True,False,,,,,False
2046,01:04.765,1146.0,556.0,-24.0,-26.0,35.38361202590826,1,True,False,,,,,False,True,1081,490,1157,608,True,False,,,,,False
2061,01:05.240,182.0,58.0,-964.0,-498.0,1085.0345616615168,1,False,False,,,,,False,True,1015,508,1092,628,False,False,,,,,False
2076,01:05.714,1228.0,454.0,1046.0,396.0,1118.4507141577585,1,False,False,,,,,False,True,976,540,1050,660,False,False,,,,,False
2091,01:06.189,182.0,58.0,-1046.0,-396.0,1118.4507141577585,1,False,False,,,,,False,True,962,543,1040,661,False,False,,,,,False
2106,01:06.664,182.0,68.0,0.0,10.0,10.0,1,False,False,,,,,False,True,945,545,1023,663,False,False,,,,,False
2121,01:07.139,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,933,535,1012,655,False,False,,,,,False
2136,01:07.614,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,932,526,1011,646,False,False,,,,,False
2151,01:08.088,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,931,527,1011,647,False,False,,,,,False
2166,01:08.563,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,935,532,1011,650,False,False,,,,,False
2181,01:09.038,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,809,553,890,674,False,False,,,,,False
2196,01:09.513,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,782,558,861,679,False,False,,,,,False
2211,01:09.988,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,468,519,559,648,False,False,,,,,False
2226,01:10.463,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,501,496,583,622,False,False,,,,,False
2241,01:10.937,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,535,501,616,620,False,False,,,,,False
2256,01:11.412,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,540,495,624,619,False,False,,,,,False
2271,01:11.887,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,553,493,636,619,False,False,,,,,False
2286,01:12.362,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,557,489,638,613,False,False,,,,,False
2301,01:12.837,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,584,488,663,612,False,False,,,,,False
2316,01:13.311,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,588,485,664,609,False,False,,,,,False
2331,01:13.786,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,602,494,677,615,False,False,,,,,False
2346,01:14.261,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,593,486,671,608,False,False,,,,,False
2361,01:14.736,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2376,01:15.211,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2391,01:15.686,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2406,01:16.160,182.0,58.0,0.0,-10.0,10.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2421,01:16.635,666.0,776.0,484.0,718.0,865.8983774092662,1,False,True,439,516,631,796,False,False,,,,,False,False,,,,,False
2436,01:17.110,1124.0,822.0,458.0,46.0,460.30424721047274,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2451,01:17.585,2320.0,1038.0,1196.0,216.0,1215.3485096876534,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2466,01:18.060,182.0,68.0,-2138.0,-970.0,2347.752968265614,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2481,01:18.534,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2496,01:19.009,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2511,01:19.484,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2526,01:19.959,1184.0,784.0,1002.0,716.0,1231.5275067979603,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2541,01:20.434,1182.0,784.0,-2.0,0.0,2.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2556,01:20.908,1186.0,784.0,4.0,0.0,4.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2571,01:21.383,1182.0,786.0,-4.0,2.0,4.47213595499958,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2586,01:21.858,1288.0,796.0,106.0,10.0,106.4706532336493,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2601,01:22.333,1352.0,810.0,64.0,14.0,65.5133574166368,1,False,True,449,554,676,852,False,False,,,,,False,False,,,,,False
2616,01:22.808,1390.0,466.0,38.0,-344.0,346.0924731917757,1,False,True,540,551,757,851,False,False,,,,,False,False,,,,,False
2631,01:23.283,906.0,358.0,-484.0,-108.0,495.9032163638384,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2646,01:23.757,182.0,68.0,-724.0,-290.0,779.9205087699643,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2661,01:24.232,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2676,01:24.707,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2691,01:25.182,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2706,01:25.657,1586.0,570.0,1404.0,502.0,1491.0466122827952,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2721,01:26.131,1588.0,566.0,2.0,-4.0,4.47213595499958,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2736,01:26.606,1246.0,896.0,-342.0,330.0,475.2515123595084,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2751,01:27.081,1256.0,868.0,10.0,-28.0,29.732137494637012,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2766,01:27.556,1586.0,560.0,330.0,-308.0,451.40225963103023,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2781,01:28.031,,,,,,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2796,01:28.506,1076.0,724.0,,,,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2811,01:28.980,1418.0,758.0,342.0,34.0,343.6859031150391,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2826,01:29.455,1528.0,688.0,110.0,-70.0,130.38404810405297,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2841,01:29.930,1594.0,604.0,66.0,-84.0,106.82696288858912,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2856,01:30.405,940.0,376.0,-654.0,-228.0,692.6037828369117,1,False,True,-71,463,194,823,False,False,,,,,False,False,,,,,False
2871,01:30.880,,,,,,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2886,01:31.354,182.0,68.0,,,,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2901,01:31.829,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2916,01:32.304,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2931,01:32.779,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2946,01:33.254,1470.0,556.0,1288.0,488.0,1377.3481767512526,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2961,01:33.728,182.0,58.0,-1288.0,-498.0,1380.922879816248,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2976,01:34.203,182.0,58.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
2991,01:34.678,1424.0,728.0,1242.0,670.0,1411.1924036076723,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3006,01:35.153,182.0,68.0,-1242.0,-660.0,1406.4721824479857,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3021,01:35.628,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,-52,464,116,769,False
3036,01:36.103,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3051,01:36.577,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1520,629,1706,868,False
3066,01:37.052,1646.0,970.0,1464.0,902.0,1719.5638982020994,1,False,False,,,,,False,False,,,,,False,True,1659,575,1853,834,False
3081,01:37.527,386.0,766.0,-1260.0,-204.0,1276.4074584551752,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3096,01:38.002,,,,,,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3111,01:38.477,1492.0,442.0,,,,1,False,False,,,,,False,False,,,,,False,True,1554,600,1687,811,False
3126,01:38.951,1482.0,802.0,-10.0,360.0,360.1388621073821,1,False,False,,,,,False,False,,,,,False,True,1538,601,1665,801,False
3141,01:39.426,1546.0,400.0,64.0,-402.0,407.0626487409524,1,False,False,,,,,False,False,,,,,False,True,1626,641,1751,846,False
3156,01:39.901,1654.0,854.0,108.0,454.0,466.66904761297377,1,False,False,,,,,False,False,,,,,False,True,1655,625,1772,832,False
3171,01:40.376,1730.0,410.0,76.0,-444.0,450.45754516935335,1,False,False,,,,,False,False,,,,,False,True,1817,656,1942,880,False
3186,01:40.851,1726.0,572.0,-4.0,162.0,162.04937519163718,1,False,False,,,,,False,False,,,,,False,True,1758,594,1885,802,False
3201,01:41.326,1654.0,382.0,-72.0,-190.0,203.1846450891405,1,False,False,,,,,False,False,,,,,False,True,1730,557,1852,769,False
3216,01:41.800,1654.0,706.0,0.0,324.0,324.0,1,False,False,,,,,False,False,,,,,False,True,1730,571,1866,779,False
3231,01:42.275,2036.0,566.0,382.0,-140.0,406.846408365614,1,False,False,,,,,False,False,,,,,False,True,1618,661,1745,871,False
3246,01:42.750,1612.0,634.0,-424.0,68.0,429.4182110716778,1,False,False,,,,,False,False,,,,,False,True,1692,657,1821,872,False
3261,01:43.225,1650.0,798.0,38.0,164.0,168.34488409215172,1,False,False,,,,,False,False,,,,,False,True,1726,598,1865,811,False
3276,01:43.700,1792.0,790.0,142.0,-8.0,142.2251735804882,1,False,False,,,,,False,False,,,,,False,True,1840,543,1983,767,False
3291,01:44.174,1438.0,544.0,-354.0,-246.0,431.0823587204654,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3306,01:44.649,436.0,718.0,-1002.0,174.0,1016.9955752116131,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3321,01:45.124,572.0,702.0,136.0,-16.0,136.93794214898952,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3336,01:45.599,,,,,,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3351,01:46.074,2086.0,898.0,,,,1,False,False,,,,,False,False,,,,,False,True,2170,679,2343,940,False
3366,01:46.549,182.0,68.0,-1904.0,-830.0,2077.045016363391,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3381,01:47.023,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3396,01:47.498,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3411,01:47.973,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3426,01:48.448,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3441,01:48.923,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3456,01:49.397,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3471,01:49.872,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3486,01:50.347,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3501,01:50.822,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3516,01:51.297,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3531,01:51.771,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3546,01:52.246,1326.0,562.0,1144.0,494.0,1246.1027244974628,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3561,01:52.721,2320.0,822.0,994.0,260.0,1027.4414825185909,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3576,01:53.196,1304.0,586.0,-1016.0,-236.0,1043.0493756289775,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3591,01:53.671,1182.0,656.0,-122.0,70.0,140.65560778013793,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3606,01:54.146,182.0,68.0,-1000.0,-588.0,1160.0620673050212,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3621,01:54.620,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,706,668,779,782,False,False,,,,,False
3636,01:55.095,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3651,01:55.570,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1801,567,1955,782,False
3666,01:56.045,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1844,548,2032,804,False
3681,01:56.520,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1963,558,2158,821,False
3696,01:56.994,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3711,01:57.469,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3726,01:57.944,2270.0,800.0,2088.0,732.0,2212.5930488908257,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3741,01:58.419,2224.0,758.0,-46.0,-42.0,62.289646009589745,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3756,01:58.894,1266.0,422.0,-958.0,-336.0,1015.2142630991746,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3771,01:59.369,1352.0,1058.0,86.0,636.0,641.7881270325901,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3786,01:59.843,182.0,68.0,-1170.0,-990.0,1532.644772933376,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3801,02:00.318,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3816,02:00.793,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3831,02:01.268,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3846,02:01.743,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3861,02:02.217,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3876,02:02.692,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3891,02:03.167,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3906,02:03.642,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False
3921,02:04.117,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,2206,542,2401,795,False
3936,02:04.591,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1693,586,1851,805,False
3951,02:05.066,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,2194,546,2399,790,False
3966,02:05.541,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,615,715,693,832,False,False,,,,,False
3981,02:06.016,182.0,68.0,0.0,0.0,0.0,2,False,True,285,432,524,752,False,True,1007,650,1077,758,False,False,,,,,False
3996,02:06.491,182.0,68.0,0.0,0.0,0.0,2,False,True,307,391,544,720,False,True,1026,626,1099,735,False,False,,,,,False
