frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
7403,08:06.732,3,672.0,548.0,829.0,773.0,1680.0,575.0,1840.0,788.0,1130.0,654.0,1275.0,872.0,,,,
7404,08:06.765,3,671.0,548.0,828.0,773.0,1679.0,579.0,1836.0,789.0,1128.0,655.0,1272.0,876.0,,,,
7405,08:06.798,3,671.0,548.0,828.0,772.0,1678.0,582.0,1835.0,790.0,1128.0,656.0,1271.0,877.0,,,,
7406,08:06.832,3,671.0,548.0,828.0,772.0,1678.0,584.0,1835.0,791.0,1126.0,657.0,1270.0,875.0,,,,
7407,08:06.865,3,670.0,548.0,828.0,772.0,1126.0,659.0,1269.0,877.0,1677.0,585.0,1834.0,793.0,,,,
7408,08:06.898,3,670.0,548.0,828.0,773.0,1125.0,660.0,1270.0,880.0,1676.0,586.0,1832.0,795.0,,,,
7409,08:06.932,3,667.0,549.0,825.0,774.0,1672.0,591.0,1829.0,800.0,1122.0,664.0,1268.0,884.0,,,,
7410,08:06.965,3,660.0,556.0,817.0,778.0,1663.0,600.0,1820.0,810.0,1113.0,668.0,1260.0,887.0,,,,
7411,08:06.998,3,646.0,565.0,804.0,784.0,1647.0,612.0,1803.0,821.0,1098.0,680.0,1246.0,896.0,,,,
7412,08:07.032,3,1630.0,623.0,1785.0,834.0,627.0,572.0,787.0,789.0,1083.0,693.0,1228.0,905.0,,,,
7413,08:07.065,3,608.0,580.0,768.0,797.0,1612.0,634.0,1763.0,844.0,1067.0,701.0,1212.0,911.0,,,,
7414,08:07.098,3,591.0,582.0,754.0,805.0,1051.0,707.0,1198.0,922.0,1595.0,640.0,1747.0,850.0,,,,
7415,08:07.132,3,579.0,588.0,738.0,809.0,1040.0,714.0,1188.0,932.0,1582.0,650.0,1733.0,859.0,,,,
7416,08:07.165,3,568.0,591.0,730.0,815.0,1030.0,723.0,1175.0,943.0,1574.0,658.0,1728.0,865.0,,,,
7417,08:07.198,3,561.0,597.0,725.0,821.0,1026.0,728.0,1171.0,950.0,1568.0,664.0,1719.0,872.0,,,,
7418,08:07.232,3,558.0,601.0,722.0,824.0,1021.0,731.0,1167.0,954.0,1564.0,669.0,1713.0,878.0,,,,
7419,08:07.265,3,556.0,600.0,720.0,825.0,1017.0,733.0,1165.0,956.0,1562.0,670.0,1711.0,880.0,,,,
7420,08:07.298,3,555.0,600.0,719.0,824.0,1017.0,733.0,1165.0,956.0,1561.0,670.0,1711.0,882.0,,,,
7421,08:07.332,3,554.0,599.0,719.0,823.0,1019.0,733.0,1164.0,957.0,1562.0,670.0,1712.0,881.0,,,,
