frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
29421,26:35.000,2,1622.0,444.0,1830.0,747.0,690.0,167.0,821.0,341.0
29422,32:12.755,2,693.0,162.0,823.0,328.0,1620.0,439.0,1831.0,744.0
29423,32:12.788,2,694.0,158.0,825.0,317.0,1621.0,427.0,1831.0,741.0
29424,32:12.822,2,695.0,157.0,827.0,309.0,1622.0,426.0,1830.0,738.0
29425,32:12.855,2,697.0,158.0,829.0,307.0,1622.0,425.0,1831.0,739.0
29426,32:12.888,2,699.0,159.0,833.0,306.0,1623.0,424.0,1834.0,742.0
29427,32:12.922,2,704.0,159.0,838.0,306.0,1626.0,430.0,1836.0,741.0
29428,32:12.955,2,710.0,158.0,842.0,308.0,1629.0,430.0,1840.0,745.0
29429,32:12.988,2,714.0,158.0,845.0,315.0,1631.0,439.0,1841.0,750.0
29430,32:13.022,2,719.0,158.0,850.0,320.0,1636.0,438.0,1849.0,753.0
29431,32:13.055,2,726.0,161.0,856.0,325.0,1640.0,443.0,1856.0,757.0
29432,32:13.088,2,730.0,163.0,860.0,328.0,1646.0,445.0,1862.0,759.0
29433,32:13.122,2,735.0,165.0,866.0,332.0,1654.0,449.0,1865.0,759.0
29434,32:13.155,2,739.0,165.0,870.0,334.0,1657.0,451.0,1868.0,760.0
29435,32:13.188,2,1659.0,455.0,1870.0,761.0,741.0,168.0,871.0,339.0
29436,32:13.222,2,1661.0,460.0,1872.0,763.0,743.0,171.0,873.0,345.0
29437,32:13.255,2,745.0,176.0,872.0,350.0,1664.0,463.0,1874.0,762.0
29438,32:13.288,2,747.0,179.0,875.0,352.0,1661.0,460.0,1881.0,763.0
29439,32:13.322,2,750.0,181.0,879.0,354.0,1665.0,460.0,1886.0,764.0
29440,32:13.355,2,1668.0,458.0,1890.0,765.0,753.0,181.0,882.0,354.0
29441,32:13.388,2,1672.0,457.0,1895.0,761.0,754.0,176.0,885.0,351.0
29442,32:13.422,2,1675.0,448.0,1898.0,756.0,755.0,172.0,887.0,346.0
29443,32:13.455,2,1679.0,443.0,1904.0,749.0,759.0,169.0,888.0,339.0
29444,32:13.488,2,760.0,164.0,889.0,333.0,1680.0,433.0,1904.0,743.0
29445,32:13.522,2,763.0,162.0,890.0,329.0,1685.0,425.0,1906.0,737.0
29446,32:13.555,2,763.0,159.0,892.0,325.0,1687.0,422.0,1908.0,733.0
29447,32:13.588,2,763.0,158.0,891.0,323.0,1687.0,408.0,1908.0,721.0
29448,32:13.622,2,765.0,158.0,893.0,323.0,1690.0,404.0,1911.0,719.0
29449,32:13.655,2,767.0,162.0,894.0,327.0,1692.0,409.0,1911.0,721.0
29450,32:13.688,2,766.0,167.0,895.0,335.0,1691.0,412.0,1911.0,724.0
29451,32:13.722,2,767.0,171.0,895.0,339.0,1694.0,411.0,1912.0,722.0
29452,32:13.755,2,1692.0,382.0,1919.0,703.0,768.0,173.0,897.0,343.0
29453,32:13.788,2,772.0,177.0,900.0,349.0,1697.0,389.0,1922.0,706.0
29454,32:13.822,2,775.0,178.0,902.0,350.0,1704.0,378.0,1930.0,697.0
29455,32:13.855,2,775.0,177.0,901.0,349.0,1704.0,379.0,1931.0,697.0
29456,32:13.888,2,773.0,180.0,901.0,351.0,1702.0,382.0,1929.0,702.0
29457,32:13.922,2,767.0,179.0,895.0,352.0,1698.0,390.0,1925.0,708.0
29458,32:13.955,2,1697.0,393.0,1924.0,710.0,761.0,177.0,891.0,350.0
29459,32:13.988,2,1693.0,395.0,1920.0,712.0,756.0,174.0,887.0,346.0
29460,32:14.022,2,1688.0,396.0,1916.0,712.0,752.0,170.0,882.0,342.0
29461,32:14.055,2,1687.0,392.0,1917.0,712.0,749.0,165.0,880.0,337.0
29462,32:14.088,2,1692.0,398.0,1919.0,714.0,752.0,164.0,883.0,337.0
29463,32:14.122,2,1692.0,404.0,1917.0,720.0,755.0,166.0,885.0,337.0
29464,32:14.155,2,1694.0,408.0,1921.0,722.0,756.0,165.0,885.0,334.0
29465,32:14.188,2,1698.0,411.0,1924.0,724.0,758.0,167.0,888.0,337.0
29466,32:14.222,2,1698.0,411.0,1924.0,729.0,760.0,167.0,890.0,337.0
29467,32:14.255,2,762.0,165.0,890.0,333.0,1697.0,411.0,1925.0,729.0
29468,32:14.288,2,765.0,163.0,891.0,329.0,1700.0,414.0,1925.0,730.0
29469,32:14.322,2,767.0,165.0,893.0,331.0,1704.0,415.0,1926.0,733.0
29470,32:14.355,2,770.0,162.0,896.0,330.0,1706.0,412.0,1928.0,733.0
29471,32:14.388,2,773.0,159.0,898.0,326.0,1710.0,407.0,1933.0,728.0
29472,32:14.422,2,774.0,157.0,901.0,322.0,1711.0,406.0,1935.0,724.0
29473,32:14.455,2,775.0,156.0,902.0,314.0,1712.0,399.0,1935.0,716.0
29474,32:14.488,2,1714.0,389.0,1944.0,708.0,777.0,158.0,904.0,307.0
29475,32:14.522,2,1723.0,384.0,1953.0,703.0,785.0,158.0,909.0,303.0
29476,32:14.555,2,1738.0,375.0,1967.0,697.0,796.0,158.0,919.0,304.0
29477,32:14.588,2,812.0,159.0,935.0,302.0,1763.0,361.0,1990.0,688.0
29478,32:14.622,2,830.0,161.0,952.0,297.0,1788.0,349.0,2014.0,676.0
29479,32:14.655,2,1809.0,334.0,2043.0,666.0,848.0,158.0,970.0,291.0
29480,32:14.688,2,1822.0,318.0,2063.0,653.0,861.0,157.0,981.0,283.0
29481,32:14.722,2,1842.0,299.0,2086.0,642.0,874.0,150.0,996.0,276.0
29482,32:14.755,2,1851.0,296.0,2096.0,642.0,885.0,153.0,1004.0,271.0
29483,32:14.788,2,1855.0,292.0,2100.0,634.0,889.0,151.0,1009.0,269.0
29484,32:14.822,2,1862.0,283.0,2106.0,628.0,891.0,152.0,1015.0,265.0
29485,32:14.855,2,1873.0,284.0,2117.0,627.0,901.0,155.0,1022.0,261.0
29486,32:14.888,2,1891.0,277.0,2141.0,620.0,915.0,152.0,1035.0,256.0
29487,32:14.922,2,1906.0,268.0,2158.0,613.0,922.0,152.0,1049.0,253.0
29488,32:14.955,2,1919.0,258.0,2174.0,600.0,931.0,152.0,1055.0,249.0
29489,32:14.988,1,1939.0,248.0,2197.0,593.0,,,,
29490,32:15.022,2,1955.0,232.0,2217.0,585.0,951.0,152.0,1075.0,241.0
29491,32:15.055,1,1969.0,223.0,2234.0,581.0,,,,
29492,32:15.088,1,1974.0,226.0,2238.0,581.0,,,,
29493,32:15.122,1,1978.0,226.0,2242.0,579.0,,,,
29494,32:15.155,1,1979.0,232.0,2247.0,582.0,,,,
29495,32:15.188,1,1978.0,235.0,2244.0,584.0,,,,
29496,32:15.222,1,1974.0,241.0,2239.0,587.0,,,,
29497,32:15.255,1,1973.0,248.0,2234.0,592.0,,,,
29498,32:15.288,1,1966.0,247.0,2228.0,595.0,,,,
29499,32:15.322,1,1959.0,257.0,2222.0,600.0,,,,
29500,32:15.355,2,1953.0,261.0,2214.0,600.0,954.0,156.0,1078.0,245.0
29501,32:15.388,1,1946.0,265.0,2203.0,606.0,,,,
29502,32:15.422,1,1943.0,265.0,2197.0,608.0,,,,
29503,32:15.455,1,1934.0,269.0,2187.0,610.0,,,,
29504,32:15.488,1,1927.0,270.0,2182.0,610.0,,,,
29505,32:15.522,1,1922.0,271.0,2174.0,608.0,,,,
29506,32:15.555,2,1912.0,272.0,2163.0,610.0,929.0,147.0,1049.0,241.0
29507,32:15.588,1,1904.0,271.0,2155.0,610.0,,,,
29508,32:15.622,1,1901.0,267.0,2150.0,608.0,,,,
29509,32:15.655,1,1904.0,267.0,2147.0,608.0,,,,
29510,32:15.688,1,1904.0,265.0,2146.0,601.0,,,,
29511,32:15.722,2,1905.0,263.0,2150.0,600.0,914.0,142.0,1033.0,228.0
29512,32:15.755,1,1905.0,261.0,2151.0,598.0,,,,
29513,32:15.788,1,1904.0,261.0,2149.0,598.0,,,,
29514,32:15.822,1,1903.0,262.0,2146.0,599.0,,,,
29515,32:15.855,1,1899.0,262.0,2142.0,600.0,,,,
29516,32:15.888,1,1895.0,264.0,2138.0,599.0,,,,
29517,32:15.922,1,1893.0,265.0,2137.0,599.0,,,,
29518,32:15.955,1,1891.0,264.0,2137.0,600.0,,,,
29519,32:15.988,1,1892.0,262.0,2136.0,597.0,,,,
29520,32:16.022,1,1892.0,257.0,2140.0,594.0,,,,
29521,32:16.055,1,1895.0,255.0,2141.0,592.0,,,,
29522,32:16.088,1,1898.0,251.0,2144.0,590.0,,,,
29523,32:16.122,1,1901.0,250.0,2149.0,589.0,,,,
29524,32:16.155,1,1904.0,254.0,2151.0,591.0,,,,
29525,32:16.188,1,1905.0,254.0,2154.0,595.0,,,,
29526,32:16.222,1,1907.0,262.0,2155.0,597.0,,,,
29527,32:16.255,1,1907.0,263.0,2153.0,600.0,,,,
29528,32:16.288,1,1905.0,262.0,2151.0,601.0,,,,
29529,32:16.322,1,1905.0,269.0,2147.0,604.0,,,,
29530,32:16.357,1,1904.0,270.0,2146.0,605.0,,,,
29531,32:16.390,1,1903.0,272.0,2146.0,606.0,,,,
29532,32:16.423,1,1904.0,275.0,2144.0,609.0,,,,
29533,32:16.457,1,1904.0,279.0,2146.0,612.0,,,,
