frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
37262,40:30.688,2,1259,856,1349,995,460.0,914.0,630.0,1132.0,,,,,,,,
37263,40:30.722,2,444,929,618,1147,1252.0,873.0,1345.0,1011.0,,,,,,,,
37264,40:30.755,2,1248,888,1339,1026,433.0,949.0,608.0,1164.0,,,,,,,,
37265,40:30.790,2,423,954,596,1173,1244.0,900.0,1336.0,1035.0,,,,,,,,
37266,40:30.823,2,1241,908,1333,1045,419.0,965.0,593.0,1180.0,,,,,,,,
37267,40:30.857,2,1240,923,1332,1060,413.0,978.0,584.0,1197.0,,,,,,,,
37268,40:30.890,2,1239,943,1332,1080,408.0,1000.0,580.0,1214.0,,,,,,,,
37269,40:30.923,2,1238,965,1330,1099,400.0,1018.0,574.0,1235.0,,,,,,,,
37270,40:30.957,2,1238,984,1331,1121,396.0,1036.0,570.0,1259.0,,,,,,,,
37271,40:30.990,2,1240,1009,1334,1147,393.0,1063.0,567.0,1286.0,,,,,,,,
37272,40:31.023,2,1240,1032,1334,1174,379.0,1079.0,559.0,1310.0,,,,,,,,
37273,40:31.057,2,1239,1055,1333,1195,374.0,1093.0,555.0,1326.0,,,,,,,,
37274,40:31.090,2,1237,1062,1332,1202,371.0,1104.0,549.0,1334.0,,,,,,,,
37275,40:31.123,2,1233,1069,1328,1207,360.0,1111.0,540.0,1340.0,,,,,,,,
37276,40:31.157,2,1226,1083,1321,1218,342.0,1122.0,522.0,1353.0,,,,,,,,
37277,40:31.190,2,325,1124,509,1356,1217.0,1084.0,1313.0,1224.0,,,,,,,,
37278,40:31.223,2,1210,1087,1305,1227,317.0,1122.0,498.0,1357.0,,,,,,,,
37279,40:31.257,2,1204,1089,1299,1229,301.0,1124.0,484.0,1362.0,,,,,,,,
37280,40:31.290,2,1194,1084,1289,1220,288.0,1121.0,470.0,1353.0,,,,,,,,
37281,40:31.323,2,270,1121,455,1352,1183.0,1082.0,1278.0,1218.0,,,,,,,,
37282,40:31.357,2,1172,1081,1268,1212,252.0,1113.0,437.0,1348.0,,,,,,,,
37283,40:31.390,2,1162,1078,1258,1210,238.0,1114.0,418.0,1347.0,,,,,,,,
37284,40:31.423,2,1151,1080,1245,1211,212.0,1110.0,400.0,1350.0,,,,,,,,
37285,40:31.457,2,1138,1087,1233,1216,182.0,1113.0,377.0,1359.0,,,,,,,,
37286,40:31.490,2,1123,1091,1217,1221,152.0,1125.0,347.0,1367.0,,,,,,,,
37287,40:31.523,2,1104,1092,1199,1225,120.0,1126.0,315.0,1375.0,,,,,,,,
37288,40:31.557,2,70,1134,272,1380,1081.0,1089.0,1178.0,1224.0,,,,,,,,
37289,40:31.590,2,29,1135,222,1386,1053.0,1089.0,1149.0,1219.0,,,,,,,,
37290,40:31.623,2,1029,1083,1124,1212,-14.0,1133.0,171.0,1386.0,,,,,,,,
37291,40:31.657,3,1010,1076,1106,1205,-50.0,1136.0,130.0,1385.0,2258.0,1026.0,2464.0,1298.0,,,,
37292,40:31.690,3,995,1068,1091,1198,2236.0,1018.0,2447.0,1287.0,-72.0,1138.0,93.0,1357.0,,,,
37293,40:31.723,2,986,1069,1081,1198,2219.0,1017.0,2431.0,1283.0,,,,,,,,
37294,40:31.757,2,980,1070,1078,1202,2204.0,1015.0,2410.0,1278.0,,,,,,,,
37295,40:31.790,2,976,1075,1074,1206,2197.0,1012.0,2400.0,1275.0,,,,,,,,
37296,40:31.823,2,972,1085,1069,1214,2187.0,1006.0,2391.0,1269.0,,,,,,,,
37297,40:31.857,2,969,1089,1064,1218,2177.0,996.0,2384.0,1257.0,,,,,,,,
37298,40:31.890,2,2168,981,2382,1239,967.0,1085.0,1063.0,1215.0,,,,,,,,
37299,40:31.923,2,967,1076,1064,1207,2162.0,951.0,2373.0,1215.0,,,,,,,,
37300,40:31.957,2,971,1062,1068,1192,2161.0,919.0,2375.0,1183.0,,,,,,,,
37301,40:31.990,2,981,1044,1078,1172,2170.0,890.0,2381.0,1151.0,,,,,,,,
37302,40:32.023,2,991,1024,1089,1151,2179.0,858.0,2389.0,1112.0,,,,,,,,
37303,40:32.057,2,1000,1002,1096,1128,2185.0,823.0,2390.0,1083.0,,,,,,,,
37304,40:32.090,3,1009,983,1105,1108,2194.0,800.0,2399.0,1055.0,1023.0,1340.0,1167.0,1446.0,,,,
37305,40:32.123,2,1021,964,1117,1087,2207.0,779.0,2410.0,1035.0,,,,,,,,
37306,40:32.157,2,1033,947,1127,1075,2224.0,761.0,2430.0,1019.0,,,,,,,,
37307,40:32.190,2,1045,936,1140,1057,2239.0,741.0,2444.0,996.0,,,,,,,,
37308,40:32.223,2,1055,922,1150,1045,2251.0,730.0,2448.0,982.0,,,,,,,,
37309,40:32.257,4,1060,917,1154,1038,2255.0,720.0,2455.0,980.0,1071.0,1236.0,1204.0,1375.0,-58.0,1098.0,78.0,1324.0
37310,40:32.290,3,1063,912,1157,1037,2258.0,721.0,2456.0,981.0,-58.0,1095.0,80.0,1319.0,,,,
37311,40:32.323,3,1064,918,1158,1040,2257.0,733.0,2453.0,985.0,-53.0,1093.0,83.0,1316.0,,,,
37312,40:32.357,3,1066,922,1160,1046,2257.0,744.0,2456.0,1000.0,-52.0,1092.0,83.0,1314.0,,,,
37313,40:32.390,3,1070,932,1163,1055,2265.0,757.0,2457.0,1014.0,-50.0,1092.0,90.0,1316.0,,,,
37314,40:32.423,3,1076,941,1170,1065,-46.0,1097.0,100.0,1325.0,2276.0,773.0,2468.0,1035.0,,,,
