frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
31994,17:10.000,17:10.007,1,1036.0,763.0,1119.0,878.0,,,,,,,,
32009,17:10.500,17:10.507,1,1044.0,766.0,1127.0,878.0,,,,,,,,
32024,17:11.000,17:11.008,1,1062.0,763.0,1143.0,874.0,,,,,,,,
32039,17:11.500,17:11.508,2,132.0,735.0,237.0,860.0,1356.0,755.0,1437.0,865.0,,,,
32054,17:12.000,17:12.008,3,1587.0,749.0,1674.0,863.0,446.0,702.0,534.0,810.0,-109.0,663.0,148.0,996.0
32069,17:12.500,17:12.508,3,9.0,659.0,293.0,985.0,1685.0,746.0,1776.0,863.0,557.0,705.0,640.0,805.0
32084,17:13.000,17:13.008,3,77.0,665.0,352.0,985.0,606.0,708.0,687.0,809.0,1732.0,745.0,1825.0,860.0
32099,17:13.500,17:13.508,3,10.0,685.0,287.0,1007.0,1683.0,754.0,1774.0,870.0,547.0,721.0,634.0,826.0
32114,17:14.000,17:14.008,3,-4.0,678.0,274.0,1009.0,1673.0,752.0,1763.0,866.0,533.0,714.0,621.0,819.0
32129,17:14.500,17:14.508,3,496.0,698.0,586.0,805.0,1633.0,740.0,1724.0,858.0,-46.0,689.0,217.0,1009.0
32144,17:15.000,17:15.008,3,1609.0,744.0,1697.0,859.0,479.0,691.0,570.0,801.0,-98.0,688.0,163.0,1031.0
32159,17:15.500,17:15.510,2,457.0,695.0,550.0,805.0,1585.0,745.0,1672.0,856.0,,,,
32174,17:16.000,17:16.010,2,1558.0,743.0,1645.0,854.0,418.0,702.0,511.0,812.0,,,,
32189,17:16.500,17:16.510,2,392.0,701.0,484.0,812.0,1533.0,739.0,1616.0,854.0,,,,
32204,17:17.000,17:17.010,2,395.0,701.0,486.0,811.0,1528.0,741.0,1609.0,855.0,,,,
32219,17:17.500,17:17.510,2,336.0,686.0,435.0,803.0,1485.0,734.0,1564.0,850.0,,,,
32234,17:18.000,17:18.010,2,146.0,653.0,259.0,779.0,1362.0,699.0,1437.0,811.0,,,,
32249,17:18.500,17:18.510,1,1157.0,695.0,1231.0,807.0,,,,,,,,
32264,17:19.000,17:19.010,1,1154.0,732.0,1230.0,845.0,,,,,,,,
32279,17:19.500,17:19.510,1,1189.0,782.0,1266.0,892.0,,,,,,,,
32294,17:20.000,17:20.012,2,41.0,707.0,155.0,833.0,1278.0,801.0,1353.0,916.0,,,,
32309,17:20.500,17:20.512,1,1200.0,783.0,1277.0,895.0,,,,,,,,
32324,17:21.000,17:21.012,1,1155.0,770.0,1236.0,885.0,,,,,,,,
32339,17:21.500,17:21.512,1,1143.0,773.0,1226.0,882.0,,,,,,,,
