frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
8432,07:45.000,3,553.0,470.0,746.0,692.0,1066.0,525.0,1226.0,753.0,1572.0,423.0,1731.0,658.0,,,,
8433,09:19.268,3,559.0,468.0,754.0,694.0,1074.0,529.0,1235.0,755.0,1577.0,421.0,1739.0,669.0,,,,
8434,09:19.302,3,571.0,469.0,763.0,697.0,1082.0,533.0,1241.0,758.0,1584.0,421.0,1745.0,682.0,,,,
8435,09:19.335,3,579.0,476.0,768.0,701.0,1090.0,538.0,1249.0,764.0,1591.0,423.0,1750.0,686.0,,,,
8436,09:19.368,3,583.0,473.0,776.0,703.0,1093.0,540.0,1255.0,767.0,1596.0,429.0,1756.0,687.0,,,,
8437,09:19.402,3,587.0,476.0,779.0,703.0,1601.0,427.0,1763.0,683.0,1098.0,538.0,1258.0,767.0,,,,
8438,09:19.435,3,591.0,478.0,781.0,702.0,1102.0,536.0,1261.0,766.0,1606.0,424.0,1768.0,672.0,,,,
8439,09:19.468,3,594.0,480.0,783.0,702.0,1104.0,537.0,1264.0,767.0,1611.0,422.0,1773.0,664.0,,,,
8440,09:19.502,3,597.0,483.0,785.0,704.0,1105.0,538.0,1265.0,769.0,1612.0,424.0,1775.0,666.0,,,,
8441,09:19.535,3,597.0,480.0,785.0,706.0,1105.0,540.0,1264.0,770.0,1612.0,426.0,1777.0,667.0,,,,
8442,09:19.568,3,596.0,480.0,785.0,706.0,1104.0,542.0,1263.0,770.0,1611.0,424.0,1778.0,667.0,,,,
8443,09:19.602,3,594.0,483.0,783.0,708.0,1103.0,542.0,1262.0,770.0,1611.0,423.0,1779.0,665.0,,,,
8444,09:19.635,3,591.0,484.0,781.0,710.0,1101.0,543.0,1261.0,771.0,1609.0,424.0,1777.0,661.0,,,,
8445,09:19.668,3,589.0,488.0,779.0,714.0,1101.0,547.0,1259.0,773.0,1606.0,427.0,1773.0,661.0,,,,
8446,09:19.702,3,585.0,485.0,778.0,719.0,1098.0,549.0,1256.0,778.0,1602.0,431.0,1768.0,666.0,,,,
8447,09:19.735,3,582.0,487.0,775.0,723.0,1095.0,553.0,1253.0,782.0,1596.0,433.0,1762.0,671.0,,,,
8448,09:19.768,3,578.0,487.0,770.0,726.0,1092.0,555.0,1250.0,784.0,1590.0,436.0,1755.0,672.0,,,,
8449,09:19.802,3,578.0,497.0,766.0,729.0,1092.0,557.0,1250.0,786.0,1586.0,435.0,1751.0,673.0,,,,
8450,09:19.835,3,578.0,502.0,766.0,732.0,1092.0,559.0,1249.0,787.0,1585.0,433.0,1750.0,674.0,,,,
8451,09:19.868,3,577.0,507.0,765.0,736.0,1090.0,567.0,1245.0,792.0,1583.0,434.0,1749.0,685.0,,,,
8452,09:19.902,3,572.0,520.0,763.0,749.0,1087.0,580.0,1243.0,804.0,1583.0,450.0,1745.0,697.0,,,,
8453,09:19.935,3,1085.0,594.0,1242.0,816.0,572.0,541.0,762.0,764.0,1582.0,462.0,1744.0,710.0,,,,
8454,09:19.968,3,571.0,564.0,760.0,785.0,1582.0,474.0,1744.0,722.0,1085.0,607.0,1241.0,832.0,,,,
8455,09:20.002,3,571.0,587.0,762.0,807.0,1086.0,627.0,1244.0,853.0,1583.0,492.0,1745.0,737.0,,,,
