frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
24806,12:10.000,12:10.030,0,,,,,,,,
24821,12:10.500,12:10.513,0,,,,,,,,
24836,12:11.000,12:11.013,1,612.0,960.0,768.0,1189.0,,,,
24851,12:11.500,12:11.513,2,372.0,956.0,546.0,1200.0,2069.0,867.0,2268.0,1115.0
24866,12:12.000,12:12.013,1,1501.0,928.0,1653.0,1141.0,,,,
24881,12:12.500,12:12.515,1,1463.0,939.0,1616.0,1137.0,,,,
24896,12:13.000,12:13.015,2,15.0,1120.0,231.0,1407.0,1802.0,942.0,1979.0,1162.0
24911,12:13.500,12:13.515,2,452.0,1014.0,630.0,1256.0,2234.0,874.0,2436.0,1104.0
24926,12:14.000,12:14.015,2,131.0,1043.0,345.0,1305.0,1934.0,932.0,2119.0,1150.0
24942,12:14.500,12:14.515,1,1542.0,894.0,1696.0,1093.0,,,,
24957,12:15.000,12:15.015,1,1479.0,890.0,1632.0,1086.0,,,,
24972,12:15.500,12:15.515,1,1531.0,831.0,1687.0,1027.0,,,,
24987,12:16.000,12:16.015,1,1521.0,815.0,1675.0,1015.0,,,,
25002,12:16.500,12:16.517,1,1545.0,826.0,1703.0,1024.0,,,,
25017,12:17.000,12:17.017,1,558.0,944.0,723.0,1176.0,,,,
25032,12:17.500,12:17.517,1,696.0,894.0,857.0,1116.0,,,,
25047,12:18.000,12:18.017,2,409.0,825.0,584.0,1058.0,2162.0,809.0,2377.0,1039.0
25062,12:18.500,12:18.517,1,498.0,971.0,665.0,1199.0,,,,
25077,12:19.000,12:19.017,2,387.0,1024.0,568.0,1269.0,2190.0,950.0,2390.0,1187.0
25092,12:19.500,12:19.517,1,501.0,1158.0,680.0,1405.0,,,,
25107,12:20.000,12:20.017,1,513.0,1230.0,687.0,1482.0,,,,
25122,12:20.500,12:20.518,1,516.0,1189.0,689.0,1436.0,,,,
25137,12:21.000,12:21.018,2,472.0,1130.0,648.0,1378.0,2271.0,933.0,2479.0,1197.0
25152,12:21.500,12:21.518,2,366.0,1117.0,554.0,1373.0,2153.0,920.0,2378.0,1183.0
25167,12:22.000,12:22.018,1,1462.0,895.0,1614.0,1094.0,,,,
25182,12:22.500,12:22.518,1,1386.0,882.0,1538.0,1079.0,,,,
25197,12:23.000,12:23.018,1,1382.0,873.0,1532.0,1072.0,,,,
25212,12:23.500,12:23.518,1,1380.0,857.0,1530.0,1049.0,,,,
25227,12:24.000,12:24.018,1,1348.0,836.0,1495.0,1031.0,,,,
25242,12:24.500,12:24.520,1,1379.0,1009.0,1532.0,1204.0,,,,
25257,12:25.000,12:25.012,1,1428.0,920.0,1580.0,1116.0,,,,
25272,12:25.500,12:25.512,1,1481.0,805.0,1630.0,1001.0,,,,
25287,12:26.000,12:26.012,1,1469.0,781.0,1620.0,978.0,,,,
25302,12:26.500,12:26.512,1,1466.0,793.0,1618.0,990.0,,,,
25317,12:27.000,12:27.012,1,1471.0,818.0,1622.0,1014.0,,,,
25332,12:27.500,12:27.512,1,1469.0,824.0,1621.0,1021.0,,,,
25347,12:28.000,12:28.012,1,1472.0,849.0,1620.0,1043.0,,,,
25362,12:28.500,12:28.513,1,1539.0,843.0,1693.0,1042.0,,,,
25377,12:29.000,12:29.013,1,1647.0,832.0,1810.0,1040.0,,,,
25392,12:29.500,12:29.513,2,-1.0,1012.0,211.0,1284.0,1795.0,831.0,1968.0,1046.0
25407,12:30.000,12:30.013,1,1360.0,868.0,1500.0,1053.0,,,,
25422,12:30.500,12:30.513,1,1426.0,818.0,1566.0,1005.0,,,,
25437,12:31.000,12:31.013,1,1441.0,786.0,1584.0,972.0,,,,
25452,12:31.500,12:31.513,1,1457.0,761.0,1604.0,950.0,,,,
25467,12:32.000,12:32.013,1,1444.0,762.0,1592.0,954.0,,,,
25482,12:32.500,12:32.515,1,1697.0,781.0,1856.0,986.0,,,,
25497,12:33.000,12:33.015,1,667.0,897.0,823.0,1122.0,,,,
25512,12:33.500,12:33.515,1,669.0,879.0,826.0,1104.0,,,,
25527,12:34.000,12:34.015,1,629.0,934.0,789.0,1153.0,,,,
25542,12:34.500,12:34.515,1,718.0,901.0,874.0,1125.0,,,,
25557,12:35.000,12:35.015,1,763.0,898.0,917.0,1121.0,,,,
25572,12:35.500,12:35.515,1,774.0,894.0,931.0,1115.0,,,,
25587,12:36.000,12:36.015,1,792.0,948.0,944.0,1169.0,,,,
