frame,time,faces_detected_count,049_detected,049_tl_x,049_tl_y,049_br_x,049_br_y,050_detected,050_tl_x,050_tl_y,050_br_x,050_br_y,UNKNOWN_detected,UNKNOWN_tl_x,UNKNOWN_tl_y,UNKNOWN_br_x,UNKNOWN_br_y
11090,05:55.975,1,False,,,,,True,1271,610,1485,924,False,,,,
11105,05:56.457,1,False,,,,,True,1276,610,1494,924,False,,,,
11120,05:56.938,1,False,,,,,True,1255,634,1475,946,False,,,,
11135,05:57.420,1,False,,,,,True,526,847,759,1188,False,,,,
11150,05:57.901,1,False,,,,,True,518,832,758,1179,False,,,,
11165,05:58.383,1,False,,,,,True,645,771,869,1100,False,,,,
11180,05:58.864,1,False,,,,,True,754,717,968,1031,False,,,,
11195,05:59.346,1,False,,,,,True,833,689,1039,998,False,,,,
11210,05:59.827,1,False,,,,,True,912,658,1120,968,False,,,,
11225,06:00.309,1,False,,,,,True,927,647,1133,954,False,,,,
11240,06:00.790,1,False,,,,,True,903,618,1115,930,False,,,,
11255,06:01.272,1,False,,,,,True,959,623,1166,934,False,,,,
11270,06:01.753,1,False,,,,,True,950,605,1158,917,False,,,,
11285,06:02.235,1,False,,,,,True,954,591,1162,906,False,,,,
11300,06:02.716,1,False,,,,,True,952,590,1161,903,False,,,,
11315,06:03.197,1,False,,,,,True,1026,582,1236,899,False,,,,
11330,06:03.679,1,False,,,,,True,1009,576,1222,888,False,,,,
11345,06:04.160,1,False,,,,,True,1002,572,1217,884,False,,,,
11360,06:04.642,1,False,,,,,True,1007,565,1218,874,False,,,,
11375,06:05.123,1,False,,,,,True,1026,550,1235,865,False,,,,
11390,06:05.605,1,False,,,,,True,1018,531,1232,843,False,,,,
11405,06:06.086,1,False,,,,,True,1012,519,1228,832,False,,,,
11420,06:06.568,1,False,,,,,True,1008,521,1224,834,False,,,,
11435,06:07.049,1,False,,,,,True,992,514,1207,826,False,,,,
11450,06:07.531,1,False,,,,,True,974,513,1191,832,False,,,,
11465,06:08.012,1,False,,,,,True,980,517,1200,827,False,,,,
11480,06:08.494,1,False,,,,,True,986,502,1203,815,False,,,,
11495,06:08.975,1,False,,,,,True,1006,487,1226,805,False,,,,
11510,06:09.457,1,False,,,,,True,970,472,1189,790,False,,,,
11525,06:09.938,1,False,,,,,True,974,480,1190,798,False,,,,
11540,06:10.420,1,False,,,,,True,967,479,1186,795,False,,,,
11555,06:10.901,1,False,,,,,True,966,473,1188,792,False,,,,
11570,06:11.383,1,False,,,,,True,967,468,1188,789,False,,,,
11585,06:11.864,1,False,,,,,True,944,458,1170,781,False,,,,
11600,06:12.346,1,False,,,,,True,938,459,1161,783,False,,,,
11615,06:12.827,1,False,,,,,True,945,464,1170,789,False,,,,
11630,06:13.309,1,False,,,,,True,951,462,1177,783,False,,,,
11645,06:13.790,1,False,,,,,True,945,453,1166,777,False,,,,
11660,06:14.272,2,False,,,,,True,947,444,1172,767,True,687,1117,798,1188
11675,06:14.753,1,False,,,,,True,968,446,1187,764,False,,,,
11690,06:15.235,1,False,,,,,True,971,442,1193,765,False,,,,
11705,06:15.716,1,False,,,,,True,944,444,1167,768,False,,,,
11720,06:16.197,1,False,,,,,True,938,458,1160,782,False,,,,
11735,06:16.679,1,False,,,,,True,958,462,1180,787,False,,,,
11750,06:17.160,1,False,,,,,True,961,452,1184,780,False,,,,
11765,06:17.642,1,False,,,,,True,956,487,1177,811,False,,,,
11780,06:18.123,1,False,,,,,True,974,527,1192,842,False,,,,
11795,06:18.605,1,False,,,,,True,976,525,1195,833,False,,,,
11810,06:19.086,1,False,,,,,True,987,518,1204,823,False,,,,
11825,06:19.568,1,False,,,,,True,980,515,1203,825,False,,,,
11840,06:20.049,1,False,,,,,True,986,519,1205,828,False,,,,
11855,06:20.531,1,False,,,,,True,1004,506,1220,818,False,,,,
11870,06:21.012,1,False,,,,,True,1008,496,1227,815,False,,,,
11885,06:21.494,1,False,,,,,True,979,481,1204,804,False,,,,
11900,06:21.975,1,False,,,,,True,999,492,1215,807,False,,,,
11915,06:22.457,1,False,,,,,True,987,476,1206,798,False,,,,
11930,06:22.938,1,False,,,,,True,986,458,1207,777,False,,,,
11945,06:23.420,1,False,,,,,True,947,454,1172,776,False,,,,
11960,06:23.901,1,False,,,,,True,983,478,1203,795,False,,,,
11975,06:24.383,1,False,,,,,True,994,465,1213,792,False,,,,
11990,06:24.864,1,False,,,,,True,1006,470,1225,793,False,,,,
12005,06:25.346,1,False,,,,,True,976,472,1199,794,False,,,,
12020,06:25.827,1,False,,,,,True,997,514,1214,828,False,,,,
12035,06:26.309,1,False,,,,,True,995,504,1210,823,False,,,,
12050,06:26.790,1,False,,,,,True,979,518,1202,824,False,,,,
12065,06:27.272,2,False,,,,,True,936,500,1156,813,True,689,1176,794,1245
12080,06:27.753,1,False,,,,,True,1000,535,1218,852,False,,,,
12095,06:28.235,1,False,,,,,True,960,508,1184,824,False,,,,
12110,06:28.716,1,False,,,,,True,944,594,1170,913,False,,,,
12125,06:29.197,1,False,,,,,True,867,548,1090,863,False,,,,
12140,06:29.679,1,False,,,,,True,885,511,1111,829,False,,,,
12155,06:30.160,1,False,,,,,True,929,506,1148,818,False,,,,
12170,06:30.642,1,False,,,,,True,978,494,1198,808,False,,,,
12185,06:31.123,1,False,,,,,True,980,500,1199,812,False,,,,
12200,06:31.605,1,False,,,,,True,999,486,1216,805,False,,,,
12215,06:32.086,1,False,,,,,True,1009,478,1225,793,False,,,,
12230,06:32.568,1,False,,,,,True,1022,483,1238,798,False,,,,
12245,06:33.049,1,False,,,,,True,998,475,1215,793,False,,,,
12260,06:33.531,1,False,,,,,True,991,475,1211,792,False,,,,
12275,06:34.012,1,False,,,,,True,989,465,1210,784,False,,,,
12290,06:34.494,1,False,,,,,True,993,478,1212,797,False,,,,
12305,06:34.975,1,False,,,,,True,995,493,1213,806,False,,,,
12320,06:35.457,1,False,,,,,True,1000,485,1219,804,False,,,,
12335,06:35.938,1,False,,,,,True,1004,547,1218,860,False,,,,
12350,06:36.420,1,False,,,,,True,1011,547,1226,856,False,,,,
12365,06:36.901,1,False,,,,,True,1013,526,1231,830,False,,,,
12380,06:37.383,1,False,,,,,True,1017,516,1236,829,False,,,,
