frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
24527,26:26.025,2,25.0,715.0,268.0,983.0,1325.0,787.0,1470.0,1002.0,,,,,,,,
24528,26:26.058,2,20.0,712.0,266.0,983.0,1323.0,786.0,1467.0,1001.0,,,,,,,,
24529,26:26.092,2,16.0,711.0,263.0,983.0,1320.0,786.0,1465.0,1000.0,,,,,,,,
24530,26:26.125,2,15.0,711.0,259.0,983.0,1318.0,785.0,1463.0,999.0,,,,,,,,
24531,26:26.158,2,14.0,712.0,257.0,985.0,1318.0,784.0,1461.0,999.0,,,,,,,,
24532,26:26.192,2,12.0,714.0,252.0,986.0,1316.0,785.0,1458.0,999.0,,,,,,,,
24533,26:26.225,2,8.0,714.0,247.0,987.0,1312.0,784.0,1455.0,998.0,,,,,,,,
24534,26:26.258,2,5.0,712.0,243.0,986.0,1311.0,783.0,1453.0,997.0,,,,,,,,
24535,26:26.292,2,4.0,710.0,241.0,983.0,1310.0,781.0,1452.0,995.0,,,,,,,,
24536,26:26.325,2,3.0,705.0,241.0,980.0,1309.0,778.0,1452.0,994.0,,,,,,,,
24537,26:26.358,2,3.0,705.0,241.0,976.0,1309.0,777.0,1451.0,993.0,,,,,,,,
24538,26:26.392,2,3.0,701.0,240.0,974.0,1310.0,775.0,1452.0,992.0,,,,,,,,
24539,26:26.425,2,0.0,696.0,238.0,968.0,1311.0,774.0,1453.0,991.0,,,,,,,,
24540,26:26.458,2,0.0,695.0,238.0,966.0,1312.0,776.0,1455.0,990.0,,,,,,,,
24541,26:26.492,2,-7.0,688.0,229.0,958.0,1316.0,776.0,1458.0,991.0,,,,,,,,
24542,26:26.525,2,-5.0,685.0,232.0,955.0,1318.0,775.0,1461.0,990.0,,,,,,,,
24543,26:26.558,2,-7.0,681.0,230.0,950.0,1321.0,775.0,1464.0,989.0,,,,,,,,
24544,26:26.592,2,-6.0,678.0,231.0,944.0,1324.0,775.0,1469.0,988.0,,,,,,,,
24545,26:26.625,2,-4.0,675.0,236.0,942.0,1329.0,776.0,1472.0,986.0,,,,,,,,
24546,26:26.658,2,0.0,672.0,240.0,941.0,1335.0,774.0,1477.0,985.0,,,,,,,,
24547,26:26.692,2,4.0,670.0,245.0,939.0,1343.0,772.0,1485.0,986.0,,,,,,,,
24548,26:26.725,2,10.0,670.0,255.0,946.0,1351.0,772.0,1493.0,985.0,,,,,,,,
24549,26:26.758,2,32.0,671.0,278.0,944.0,1366.0,773.0,1509.0,984.0,,,,,,,,
24550,26:26.792,2,84.0,684.0,327.0,950.0,1400.0,773.0,1544.0,986.0,,,,,,,,
24551,26:26.825,2,155.0,690.0,386.0,953.0,1440.0,774.0,1588.0,990.0,,,,,,,,
24552,26:26.858,2,226.0,701.0,448.0,956.0,1488.0,776.0,1635.0,993.0,,,,,,,,
24553,26:26.892,2,294.0,706.0,509.0,959.0,1534.0,782.0,1683.0,998.0,,,,,,,,
24554,26:26.925,2,352.0,716.0,558.0,964.0,1576.0,790.0,1729.0,1003.0,,,,,,,,
24555,26:26.958,2,399.0,724.0,599.0,966.0,1608.0,789.0,1765.0,1006.0,,,,,,,,
24556,26:26.992,2,434.0,727.0,632.0,972.0,1635.0,790.0,1794.0,1010.0,,,,,,,,
24557,26:27.025,2,467.0,730.0,658.0,973.0,1658.0,794.0,1819.0,1015.0,,,,,,,,
24558,26:27.058,2,486.0,732.0,677.0,972.0,1664.0,787.0,1825.0,1012.0,,,,,,,,
24559,26:27.092,2,506.0,738.0,692.0,973.0,1671.0,786.0,1836.0,1012.0,,,,,,,,
24560,26:27.125,2,514.0,739.0,699.0,975.0,1670.0,785.0,1834.0,1010.0,,,,,,,,
24561,26:27.158,2,521.0,740.0,706.0,975.0,1673.0,787.0,1835.0,1010.0,,,,,,,,
24562,26:27.192,2,525.0,739.0,712.0,977.0,1675.0,789.0,1837.0,1009.0,,,,,,,,
24563,26:27.225,2,531.0,742.0,718.0,978.0,1674.0,790.0,1833.0,1008.0,,,,,,,,
24564,26:27.258,2,537.0,744.0,721.0,980.0,1676.0,791.0,1836.0,1009.0,,,,,,,,
24565,26:27.292,2,541.0,743.0,725.0,981.0,1679.0,789.0,1839.0,1009.0,,,,,,,,
24566,26:27.325,2,544.0,741.0,728.0,980.0,1682.0,788.0,1843.0,1008.0,,,,,,,,
24567,26:27.358,2,545.0,739.0,730.0,976.0,1685.0,786.0,1845.0,1003.0,,,,,,,,
24568,26:27.392,2,545.0,736.0,730.0,972.0,1684.0,780.0,1845.0,999.0,,,,,,,,
24569,26:27.425,2,546.0,731.0,729.0,967.0,1683.0,778.0,1845.0,994.0,,,,,,,,
24570,26:27.458,2,546.0,728.0,730.0,963.0,1685.0,774.0,1846.0,990.0,,,,,,,,
24571,26:27.492,2,547.0,726.0,732.0,961.0,1689.0,771.0,1851.0,988.0,,,,,,,,
24572,26:27.525,2,549.0,726.0,734.0,961.0,1692.0,770.0,1855.0,989.0,,,,,,,,
24573,26:27.558,2,551.0,726.0,736.0,962.0,1694.0,770.0,1857.0,991.0,,,,,,,,
24574,26:27.592,2,554.0,728.0,739.0,964.0,1697.0,773.0,1861.0,992.0,,,,,,,,
24575,26:27.625,2,557.0,729.0,741.0,965.0,1698.0,774.0,1862.0,994.0,,,,,,,,
