frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
15676,14:08.333,1,1141.0,566.0,1321.0,853.0,,,,,,,,
15677,17:09.477,1,1139.0,568.0,1319.0,854.0,,,,,,,,
15678,17:09.510,1,1136.0,568.0,1315.0,854.0,,,,,,,,
15679,17:09.543,1,1132.0,569.0,1310.0,852.0,,,,,,,,
15680,17:09.577,1,1127.0,569.0,1307.0,851.0,,,,,,,,
15681,17:09.610,1,1123.0,569.0,1303.0,851.0,,,,,,,,
15682,17:09.643,1,1119.0,571.0,1301.0,851.0,,,,,,,,
15683,17:09.677,1,1118.0,574.0,1301.0,851.0,,,,,,,,
15684,17:09.710,1,1117.0,578.0,1299.0,855.0,,,,,,,,
15685,17:09.743,1,1116.0,582.0,1298.0,860.0,,,,,,,,
15686,17:09.777,1,1112.0,586.0,1293.0,861.0,,,,,,,,
15687,17:09.810,1,1108.0,589.0,1288.0,868.0,,,,,,,,
15688,17:09.843,1,1101.0,588.0,1279.0,864.0,,,,,,,,
15689,17:09.877,1,1088.0,582.0,1272.0,863.0,,,,,,,,
15690,17:09.910,1,1081.0,587.0,1263.0,864.0,,,,,,,,
15691,17:09.943,1,1068.0,588.0,1251.0,865.0,,,,,,,,
15692,17:09.977,1,1061.0,590.0,1241.0,868.0,,,,,,,,
15693,17:10.010,1,1049.0,593.0,1230.0,869.0,,,,,,,,
15694,17:10.043,1,1036.0,597.0,1217.0,873.0,,,,,,,,
15695,17:10.077,1,1022.0,606.0,1205.0,878.0,,,,,,,,
15696,17:10.110,1,1007.0,607.0,1193.0,885.0,,,,,,,,
15697,17:10.143,2,998.0,618.0,1180.0,894.0,2251.0,536.0,2498.0,827.0,,,,
15698,17:10.177,2,987.0,626.0,1169.0,900.0,2235.0,541.0,2478.0,827.0,,,,
15699,17:10.210,2,979.0,631.0,1162.0,906.0,2226.0,545.0,2466.0,828.0,,,,
15700,17:10.243,2,973.0,635.0,1157.0,911.0,2216.0,551.0,2452.0,833.0,,,,
15701,17:10.277,2,967.0,641.0,1152.0,917.0,2204.0,554.0,2440.0,841.0,,,,
15702,17:10.310,2,960.0,647.0,1145.0,921.0,2196.0,561.0,2430.0,845.0,,,,
15703,17:10.343,2,947.0,648.0,1135.0,925.0,2180.0,565.0,2422.0,845.0,,,,
15704,17:10.377,2,934.0,650.0,1120.0,927.0,2160.0,556.0,2401.0,841.0,,,,
15705,17:10.410,2,924.0,646.0,1112.0,923.0,2145.0,546.0,2391.0,830.0,,,,
15706,17:10.443,2,916.0,630.0,1100.0,909.0,2140.0,529.0,2384.0,812.0,,,,
15707,17:10.477,2,908.0,619.0,1093.0,900.0,2132.0,514.0,2373.0,796.0,,,,
15708,17:10.510,2,899.0,621.0,1085.0,903.0,2121.0,507.0,2362.0,793.0,,,,
15709,17:10.543,2,893.0,626.0,1080.0,911.0,2113.0,511.0,2350.0,793.0,,,,
15710,17:10.577,2,889.0,628.0,1074.0,913.0,2110.0,512.0,2347.0,794.0,,,,
15711,17:10.610,2,890.0,624.0,1070.0,911.0,2110.0,511.0,2347.0,793.0,,,,
15712,17:10.643,2,892.0,620.0,1072.0,910.0,2113.0,511.0,2350.0,793.0,,,,
15713,17:10.677,2,895.0,622.0,1077.0,911.0,2118.0,511.0,2359.0,796.0,,,,
15714,17:10.710,2,897.0,622.0,1079.0,912.0,2123.0,511.0,2363.0,797.0,,,,
15715,17:10.743,2,898.0,624.0,1079.0,912.0,2126.0,513.0,2366.0,799.0,,,,
15716,17:10.777,2,898.0,622.0,1079.0,911.0,2129.0,510.0,2367.0,798.0,,,,
15717,17:10.810,2,897.0,620.0,1076.0,909.0,2128.0,508.0,2367.0,796.0,,,,
15718,17:10.843,2,895.0,620.0,1074.0,909.0,2127.0,507.0,2366.0,797.0,,,,
15719,17:10.877,2,894.0,620.0,1073.0,910.0,2124.0,505.0,2365.0,797.0,,,,
15720,17:10.910,2,893.0,620.0,1072.0,910.0,2123.0,505.0,2363.0,793.0,,,,
15721,17:10.943,2,893.0,619.0,1072.0,910.0,2123.0,503.0,2362.0,791.0,,,,
15722,17:10.977,2,894.0,617.0,1073.0,908.0,2123.0,500.0,2362.0,789.0,,,,
15723,17:11.010,2,895.0,614.0,1073.0,904.0,2123.0,497.0,2364.0,786.0,,,,
15724,17:11.043,2,898.0,612.0,1076.0,903.0,2125.0,496.0,2367.0,786.0,,,,
15725,17:11.077,2,899.0,615.0,1079.0,904.0,2127.0,498.0,2369.0,787.0,,,,
15726,17:11.110,2,899.0,616.0,1080.0,904.0,2129.0,500.0,2368.0,792.0,,,,
15727,17:11.143,2,898.0,617.0,1078.0,904.0,2127.0,502.0,2366.0,796.0,,,,
15728,17:11.177,2,894.0,617.0,1072.0,905.0,2119.0,505.0,2358.0,798.0,,,,
15729,17:11.210,2,2106.0,509.0,2342.0,800.0,885.0,617.0,1064.0,904.0,,,,
15730,17:11.243,2,869.0,619.0,1049.0,905.0,2085.0,520.0,2316.0,804.0,,,,
15731,17:11.277,2,847.0,625.0,1030.0,907.0,2055.0,532.0,2285.0,813.0,,,,
15732,17:11.310,2,2022.0,541.0,2249.0,821.0,820.0,626.0,1005.0,911.0,,,,
15733,17:11.343,2,789.0,635.0,974.0,917.0,1985.0,556.0,2204.0,836.0,,,,
15734,17:11.377,2,756.0,633.0,943.0,923.0,1947.0,575.0,2160.0,846.0,,,,
15735,17:11.410,2,723.0,646.0,912.0,930.0,1908.0,586.0,2116.0,857.0,,,,
15736,17:11.443,2,1875.0,599.0,2078.0,866.0,690.0,646.0,880.0,939.0,,,,
15737,17:11.477,2,662.0,655.0,854.0,944.0,1843.0,613.0,2043.0,877.0,,,,
15738,17:11.510,2,634.0,662.0,827.0,956.0,1813.0,626.0,2013.0,890.0,,,,
15739,17:11.543,2,604.0,674.0,804.0,969.0,1785.0,644.0,1984.0,909.0,,,,
15740,17:11.577,2,573.0,697.0,776.0,995.0,1759.0,680.0,1954.0,943.0,,,,
15741,17:11.610,2,543.0,749.0,746.0,1045.0,1731.0,745.0,1923.0,1005.0,,,,
15742,17:11.643,2,502.0,796.0,707.0,1098.0,1697.0,809.0,1888.0,1073.0,,,,
15743,17:11.677,2,448.0,851.0,660.0,1160.0,1657.0,876.0,1846.0,1138.0,,,,
15744,17:11.710,2,389.0,902.0,608.0,1222.0,1615.0,937.0,1801.0,1197.0,,,,
15745,17:11.743,2,323.0,953.0,552.0,1277.0,1567.0,982.0,1756.0,1243.0,,,,
15746,17:11.777,2,1524.0,1009.0,1710.0,1269.0,258.0,994.0,495.0,1327.0,,,,
15747,17:11.810,2,192.0,1028.0,439.0,1368.0,1481.0,1021.0,1670.0,1285.0,,,,
15748,17:11.843,2,1445.0,1021.0,1633.0,1285.0,140.0,1052.0,393.0,1398.0,,,,
15749,17:11.877,2,1413.0,1020.0,1603.0,1284.0,94.0,1067.0,351.0,1419.0,,,,
15750,17:11.910,2,57.0,1072.0,315.0,1438.0,1390.0,1014.0,1578.0,1276.0,,,,
15751,17:11.943,2,31.0,1076.0,291.0,1442.0,1372.0,1003.0,1562.0,1268.0,,,,
15752,17:11.977,2,16.0,1073.0,275.0,1430.0,1361.0,991.0,1552.0,1250.0,,,,
15753,17:12.010,2,1358.0,961.0,1550.0,1229.0,11.0,1058.0,272.0,1414.0,,,,
