frame,time,faces_detected_count,053_detected,053_tl_x,053_tl_y,053_br_x,053_br_y,054_detected,054_tl_x,054_tl_y,054_br_x,054_br_y,UNKNOWN_detected,UNKNOWN_tl_x,UNKNOWN_tl_y,UNKNOWN_br_x,UNKNOWN_br_y
12560,06:33.983,0,False,,,,,False,,,,,False,,,,
12575,06:34.453,0,False,,,,,False,,,,,False,,,,
12590,06:34.924,0,False,,,,,False,,,,,False,,,,
12605,06:35.394,0,False,,,,,False,,,,,False,,,,
12620,06:35.865,0,False,,,,,False,,,,,False,,,,
12635,06:36.335,0,False,,,,,False,,,,,False,,,,
12650,06:36.806,0,False,,,,,False,,,,,False,,,,
12665,06:37.276,0,False,,,,,False,,,,,False,,,,
12680,06:37.747,0,False,,,,,False,,,,,False,,,,
12695,06:38.217,0,False,,,,,False,,,,,False,,,,
12710,06:38.688,0,False,,,,,False,,,,,False,,,,
12725,06:39.158,0,False,,,,,False,,,,,False,,,,
12740,06:39.629,0,False,,,,,False,,,,,False,,,,
12755,06:40.099,0,False,,,,,False,,,,,False,,,,
12770,06:40.570,0,False,,,,,False,,,,,False,,,,
12785,06:41.041,0,False,,,,,False,,,,,False,,,,
12800,06:41.511,0,False,,,,,False,,,,,False,,,,
12815,06:41.982,0,False,,,,,False,,,,,False,,,,
12830,06:42.452,0,False,,,,,False,,,,,False,,,,
12845,06:42.923,0,False,,,,,False,,,,,False,,,,
12860,06:43.393,0,False,,,,,False,,,,,False,,,,
12875,06:43.864,0,False,,,,,False,,,,,False,,,,
12890,06:44.334,0,False,,,,,False,,,,,False,,,,
12905,06:44.805,0,False,,,,,False,,,,,False,,,,
12920,06:45.275,0,False,,,,,False,,,,,False,,,,
12935,06:45.746,0,False,,,,,False,,,,,False,,,,
12950,06:46.216,0,False,,,,,False,,,,,False,,,,
12965,06:46.687,0,False,,,,,False,,,,,False,,,,
12980,06:47.157,0,False,,,,,False,,,,,False,,,,
12995,06:47.628,0,False,,,,,False,,,,,False,,,,
13010,06:48.098,0,False,,,,,False,,,,,False,,,,
