frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
13337,12:08.333,1,739.0,657.0,823.0,770.0,,,,,,,,
13338,14:39.575,1,738.0,658.0,822.0,772.0,,,,,,,,
13339,14:39.608,1,737.0,656.0,821.0,770.0,,,,,,,,
13340,14:39.642,1,737.0,655.0,821.0,769.0,,,,,,,,
13341,14:39.675,1,736.0,655.0,821.0,769.0,,,,,,,,
13342,14:39.708,1,735.0,656.0,820.0,769.0,,,,,,,,
13343,14:39.742,1,735.0,657.0,819.0,769.0,,,,,,,,
13344,14:39.775,1,731.0,655.0,817.0,768.0,,,,,,,,
13345,14:39.808,1,729.0,655.0,815.0,767.0,,,,,,,,
13346,14:39.842,1,726.0,654.0,812.0,767.0,,,,,,,,
13347,14:39.877,1,724.0,651.0,811.0,767.0,,,,,,,,
13348,14:39.910,1,723.0,652.0,809.0,765.0,,,,,,,,
13349,14:39.943,1,720.0,651.0,805.0,764.0,,,,,,,,
13350,14:39.977,1,719.0,652.0,803.0,765.0,,,,,,,,
13351,14:40.010,1,718.0,651.0,802.0,763.0,,,,,,,,
13352,14:40.043,1,717.0,652.0,801.0,764.0,,,,,,,,
13353,14:40.077,1,716.0,652.0,801.0,764.0,,,,,,,,
13354,14:40.110,1,715.0,652.0,799.0,764.0,,,,,,,,
13355,14:40.143,1,714.0,652.0,798.0,763.0,,,,,,,,
13356,14:40.177,1,712.0,651.0,797.0,762.0,,,,,,,,
13357,14:40.210,1,712.0,649.0,796.0,761.0,,,,,,,,
13358,14:40.243,1,711.0,648.0,795.0,759.0,,,,,,,,
13359,14:40.277,1,710.0,647.0,794.0,757.0,,,,,,,,
13360,14:40.310,1,709.0,644.0,792.0,754.0,,,,,,,,
13361,14:40.343,1,708.0,641.0,791.0,752.0,,,,,,,,
13362,14:40.377,1,706.0,639.0,789.0,751.0,,,,,,,,
13363,14:40.410,1,705.0,638.0,788.0,750.0,,,,,,,,
13364,14:40.443,1,703.0,636.0,787.0,746.0,,,,,,,,
13365,14:40.477,1,703.0,635.0,787.0,745.0,,,,,,,,
13366,14:40.510,1,702.0,632.0,785.0,744.0,,,,,,,,
13367,14:40.543,1,702.0,632.0,785.0,744.0,,,,,,,,
13368,14:40.577,1,701.0,630.0,784.0,741.0,,,,,,,,
13369,14:40.610,1,698.0,630.0,783.0,742.0,,,,,,,,
13370,14:40.643,1,696.0,631.0,782.0,744.0,,,,,,,,
13371,14:40.677,1,694.0,630.0,780.0,741.0,,,,,,,,
13372,14:40.710,1,693.0,629.0,778.0,740.0,,,,,,,,
13373,14:40.743,1,692.0,627.0,777.0,739.0,,,,,,,,
13374,14:40.777,1,692.0,628.0,777.0,739.0,,,,,,,,
13375,14:40.810,1,692.0,630.0,776.0,739.0,,,,,,,,
13376,14:40.843,1,691.0,629.0,777.0,740.0,,,,,,,,
13377,14:40.877,1,691.0,627.0,777.0,739.0,,,,,,,,
13378,14:40.910,1,691.0,627.0,777.0,739.0,,,,,,,,
13379,14:40.943,1,691.0,626.0,776.0,739.0,,,,,,,,
13380,14:40.977,1,691.0,628.0,777.0,740.0,,,,,,,,
13381,14:41.010,1,692.0,628.0,778.0,740.0,,,,,,,,
13382,14:41.043,1,693.0,632.0,779.0,744.0,,,,,,,,
13383,14:41.077,1,694.0,632.0,780.0,745.0,,,,,,,,
13384,14:41.110,1,694.0,633.0,780.0,746.0,,,,,,,,
13385,14:41.143,1,695.0,636.0,780.0,747.0,,,,,,,,
13386,14:41.177,1,695.0,634.0,781.0,746.0,,,,,,,,
13387,14:41.210,1,696.0,634.0,782.0,746.0,,,,,,,,
13388,14:41.243,1,696.0,633.0,784.0,745.0,,,,,,,,
13389,14:41.277,1,699.0,632.0,784.0,745.0,,,,,,,,
13390,14:41.310,1,699.0,632.0,785.0,745.0,,,,,,,,
13391,14:41.343,1,698.0,632.0,785.0,744.0,,,,,,,,
13392,14:41.377,1,698.0,630.0,784.0,743.0,,,,,,,,
13393,14:41.410,1,697.0,629.0,783.0,743.0,,,,,,,,
13394,14:41.443,1,696.0,626.0,782.0,739.0,,,,,,,,
13395,14:41.477,1,696.0,621.0,782.0,735.0,,,,,,,,
13396,14:41.510,1,695.0,620.0,780.0,731.0,,,,,,,,
13397,14:41.543,1,695.0,616.0,781.0,729.0,,,,,,,,
13398,14:41.577,1,694.0,616.0,780.0,729.0,,,,,,,,
13399,14:41.610,1,693.0,616.0,778.0,729.0,,,,,,,,
13400,14:41.643,1,692.0,615.0,777.0,729.0,,,,,,,,
13401,14:41.677,1,692.0,616.0,777.0,729.0,,,,,,,,
13402,14:41.710,1,691.0,616.0,776.0,729.0,,,,,,,,
13403,14:41.743,1,691.0,615.0,776.0,730.0,,,,,,,,
13404,14:41.777,1,693.0,616.0,778.0,729.0,,,,,,,,
13405,14:41.810,1,696.0,618.0,781.0,729.0,,,,,,,,
13406,14:41.843,1,702.0,618.0,785.0,730.0,,,,,,,,
13407,14:41.877,1,705.0,618.0,790.0,731.0,,,,,,,,
13408,14:41.910,1,709.0,617.0,793.0,732.0,,,,,,,,
13409,14:41.943,1,710.0,616.0,794.0,731.0,,,,,,,,
13410,14:41.977,1,710.0,618.0,793.0,732.0,,,,,,,,
13411,14:42.010,1,711.0,618.0,794.0,732.0,,,,,,,,
