frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
4644,03:51.667,3,1479.0,607.0,1652.0,843.0,963.0,784.0,1129.0,1016.0,449.0,715.0,615.0,962.0
4645,04:47.595,3,1479.0,606.0,1652.0,842.0,448.0,713.0,615.0,961.0,963.0,782.0,1128.0,1014.0
4646,04:47.628,3,1478.0,604.0,1651.0,840.0,447.0,711.0,616.0,959.0,963.0,781.0,1128.0,1012.0
4647,04:47.662,3,1478.0,601.0,1650.0,839.0,446.0,710.0,615.0,958.0,963.0,779.0,1128.0,1010.0
4648,04:47.695,3,1478.0,598.0,1649.0,837.0,446.0,711.0,614.0,956.0,963.0,779.0,1127.0,1007.0
4649,04:47.728,3,1478.0,596.0,1650.0,835.0,963.0,776.0,1127.0,1006.0,445.0,710.0,614.0,954.0
4650,04:47.762,3,1477.0,592.0,1651.0,833.0,964.0,775.0,1128.0,1004.0,445.0,710.0,615.0,953.0
4651,04:47.795,3,1478.0,592.0,1652.0,832.0,446.0,706.0,615.0,952.0,965.0,774.0,1128.0,1003.0
4652,04:47.828,3,965.0,773.0,1128.0,1002.0,1479.0,591.0,1655.0,831.0,447.0,706.0,615.0,951.0
4653,04:47.862,3,1482.0,590.0,1656.0,829.0,966.0,772.0,1129.0,1001.0,448.0,705.0,616.0,950.0
4654,04:47.895,3,1484.0,588.0,1658.0,828.0,968.0,769.0,1132.0,999.0,450.0,700.0,617.0,946.0
4655,04:47.928,3,1486.0,586.0,1660.0,828.0,969.0,768.0,1132.0,997.0,452.0,699.0,618.0,943.0
4656,04:47.962,3,1488.0,585.0,1663.0,827.0,454.0,699.0,619.0,941.0,972.0,767.0,1135.0,995.0
4657,04:47.995,3,1489.0,584.0,1665.0,826.0,455.0,697.0,621.0,940.0,972.0,765.0,1136.0,994.0
4658,04:48.028,3,1490.0,584.0,1667.0,825.0,455.0,697.0,621.0,937.0,973.0,766.0,1136.0,993.0
4659,04:48.062,3,1491.0,584.0,1668.0,823.0,456.0,695.0,621.0,935.0,973.0,765.0,1136.0,991.0
4660,04:48.095,3,1490.0,584.0,1667.0,824.0,455.0,695.0,620.0,935.0,972.0,764.0,1136.0,991.0
4661,04:48.128,3,1490.0,584.0,1667.0,824.0,454.0,694.0,620.0,935.0,972.0,764.0,1136.0,991.0
4662,04:48.163,3,1489.0,584.0,1666.0,824.0,453.0,695.0,618.0,935.0,972.0,765.0,1135.0,991.0
4663,04:48.197,3,1489.0,584.0,1665.0,825.0,453.0,695.0,618.0,937.0,970.0,766.0,1132.0,992.0
4664,04:48.230,3,1488.0,585.0,1665.0,826.0,452.0,697.0,617.0,938.0,969.0,766.0,1132.0,994.0
4665,04:48.263,3,1488.0,584.0,1665.0,826.0,451.0,697.0,617.0,939.0,969.0,766.0,1132.0,994.0
4666,04:48.297,3,1488.0,584.0,1664.0,825.0,450.0,696.0,616.0,939.0,969.0,765.0,1132.0,993.0
4667,04:48.330,3,1487.0,583.0,1664.0,825.0,448.0,696.0,616.0,939.0,968.0,764.0,1132.0,993.0
4668,04:48.363,3,1487.0,583.0,1663.0,825.0,447.0,696.0,616.0,939.0,967.0,764.0,1131.0,993.0
4669,04:48.397,3,1486.0,583.0,1663.0,825.0,445.0,696.0,614.0,938.0,967.0,763.0,1130.0,993.0
4670,04:48.430,3,1486.0,584.0,1662.0,826.0,443.0,698.0,612.0,939.0,966.0,763.0,1130.0,993.0
4671,04:48.463,3,1485.0,583.0,1659.0,826.0,440.0,698.0,609.0,940.0,965.0,763.0,1128.0,992.0
4672,04:48.497,3,1485.0,584.0,1659.0,827.0,438.0,699.0,607.0,941.0,964.0,763.0,1126.0,993.0
4673,04:48.530,3,1485.0,584.0,1658.0,829.0,963.0,764.0,1125.0,993.0,437.0,700.0,606.0,941.0
4674,04:48.563,3,962.0,765.0,1121.0,994.0,1485.0,587.0,1658.0,830.0,435.0,701.0,604.0,942.0
