frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
17788,15:38.333,2,1647.0,508.0,1791.0,708.0,-74.0,417.0,117.0,659.0
17789,19:13.435,2,-46.0,415.0,147.0,655.0,1668.0,505.0,1816.0,708.0
17790,19:13.468,2,-22.0,417.0,169.0,654.0,1686.0,505.0,1832.0,705.0
17791,19:13.502,2,-18.0,425.0,175.0,659.0,1690.0,506.0,1836.0,705.0
17792,19:13.535,2,-17.0,434.0,173.0,665.0,1690.0,507.0,1835.0,705.0
17793,19:13.568,2,-17.0,428.0,175.0,661.0,1692.0,499.0,1840.0,699.0
17794,19:13.602,2,-14.0,416.0,180.0,652.0,1698.0,484.0,1850.0,686.0
17795,19:13.637,2,-10.0,409.0,187.0,645.0,1706.0,476.0,1858.0,680.0
17796,19:13.670,2,-6.0,406.0,196.0,639.0,1716.0,477.0,1871.0,675.0
17797,19:13.703,2,-2.0,408.0,209.0,640.0,1724.0,479.0,1879.0,680.0
17798,19:13.737,2,1736.0,482.0,1890.0,684.0,6.0,409.0,222.0,640.0
17799,19:13.770,2,33.0,410.0,241.0,637.0,1749.0,485.0,1904.0,685.0
17800,19:13.803,2,45.0,408.0,255.0,639.0,1758.0,486.0,1914.0,687.0
17801,19:13.837,2,58.0,413.0,267.0,644.0,1765.0,487.0,1922.0,692.0
17802,19:13.870,2,66.0,416.0,272.0,649.0,1768.0,490.0,1927.0,693.0
17803,19:13.903,2,73.0,424.0,277.0,657.0,1772.0,499.0,1930.0,697.0
17804,19:13.937,2,83.0,434.0,285.0,665.0,1777.0,500.0,1936.0,704.0
17805,19:13.970,2,97.0,439.0,299.0,669.0,1785.0,503.0,1946.0,707.0
17806,19:14.003,2,118.0,448.0,318.0,677.0,1800.0,513.0,1959.0,712.0
17807,19:14.037,2,136.0,461.0,336.0,683.0,1814.0,510.0,1975.0,705.0
17808,19:14.070,2,159.0,467.0,354.0,687.0,1833.0,509.0,1995.0,707.0
17809,19:14.103,2,183.0,478.0,376.0,708.0,1851.0,512.0,2016.0,704.0
17810,19:14.137,2,210.0,503.0,398.0,729.0,1872.0,516.0,2039.0,710.0
17811,19:14.170,2,247.0,535.0,432.0,759.0,1902.0,519.0,2073.0,718.0
17812,19:14.203,2,302.0,577.0,480.0,788.0,1947.0,532.0,2119.0,724.0
17813,19:14.237,2,363.0,612.0,536.0,823.0,2002.0,540.0,2182.0,738.0
17814,19:14.270,2,2069.0,543.0,2259.0,751.0,435.0,649.0,602.0,853.0
17815,19:14.303,2,2144.0,556.0,2337.0,764.0,503.0,679.0,663.0,880.0
17816,19:14.337,2,563.0,695.0,722.0,895.0,2216.0,562.0,2414.0,771.0
17817,19:14.370,2,618.0,715.0,768.0,911.0,2284.0,573.0,2455.0,784.0
17818,19:14.403,1,655.0,730.0,808.0,924.0,,,,
17819,19:14.437,1,686.0,737.0,838.0,934.0,,,,
17820,19:14.470,1,710.0,749.0,858.0,942.0,,,,
17821,19:14.503,1,727.0,758.0,875.0,952.0,,,,
17822,19:14.537,1,743.0,765.0,891.0,959.0,,,,
17823,19:14.570,1,754.0,771.0,901.0,964.0,,,,
17824,19:14.603,1,760.0,779.0,907.0,971.0,,,,
17825,19:14.637,1,762.0,783.0,908.0,974.0,,,,
17826,19:14.670,1,763.0,784.0,908.0,974.0,,,,
17827,19:14.703,1,763.0,782.0,909.0,974.0,,,,
17828,19:14.737,1,761.0,781.0,907.0,973.0,,,,
17829,19:14.770,1,761.0,780.0,907.0,973.0,,,,
17830,19:14.803,1,761.0,780.0,907.0,971.0,,,,
17831,19:14.837,1,761.0,780.0,907.0,971.0,,,,
17832,19:14.870,1,759.0,779.0,906.0,970.0,,,,
17833,19:14.903,1,756.0,775.0,903.0,967.0,,,,
17834,19:14.937,1,752.0,768.0,900.0,963.0,,,,
17835,19:14.970,1,747.0,764.0,894.0,961.0,,,,
17836,19:15.003,1,745.0,763.0,893.0,954.0,,,,
17837,19:15.037,1,744.0,759.0,891.0,950.0,,,,
17838,19:15.070,1,741.0,757.0,887.0,949.0,,,,
17839,19:15.103,1,737.0,757.0,883.0,949.0,,,,
17840,19:15.137,1,730.0,758.0,878.0,950.0,,,,
17841,19:15.170,1,725.0,758.0,873.0,950.0,,,,
17842,19:15.203,1,720.0,759.0,867.0,950.0,,,,
17843,19:15.237,1,713.0,757.0,861.0,949.0,,,,
17844,19:15.270,1,707.0,758.0,856.0,951.0,,,,
17845,19:15.303,1,703.0,759.0,852.0,950.0,,,,
17846,19:15.337,1,701.0,758.0,850.0,950.0,,,,
17847,19:15.370,1,698.0,757.0,847.0,950.0,,,,
17848,19:15.403,1,698.0,756.0,847.0,950.0,,,,
17849,19:15.437,1,697.0,754.0,846.0,945.0,,,,
17850,19:15.470,1,696.0,751.0,845.0,941.0,,,,
17851,19:15.503,1,695.0,747.0,844.0,939.0,,,,
17852,19:15.537,1,695.0,741.0,843.0,935.0,,,,
17853,19:15.570,1,694.0,740.0,843.0,933.0,,,,
17854,19:15.603,1,695.0,738.0,844.0,931.0,,,,
17855,19:15.637,1,695.0,735.0,844.0,928.0,,,,
17856,19:15.670,1,691.0,735.0,842.0,928.0,,,,
17857,19:15.703,1,688.0,734.0,840.0,927.0,,,,
17858,19:15.737,1,685.0,732.0,835.0,925.0,,,,
17859,19:15.770,1,680.0,733.0,830.0,925.0,,,,
17860,19:15.803,1,674.0,735.0,823.0,928.0,,,,
17861,19:15.837,1,667.0,736.0,817.0,927.0,,,,
17862,19:15.870,1,660.0,737.0,813.0,930.0,,,,
17863,19:15.903,1,649.0,737.0,802.0,931.0,,,,
17864,19:15.937,1,634.0,738.0,786.0,933.0,,,,
17865,19:15.970,2,612.0,744.0,765.0,939.0,2279.0,615.0,2447.0,830.0
17866,19:16.003,2,2245.0,610.0,2433.0,832.0,583.0,743.0,738.0,944.0
17867,19:16.037,2,2201.0,616.0,2394.0,838.0,548.0,749.0,707.0,950.0
17868,19:16.070,2,2154.0,623.0,2347.0,841.0,509.0,751.0,671.0,955.0
