frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
13311,12:03.333,2,1456.0,572.0,1634.0,810.0,1040.0,615.0,1171.0,799.0,,,,
13312,14:30.003,2,1457.0,572.0,1636.0,810.0,1040.0,615.0,1172.0,799.0,,,,
13313,14:30.037,2,1458.0,573.0,1636.0,810.0,1041.0,616.0,1173.0,799.0,,,,
13314,14:30.070,2,1459.0,573.0,1638.0,811.0,1043.0,617.0,1174.0,799.0,,,,
13315,14:30.103,2,1460.0,575.0,1639.0,811.0,1045.0,620.0,1175.0,800.0,,,,
13316,14:30.137,2,1462.0,575.0,1641.0,812.0,1046.0,621.0,1178.0,801.0,,,,
13317,14:30.170,2,1464.0,576.0,1642.0,814.0,1048.0,621.0,1179.0,802.0,,,,
13318,14:30.203,2,1466.0,576.0,1644.0,816.0,1049.0,622.0,1181.0,804.0,,,,
13319,14:30.237,2,1468.0,577.0,1645.0,817.0,1050.0,621.0,1182.0,806.0,,,,
13320,14:30.270,2,1469.0,578.0,1646.0,818.0,1051.0,625.0,1183.0,807.0,,,,
13321,14:30.303,2,1469.0,579.0,1647.0,819.0,1051.0,627.0,1184.0,808.0,,,,
13322,14:30.337,2,1470.0,578.0,1648.0,820.0,1052.0,628.0,1184.0,809.0,,,,
13323,14:30.370,2,1470.0,579.0,1648.0,821.0,1052.0,630.0,1183.0,808.0,,,,
13324,14:30.403,2,1470.0,579.0,1648.0,821.0,1052.0,630.0,1184.0,808.0,,,,
13325,14:30.437,2,1471.0,579.0,1649.0,821.0,1053.0,629.0,1184.0,808.0,,,,
13326,14:30.470,2,1471.0,580.0,1650.0,822.0,1053.0,630.0,1185.0,808.0,,,,
13327,14:30.503,2,1472.0,581.0,1650.0,823.0,1054.0,632.0,1185.0,809.0,,,,
13328,14:30.537,2,1471.0,581.0,1650.0,823.0,1053.0,631.0,1184.0,809.0,,,,
13329,14:30.570,2,1471.0,580.0,1649.0,823.0,1052.0,632.0,1184.0,810.0,,,,
13330,14:30.603,2,1469.0,582.0,1646.0,823.0,1051.0,629.0,1183.0,811.0,,,,
13331,14:30.637,2,1466.0,584.0,1644.0,825.0,1049.0,630.0,1181.0,812.0,,,,
13332,14:30.670,2,1464.0,586.0,1641.0,826.0,1047.0,630.0,1178.0,813.0,,,,
13333,14:30.703,2,1462.0,587.0,1638.0,826.0,1044.0,634.0,1175.0,813.0,,,,
13334,14:30.737,2,1458.0,587.0,1635.0,828.0,1042.0,635.0,1173.0,814.0,,,,
13335,14:30.770,2,1457.0,589.0,1633.0,829.0,1041.0,637.0,1171.0,815.0,,,,
13336,14:30.803,2,1455.0,591.0,1631.0,830.0,1040.0,640.0,1169.0,817.0,,,,
13337,14:30.837,2,1455.0,593.0,1630.0,831.0,1038.0,642.0,1168.0,818.0,,,,
13338,14:30.870,2,1454.0,597.0,1629.0,831.0,1037.0,644.0,1168.0,819.0,,,,
13339,14:30.903,2,1452.0,598.0,1629.0,832.0,1035.0,643.0,1168.0,821.0,,,,
13340,14:30.937,2,1451.0,599.0,1628.0,834.0,1034.0,641.0,1167.0,822.0,,,,
13341,14:30.970,2,1448.0,599.0,1625.0,834.0,1030.0,642.0,1164.0,823.0,,,,
13342,14:31.003,2,1433.0,601.0,1607.0,838.0,1018.0,642.0,1151.0,825.0,,,,
13343,14:31.037,2,1388.0,610.0,1562.0,843.0,971.0,653.0,1103.0,836.0,,,,
