frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
14079,13:01.667,2,71.0,787.0,211.0,943.0,1217.0,748.0,1379.0,958.0,,,,
14080,15:36.497,2,67.0,791.0,208.0,947.0,1216.0,747.0,1377.0,960.0,,,,
14081,15:36.530,2,67.0,792.0,207.0,949.0,1215.0,749.0,1376.0,962.0,,,,
14082,15:36.563,2,67.0,793.0,207.0,950.0,1216.0,752.0,1377.0,963.0,,,,
14083,15:36.597,2,67.0,791.0,207.0,948.0,1216.0,751.0,1377.0,963.0,,,,
14084,15:36.630,2,68.0,791.0,207.0,948.0,1216.0,752.0,1377.0,964.0,,,,
14085,15:36.663,2,70.0,790.0,209.0,947.0,1217.0,753.0,1378.0,964.0,,,,
14086,15:36.697,2,73.0,790.0,213.0,947.0,1219.0,750.0,1381.0,963.0,,,,
14087,15:36.730,2,77.0,791.0,218.0,948.0,1222.0,753.0,1384.0,962.0,,,,
14088,15:36.763,2,83.0,791.0,223.0,947.0,1223.0,753.0,1385.0,962.0,,,,
14089,15:36.797,2,87.0,789.0,228.0,947.0,1226.0,750.0,1387.0,962.0,,,,
14090,15:36.830,2,91.0,788.0,229.0,946.0,1227.0,752.0,1388.0,964.0,,,,
14091,15:36.863,2,92.0,786.0,230.0,943.0,1228.0,753.0,1390.0,966.0,,,,
14092,15:36.897,2,92.0,784.0,230.0,941.0,1227.0,752.0,1390.0,965.0,,,,
14093,15:36.930,2,92.0,782.0,230.0,940.0,1226.0,753.0,1388.0,965.0,,,,
14094,15:36.963,2,92.0,780.0,231.0,939.0,1225.0,755.0,1388.0,964.0,,,,
14095,15:36.997,2,91.0,777.0,230.0,937.0,1225.0,755.0,1388.0,962.0,,,,
14096,15:37.030,2,90.0,774.0,229.0,935.0,1223.0,755.0,1387.0,962.0,,,,
14097,15:37.063,2,88.0,772.0,227.0,934.0,1222.0,753.0,1385.0,962.0,,,,
14098,15:37.097,2,1221.0,751.0,1385.0,962.0,88.0,767.0,228.0,931.0,,,,
14099,15:37.130,2,89.0,767.0,228.0,926.0,1222.0,751.0,1385.0,960.0,,,,
14100,15:37.163,2,88.0,763.0,227.0,918.0,1221.0,745.0,1385.0,957.0,,,,
14101,15:37.197,2,84.0,756.0,223.0,912.0,1219.0,738.0,1383.0,948.0,,,,
14102,15:37.230,2,81.0,751.0,221.0,907.0,1216.0,735.0,1379.0,945.0,,,,
14103,15:37.263,2,1215.0,732.0,1379.0,944.0,81.0,746.0,221.0,904.0,,,,
14104,15:37.297,2,1215.0,733.0,1378.0,944.0,81.0,746.0,221.0,904.0,,,,
14105,15:37.330,2,1215.0,734.0,1378.0,944.0,80.0,746.0,220.0,905.0,,,,
14106,15:37.363,2,1216.0,733.0,1379.0,944.0,83.0,747.0,222.0,904.0,,,,
14107,15:37.397,2,1220.0,732.0,1382.0,941.0,86.0,745.0,224.0,903.0,,,,
14108,15:37.430,2,1223.0,735.0,1385.0,940.0,89.0,743.0,228.0,901.0,,,,
14109,15:37.463,2,1224.0,733.0,1387.0,937.0,91.0,741.0,230.0,899.0,,,,
14110,15:37.498,2,1225.0,733.0,1388.0,940.0,89.0,744.0,228.0,902.0,,,,
14111,15:37.532,2,1224.0,734.0,1387.0,939.0,88.0,745.0,226.0,902.0,,,,
14112,15:37.565,2,1223.0,720.0,1385.0,929.0,82.0,740.0,221.0,894.0,,,,
14113,15:37.598,2,76.0,712.0,216.0,870.0,1220.0,692.0,1381.0,899.0,,,,
14114,15:37.632,2,1220.0,657.0,1382.0,873.0,74.0,683.0,215.0,842.0,,,,
14115,15:37.665,2,74.0,675.0,215.0,831.0,1222.0,649.0,1383.0,863.0,,,,
14116,15:37.698,2,77.0,676.0,218.0,832.0,1224.0,650.0,1387.0,867.0,,,,
14117,15:37.732,2,1228.0,654.0,1393.0,876.0,84.0,682.0,224.0,842.0,,,,
14118,15:37.765,2,91.0,702.0,230.0,856.0,1235.0,683.0,1394.0,894.0,,,,
14119,15:37.798,2,96.0,714.0,233.0,872.0,1238.0,704.0,1398.0,909.0,,,,
14120,15:37.832,2,98.0,722.0,235.0,877.0,1240.0,708.0,1401.0,914.0,,,,
14121,15:37.865,2,100.0,711.0,236.0,870.0,1242.0,701.0,1402.0,907.0,,,,
