frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
10045,09:11.667,1,1119.0,657.0,1260.0,872.0,,,,,,,,
10046,11:04.277,1,1122.0,656.0,1261.0,871.0,,,,,,,,
10047,11:04.310,1,1123.0,651.0,1260.0,865.0,,,,,,,,
10048,11:04.343,1,1130.0,646.0,1266.0,860.0,,,,,,,,
10049,11:04.377,1,1137.0,646.0,1275.0,857.0,,,,,,,,
10050,11:04.410,1,1144.0,642.0,1284.0,852.0,,,,,,,,
10051,11:04.443,1,1152.0,641.0,1294.0,851.0,,,,,,,,
10052,11:04.477,1,1158.0,636.0,1301.0,848.0,,,,,,,,
10053,11:04.510,1,1163.0,636.0,1305.0,847.0,,,,,,,,
10054,11:04.543,1,1165.0,634.0,1310.0,847.0,,,,,,,,
10055,11:04.577,1,1170.0,633.0,1313.0,846.0,,,,,,,,
10056,11:04.610,1,1174.0,631.0,1317.0,845.0,,,,,,,,
10057,11:04.643,1,1178.0,629.0,1323.0,845.0,,,,,,,,
10058,11:04.677,1,1184.0,628.0,1329.0,843.0,,,,,,,,
10059,11:04.710,1,1192.0,630.0,1335.0,841.0,,,,,,,,
10060,11:04.743,1,1202.0,628.0,1344.0,842.0,,,,,,,,
10061,11:04.777,1,1211.0,645.0,1352.0,854.0,,,,,,,,
10062,11:04.810,2,1218.0,659.0,1362.0,872.0,-99.0,673.0,112.0,949.0,,,,
10063,11:04.843,2,1231.0,678.0,1374.0,888.0,-101.0,683.0,129.0,967.0,,,,
10064,11:04.877,2,-86.0,693.0,140.0,977.0,1239.0,691.0,1383.0,902.0,,,,
10065,11:04.910,2,-70.0,704.0,152.0,984.0,1246.0,700.0,1389.0,910.0,,,,
10066,11:04.943,2,-55.0,712.0,162.0,989.0,1256.0,708.0,1397.0,916.0,,,,
10067,11:04.977,2,-46.0,714.0,178.0,995.0,1264.0,711.0,1404.0,923.0,,,,
10068,11:05.010,2,-27.0,720.0,189.0,1000.0,1269.0,714.0,1413.0,929.0,,,,
10069,11:05.043,2,-9.0,732.0,205.0,1005.0,1276.0,718.0,1421.0,933.0,,,,
10070,11:05.077,2,2.0,734.0,218.0,1002.0,1288.0,719.0,1430.0,934.0,,,,
10071,11:05.110,2,17.0,736.0,232.0,1002.0,1295.0,717.0,1437.0,934.0,,,,
10072,11:05.143,2,28.0,740.0,242.0,1006.0,1301.0,720.0,1443.0,940.0,,,,
10073,11:05.177,2,36.0,744.0,250.0,1012.0,1304.0,724.0,1448.0,944.0,,,,
10074,11:05.210,2,43.0,746.0,257.0,1014.0,1307.0,726.0,1451.0,946.0,,,,
10075,11:05.243,2,50.0,752.0,259.0,1021.0,1308.0,732.0,1451.0,949.0,,,,
10076,11:05.277,2,51.0,759.0,260.0,1027.0,1308.0,735.0,1451.0,951.0,,,,
10077,11:05.310,2,55.0,764.0,264.0,1028.0,1310.0,733.0,1452.0,950.0,,,,
10078,11:05.343,2,59.0,761.0,268.0,1027.0,1313.0,729.0,1454.0,946.0,,,,
10079,11:05.377,2,69.0,765.0,275.0,1028.0,1316.0,728.0,1458.0,946.0,,,,
10080,11:05.410,2,76.0,767.0,282.0,1030.0,1320.0,725.0,1462.0,944.0,,,,
10081,11:05.443,2,82.0,765.0,285.0,1027.0,1323.0,721.0,1465.0,937.0,,,,
10082,11:05.477,2,84.0,765.0,287.0,1027.0,1324.0,717.0,1466.0,935.0,,,,
10083,11:05.510,2,85.0,766.0,288.0,1027.0,1323.0,714.0,1466.0,932.0,,,,
10084,11:05.543,2,87.0,768.0,291.0,1031.0,1324.0,716.0,1468.0,935.0,,,,
10085,11:05.577,2,90.0,771.0,294.0,1032.0,1326.0,716.0,1470.0,936.0,,,,
10086,11:05.610,2,95.0,766.0,298.0,1028.0,1327.0,714.0,1473.0,934.0,,,,
10087,11:05.643,2,95.0,760.0,300.0,1024.0,1328.0,713.0,1473.0,933.0,,,,
10088,11:05.677,2,92.0,753.0,295.0,1018.0,1327.0,712.0,1471.0,929.0,,,,
10089,11:05.710,2,82.0,745.0,286.0,1009.0,1323.0,710.0,1464.0,922.0,,,,
10090,11:05.743,2,58.0,736.0,266.0,999.0,1307.0,701.0,1450.0,914.0,,,,
10091,11:05.777,2,24.0,720.0,236.0,984.0,1287.0,689.0,1431.0,902.0,,,,
10092,11:05.810,2,-23.0,689.0,193.0,967.0,1258.0,678.0,1401.0,888.0,,,,
10093,11:05.843,2,-66.0,670.0,148.0,944.0,1231.0,659.0,1372.0,871.0,,,,
10094,11:05.877,2,1210.0,645.0,1349.0,853.0,-99.0,652.0,116.0,926.0,,,,
10095,11:05.910,1,1197.0,619.0,1338.0,832.0,,,,,,,,
10096,11:05.943,1,1205.0,595.0,1345.0,810.0,,,,,,,,
10097,11:05.977,2,-70.0,590.0,149.0,868.0,1230.0,575.0,1373.0,788.0,,,,
10098,11:06.010,2,7.0,578.0,220.0,849.0,1276.0,550.0,1420.0,767.0,,,,
10099,11:06.043,2,115.0,570.0,315.0,832.0,1342.0,529.0,1486.0,743.0,,,,
10100,11:06.077,2,238.0,562.0,426.0,813.0,1422.0,499.0,1571.0,723.0,,,,
10101,11:06.110,2,358.0,553.0,533.0,799.0,1511.0,478.0,1664.0,708.0,,,,
10102,11:06.143,2,459.0,546.0,625.0,781.0,1595.0,461.0,1749.0,692.0,,,,
10103,11:06.177,2,527.0,534.0,688.0,768.0,1656.0,439.0,1812.0,674.0,,,,
10104,11:06.210,2,1684.0,422.0,1843.0,662.0,554.0,520.0,716.0,756.0,,,,
10105,11:06.243,2,548.0,510.0,707.0,747.0,1678.0,414.0,1837.0,651.0,,,,
10106,11:06.277,2,510.0,502.0,673.0,737.0,1644.0,411.0,1802.0,648.0,,,,
10107,11:06.310,2,461.0,496.0,625.0,729.0,1599.0,419.0,1755.0,649.0,,,,
10108,11:06.343,2,409.0,487.0,581.0,726.0,1559.0,418.0,1711.0,648.0,,,,
10109,11:06.377,2,395.0,482.0,566.0,721.0,1548.0,419.0,1698.0,648.0,,,,
10110,11:06.410,2,428.0,484.0,595.0,719.0,1570.0,413.0,1726.0,647.0,,,,
10111,11:06.443,2,494.0,486.0,657.0,720.0,1628.0,410.0,1787.0,645.0,,,,
10112,11:06.477,2,579.0,490.0,737.0,722.0,1706.0,405.0,1870.0,642.0,,,,
10113,11:06.510,2,1781.0,389.0,1952.0,636.0,655.0,489.0,806.0,721.0,,,,
10114,11:06.543,2,1834.0,377.0,2008.0,628.0,703.0,497.0,852.0,722.0,,,,
10115,11:06.577,2,1854.0,368.0,2032.0,619.0,722.0,489.0,871.0,718.0,,,,
10116,11:06.610,2,1852.0,368.0,2028.0,618.0,719.0,485.0,868.0,714.0,,,,
10117,11:06.643,2,1844.0,370.0,2019.0,621.0,713.0,483.0,861.0,712.0,,,,
10118,11:06.677,2,1841.0,371.0,2016.0,624.0,710.0,483.0,858.0,711.0,,,,
10119,11:06.710,2,1843.0,373.0,2019.0,627.0,712.0,482.0,860.0,709.0,,,,
10120,11:06.743,2,1853.0,374.0,2029.0,627.0,718.0,484.0,868.0,711.0,,,,
10121,11:06.777,2,1852.0,374.0,2028.0,626.0,718.0,484.0,867.0,712.0,,,,
10122,11:06.810,2,691.0,487.0,843.0,715.0,1821.0,378.0,1996.0,625.0,,,,
10123,11:06.843,2,628.0,481.0,787.0,713.0,1759.0,382.0,1928.0,629.0,,,,
10124,11:06.877,2,1677.0,389.0,1839.0,633.0,545.0,478.0,702.0,710.0,,,,
10125,11:06.910,2,446.0,468.0,614.0,707.0,1590.0,401.0,1746.0,635.0,,,,
10126,11:06.943,2,352.0,455.0,526.0,704.0,1515.0,409.0,1668.0,638.0,,,,
10127,11:06.977,2,293.0,451.0,475.0,701.0,1471.0,412.0,1620.0,641.0,,,,
10128,11:07.010,2,279.0,449.0,460.0,701.0,1459.0,414.0,1608.0,645.0,,,,
10129,11:07.043,2,295.0,450.0,475.0,701.0,1471.0,416.0,1620.0,646.0,,,,
10130,11:07.077,2,331.0,454.0,509.0,703.0,1500.0,416.0,1650.0,646.0,,,,
10131,11:07.110,2,368.0,458.0,544.0,705.0,1526.0,409.0,1679.0,645.0,,,,
10132,11:07.143,2,390.0,465.0,562.0,710.0,1543.0,410.0,1695.0,645.0,,,,
10133,11:07.177,2,395.0,472.0,566.0,715.0,1547.0,411.0,1699.0,647.0,,,,
10134,11:07.210,2,379.0,478.0,553.0,721.0,1532.0,410.0,1685.0,648.0,,,,
10135,11:07.243,2,345.0,480.0,521.0,726.0,1506.0,417.0,1658.0,649.0,,,,
10136,11:07.277,2,299.0,475.0,480.0,726.0,1471.0,418.0,1620.0,647.0,,,,
10137,11:07.310,2,253.0,473.0,436.0,727.0,1436.0,418.0,1585.0,649.0,,,,
10138,11:07.343,2,212.0,476.0,402.0,728.0,1408.0,420.0,1556.0,649.0,,,,
10139,11:07.377,2,192.0,475.0,379.0,729.0,1391.0,424.0,1540.0,654.0,,,,
10140,11:07.410,2,189.0,475.0,378.0,727.0,1389.0,422.0,1539.0,651.0,,,,
10141,11:07.443,2,200.0,473.0,390.0,727.0,1401.0,419.0,1548.0,646.0,,,,
10142,11:07.477,2,220.0,476.0,408.0,728.0,1415.0,410.0,1561.0,642.0,,,,
10143,11:07.510,2,242.0,473.0,430.0,728.0,1431.0,407.0,1579.0,637.0,,,,
10144,11:07.543,2,259.0,478.0,443.0,729.0,1443.0,407.0,1591.0,636.0,,,,
10145,11:07.577,2,263.0,482.0,447.0,733.0,1444.0,406.0,1594.0,638.0,,,,
10146,11:07.610,2,254.0,485.0,438.0,737.0,1439.0,407.0,1587.0,638.0,,,,
10147,11:07.645,2,235.0,486.0,421.0,737.0,1422.0,409.0,1571.0,639.0,,,,
10148,11:07.678,2,207.0,485.0,396.0,734.0,1406.0,411.0,1553.0,641.0,,,,
10149,11:07.712,2,176.0,479.0,368.0,735.0,1384.0,415.0,1531.0,641.0,,,,
10150,11:07.745,2,140.0,470.0,339.0,731.0,1362.0,416.0,1508.0,641.0,,,,
10151,11:07.778,2,106.0,462.0,308.0,727.0,1340.0,415.0,1487.0,641.0,,,,
10152,11:07.812,2,77.0,453.0,282.0,720.0,1324.0,412.0,1469.0,639.0,,,,
10153,11:07.845,2,58.0,445.0,266.0,714.0,1313.0,410.0,1457.0,637.0,,,,
10154,11:07.878,2,54.0,441.0,261.0,711.0,1310.0,412.0,1453.0,636.0,,,,
10155,11:07.912,2,60.0,443.0,268.0,712.0,1316.0,412.0,1460.0,637.0,,,,
10156,11:07.945,2,80.0,448.0,283.0,714.0,1326.0,410.0,1470.0,636.0,,,,
10157,11:07.978,2,101.0,454.0,303.0,716.0,1337.0,411.0,1483.0,637.0,,,,
10158,11:08.012,2,121.0,459.0,320.0,722.0,1351.0,413.0,1498.0,639.0,,,,
10159,11:08.045,2,137.0,464.0,334.0,724.0,1361.0,418.0,1508.0,641.0,,,,
10160,11:08.078,2,145.0,463.0,343.0,726.0,1368.0,421.0,1512.0,643.0,,,,
10161,11:08.112,2,146.0,461.0,343.0,724.0,1370.0,421.0,1514.0,644.0,,,,
10162,11:08.145,2,145.0,455.0,342.0,719.0,1370.0,419.0,1514.0,643.0,,,,
10163,11:08.178,2,144.0,447.0,342.0,710.0,1370.0,414.0,1514.0,637.0,,,,
10164,11:08.212,2,146.0,440.0,345.0,703.0,1374.0,410.0,1518.0,633.0,,,,
10165,11:08.245,2,159.0,441.0,355.0,699.0,1381.0,408.0,1527.0,632.0,,,,
10166,11:08.278,2,176.0,439.0,370.0,695.0,1389.0,406.0,1538.0,632.0,,,,
10167,11:08.312,2,194.0,438.0,388.0,694.0,1404.0,400.0,1553.0,631.0,,,,
10168,11:08.345,2,214.0,441.0,405.0,695.0,1418.0,399.0,1567.0,632.0,,,,
10169,11:08.378,2,230.0,444.0,418.0,696.0,1429.0,398.0,1577.0,629.0,,,,
10170,11:08.412,2,242.0,445.0,430.0,696.0,1439.0,395.0,1587.0,628.0,,,,
10171,11:08.445,2,250.0,443.0,437.0,693.0,1444.0,396.0,1594.0,628.0,,,,
10172,11:08.478,2,258.0,441.0,446.0,693.0,1448.0,400.0,1600.0,630.0,,,,
10173,11:08.512,2,266.0,440.0,451.0,692.0,1454.0,402.0,1605.0,630.0,,,,
10174,11:08.545,2,273.0,440.0,459.0,691.0,1461.0,401.0,1612.0,632.0,,,,
10175,11:08.578,2,284.0,439.0,466.0,691.0,1468.0,403.0,1619.0,634.0,,,,
10176,11:08.612,2,295.0,436.0,476.0,691.0,1475.0,406.0,1626.0,635.0,,,,
10177,11:08.645,2,303.0,440.0,485.0,690.0,1481.0,409.0,1633.0,637.0,,,,
10178,11:08.678,2,314.0,442.0,494.0,692.0,1491.0,412.0,1641.0,640.0,,,,
10179,11:08.712,2,322.0,444.0,501.0,696.0,1497.0,417.0,1647.0,646.0,,,,
10180,11:08.745,2,326.0,449.0,505.0,700.0,1500.0,422.0,1650.0,649.0,,,,
10181,11:08.778,2,327.0,457.0,506.0,706.0,1498.0,424.0,1650.0,655.0,,,,
10182,11:08.812,2,325.0,465.0,502.0,712.0,1496.0,431.0,1645.0,661.0,,,,
10183,11:08.845,2,319.0,470.0,496.0,716.0,1491.0,436.0,1639.0,665.0,,,,
10184,11:08.878,2,312.0,472.0,492.0,721.0,1484.0,439.0,1633.0,670.0,,,,
10185,11:08.912,2,306.0,474.0,486.0,723.0,1479.0,444.0,1629.0,673.0,,,,
10186,11:08.945,2,302.0,477.0,483.0,725.0,1477.0,445.0,1627.0,675.0,,,,
10187,11:08.978,2,302.0,479.0,483.0,726.0,1477.0,447.0,1628.0,677.0,,,,
10188,11:09.012,2,313.0,481.0,490.0,726.0,1481.0,448.0,1632.0,678.0,,,,
10189,11:09.045,2,337.0,484.0,514.0,729.0,1501.0,452.0,1653.0,682.0,,,,
10190,11:09.078,2,401.0,501.0,572.0,742.0,1552.0,458.0,1705.0,692.0,,,,
10191,11:09.112,2,503.0,541.0,667.0,776.0,1632.0,467.0,1795.0,709.0,,,,
10192,11:09.145,2,1736.0,479.0,1902.0,724.0,614.0,580.0,771.0,813.0,,,,
10193,11:09.178,2,1834.0,482.0,2008.0,732.0,713.0,609.0,860.0,838.0,,,,
10194,11:09.212,2,1915.0,486.0,2097.0,738.0,789.0,631.0,937.0,858.0,,,,
10195,11:09.245,2,1977.0,485.0,2164.0,745.0,842.0,653.0,983.0,873.0,,,,
10196,11:09.278,2,2015.0,495.0,2213.0,755.0,873.0,669.0,1018.0,888.0,,,,
10197,11:09.312,2,2040.0,501.0,2240.0,763.0,893.0,676.0,1037.0,896.0,,,,
10198,11:09.345,2,2054.0,507.0,2256.0,769.0,908.0,679.0,1051.0,902.0,,,,
10199,11:09.378,2,2064.0,512.0,2266.0,775.0,914.0,686.0,1057.0,909.0,,,,
10200,11:09.412,2,2070.0,512.0,2274.0,777.0,919.0,690.0,1062.0,910.0,,,,
10201,11:09.445,2,2072.0,512.0,2279.0,778.0,922.0,693.0,1065.0,912.0,,,,
10202,11:09.478,2,2076.0,512.0,2283.0,778.0,924.0,693.0,1068.0,913.0,,,,
10203,11:09.512,2,2078.0,512.0,2285.0,778.0,925.0,694.0,1070.0,913.0,,,,
10204,11:09.545,2,2078.0,513.0,2284.0,780.0,926.0,695.0,1069.0,913.0,,,,
10205,11:09.578,2,2076.0,513.0,2282.0,782.0,924.0,694.0,1069.0,912.0,,,,
10206,11:09.612,2,2072.0,516.0,2278.0,784.0,923.0,694.0,1064.0,912.0,,,,
10207,11:09.645,2,2069.0,518.0,2272.0,787.0,919.0,693.0,1061.0,912.0,,,,
10208,11:09.678,2,2064.0,523.0,2267.0,788.0,915.0,693.0,1058.0,912.0,,,,
10209,11:09.712,2,2060.0,527.0,2262.0,789.0,912.0,693.0,1055.0,912.0,,,,
10210,11:09.745,2,2057.0,529.0,2257.0,789.0,910.0,692.0,1052.0,911.0,,,,
10211,11:09.778,2,2052.0,534.0,2252.0,793.0,905.0,694.0,1048.0,911.0,,,,
10212,11:09.812,2,2040.0,535.0,2238.0,795.0,896.0,690.0,1039.0,909.0,,,,
10213,11:09.845,2,2013.0,543.0,2211.0,797.0,878.0,691.0,1021.0,910.0,,,,
10214,11:09.878,2,1975.0,556.0,2164.0,807.0,845.0,689.0,988.0,911.0,,,,
10215,11:09.912,2,1922.0,575.0,2106.0,817.0,802.0,691.0,947.0,914.0,,,,
10216,11:09.945,2,1864.0,582.0,2042.0,828.0,749.0,694.0,898.0,917.0,,,,
10217,11:09.978,2,1810.0,597.0,1983.0,837.0,700.0,691.0,849.0,920.0,,,,
10218,11:10.012,2,1759.0,605.0,1927.0,844.0,649.0,696.0,802.0,921.0,,,,
10219,11:10.045,2,1714.0,621.0,1876.0,852.0,602.0,691.0,759.0,925.0,,,,
10220,11:10.078,2,557.0,692.0,716.0,924.0,1671.0,624.0,1831.0,858.0,,,,
10221,11:10.112,2,514.0,691.0,676.0,924.0,1631.0,636.0,1790.0,864.0,,,,
10222,11:10.145,2,477.0,687.0,643.0,925.0,1598.0,642.0,1755.0,869.0,,,,
10223,11:10.178,2,446.0,685.0,614.0,924.0,1574.0,647.0,1730.0,871.0,,,,
10224,11:10.212,2,1558.0,644.0,1710.0,873.0,426.0,689.0,594.0,926.0,,,,
10225,11:10.245,2,411.0,683.0,582.0,924.0,1544.0,644.0,1697.0,871.0,,,,
10226,11:10.278,2,400.0,687.0,571.0,926.0,1536.0,644.0,1688.0,872.0,,,,
10227,11:10.312,2,387.0,691.0,561.0,930.0,1527.0,647.0,1678.0,874.0,,,,
10228,11:10.345,2,374.0,694.0,549.0,936.0,1513.0,649.0,1667.0,876.0,,,,
10229,11:10.378,2,358.0,694.0,532.0,939.0,1503.0,653.0,1653.0,877.0,,,,
10230,11:10.412,2,340.0,694.0,517.0,941.0,1490.0,653.0,1638.0,875.0,,,,
10231,11:10.445,2,324.0,698.0,502.0,944.0,1476.0,652.0,1627.0,875.0,,,,
10232,11:10.478,2,311.0,698.0,491.0,945.0,1467.0,651.0,1616.0,875.0,,,,
10233,11:10.512,2,300.0,698.0,481.0,947.0,1458.0,653.0,1607.0,875.0,,,,
10234,11:10.545,2,291.0,702.0,473.0,950.0,1450.0,656.0,1599.0,877.0,,,,
10235,11:10.578,2,284.0,702.0,465.0,950.0,1447.0,657.0,1594.0,878.0,,,,
10236,11:10.612,2,278.0,703.0,459.0,950.0,1444.0,655.0,1589.0,880.0,,,,
10237,11:10.645,2,270.0,701.0,453.0,950.0,1439.0,657.0,1585.0,881.0,,,,
10238,11:10.678,2,263.0,700.0,447.0,949.0,1434.0,660.0,1580.0,883.0,,,,
10239,11:10.712,2,259.0,702.0,444.0,950.0,1430.0,662.0,1575.0,885.0,,,,
10240,11:10.745,2,256.0,704.0,441.0,952.0,1427.0,665.0,1572.0,886.0,,,,
10241,11:10.778,2,256.0,703.0,441.0,952.0,1426.0,665.0,1571.0,887.0,,,,
10242,11:10.812,2,257.0,706.0,441.0,955.0,1426.0,666.0,1571.0,888.0,,,,
10243,11:10.845,2,257.0,708.0,441.0,957.0,1424.0,667.0,1571.0,889.0,,,,
10244,11:10.878,2,257.0,709.0,442.0,959.0,1424.0,668.0,1570.0,890.0,,,,
10245,11:10.912,2,258.0,710.0,443.0,959.0,1425.0,668.0,1571.0,890.0,,,,
10246,11:10.945,2,260.0,710.0,444.0,958.0,1426.0,667.0,1572.0,890.0,,,,
10247,11:10.978,2,261.0,707.0,447.0,954.0,1428.0,664.0,1572.0,887.0,,,,
10248,11:11.012,2,264.0,705.0,448.0,952.0,1430.0,663.0,1574.0,885.0,,,,
10249,11:11.045,2,264.0,702.0,448.0,950.0,1429.0,660.0,1573.0,881.0,,,,
10250,11:11.078,2,261.0,699.0,446.0,946.0,1425.0,655.0,1571.0,876.0,,,,
10251,11:11.112,2,256.0,697.0,440.0,943.0,1421.0,650.0,1567.0,872.0,,,,
10252,11:11.145,2,249.0,690.0,436.0,939.0,1417.0,646.0,1564.0,869.0,,,,
10253,11:11.178,2,241.0,681.0,430.0,933.0,1413.0,642.0,1558.0,861.0,,,,
10254,11:11.212,2,233.0,677.0,420.0,931.0,1405.0,638.0,1552.0,857.0,,,,
10255,11:11.245,2,223.0,669.0,411.0,925.0,1399.0,631.0,1544.0,853.0,,,,
10256,11:11.278,2,214.0,661.0,403.0,918.0,1391.0,627.0,1538.0,846.0,,,,
10257,11:11.312,2,206.0,658.0,397.0,912.0,1388.0,620.0,1533.0,842.0,,,,
10258,11:11.345,2,204.0,654.0,394.0,907.0,1387.0,613.0,1531.0,838.0,,,,
10259,11:11.378,2,204.0,646.0,394.0,897.0,1387.0,604.0,1533.0,829.0,,,,
10260,11:11.412,2,205.0,635.0,397.0,886.0,1389.0,595.0,1536.0,820.0,,,,
10261,11:11.445,2,209.0,622.0,401.0,874.0,1392.0,588.0,1540.0,808.0,,,,
10262,11:11.478,2,215.0,610.0,403.0,860.0,1397.0,572.0,1544.0,793.0,,,,
10263,11:11.512,2,219.0,592.0,406.0,844.0,1402.0,551.0,1548.0,772.0,,,,
10264,11:11.545,2,223.0,564.0,413.0,818.0,1408.0,520.0,1555.0,747.0,,,,
10265,11:11.578,2,231.0,530.0,421.0,784.0,1417.0,478.0,1566.0,715.0,,,,
10266,11:11.612,2,246.0,486.0,431.0,736.0,1431.0,439.0,1578.0,670.0,,,,
10267,11:11.645,2,258.0,424.0,446.0,676.0,1449.0,380.0,1600.0,619.0,,,,
10268,11:11.678,2,276.0,356.0,463.0,610.0,1475.0,322.0,1627.0,559.0,,,,
10269,11:11.712,2,294.0,279.0,483.0,537.0,1504.0,244.0,1659.0,494.0,,,,
10270,11:11.745,2,314.0,185.0,503.0,451.0,1540.0,184.0,1697.0,421.0,,,,
10271,11:11.778,2,337.0,155.0,525.0,373.0,1579.0,154.0,1740.0,352.0,,,,
10272,11:11.812,0,,,,,,,,,,,,
10273,11:11.845,1,1648.0,15.0,1808.0,224.0,,,,,,,,
10274,11:11.878,0,,,,,,,,,,,,
10275,11:11.913,0,,,,,,,,,,,,
10276,11:11.947,0,,,,,,,,,,,,
10277,11:11.980,0,,,,,,,,,,,,
10278,11:12.013,0,,,,,,,,,,,,
10279,11:12.047,0,,,,,,,,,,,,
10280,11:12.080,0,,,,,,,,,,,,
10281,11:12.113,0,,,,,,,,,,,,
10282,11:12.147,0,,,,,,,,,,,,
10283,11:12.180,0,,,,,,,,,,,,
10284,11:12.213,0,,,,,,,,,,,,
10285,11:12.247,0,,,,,,,,,,,,
10286,11:12.280,0,,,,,,,,,,,,
10287,11:12.313,0,,,,,,,,,,,,
10288,11:12.347,0,,,,,,,,,,,,
10289,11:12.380,0,,,,,,,,,,,,
10290,11:12.413,0,,,,,,,,,,,,
10291,11:12.447,0,,,,,,,,,,,,
10292,11:12.480,0,,,,,,,,,,,,
10293,11:12.513,0,,,,,,,,,,,,
10294,11:12.547,0,,,,,,,,,,,,
10295,11:12.580,0,,,,,,,,,,,,
10296,11:12.613,0,,,,,,,,,,,,
10297,11:12.647,0,,,,,,,,,,,,
10298,11:12.680,0,,,,,,,,,,,,
10299,11:12.713,0,,,,,,,,,,,,
10300,11:12.747,0,,,,,,,,,,,,
10301,11:12.780,0,,,,,,,,,,,,
