frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
13993,12:31.667,3,81.0,778.0,268.0,1011.0,1686.0,875.0,1841.0,1080.0,661.0,876.0,818.0,1084.0
13994,15:15.118,3,66.0,773.0,253.0,1010.0,651.0,876.0,806.0,1081.0,1677.0,887.0,1830.0,1087.0
13995,15:15.152,3,51.0,768.0,244.0,1002.0,639.0,873.0,796.0,1081.0,1665.0,889.0,1819.0,1092.0
13996,15:15.185,3,37.0,764.0,230.0,998.0,628.0,871.0,787.0,1081.0,1656.0,897.0,1809.0,1098.0
13997,15:15.218,3,25.0,761.0,220.0,994.0,619.0,875.0,778.0,1081.0,1648.0,905.0,1798.0,1105.0
13998,15:15.252,3,18.0,759.0,213.0,990.0,612.0,874.0,773.0,1081.0,1643.0,906.0,1792.0,1107.0
13999,15:15.285,3,15.0,756.0,209.0,987.0,610.0,871.0,770.0,1080.0,1641.0,906.0,1791.0,1107.0
14000,15:15.318,3,16.0,755.0,210.0,984.0,610.0,868.0,771.0,1077.0,1642.0,905.0,1791.0,1105.0
14001,15:15.352,3,20.0,754.0,214.0,983.0,614.0,865.0,776.0,1072.0,1645.0,898.0,1796.0,1098.0
14002,15:15.385,3,24.0,752.0,217.0,979.0,618.0,860.0,776.0,1064.0,1646.0,883.0,1798.0,1084.0
14003,15:15.420,3,25.0,745.0,216.0,971.0,620.0,848.0,777.0,1051.0,1647.0,865.0,1796.0,1067.0
14004,15:15.453,3,25.0,730.0,218.0,961.0,621.0,838.0,778.0,1038.0,1646.0,855.0,1796.0,1048.0
14005,15:15.487,3,25.0,722.0,219.0,954.0,621.0,828.0,779.0,1031.0,1646.0,847.0,1798.0,1041.0
14006,15:15.520,3,26.0,715.0,219.0,948.0,623.0,818.0,779.0,1024.0,1646.0,840.0,1798.0,1034.0
14007,15:15.553,3,28.0,709.0,223.0,943.0,625.0,813.0,783.0,1019.0,1649.0,833.0,1800.0,1027.0
14008,15:15.587,3,34.0,702.0,228.0,937.0,629.0,809.0,787.0,1014.0,1653.0,826.0,1805.0,1020.0
14009,15:15.620,3,41.0,700.0,234.0,933.0,634.0,803.0,790.0,1008.0,1656.0,817.0,1807.0,1015.0
14010,15:15.653,3,47.0,699.0,239.0,931.0,637.0,799.0,794.0,1006.0,1660.0,809.0,1812.0,1011.0
14011,15:15.687,3,54.0,698.0,245.0,932.0,642.0,801.0,798.0,1005.0,1663.0,807.0,1817.0,1008.0
14012,15:15.720,3,64.0,696.0,252.0,930.0,648.0,799.0,803.0,1002.0,1671.0,808.0,1821.0,1007.0
14013,15:15.753,3,74.0,696.0,261.0,929.0,655.0,799.0,809.0,1003.0,1677.0,808.0,1831.0,1009.0
14014,15:15.787,3,82.0,696.0,269.0,928.0,661.0,801.0,817.0,1003.0,1683.0,819.0,1838.0,1012.0
14015,15:15.820,3,89.0,697.0,277.0,929.0,666.0,801.0,821.0,1003.0,1688.0,817.0,1842.0,1012.0
14016,15:15.853,3,97.0,697.0,283.0,928.0,671.0,802.0,825.0,1003.0,1693.0,816.0,1848.0,1010.0
14017,15:15.887,3,103.0,697.0,287.0,928.0,674.0,801.0,829.0,1002.0,1697.0,816.0,1851.0,1008.0
14018,15:15.920,3,106.0,700.0,290.0,928.0,678.0,802.0,831.0,1002.0,1700.0,814.0,1853.0,1006.0
14019,15:15.953,3,111.0,702.0,294.0,930.0,680.0,802.0,833.0,1003.0,1704.0,816.0,1857.0,1008.0
14020,15:15.987,3,117.0,700.0,299.0,931.0,685.0,803.0,836.0,1003.0,1708.0,817.0,1862.0,1011.0
14021,15:16.020,3,121.0,700.0,305.0,931.0,689.0,799.0,841.0,1003.0,1711.0,822.0,1866.0,1014.0
14022,15:16.053,3,129.0,700.0,310.0,929.0,694.0,801.0,847.0,1004.0,1715.0,822.0,1870.0,1017.0
14023,15:16.087,3,134.0,700.0,313.0,926.0,696.0,802.0,850.0,1004.0,1718.0,822.0,1874.0,1018.0
14024,15:16.120,3,139.0,698.0,318.0,924.0,699.0,802.0,852.0,1003.0,1721.0,827.0,1877.0,1023.0
14025,15:16.153,3,141.0,694.0,322.0,920.0,701.0,800.0,854.0,1002.0,1724.0,831.0,1879.0,1025.0
14026,15:16.187,3,144.0,691.0,323.0,916.0,703.0,798.0,855.0,1000.0,1725.0,834.0,1880.0,1027.0
14027,15:16.220,3,146.0,688.0,325.0,912.0,705.0,796.0,856.0,998.0,1726.0,835.0,1880.0,1028.0
14028,15:16.253,3,148.0,686.0,326.0,909.0,705.0,792.0,857.0,996.0,1726.0,835.0,1881.0,1029.0
14029,15:16.287,3,148.0,684.0,326.0,906.0,705.0,788.0,857.0,994.0,1726.0,834.0,1881.0,1027.0
14030,15:16.320,3,147.0,678.0,326.0,903.0,704.0,784.0,857.0,991.0,1726.0,831.0,1881.0,1024.0
14031,15:16.353,3,145.0,675.0,324.0,899.0,703.0,784.0,856.0,988.0,1724.0,821.0,1879.0,1018.0
14032,15:16.387,3,142.0,670.0,321.0,898.0,701.0,783.0,854.0,985.0,1722.0,820.0,1877.0,1015.0
14033,15:16.420,3,138.0,670.0,317.0,897.0,699.0,782.0,852.0,982.0,1720.0,815.0,1876.0,1013.0
14034,15:16.453,3,135.0,668.0,314.0,896.0,697.0,778.0,850.0,979.0,1718.0,809.0,1874.0,1009.0
14035,15:16.487,3,132.0,665.0,312.0,895.0,696.0,775.0,848.0,976.0,1716.0,803.0,1872.0,1007.0
14036,15:16.520,3,130.0,665.0,311.0,894.0,694.0,772.0,848.0,975.0,1714.0,803.0,1870.0,1005.0
14037,15:16.553,3,128.0,662.0,310.0,892.0,694.0,772.0,847.0,974.0,1714.0,801.0,1870.0,1003.0
14038,15:16.587,3,129.0,661.0,310.0,890.0,1714.0,798.0,1870.0,1001.0,694.0,769.0,847.0,972.0
14039,15:16.620,3,130.0,660.0,311.0,889.0,1716.0,797.0,1871.0,998.0,695.0,768.0,848.0,971.0
14040,15:16.653,3,132.0,658.0,312.0,886.0,1717.0,793.0,1873.0,995.0,695.0,765.0,849.0,969.0
14041,15:16.687,3,133.0,656.0,314.0,884.0,1718.0,792.0,1874.0,994.0,696.0,764.0,850.0,968.0
14042,15:16.720,3,135.0,654.0,315.0,883.0,1719.0,790.0,1875.0,993.0,697.0,761.0,851.0,966.0
14043,15:16.753,3,136.0,652.0,317.0,882.0,1720.0,788.0,1877.0,992.0,698.0,758.0,852.0,965.0
14044,15:16.787,3,138.0,652.0,318.0,880.0,1721.0,787.0,1878.0,992.0,700.0,757.0,853.0,963.0
14045,15:16.820,3,140.0,651.0,321.0,879.0,1722.0,788.0,1878.0,993.0,701.0,757.0,854.0,963.0
14046,15:16.853,3,142.0,650.0,323.0,878.0,1723.0,790.0,1879.0,994.0,702.0,756.0,855.0,963.0
14047,15:16.887,3,143.0,649.0,325.0,878.0,1724.0,789.0,1881.0,993.0,703.0,756.0,856.0,963.0
14048,15:16.920,3,144.0,650.0,326.0,878.0,1724.0,790.0,1881.0,993.0,703.0,755.0,857.0,963.0
14049,15:16.953,3,145.0,651.0,326.0,878.0,1724.0,791.0,1881.0,994.0,704.0,755.0,857.0,964.0
14050,15:16.987,3,145.0,650.0,327.0,879.0,1725.0,793.0,1881.0,994.0,704.0,755.0,857.0,964.0
14051,15:17.020,3,144.0,651.0,327.0,879.0,1724.0,793.0,1880.0,995.0,704.0,757.0,857.0,964.0
14052,15:17.053,3,144.0,652.0,326.0,881.0,1724.0,794.0,1880.0,996.0,703.0,760.0,858.0,966.0
14053,15:17.087,3,142.0,652.0,324.0,881.0,1723.0,794.0,1879.0,995.0,702.0,761.0,857.0,966.0
14054,15:17.120,3,141.0,652.0,323.0,881.0,1723.0,795.0,1878.0,995.0,702.0,762.0,856.0,966.0
14055,15:17.153,3,141.0,653.0,323.0,882.0,1723.0,795.0,1879.0,996.0,702.0,763.0,856.0,967.0
14056,15:17.187,3,142.0,652.0,324.0,882.0,1724.0,794.0,1879.0,996.0,702.0,763.0,857.0,967.0
14057,15:17.220,3,142.0,653.0,324.0,882.0,1724.0,794.0,1879.0,996.0,702.0,763.0,857.0,967.0
14058,15:17.253,3,142.0,652.0,324.0,881.0,1724.0,795.0,1879.0,995.0,702.0,763.0,857.0,967.0
14059,15:17.287,3,142.0,651.0,324.0,881.0,1723.0,795.0,1879.0,995.0,702.0,762.0,857.0,966.0
