frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
26822,23:55.000,0,,,,,,,,
26823,29:13.715,0,,,,,,,,
26824,29:13.748,0,,,,,,,,
26825,29:13.782,0,,,,,,,,
26826,29:13.815,0,,,,,,,,
26827,29:13.848,0,,,,,,,,
26828,29:13.882,0,,,,,,,,
26829,29:13.915,0,,,,,,,,
26830,29:13.948,0,,,,,,,,
26831,29:13.982,0,,,,,,,,
26832,29:14.015,0,,,,,,,,
26833,29:14.048,0,,,,,,,,
26834,29:14.082,0,,,,,,,,
26835,29:14.115,0,,,,,,,,
26836,29:14.148,0,,,,,,,,
26837,29:14.182,0,,,,,,,,
26838,29:14.215,0,,,,,,,,
26839,29:14.248,0,,,,,,,,
26840,29:14.282,0,,,,,,,,
26841,29:14.315,0,,,,,,,,
26842,29:14.348,0,,,,,,,,
26843,29:14.382,0,,,,,,,,
26844,29:14.415,0,,,,,,,,
26845,29:14.448,0,,,,,,,,
26846,29:14.482,0,,,,,,,,
26847,29:14.515,0,,,,,,,,
26848,29:14.548,0,,,,,,,,
26849,29:14.582,0,,,,,,,,
26850,29:14.615,0,,,,,,,,
26851,29:14.648,0,,,,,,,,
26852,29:14.682,0,,,,,,,,
26853,29:14.715,0,,,,,,,,
26854,29:14.748,0,,,,,,,,
26855,29:14.782,0,,,,,,,,
26856,29:14.815,0,,,,,,,,
26857,29:14.848,0,,,,,,,,
26858,29:14.882,0,,,,,,,,
26859,29:14.915,0,,,,,,,,
26860,29:14.948,0,,,,,,,,
26861,29:14.982,0,,,,,,,,
26862,29:15.015,0,,,,,,,,
26863,29:15.048,0,,,,,,,,
26864,29:15.065,0,,,,,,,,
26865,29:15.082,0,,,,,,,,
26866,29:15.115,0,,,,,,,,
26867,29:15.173,0,,,,,,,,
26868,29:15.190,0,,,,,,,,
26869,29:15.215,0,,,,,,,,
26870,29:15.232,0,,,,,,,,
26871,29:15.248,0,,,,,,,,
26872,29:15.273,0,,,,,,,,
26873,29:15.365,0,,,,,,,,
26874,29:15.382,0,,,,,,,,
26875,29:15.415,0,,,,,,,,
26876,29:15.473,0,,,,,,,,
26877,29:15.490,0,,,,,,,,
26878,29:15.548,0,,,,,,,,
26879,29:15.565,0,,,,,,,,
26880,29:15.757,0,,,,,,,,
26881,29:15.773,0,,,,,,,,
26882,29:15.873,0,,,,,,,,
26883,29:15.890,0,,,,,,,,
26884,29:15.915,0,,,,,,,,
26885,29:15.948,0,,,,,,,,
26886,29:15.982,0,,,,,,,,
26887,29:16.015,0,,,,,,,,
26888,29:16.048,0,,,,,,,,
26889,29:16.082,0,,,,,,,,
26890,29:16.115,0,,,,,,,,
26891,29:16.148,0,,,,,,,,
26892,29:16.183,0,,,,,,,,
26893,29:16.217,0,,,,,,,,
26894,29:16.250,0,,,,,,,,
26895,29:16.283,0,,,,,,,,
26896,29:16.317,0,,,,,,,,
26897,29:16.350,0,,,,,,,,
26898,29:16.383,0,,,,,,,,
26899,29:16.417,0,,,,,,,,
26900,29:16.450,0,,,,,,,,
26901,29:16.483,0,,,,,,,,
26902,29:16.517,0,,,,,,,,
26903,29:16.550,0,,,,,,,,
26904,29:16.583,0,,,,,,,,
26905,29:16.617,0,,,,,,,,
26906,29:16.650,0,,,,,,,,
26907,29:16.683,0,,,,,,,,
26908,29:16.717,0,,,,,,,,
26909,29:16.750,0,,,,,,,,
26910,29:16.783,0,,,,,,,,
26911,29:16.817,0,,,,,,,,
26912,29:16.850,0,,,,,,,,
26913,29:16.883,0,,,,,,,,
26914,29:16.917,0,,,,,,,,
26915,29:16.950,0,,,,,,,,
26916,29:16.983,0,,,,,,,,
26917,29:17.017,0,,,,,,,,
26918,29:17.050,0,,,,,,,,
26919,29:17.083,0,,,,,,,,
26920,29:17.117,0,,,,,,,,
26921,29:17.150,0,,,,,,,,
26922,29:17.183,0,,,,,,,,
26923,29:17.217,0,,,,,,,,
26924,29:17.250,0,,,,,,,,
26925,29:17.283,0,,,,,,,,
26926,29:17.317,0,,,,,,,,
26927,29:17.350,0,,,,,,,,
26928,29:17.383,0,,,,,,,,
26929,29:17.417,0,,,,,,,,
26930,29:17.450,0,,,,,,,,
26931,29:17.483,0,,,,,,,,
26932,29:17.517,0,,,,,,,,
26933,29:17.550,0,,,,,,,,
26934,29:17.583,0,,,,,,,,
26935,29:17.617,0,,,,,,,,
26936,29:17.650,0,,,,,,,,
26937,29:17.683,0,,,,,,,,
26938,29:17.717,0,,,,,,,,
26939,29:17.750,0,,,,,,,,
26940,29:17.783,0,,,,,,,,
26941,29:17.817,0,,,,,,,,
26942,29:17.850,0,,,,,,,,
26943,29:17.883,0,,,,,,,,
26944,29:17.917,0,,,,,,,,
26945,29:17.950,0,,,,,,,,
26946,29:17.983,0,,,,,,,,
26947,29:18.017,0,,,,,,,,
26948,29:18.050,0,,,,,,,,
26949,29:18.083,0,,,,,,,,
26950,29:18.117,0,,,,,,,,
26951,29:18.150,0,,,,,,,,
26952,29:18.183,0,,,,,,,,
26953,29:18.217,0,,,,,,,,
26954,29:18.250,0,,,,,,,,
26955,29:18.283,0,,,,,,,,
26956,29:18.308,0,,,,,,,,
26957,29:18.333,0,,,,,,,,
26958,29:18.350,0,,,,,,,,
26959,29:18.367,0,,,,,,,,
26960,29:18.433,0,,,,,,,,
26961,29:18.450,0,,,,,,,,
26962,29:18.483,0,,,,,,,,
26963,29:18.517,0,,,,,,,,
26964,29:18.550,0,,,,,,,,
26965,29:18.583,1,518.0,1307.0,628.0,1455.0,,,,
26966,29:18.617,1,531.0,1167.0,637.0,1305.0,,,,
26967,29:18.650,1,543.0,1034.0,648.0,1171.0,,,,
26968,29:18.683,1,552.0,930.0,655.0,1061.0,,,,
26969,29:18.717,1,558.0,843.0,661.0,977.0,,,,
26970,29:18.750,1,561.0,783.0,664.0,918.0,,,,
26971,29:18.783,1,559.0,748.0,663.0,882.0,,,,
26972,29:18.817,1,562.0,724.0,666.0,861.0,,,,
26973,29:18.850,1,564.0,717.0,666.0,850.0,,,,
26974,29:18.883,1,559.0,712.0,664.0,846.0,,,,
26975,29:18.917,1,548.0,711.0,654.0,846.0,,,,
26976,29:18.950,1,537.0,703.0,642.0,841.0,,,,
26977,29:18.983,1,524.0,695.0,630.0,831.0,,,,
26978,29:19.017,1,513.0,686.0,619.0,822.0,,,,
26979,29:19.050,1,504.0,674.0,612.0,814.0,,,,
26980,29:19.083,1,497.0,671.0,605.0,810.0,,,,
26981,29:19.117,1,490.0,672.0,598.0,810.0,,,,
26982,29:19.150,1,480.0,671.0,589.0,813.0,,,,
26983,29:19.183,1,465.0,678.0,574.0,815.0,,,,
26984,29:19.217,1,449.0,681.0,559.0,821.0,,,,
26985,29:19.250,1,429.0,686.0,540.0,824.0,,,,
26986,29:19.283,1,409.0,683.0,523.0,822.0,,,,
26987,29:19.317,1,395.0,677.0,509.0,815.0,,,,
26988,29:19.350,1,385.0,674.0,500.0,814.0,,,,
26989,29:19.383,1,376.0,675.0,492.0,815.0,,,,
