frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
9388,08:36.667,2,-6.0,867.0,197.0,1126.0,1173.0,745.0,1292.0,900.0
9389,10:20.483,2,-6.0,867.0,198.0,1126.0,1173.0,744.0,1291.0,900.0
9390,10:20.517,2,-6.0,868.0,198.0,1127.0,1172.0,742.0,1291.0,900.0
9391,10:20.550,2,1171.0,739.0,1289.0,894.0,-7.0,863.0,197.0,1123.0
9392,10:20.583,2,1171.0,731.0,1289.0,888.0,-7.0,859.0,197.0,1118.0
9393,10:20.617,2,1170.0,726.0,1288.0,883.0,-9.0,856.0,194.0,1114.0
9394,10:20.650,2,1170.0,723.0,1290.0,878.0,-8.0,850.0,196.0,1107.0
9395,10:20.683,2,-10.0,846.0,195.0,1104.0,1169.0,715.0,1289.0,872.0
9396,10:20.717,2,-11.0,847.0,194.0,1104.0,1169.0,716.0,1289.0,872.0
9397,10:20.750,2,-11.0,849.0,194.0,1107.0,1170.0,716.0,1290.0,873.0
9398,10:20.783,2,-10.0,851.0,197.0,1108.0,1173.0,715.0,1294.0,874.0
9399,10:20.817,2,-8.0,851.0,200.0,1109.0,1177.0,714.0,1296.0,875.0
9400,10:20.850,2,-10.0,850.0,198.0,1109.0,1178.0,714.0,1297.0,873.0
9401,10:20.883,2,-10.0,849.0,198.0,1107.0,1179.0,712.0,1298.0,870.0
9402,10:20.917,2,-10.0,847.0,198.0,1105.0,1180.0,709.0,1299.0,867.0
9403,10:20.950,2,-10.0,843.0,198.0,1103.0,1180.0,707.0,1299.0,863.0
9404,10:20.985,2,-9.0,844.0,199.0,1104.0,1180.0,707.0,1299.0,862.0
9405,10:21.018,2,-9.0,850.0,203.0,1109.0,1181.0,710.0,1301.0,867.0
9406,10:21.052,2,-8.0,857.0,206.0,1117.0,1183.0,712.0,1304.0,872.0
9407,10:21.085,2,-8.0,862.0,209.0,1127.0,1185.0,719.0,1306.0,879.0
9408,10:21.118,2,1187.0,729.0,1307.0,886.0,-10.0,870.0,209.0,1135.0
