frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
12264,11:05.000,2,577.0,709.0,741.0,930.0,1734.0,761.0,1893.0,977.0,,,,
12265,13:26.640,2,572.0,690.0,739.0,917.0,1732.0,761.0,1891.0,979.0,,,,
12266,13:26.673,2,568.0,673.0,735.0,899.0,1731.0,763.0,1889.0,977.0,,,,
12267,13:26.707,2,568.0,655.0,736.0,883.0,1731.0,761.0,1889.0,974.0,,,,
12268,13:26.740,2,575.0,642.0,742.0,868.0,1737.0,759.0,1898.0,973.0,,,,
12269,13:26.773,2,591.0,630.0,754.0,858.0,1750.0,756.0,1914.0,971.0,,,,
12270,13:26.807,2,599.0,627.0,763.0,855.0,1759.0,743.0,1923.0,961.0,,,,
12271,13:26.840,2,591.0,624.0,754.0,850.0,1752.0,731.0,1915.0,952.0,,,,
12272,13:26.873,2,572.0,620.0,739.0,845.0,1737.0,726.0,1898.0,945.0,,,,
12273,13:26.907,2,548.0,618.0,717.0,843.0,1715.0,726.0,1872.0,940.0,,,,
12274,13:26.940,2,523.0,617.0,692.0,845.0,1691.0,733.0,1848.0,939.0,,,,
12275,13:26.973,2,502.0,621.0,673.0,848.0,1671.0,733.0,1829.0,943.0,,,,
12276,13:27.007,2,485.0,626.0,656.0,854.0,1656.0,730.0,1811.0,944.0,,,,
12277,13:27.040,2,474.0,631.0,645.0,862.0,1646.0,734.0,1799.0,948.0,,,,
12278,13:27.073,2,463.0,637.0,637.0,868.0,1639.0,734.0,1793.0,948.0,,,,
12279,13:27.107,2,459.0,640.0,633.0,874.0,1636.0,741.0,1790.0,954.0,,,,
12280,13:27.140,2,458.0,644.0,632.0,878.0,1634.0,740.0,1788.0,957.0,,,,
12281,13:27.173,2,458.0,646.0,633.0,881.0,1635.0,741.0,1789.0,961.0,,,,
12282,13:27.207,2,460.0,648.0,634.0,883.0,1635.0,747.0,1791.0,964.0,,,,
12283,13:27.240,2,461.0,650.0,635.0,885.0,1637.0,752.0,1794.0,966.0,,,,
12284,13:27.273,2,466.0,650.0,640.0,884.0,1641.0,753.0,1798.0,970.0,,,,
12285,13:27.307,2,470.0,649.0,643.0,884.0,1645.0,752.0,1802.0,974.0,,,,
12286,13:27.340,2,474.0,650.0,648.0,883.0,1652.0,758.0,1805.0,975.0,,,,
12287,13:27.373,2,478.0,649.0,653.0,880.0,1657.0,758.0,1811.0,975.0,,,,
12288,13:27.407,2,484.0,648.0,656.0,878.0,1663.0,755.0,1819.0,972.0,,,,
12289,13:27.440,2,490.0,643.0,663.0,875.0,1668.0,751.0,1825.0,970.0,,,,
12290,13:27.473,2,493.0,643.0,667.0,873.0,1673.0,751.0,1830.0,970.0,,,,
12291,13:27.507,2,497.0,637.0,670.0,868.0,1676.0,746.0,1837.0,969.0,,,,
12292,13:27.540,2,501.0,628.0,673.0,859.0,1680.0,746.0,1839.0,966.0,,,,
12293,13:27.573,2,501.0,625.0,673.0,856.0,1680.0,747.0,1839.0,965.0,,,,
12294,13:27.607,2,497.0,624.0,670.0,856.0,1677.0,743.0,1837.0,967.0,,,,
12295,13:27.640,2,492.0,625.0,666.0,856.0,1672.0,746.0,1830.0,965.0,,,,
12296,13:27.673,2,487.0,625.0,661.0,855.0,1669.0,747.0,1826.0,965.0,,,,
12297,13:27.707,2,482.0,623.0,656.0,853.0,1665.0,745.0,1823.0,963.0,,,,
12298,13:27.740,2,481.0,621.0,654.0,851.0,1663.0,745.0,1821.0,963.0,,,,
12299,13:27.773,2,480.0,619.0,653.0,848.0,1662.0,746.0,1819.0,962.0,,,,
12300,13:27.807,2,478.0,617.0,651.0,847.0,1658.0,748.0,1817.0,962.0,,,,
12301,13:27.840,2,475.0,614.0,646.0,845.0,1655.0,750.0,1811.0,962.0,,,,
12302,13:27.873,2,469.0,611.0,643.0,844.0,1651.0,747.0,1808.0,963.0,,,,
12303,13:27.907,2,464.0,612.0,639.0,844.0,1646.0,747.0,1804.0,964.0,,,,
12304,13:27.940,2,460.0,612.0,635.0,845.0,1642.0,742.0,1798.0,963.0,,,,
12305,13:27.973,2,459.0,612.0,633.0,845.0,1641.0,741.0,1797.0,962.0,,,,
12306,13:28.007,2,460.0,611.0,634.0,845.0,1642.0,740.0,1798.0,960.0,,,,
12307,13:28.040,2,464.0,612.0,639.0,846.0,1647.0,741.0,1802.0,959.0,,,,
12308,13:28.073,2,474.0,615.0,646.0,847.0,1653.0,743.0,1810.0,959.0,,,,
12309,13:28.107,2,484.0,621.0,657.0,851.0,1665.0,742.0,1822.0,959.0,,,,
12310,13:28.140,2,499.0,621.0,672.0,853.0,1678.0,745.0,1837.0,963.0,,,,
12311,13:28.173,2,512.0,623.0,686.0,856.0,1689.0,746.0,1851.0,966.0,,,,
12312,13:28.207,2,527.0,629.0,696.0,861.0,1701.0,752.0,1862.0,969.0,,,,
12313,13:28.240,2,537.0,632.0,705.0,865.0,1709.0,753.0,1870.0,974.0,,,,
