frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
9774,08:41.667,3,1879.0,649.0,2049.0,852.0,1326.0,778.0,1495.0,988.0,834.0,732.0,992.0,934.0
9775,10:21.227,3,1879.0,649.0,2048.0,852.0,1326.0,779.0,1495.0,988.0,835.0,732.0,992.0,936.0
9776,10:21.260,3,1879.0,649.0,2048.0,852.0,1326.0,778.0,1495.0,988.0,835.0,734.0,993.0,936.0
9777,10:21.293,3,1878.0,648.0,2049.0,851.0,1325.0,776.0,1495.0,987.0,836.0,735.0,993.0,936.0
9778,10:21.327,3,1878.0,649.0,2048.0,851.0,1325.0,776.0,1495.0,987.0,836.0,738.0,994.0,938.0
9779,10:21.360,3,1878.0,649.0,2047.0,852.0,1324.0,776.0,1494.0,988.0,836.0,742.0,994.0,939.0
9780,10:21.393,3,1324.0,778.0,1493.0,988.0,1877.0,648.0,2046.0,852.0,835.0,742.0,993.0,940.0
9781,10:21.427,3,1324.0,778.0,1492.0,988.0,1877.0,649.0,2045.0,851.0,834.0,739.0,991.0,939.0
9782,10:21.460,3,1323.0,777.0,1492.0,987.0,1876.0,648.0,2044.0,851.0,833.0,737.0,991.0,938.0
9783,10:21.493,3,1323.0,777.0,1492.0,985.0,1876.0,648.0,2044.0,850.0,833.0,735.0,991.0,937.0
9784,10:21.527,3,1323.0,776.0,1492.0,986.0,1876.0,647.0,2044.0,850.0,833.0,736.0,990.0,939.0
9785,10:21.560,3,1322.0,774.0,1492.0,983.0,1876.0,645.0,2044.0,848.0,832.0,735.0,990.0,938.0
9786,10:21.593,3,1322.0,772.0,1491.0,981.0,1875.0,645.0,2044.0,847.0,832.0,732.0,991.0,936.0
9787,10:21.627,3,1321.0,772.0,1490.0,979.0,1875.0,643.0,2043.0,845.0,833.0,732.0,992.0,935.0
9788,10:21.660,3,1322.0,771.0,1491.0,979.0,1876.0,644.0,2044.0,844.0,835.0,730.0,994.0,936.0
9789,10:21.693,3,1323.0,771.0,1493.0,979.0,1877.0,645.0,2046.0,845.0,838.0,728.0,994.0,937.0
9790,10:21.727,3,1323.0,770.0,1493.0,979.0,1878.0,644.0,2047.0,845.0,839.0,726.0,996.0,937.0
9791,10:21.760,3,1324.0,768.0,1494.0,978.0,1879.0,644.0,2048.0,845.0,842.0,725.0,997.0,935.0
9792,10:21.793,3,1324.0,769.0,1495.0,979.0,1879.0,645.0,2049.0,845.0,843.0,726.0,998.0,934.0
9793,10:21.827,3,1325.0,769.0,1496.0,979.0,1880.0,644.0,2050.0,845.0,845.0,729.0,999.0,932.0
9794,10:21.860,3,1327.0,769.0,1498.0,979.0,1880.0,644.0,2050.0,845.0,845.0,731.0,1000.0,933.0
9795,10:21.893,3,1328.0,769.0,1500.0,979.0,1881.0,645.0,2051.0,846.0,848.0,734.0,1002.0,936.0
9796,10:21.927,3,1329.0,769.0,1501.0,980.0,1882.0,645.0,2052.0,847.0,850.0,739.0,1006.0,938.0
9797,10:21.960,3,1329.0,769.0,1502.0,980.0,1883.0,644.0,2053.0,847.0,851.0,742.0,1009.0,942.0
9798,10:21.993,3,1330.0,770.0,1503.0,980.0,1884.0,645.0,2054.0,847.0,853.0,745.0,1011.0,945.0
9799,10:22.027,3,1331.0,770.0,1504.0,980.0,1885.0,647.0,2055.0,847.0,855.0,747.0,1012.0,945.0
9800,10:22.060,3,1332.0,770.0,1504.0,980.0,1886.0,647.0,2055.0,847.0,856.0,748.0,1012.0,945.0
9801,10:22.093,3,1333.0,771.0,1505.0,980.0,1886.0,647.0,2056.0,847.0,856.0,747.0,1012.0,945.0
9802,10:22.127,3,1333.0,770.0,1505.0,980.0,1886.0,647.0,2055.0,847.0,856.0,744.0,1013.0,945.0
9803,10:22.160,3,1333.0,770.0,1505.0,979.0,1886.0,646.0,2055.0,847.0,855.0,743.0,1012.0,944.0
9804,10:22.193,3,1334.0,770.0,1506.0,980.0,1886.0,646.0,2055.0,847.0,855.0,741.0,1012.0,944.0
9805,10:22.227,3,1334.0,769.0,1506.0,980.0,1886.0,646.0,2055.0,847.0,853.0,740.0,1011.0,945.0
9806,10:22.260,3,1333.0,770.0,1506.0,979.0,1885.0,645.0,2054.0,846.0,851.0,740.0,1010.0,944.0
9807,10:22.293,3,1332.0,768.0,1505.0,978.0,1884.0,644.0,2053.0,845.0,850.0,741.0,1009.0,943.0
9808,10:22.327,3,1332.0,767.0,1505.0,978.0,1883.0,641.0,2052.0,844.0,849.0,740.0,1007.0,943.0
9809,10:22.360,3,1332.0,767.0,1505.0,978.0,1883.0,642.0,2051.0,843.0,847.0,742.0,1005.0,944.0
9810,10:22.393,3,1331.0,767.0,1505.0,978.0,1882.0,642.0,2050.0,844.0,846.0,745.0,1003.0,945.0
9811,10:22.427,3,1331.0,767.0,1505.0,978.0,1880.0,641.0,2049.0,842.0,843.0,745.0,1001.0,945.0
9812,10:22.460,3,1331.0,767.0,1504.0,977.0,1879.0,641.0,2048.0,842.0,842.0,744.0,1000.0,945.0
9813,10:22.493,3,1331.0,767.0,1504.0,977.0,1879.0,641.0,2048.0,842.0,841.0,744.0,999.0,944.0
9814,10:22.527,3,1330.0,767.0,1504.0,977.0,1879.0,641.0,2048.0,841.0,840.0,743.0,999.0,944.0
9815,10:22.560,3,1330.0,766.0,1504.0,976.0,1879.0,641.0,2048.0,841.0,840.0,741.0,998.0,944.0
9816,10:22.593,3,1330.0,766.0,1504.0,976.0,1879.0,640.0,2047.0,841.0,838.0,744.0,998.0,944.0
9817,10:22.627,3,1330.0,767.0,1504.0,977.0,1878.0,641.0,2047.0,842.0,837.0,744.0,997.0,945.0
9818,10:22.660,3,1330.0,768.0,1503.0,977.0,1878.0,641.0,2047.0,842.0,836.0,745.0,997.0,945.0
9819,10:22.693,3,1329.0,768.0,1503.0,978.0,1877.0,642.0,2046.0,843.0,835.0,745.0,996.0,946.0
9820,10:22.727,3,1329.0,769.0,1502.0,978.0,1877.0,644.0,2046.0,845.0,834.0,746.0,995.0,947.0
9821,10:22.760,3,1328.0,769.0,1501.0,978.0,1877.0,645.0,2046.0,844.0,833.0,747.0,994.0,947.0
9822,10:22.793,3,1328.0,770.0,1501.0,978.0,1876.0,643.0,2044.0,843.0,833.0,747.0,993.0,947.0
9823,10:22.827,3,1328.0,769.0,1500.0,978.0,1876.0,642.0,2044.0,842.0,832.0,748.0,991.0,945.0
9824,10:22.860,3,1328.0,770.0,1500.0,977.0,1876.0,643.0,2044.0,842.0,832.0,749.0,991.0,945.0
9825,10:22.893,3,1328.0,769.0,1500.0,977.0,1876.0,641.0,2044.0,842.0,832.0,748.0,991.0,945.0
9826,10:22.927,3,1328.0,769.0,1500.0,977.0,1876.0,641.0,2044.0,842.0,832.0,748.0,991.0,944.0
9827,10:22.960,3,1328.0,766.0,1500.0,977.0,1875.0,639.0,2044.0,842.0,831.0,745.0,991.0,943.0
9828,10:22.993,3,1328.0,766.0,1500.0,976.0,1875.0,639.0,2044.0,842.0,831.0,744.0,991.0,943.0
9829,10:23.027,3,1328.0,766.0,1500.0,976.0,1875.0,640.0,2043.0,842.0,831.0,745.0,990.0,943.0
9830,10:23.060,3,1327.0,768.0,1498.0,976.0,1873.0,640.0,2041.0,842.0,829.0,746.0,989.0,943.0
9831,10:23.093,3,1326.0,767.0,1497.0,977.0,1871.0,641.0,2039.0,843.0,828.0,746.0,989.0,944.0
9832,10:23.127,3,1325.0,767.0,1495.0,977.0,1870.0,641.0,2037.0,842.0,827.0,747.0,988.0,944.0
9833,10:23.160,3,1869.0,640.0,2036.0,842.0,1325.0,767.0,1495.0,977.0,826.0,748.0,987.0,944.0
9834,10:23.193,3,1869.0,640.0,2035.0,842.0,1325.0,767.0,1495.0,977.0,826.0,748.0,986.0,944.0
9835,10:23.227,3,1869.0,640.0,2035.0,842.0,1325.0,767.0,1495.0,977.0,826.0,748.0,986.0,944.0
9836,10:23.260,3,1869.0,640.0,2036.0,842.0,1326.0,768.0,1498.0,978.0,826.0,748.0,987.0,945.0
9837,10:23.293,3,1869.0,639.0,2036.0,842.0,1327.0,768.0,1499.0,977.0,826.0,748.0,987.0,945.0
9838,10:23.327,3,1329.0,769.0,1501.0,978.0,1870.0,639.0,2038.0,842.0,827.0,749.0,988.0,946.0
9839,10:23.360,3,1329.0,770.0,1504.0,979.0,1870.0,639.0,2038.0,843.0,828.0,749.0,989.0,947.0
9840,10:23.393,3,1330.0,773.0,1504.0,981.0,1871.0,641.0,2038.0,845.0,828.0,750.0,989.0,947.0
9841,10:23.427,3,1870.0,642.0,2037.0,851.0,1330.0,773.0,1504.0,982.0,826.0,749.0,991.0,947.0
9842,10:23.460,3,1869.0,644.0,2036.0,853.0,1330.0,774.0,1504.0,984.0,825.0,749.0,990.0,949.0
9843,10:23.493,3,1869.0,646.0,2035.0,855.0,1329.0,775.0,1504.0,986.0,825.0,750.0,989.0,950.0
9844,10:23.527,3,1869.0,647.0,2035.0,855.0,1330.0,775.0,1504.0,987.0,825.0,750.0,989.0,951.0
9845,10:23.560,3,1869.0,647.0,2035.0,856.0,1330.0,776.0,1504.0,987.0,825.0,750.0,989.0,951.0
9846,10:23.593,3,1868.0,647.0,2034.0,856.0,1329.0,776.0,1504.0,987.0,825.0,751.0,989.0,950.0
9847,10:23.627,3,1867.0,644.0,2032.0,854.0,1328.0,775.0,1502.0,986.0,824.0,750.0,988.0,949.0
9848,10:23.660,3,1867.0,644.0,2031.0,853.0,1327.0,774.0,1501.0,984.0,823.0,749.0,987.0,949.0
9849,10:23.693,3,1866.0,643.0,2030.0,852.0,1327.0,773.0,1499.0,983.0,823.0,749.0,987.0,949.0
9850,10:23.727,3,1865.0,644.0,2029.0,852.0,1324.0,772.0,1496.0,984.0,822.0,750.0,986.0,950.0
9851,10:23.760,3,1863.0,644.0,2027.0,853.0,1324.0,772.0,1494.0,985.0,821.0,752.0,985.0,951.0
9852,10:23.793,3,1861.0,643.0,2025.0,855.0,1322.0,774.0,1492.0,984.0,819.0,752.0,983.0,951.0
9853,10:23.827,3,1857.0,643.0,2022.0,857.0,1319.0,774.0,1488.0,983.0,817.0,751.0,978.0,950.0
9854,10:23.860,3,1851.0,644.0,2016.0,858.0,1314.0,772.0,1485.0,983.0,813.0,753.0,973.0,950.0
9855,10:23.893,3,1843.0,645.0,2008.0,860.0,1307.0,772.0,1479.0,983.0,806.0,756.0,968.0,951.0
9856,10:23.927,3,1837.0,645.0,1999.0,862.0,1300.0,774.0,1472.0,984.0,798.0,754.0,961.0,952.0
9857,10:23.960,3,1830.0,647.0,1992.0,865.0,1294.0,772.0,1464.0,985.0,792.0,756.0,954.0,954.0
9858,10:23.993,3,1821.0,646.0,1984.0,865.0,1289.0,774.0,1458.0,985.0,786.0,755.0,948.0,955.0
9859,10:24.027,3,1817.0,645.0,1977.0,858.0,1284.0,774.0,1453.0,984.0,781.0,757.0,941.0,956.0
9860,10:24.060,3,1280.0,775.0,1450.0,985.0,1812.0,644.0,1970.0,852.0,776.0,758.0,937.0,958.0
9861,10:24.093,3,1276.0,778.0,1447.0,985.0,1808.0,644.0,1967.0,848.0,772.0,757.0,933.0,959.0
9862,10:24.127,3,1272.0,779.0,1443.0,985.0,1805.0,643.0,1964.0,846.0,766.0,758.0,930.0,961.0
9863,10:24.160,3,1267.0,779.0,1435.0,987.0,1800.0,640.0,1957.0,845.0,762.0,757.0,925.0,962.0
9864,10:24.193,3,1263.0,779.0,1429.0,988.0,1795.0,640.0,1951.0,845.0,758.0,758.0,920.0,964.0
9865,10:24.227,3,1257.0,782.0,1424.0,989.0,1786.0,643.0,1944.0,846.0,752.0,758.0,913.0,965.0
