frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
4749,04:47.262,1,1249.0,839.0,1384.0,1018.0
4750,04:47.295,1,1249.0,834.0,1384.0,1014.0
4751,04:47.328,1,1247.0,804.0,1382.0,984.0
4752,04:47.362,1,1245.0,792.0,1381.0,975.0
4753,04:47.395,1,1244.0,802.0,1378.0,983.0
4754,04:47.428,1,1242.0,811.0,1378.0,992.0
4755,04:47.462,1,1241.0,812.0,1377.0,993.0
4756,04:47.495,1,1239.0,809.0,1374.0,991.0
4757,04:47.528,1,1238.0,807.0,1372.0,989.0
4758,04:47.562,1,1236.0,806.0,1371.0,988.0
4759,04:47.595,1,1234.0,808.0,1369.0,989.0
4760,04:47.628,1,1232.0,812.0,1367.0,988.0
4761,04:47.662,1,1229.0,813.0,1364.0,991.0
4762,04:47.695,1,1224.0,814.0,1358.0,988.0
4763,04:47.728,1,1218.0,813.0,1353.0,990.0
4764,04:47.762,1,1212.0,813.0,1347.0,989.0
4765,04:47.795,1,1207.0,813.0,1341.0,988.0
4766,04:47.828,1,1203.0,813.0,1337.0,988.0
4767,04:47.862,1,1201.0,813.0,1334.0,988.0
4768,04:47.895,1,1198.0,814.0,1330.0,987.0
4769,04:47.928,1,1194.0,814.0,1327.0,987.0
4770,04:47.962,1,1191.0,814.0,1324.0,989.0
4771,04:47.995,1,1188.0,814.0,1322.0,989.0
4772,04:48.028,1,1184.0,817.0,1318.0,992.0
4773,04:48.062,1,1179.0,821.0,1315.0,995.0
4774,04:48.095,1,1176.0,824.0,1312.0,997.0
4775,04:48.128,1,1175.0,828.0,1311.0,1000.0
4776,04:48.162,1,1174.0,828.0,1309.0,1002.0
4777,04:48.195,1,1174.0,827.0,1308.0,1003.0
4778,04:48.228,1,1174.0,827.0,1309.0,1006.0
4779,04:48.262,1,1175.0,828.0,1309.0,1008.0
4780,04:48.295,1,1177.0,831.0,1311.0,1010.0
4781,04:48.328,1,1179.0,835.0,1312.0,1013.0
4782,04:48.362,1,1179.0,839.0,1313.0,1015.0
4783,04:48.395,1,1179.0,841.0,1315.0,1019.0
4784,04:48.428,1,1181.0,845.0,1317.0,1022.0
4785,04:48.462,1,1183.0,846.0,1318.0,1023.0
4786,04:48.495,1,1186.0,846.0,1321.0,1023.0
4787,04:48.528,1,1188.0,845.0,1323.0,1022.0
4788,04:48.563,1,1192.0,846.0,1325.0,1023.0
4789,04:48.597,1,1195.0,845.0,1328.0,1023.0
4790,04:48.630,1,1198.0,844.0,1332.0,1024.0
4791,04:48.663,1,1200.0,844.0,1335.0,1025.0
4792,04:48.697,1,1201.0,847.0,1335.0,1026.0
4793,04:48.730,1,1202.0,848.0,1336.0,1027.0
4794,04:48.763,1,1202.0,848.0,1336.0,1027.0
4795,04:48.797,1,1202.0,846.0,1337.0,1026.0
4796,04:48.830,1,1203.0,844.0,1338.0,1025.0
4797,04:48.863,1,1205.0,846.0,1339.0,1025.0
4798,04:48.897,1,1207.0,848.0,1341.0,1024.0
4799,04:48.930,1,1208.0,846.0,1344.0,1023.0
4800,04:48.963,1,1212.0,845.0,1347.0,1023.0
4801,04:48.997,1,1214.0,848.0,1348.0,1025.0
4802,04:49.030,1,1216.0,850.0,1349.0,1026.0
4817,04:49.530,1,1245.0,845.0,1381.0,1019.0
4832,04:50.030,1,1249.0,807.0,1381.0,983.0
4847,04:50.530,1,1265.0,837.0,1397.0,1013.0
4862,04:51.030,1,1303.0,819.0,1438.0,997.0
4877,04:51.530,1,1316.0,849.0,1450.0,1028.0
4892,04:52.030,1,1355.0,993.0,1492.0,1177.0
4907,04:52.532,1,1307.0,743.0,1439.0,921.0
4922,04:53.032,1,1186.0,699.0,1318.0,870.0
4937,04:53.532,1,1185.0,680.0,1317.0,857.0
4952,04:54.032,1,1197.0,698.0,1329.0,872.0
4967,04:54.532,1,1229.0,739.0,1364.0,915.0
4982,04:55.032,1,1227.0,744.0,1359.0,923.0
4997,04:55.532,1,1242.0,752.0,1376.0,928.0
5012,04:56.032,1,1250.0,753.0,1382.0,926.0
5026,04:56.500,1,1258.0,740.0,1391.0,914.0
5041,04:57.000,1,1260.0,765.0,1395.0,936.0
5056,04:57.500,1,1366.0,756.0,1504.0,927.0
5071,04:58.000,1,1363.0,735.0,1501.0,910.0
5086,04:58.500,1,1359.0,736.0,1494.0,907.0
5101,04:59.000,1,1383.0,740.0,1520.0,913.0
5116,04:59.500,1,1382.0,715.0,1518.0,890.0
5131,05:00.000,1,1370.0,747.0,1507.0,919.0
5147,05:00.527,1,1376.0,762.0,1513.0,933.0
5161,05:01.002,1,1373.0,759.0,1510.0,931.0
5177,05:01.527,1,1391.0,757.0,1528.0,929.0
5192,05:02.027,1,1415.0,750.0,1552.0,926.0
5207,05:02.527,1,1433.0,744.0,1572.0,915.0
5222,05:03.027,1,1416.0,734.0,1558.0,910.0
5237,05:03.527,1,1388.0,727.0,1525.0,901.0
5252,05:04.027,1,1389.0,733.0,1528.0,909.0
5267,05:04.528,1,1377.0,733.0,1512.0,905.0
5282,05:05.028,1,1393.0,704.0,1528.0,874.0
5297,05:05.528,1,1321.0,734.0,1455.0,904.0
5312,05:06.028,1,1267.0,761.0,1400.0,933.0
5327,05:06.528,1,1302.0,784.0,1437.0,954.0
5342,05:07.028,1,1319.0,797.0,1450.0,974.0
5357,05:07.528,1,1311.0,816.0,1444.0,992.0
5372,05:08.028,1,1270.0,890.0,1404.0,1067.0
5387,05:08.530,1,1247.0,906.0,1380.0,1081.0
5402,05:09.030,1,1289.0,1016.0,1426.0,1202.0
5417,05:09.530,1,1410.0,796.0,1545.0,976.0
5432,05:10.030,1,1404.0,851.0,1542.0,1031.0
5447,05:10.530,1,1374.0,822.0,1509.0,1003.0
5462,05:11.030,1,1359.0,849.0,1496.0,1025.0
5477,05:11.530,1,1317.0,854.0,1452.0,1039.0
5492,05:12.030,1,1309.0,868.0,1442.0,1047.0
5507,05:12.532,1,1308.0,881.0,1443.0,1062.0
5522,05:13.032,1,1331.0,871.0,1465.0,1049.0
5537,05:13.532,1,1317.0,888.0,1451.0,1064.0
5552,05:14.032,1,1296.0,877.0,1432.0,1055.0
5567,05:14.532,1,1297.0,877.0,1432.0,1051.0
5582,05:15.032,1,1301.0,872.0,1436.0,1052.0
5597,05:15.532,1,1295.0,880.0,1430.0,1056.0
5612,05:16.032,1,1299.0,883.0,1432.0,1059.0
5626,05:16.500,1,1299.0,885.0,1434.0,1064.0
5641,05:17.000,1,1325.0,1025.0,1464.0,1216.0
5656,05:17.500,1,1339.0,892.0,1473.0,1071.0
5671,05:18.000,1,1339.0,930.0,1475.0,1108.0
5686,05:18.500,1,1317.0,789.0,1451.0,962.0
5701,05:19.000,1,1315.0,893.0,1450.0,1068.0
5716,05:19.500,1,1325.0,876.0,1459.0,1051.0
5731,05:20.000,1,1330.0,879.0,1466.0,1052.0
5747,05:20.527,1,1343.0,889.0,1478.0,1066.0
5762,05:21.027,1,1434.0,862.0,1573.0,1041.0
5777,05:21.527,1,1567.0,845.0,1716.0,1029.0
5792,05:22.027,1,1412.0,789.0,1550.0,965.0
5807,05:22.527,1,1407.0,798.0,1544.0,975.0
5822,05:23.027,1,1394.0,803.0,1529.0,982.0
5837,05:23.527,1,1380.0,1071.0,1518.0,1263.0
5852,05:24.027,1,1382.0,801.0,1517.0,982.0
5867,05:24.528,1,1216.0,826.0,1349.0,1004.0
5882,05:25.028,1,1181.0,985.0,1316.0,1171.0
5897,05:25.528,1,1231.0,860.0,1364.0,1036.0
5912,05:26.028,1,1210.0,841.0,1343.0,1018.0
5927,05:26.528,1,1192.0,866.0,1324.0,1041.0
5942,05:27.028,1,1178.0,868.0,1312.0,1047.0
5957,05:27.528,1,1106.0,912.0,1239.0,1089.0
5972,05:28.028,1,1145.0,750.0,1276.0,923.0
5987,05:28.530,1,1151.0,757.0,1282.0,928.0
6002,05:29.030,1,1148.0,750.0,1278.0,920.0
6017,05:29.530,1,1159.0,749.0,1289.0,924.0
6032,05:30.030,1,1174.0,983.0,1310.0,1167.0
6047,05:30.530,1,1212.0,876.0,1345.0,1048.0
6062,05:31.030,1,1227.0,857.0,1360.0,1037.0
6077,05:31.530,1,1218.0,839.0,1349.0,1011.0
6092,05:32.030,1,1219.0,848.0,1351.0,1023.0
6107,05:32.532,1,1228.0,854.0,1362.0,1028.0
6122,05:33.032,1,1250.0,879.0,1383.0,1050.0
6137,05:33.532,1,1294.0,868.0,1430.0,1041.0
6152,05:34.032,1,1313.0,699.0,1448.0,876.0
6167,05:34.532,1,1318.0,714.0,1452.0,895.0
6182,05:35.032,1,1331.0,701.0,1465.0,875.0
6197,05:35.532,1,1415.0,680.0,1553.0,862.0
6212,05:36.032,1,1429.0,697.0,1566.0,876.0
6226,05:36.500,1,1418.0,698.0,1556.0,872.0
6241,05:37.000,1,1410.0,711.0,1549.0,888.0
6256,05:37.500,1,1371.0,754.0,1512.0,930.0
