frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
12562,10:56.667,0,,,,,,,,
12563,13:28.282,0,,,,,,,,
12564,13:28.315,0,,,,,,,,
12565,13:28.348,0,,,,,,,,
12566,13:28.382,0,,,,,,,,
12567,13:28.415,0,,,,,,,,
12568,13:28.448,0,,,,,,,,
12569,13:28.482,0,,,,,,,,
12570,13:28.515,0,,,,,,,,
12571,13:28.548,0,,,,,,,,
12572,13:28.582,0,,,,,,,,
12573,13:28.615,0,,,,,,,,
12574,13:28.648,0,,,,,,,,
12575,13:28.682,0,,,,,,,,
12576,13:28.715,0,,,,,,,,
12577,13:28.748,0,,,,,,,,
12578,13:28.782,0,,,,,,,,
12579,13:28.815,0,,,,,,,,
12580,13:28.848,0,,,,,,,,
12581,13:28.882,0,,,,,,,,
12582,13:28.915,0,,,,,,,,
12583,13:28.948,0,,,,,,,,
12584,13:28.982,0,,,,,,,,
12585,13:29.015,0,,,,,,,,
12586,13:29.048,0,,,,,,,,
12587,13:29.082,0,,,,,,,,
12588,13:29.115,0,,,,,,,,
12589,13:29.148,0,,,,,,,,
12590,13:29.182,0,,,,,,,,
12591,13:29.215,0,,,,,,,,
12592,13:29.248,0,,,,,,,,
12593,13:29.282,0,,,,,,,,
12594,13:29.315,0,,,,,,,,
12595,13:29.348,0,,,,,,,,
12596,13:29.382,0,,,,,,,,
12597,13:29.415,0,,,,,,,,
12598,13:29.448,0,,,,,,,,
12599,13:29.482,0,,,,,,,,
12600,13:29.515,0,,,,,,,,
12601,13:29.548,0,,,,,,,,
12602,13:29.582,0,,,,,,,,
12603,13:29.615,0,,,,,,,,
12604,13:29.648,0,,,,,,,,
12605,13:29.682,0,,,,,,,,
12606,13:29.715,0,,,,,,,,
12607,13:29.748,0,,,,,,,,
12608,13:29.782,0,,,,,,,,
12609,13:29.815,0,,,,,,,,
12610,13:29.848,0,,,,,,,,
12611,13:29.882,0,,,,,,,,
12612,13:29.915,0,,,,,,,,
12613,13:29.948,0,,,,,,,,
12614,13:29.982,0,,,,,,,,
12615,13:30.015,0,,,,,,,,
12616,13:30.048,0,,,,,,,,
12617,13:30.082,0,,,,,,,,
12618,13:30.115,0,,,,,,,,
12619,13:30.148,0,,,,,,,,
12620,13:30.182,0,,,,,,,,
12621,13:30.215,0,,,,,,,,
12622,13:30.248,0,,,,,,,,
12623,13:30.282,0,,,,,,,,
12624,13:30.315,0,,,,,,,,
12625,13:30.348,0,,,,,,,,
12626,13:30.382,0,,,,,,,,
12627,13:30.415,0,,,,,,,,
12628,13:30.448,0,,,,,,,,
12629,13:30.482,0,,,,,,,,
12630,13:30.515,0,,,,,,,,
12631,13:30.548,0,,,,,,,,
12632,13:30.582,0,,,,,,,,
12633,13:30.615,0,,,,,,,,
12634,13:30.648,0,,,,,,,,
12635,13:30.682,0,,,,,,,,
12636,13:30.715,0,,,,,,,,
12637,13:30.748,0,,,,,,,,
12638,13:30.782,0,,,,,,,,
12639,13:30.815,0,,,,,,,,
12640,13:30.848,0,,,,,,,,
12641,13:30.882,0,,,,,,,,
12642,13:30.915,0,,,,,,,,
12643,13:30.948,0,,,,,,,,
12644,13:30.982,0,,,,,,,,
12645,13:31.015,0,,,,,,,,
12646,13:31.048,0,,,,,,,,
12647,13:31.082,0,,,,,,,,
12648,13:31.115,0,,,,,,,,
12649,13:31.148,0,,,,,,,,
12650,13:31.182,0,,,,,,,,
12651,13:31.215,0,,,,,,,,
12652,13:31.250,0,,,,,,,,
12653,13:31.283,0,,,,,,,,
12654,13:31.317,0,,,,,,,,
12655,13:31.350,0,,,,,,,,
12656,13:31.383,0,,,,,,,,
12657,13:31.417,0,,,,,,,,
12658,13:31.450,0,,,,,,,,
12659,13:31.483,0,,,,,,,,
12660,13:31.517,0,,,,,,,,
12661,13:31.550,0,,,,,,,,
12662,13:31.583,0,,,,,,,,
12663,13:31.617,0,,,,,,,,
12664,13:31.650,0,,,,,,,,
12665,13:31.683,0,,,,,,,,
12666,13:31.717,0,,,,,,,,
12667,13:31.750,0,,,,,,,,
12668,13:31.783,0,,,,,,,,
12669,13:31.817,0,,,,,,,,
12670,13:31.850,0,,,,,,,,
12671,13:31.883,0,,,,,,,,
12672,13:31.917,0,,,,,,,,
12673,13:31.950,0,,,,,,,,
12674,13:31.983,0,,,,,,,,
12675,13:32.017,0,,,,,,,,
12676,13:32.050,0,,,,,,,,
12677,13:32.083,0,,,,,,,,
12678,13:32.117,0,,,,,,,,
12679,13:32.150,0,,,,,,,,
12680,13:32.183,0,,,,,,,,
12681,13:32.217,0,,,,,,,,
12682,13:32.250,0,,,,,,,,
12683,13:32.283,0,,,,,,,,
12684,13:32.317,0,,,,,,,,
12685,13:32.350,0,,,,,,,,
12686,13:32.383,0,,,,,,,,
12687,13:32.417,0,,,,,,,,
12688,13:32.450,0,,,,,,,,
12689,13:32.483,0,,,,,,,,
12690,13:32.517,0,,,,,,,,
12691,13:32.550,0,,,,,,,,
12692,13:32.583,0,,,,,,,,
12693,13:32.617,0,,,,,,,,
12694,13:32.650,0,,,,,,,,
12695,13:32.683,0,,,,,,,,
12696,13:32.717,0,,,,,,,,
12697,13:32.750,0,,,,,,,,
12698,13:32.783,0,,,,,,,,
12699,13:32.817,0,,,,,,,,
12700,13:32.850,0,,,,,,,,
12701,13:32.883,0,,,,,,,,
12702,13:32.917,0,,,,,,,,
12703,13:32.950,0,,,,,,,,
12704,13:32.983,0,,,,,,,,
12705,13:33.017,0,,,,,,,,
12706,13:33.050,0,,,,,,,,
12707,13:33.083,0,,,,,,,,
12708,13:33.117,0,,,,,,,,
12709,13:33.150,0,,,,,,,,
12710,13:33.183,0,,,,,,,,
12711,13:33.217,0,,,,,,,,
12712,13:33.250,0,,,,,,,,
12713,13:33.283,0,,,,,,,,
