frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
25461,22:35.000,3,1295.0,905.0,1460.0,1129.0,1917.0,882.0,2087.0,1133.0,838.0,767.0,1004.0,976.0
25462,27:24.823,3,1300.0,917.0,1463.0,1141.0,1926.0,894.0,2095.0,1145.0,840.0,786.0,1005.0,992.0
25463,27:24.857,3,843.0,792.0,1010.0,1010.0,1927.0,907.0,2104.0,1163.0,1304.0,935.0,1469.0,1158.0
25464,27:24.890,3,1307.0,947.0,1473.0,1172.0,847.0,812.0,1016.0,1024.0,1924.0,920.0,2107.0,1179.0
25465,27:24.923,3,1916.0,930.0,2103.0,1190.0,1307.0,958.0,1472.0,1185.0,846.0,823.0,1016.0,1037.0
25466,27:24.957,3,1904.0,934.0,2094.0,1193.0,1305.0,964.0,1468.0,1189.0,844.0,834.0,1015.0,1043.0
25467,27:24.990,3,1300.0,964.0,1464.0,1189.0,1887.0,932.0,2077.0,1189.0,839.0,838.0,1011.0,1047.0
25468,27:25.023,3,1872.0,926.0,2056.0,1181.0,1293.0,958.0,1458.0,1184.0,835.0,834.0,1004.0,1041.0
25469,27:25.057,3,1855.0,913.0,2034.0,1167.0,1289.0,946.0,1454.0,1170.0,831.0,819.0,1002.0,1033.0
25470,27:25.090,3,1843.0,901.0,2016.0,1153.0,1286.0,939.0,1450.0,1162.0,828.0,812.0,1001.0,1025.0
25471,27:25.123,3,1825.0,890.0,2000.0,1140.0,825.0,800.0,997.0,1019.0,1284.0,929.0,1448.0,1150.0
25472,27:25.157,3,1809.0,878.0,1983.0,1126.0,1276.0,914.0,1440.0,1141.0,821.0,795.0,992.0,1012.0
25473,27:25.190,3,1793.0,867.0,1965.0,1112.0,1270.0,908.0,1435.0,1132.0,814.0,795.0,984.0,1008.0
25474,27:25.223,3,1779.0,855.0,1952.0,1101.0,1262.0,902.0,1425.0,1125.0,801.0,790.0,974.0,1003.0
25475,27:25.257,3,1768.0,854.0,1939.0,1100.0,1253.0,904.0,1416.0,1125.0,794.0,793.0,965.0,1005.0
25476,27:25.290,3,1243.0,909.0,1405.0,1130.0,1758.0,861.0,1927.0,1104.0,784.0,793.0,955.0,1010.0
25477,27:25.323,3,1749.0,868.0,1917.0,1106.0,1233.0,909.0,1396.0,1133.0,770.0,793.0,946.0,1011.0
25478,27:25.357,3,1738.0,868.0,1908.0,1106.0,1216.0,910.0,1381.0,1137.0,758.0,801.0,931.0,1013.0
25479,27:25.390,3,1728.0,872.0,1896.0,1109.0,738.0,795.0,914.0,1017.0,1203.0,913.0,1366.0,1139.0
25480,27:25.423,3,718.0,809.0,895.0,1027.0,1714.0,884.0,1885.0,1116.0,1184.0,928.0,1344.0,1147.0
25481,27:25.457,3,1703.0,898.0,1873.0,1132.0,1169.0,942.0,1328.0,1166.0,702.0,824.0,876.0,1041.0
25482,27:25.490,3,682.0,840.0,864.0,1056.0,1153.0,958.0,1316.0,1181.0,1693.0,908.0,1865.0,1142.0
25483,27:25.523,3,1146.0,968.0,1309.0,1195.0,1691.0,924.0,1858.0,1150.0,674.0,852.0,852.0,1073.0
25484,27:25.557,3,1135.0,976.0,1300.0,1202.0,665.0,867.0,844.0,1085.0,1691.0,932.0,1853.0,1153.0
25485,27:25.590,3,1132.0,983.0,1298.0,1208.0,657.0,880.0,839.0,1097.0,1689.0,933.0,1848.0,1153.0
25486,27:25.623,3,653.0,893.0,834.0,1104.0,1133.0,986.0,1295.0,1209.0,1682.0,928.0,1843.0,1150.0
25487,27:25.657,3,652.0,891.0,832.0,1107.0,1134.0,982.0,1296.0,1207.0,1683.0,918.0,1842.0,1143.0
25488,27:25.690,3,654.0,889.0,835.0,1104.0,1136.0,977.0,1298.0,1202.0,1681.0,911.0,1843.0,1136.0
25489,27:25.723,3,1140.0,972.0,1304.0,1200.0,1681.0,909.0,1844.0,1134.0,659.0,879.0,839.0,1101.0
25490,27:25.757,3,1146.0,976.0,1308.0,1199.0,667.0,875.0,845.0,1098.0,1680.0,915.0,1846.0,1140.0
25491,27:25.790,3,1150.0,980.0,1312.0,1205.0,673.0,881.0,851.0,1100.0,1682.0,931.0,1849.0,1150.0
25492,27:25.823,3,678.0,887.0,857.0,1105.0,1154.0,986.0,1317.0,1211.0,1683.0,943.0,1846.0,1164.0
25493,27:25.857,3,681.0,888.0,860.0,1107.0,1681.0,944.0,1844.0,1171.0,1156.0,992.0,1320.0,1215.0
25494,27:25.890,3,684.0,881.0,863.0,1103.0,1159.0,983.0,1320.0,1209.0,1678.0,939.0,1840.0,1163.0
25495,27:25.923,3,1161.0,976.0,1324.0,1199.0,1678.0,927.0,1840.0,1152.0,689.0,877.0,866.0,1095.0
25496,27:25.957,3,1167.0,970.0,1329.0,1192.0,1680.0,917.0,1843.0,1141.0,697.0,864.0,871.0,1088.0
25497,27:25.990,3,1173.0,964.0,1335.0,1185.0,1684.0,909.0,1843.0,1131.0,702.0,863.0,877.0,1082.0
25498,27:26.023,3,1181.0,958.0,1341.0,1176.0,709.0,867.0,885.0,1077.0,1687.0,899.0,1849.0,1121.0
25499,27:26.057,3,714.0,853.0,890.0,1072.0,1693.0,892.0,1857.0,1114.0,1187.0,954.0,1346.0,1173.0
25500,27:26.090,3,724.0,845.0,896.0,1062.0,1697.0,883.0,1861.0,1105.0,1189.0,944.0,1351.0,1161.0
25501,27:26.123,3,1700.0,859.0,1866.0,1080.0,1192.0,912.0,1354.0,1136.0,729.0,820.0,903.0,1034.0
25502,27:26.157,3,1704.0,840.0,1868.0,1057.0,734.0,779.0,909.0,1004.0,1198.0,889.0,1360.0,1111.0
25503,27:26.190,3,1710.0,827.0,1874.0,1044.0,739.0,768.0,915.0,984.0,1203.0,874.0,1361.0,1093.0
25504,27:26.223,3,1714.0,825.0,1878.0,1043.0,743.0,762.0,918.0,977.0,1204.0,870.0,1364.0,1090.0
25505,27:26.257,3,1717.0,830.0,1883.0,1049.0,744.0,766.0,920.0,982.0,1206.0,877.0,1363.0,1095.0
25506,27:26.290,3,1719.0,837.0,1886.0,1055.0,744.0,774.0,919.0,988.0,1205.0,882.0,1365.0,1103.0
25507,27:26.323,3,1720.0,843.0,1887.0,1064.0,742.0,779.0,920.0,996.0,1204.0,890.0,1366.0,1111.0
25508,27:26.357,3,1721.0,847.0,1888.0,1068.0,742.0,782.0,918.0,1005.0,1204.0,895.0,1365.0,1118.0
25509,27:26.390,3,1722.0,854.0,1888.0,1074.0,1204.0,904.0,1364.0,1126.0,742.0,799.0,916.0,1015.0
25510,27:26.423,3,1721.0,859.0,1888.0,1082.0,1205.0,915.0,1365.0,1137.0,740.0,819.0,915.0,1028.0
25511,27:26.457,3,1721.0,869.0,1889.0,1088.0,739.0,823.0,915.0,1036.0,1205.0,925.0,1362.0,1145.0
25512,27:26.490,3,740.0,828.0,917.0,1040.0,1725.0,873.0,1892.0,1092.0,1205.0,930.0,1364.0,1151.0
25513,27:26.523,3,1733.0,878.0,1898.0,1095.0,746.0,830.0,922.0,1043.0,1209.0,932.0,1369.0,1152.0
25514,27:26.557,3,1742.0,873.0,1909.0,1092.0,759.0,836.0,929.0,1041.0,1218.0,931.0,1379.0,1151.0
25515,27:26.590,3,1753.0,869.0,1921.0,1090.0,768.0,828.0,941.0,1037.0,1228.0,925.0,1390.0,1147.0
25516,27:26.623,3,1767.0,873.0,1935.0,1094.0,1239.0,931.0,1398.0,1147.0,784.0,831.0,954.0,1035.0
25517,27:26.657,3,1781.0,876.0,1952.0,1097.0,1251.0,929.0,1412.0,1146.0,798.0,824.0,969.0,1031.0
25518,27:26.690,3,1798.0,877.0,1969.0,1102.0,1265.0,928.0,1426.0,1146.0,816.0,818.0,984.0,1025.0
25519,27:26.723,3,1814.0,882.0,1987.0,1106.0,1280.0,930.0,1441.0,1148.0,830.0,817.0,999.0,1026.0
25520,27:26.757,3,1831.0,880.0,2005.0,1110.0,1295.0,933.0,1456.0,1149.0,846.0,821.0,1014.0,1028.0
25521,27:26.790,3,1843.0,883.0,2018.0,1112.0,1303.0,932.0,1465.0,1150.0,856.0,824.0,1026.0,1030.0
25522,27:26.823,3,1855.0,885.0,2029.0,1115.0,1313.0,931.0,1476.0,1151.0,866.0,826.0,1037.0,1031.0
25523,27:26.857,3,1863.0,881.0,2040.0,1116.0,1320.0,926.0,1483.0,1152.0,875.0,831.0,1043.0,1030.0
25524,27:26.890,3,1866.0,881.0,2046.0,1113.0,1324.0,926.0,1487.0,1151.0,880.0,829.0,1047.0,1028.0
25525,27:26.923,3,1870.0,881.0,2049.0,1112.0,1328.0,925.0,1492.0,1151.0,882.0,825.0,1050.0,1026.0
25526,27:26.957,3,1873.0,882.0,2052.0,1112.0,1329.0,925.0,1494.0,1152.0,883.0,824.0,1051.0,1026.0
25527,27:26.990,3,1875.0,883.0,2054.0,1112.0,1330.0,925.0,1495.0,1151.0,883.0,823.0,1050.0,1027.0
25528,27:27.023,3,1875.0,881.0,2055.0,1110.0,1330.0,922.0,1495.0,1149.0,883.0,820.0,1050.0,1027.0
25529,27:27.057,3,1876.0,878.0,2056.0,1108.0,1330.0,919.0,1495.0,1145.0,882.0,819.0,1049.0,1025.0
25530,27:27.090,3,1877.0,877.0,2058.0,1106.0,1330.0,916.0,1495.0,1143.0,881.0,817.0,1047.0,1018.0
25531,27:27.123,3,1879.0,877.0,2060.0,1107.0,1331.0,916.0,1495.0,1142.0,881.0,816.0,1047.0,1015.0
25532,27:27.157,3,1882.0,880.0,2063.0,1109.0,1333.0,918.0,1496.0,1144.0,881.0,816.0,1048.0,1016.0
25533,27:27.190,3,1882.0,879.0,2063.0,1109.0,1333.0,919.0,1496.0,1144.0,881.0,817.0,1047.0,1018.0
25534,27:27.223,3,1881.0,878.0,2062.0,1108.0,1331.0,918.0,1496.0,1144.0,880.0,817.0,1045.0,1018.0
25535,27:27.257,3,1878.0,875.0,2059.0,1105.0,1329.0,916.0,1494.0,1143.0,878.0,816.0,1042.0,1017.0
25536,27:27.290,3,1326.0,913.0,1490.0,1139.0,1874.0,873.0,2053.0,1103.0,873.0,817.0,1038.0,1016.0
25537,27:27.323,3,1320.0,910.0,1484.0,1138.0,1867.0,870.0,2045.0,1099.0,865.0,811.0,1033.0,1015.0
25538,27:27.357,3,1310.0,908.0,1473.0,1134.0,1858.0,866.0,2034.0,1094.0,859.0,803.0,1028.0,1012.0
25539,27:27.390,3,1848.0,864.0,2023.0,1090.0,1304.0,907.0,1465.0,1132.0,850.0,800.0,1018.0,1014.0
25540,27:27.423,3,1835.0,861.0,2009.0,1086.0,1292.0,907.0,1455.0,1130.0,839.0,794.0,1009.0,1013.0
25541,27:27.457,3,1814.0,855.0,1990.0,1085.0,1277.0,908.0,1440.0,1130.0,823.0,797.0,993.0,1014.0
25542,27:27.490,3,1796.0,861.0,1965.0,1084.0,1261.0,911.0,1421.0,1131.0,803.0,811.0,974.0,1018.0
25543,27:27.523,3,1237.0,913.0,1399.0,1132.0,1769.0,856.0,1936.0,1080.0,778.0,810.0,950.0,1023.0
25544,27:27.557,3,1739.0,859.0,1904.0,1080.0,1212.0,915.0,1372.0,1136.0,748.0,818.0,924.0,1028.0
25545,27:27.590,3,1708.0,860.0,1871.0,1079.0,719.0,814.0,896.0,1034.0,1187.0,918.0,1345.0,1136.0
25546,27:27.623,3,1678.0,861.0,1841.0,1079.0,689.0,827.0,866.0,1041.0,1160.0,919.0,1321.0,1140.0
25547,27:27.657,3,660.0,833.0,839.0,1049.0,1650.0,861.0,1810.0,1077.0,1135.0,928.0,1294.0,1141.0
25548,27:27.690,3,636.0,841.0,816.0,1054.0,1625.0,863.0,1781.0,1076.0,1113.0,923.0,1276.0,1143.0
25549,27:27.723,3,613.0,845.0,797.0,1059.0,1601.0,862.0,1757.0,1073.0,1092.0,923.0,1254.0,1143.0
25550,27:27.757,3,592.0,849.0,777.0,1062.0,1581.0,859.0,1736.0,1068.0,1074.0,921.0,1235.0,1140.0
25551,27:27.790,3,578.0,848.0,763.0,1067.0,1059.0,919.0,1220.0,1139.0,1565.0,852.0,1719.0,1066.0
25552,27:27.823,3,560.0,850.0,751.0,1070.0,1046.0,915.0,1208.0,1138.0,1550.0,853.0,1702.0,1063.0
25553,27:27.857,3,547.0,852.0,738.0,1074.0,1032.0,912.0,1194.0,1137.0,1534.0,847.0,1687.0,1054.0
25554,27:27.890,3,527.0,856.0,720.0,1076.0,1017.0,909.0,1177.0,1130.0,1517.0,842.0,1669.0,1046.0
25555,27:27.923,3,510.0,858.0,706.0,1078.0,1001.0,911.0,1163.0,1132.0,1504.0,843.0,1651.0,1047.0
25556,27:27.957,3,496.0,865.0,692.0,1080.0,989.0,911.0,1152.0,1136.0,1488.0,849.0,1637.0,1053.0
25557,27:27.990,3,482.0,858.0,683.0,1080.0,976.0,915.0,1140.0,1140.0,1478.0,857.0,1627.0,1065.0
25558,27:28.023,3,472.0,859.0,676.0,1077.0,970.0,921.0,1133.0,1142.0,1471.0,862.0,1619.0,1071.0
25559,27:28.058,3,465.0,853.0,666.0,1075.0,965.0,920.0,1127.0,1144.0,1463.0,867.0,1613.0,1076.0
25560,27:28.092,3,455.0,853.0,656.0,1083.0,960.0,926.0,1123.0,1150.0,1455.0,868.0,1608.0,1079.0
25561,27:28.125,3,441.0,853.0,648.0,1090.0,1452.0,863.0,1603.0,1077.0,956.0,933.0,1120.0,1155.0
25562,27:28.158,3,432.0,856.0,634.0,1093.0,1449.0,859.0,1596.0,1071.0,950.0,933.0,1115.0,1156.0
25563,27:28.192,3,416.0,860.0,625.0,1097.0,946.0,934.0,1110.0,1156.0,1441.0,854.0,1591.0,1065.0
25564,27:28.225,3,402.0,873.0,610.0,1105.0,940.0,940.0,1103.0,1159.0,1433.0,852.0,1582.0,1060.0
25565,27:28.258,3,932.0,943.0,1094.0,1165.0,381.0,873.0,593.0,1109.0,1423.0,848.0,1572.0,1056.0
25566,27:28.292,3,358.0,873.0,574.0,1111.0,917.0,948.0,1084.0,1169.0,1411.0,852.0,1560.0,1057.0
25567,27:28.325,3,336.0,875.0,553.0,1114.0,906.0,953.0,1070.0,1174.0,1397.0,853.0,1548.0,1063.0
25568,27:28.358,3,310.0,864.0,531.0,1113.0,890.0,956.0,1054.0,1180.0,1387.0,861.0,1531.0,1067.0
25569,27:28.392,3,284.0,851.0,510.0,1113.0,875.0,953.0,1043.0,1185.0,1374.0,862.0,1519.0,1071.0
25570,27:28.425,3,260.0,838.0,494.0,1114.0,863.0,952.0,1035.0,1186.0,1364.0,862.0,1512.0,1070.0
25571,27:28.458,3,247.0,837.0,482.0,1109.0,855.0,951.0,1026.0,1182.0,1360.0,859.0,1504.0,1068.0
25572,27:28.492,3,236.0,839.0,477.0,1112.0,852.0,951.0,1021.0,1181.0,1358.0,857.0,1502.0,1066.0
25573,27:28.525,3,235.0,850.0,476.0,1117.0,852.0,952.0,1022.0,1182.0,1359.0,858.0,1503.0,1068.0
25574,27:28.558,3,855.0,952.0,1026.0,1184.0,242.0,857.0,484.0,1127.0,1363.0,859.0,1511.0,1069.0
25575,27:28.592,3,255.0,865.0,495.0,1136.0,863.0,949.0,1034.0,1183.0,1372.0,862.0,1516.0,1069.0
25576,27:28.625,3,873.0,948.0,1040.0,1179.0,268.0,878.0,510.0,1142.0,1383.0,859.0,1526.0,1066.0
25577,27:28.658,3,282.0,888.0,521.0,1143.0,882.0,948.0,1047.0,1172.0,1390.0,855.0,1535.0,1063.0
25578,27:28.692,3,293.0,884.0,532.0,1141.0,887.0,946.0,1052.0,1170.0,1394.0,851.0,1540.0,1060.0
25579,27:28.725,3,308.0,877.0,538.0,1134.0,891.0,945.0,1056.0,1166.0,1400.0,848.0,1546.0,1054.0
25580,27:28.758,3,316.0,868.0,546.0,1124.0,894.0,943.0,1059.0,1163.0,1403.0,845.0,1550.0,1051.0
25581,27:28.792,3,322.0,865.0,550.0,1118.0,896.0,941.0,1061.0,1162.0,1408.0,845.0,1552.0,1049.0
25582,27:28.825,3,328.0,855.0,557.0,1108.0,898.0,943.0,1062.0,1163.0,1411.0,846.0,1554.0,1050.0
25583,27:28.858,3,338.0,848.0,564.0,1099.0,901.0,942.0,1064.0,1165.0,1415.0,849.0,1557.0,1053.0
25584,27:28.892,3,347.0,837.0,573.0,1089.0,904.0,943.0,1067.0,1165.0,1419.0,852.0,1561.0,1057.0
25585,27:28.925,3,360.0,831.0,580.0,1083.0,907.0,947.0,1070.0,1168.0,1423.0,853.0,1567.0,1063.0
25586,27:28.958,3,374.0,835.0,591.0,1078.0,911.0,949.0,1077.0,1170.0,1428.0,859.0,1572.0,1067.0
25587,27:28.992,3,383.0,837.0,598.0,1076.0,913.0,953.0,1079.0,1174.0,1433.0,867.0,1576.0,1071.0
25588,27:29.025,3,398.0,844.0,608.0,1077.0,914.0,958.0,1082.0,1180.0,1436.0,870.0,1579.0,1075.0
25589,27:29.058,3,402.0,843.0,613.0,1077.0,915.0,960.0,1083.0,1184.0,1436.0,870.0,1580.0,1078.0
25590,27:29.092,3,405.0,842.0,616.0,1074.0,915.0,960.0,1083.0,1185.0,1436.0,871.0,1580.0,1077.0
25591,27:29.125,3,409.0,835.0,619.0,1066.0,917.0,958.0,1085.0,1181.0,1437.0,867.0,1581.0,1071.0
25592,27:29.158,3,416.0,823.0,624.0,1054.0,922.0,952.0,1089.0,1173.0,1441.0,862.0,1585.0,1068.0
25593,27:29.192,3,430.0,808.0,630.0,1042.0,930.0,947.0,1096.0,1170.0,1449.0,859.0,1591.0,1066.0
25594,27:29.225,3,442.0,804.0,642.0,1035.0,942.0,947.0,1105.0,1170.0,1456.0,856.0,1603.0,1066.0
25595,27:29.258,3,459.0,796.0,655.0,1029.0,954.0,948.0,1118.0,1171.0,1470.0,856.0,1615.0,1067.0
25596,27:29.292,3,475.0,792.0,671.0,1028.0,969.0,951.0,1135.0,1172.0,1481.0,855.0,1631.0,1068.0
25597,27:29.325,3,489.0,791.0,683.0,1024.0,982.0,949.0,1148.0,1170.0,1496.0,857.0,1642.0,1065.0
25598,27:29.358,3,506.0,790.0,698.0,1014.0,998.0,950.0,1160.0,1170.0,1508.0,853.0,1657.0,1062.0
25599,27:29.392,3,527.0,791.0,714.0,1007.0,1014.0,951.0,1177.0,1169.0,1523.0,853.0,1673.0,1062.0
25600,27:29.425,3,546.0,792.0,730.0,1008.0,1027.0,949.0,1192.0,1171.0,1537.0,853.0,1690.0,1064.0
25601,27:29.458,3,558.0,791.0,744.0,1008.0,1040.0,947.0,1207.0,1170.0,1550.0,853.0,1701.0,1062.0
25602,27:29.492,3,575.0,792.0,757.0,1010.0,1054.0,948.0,1218.0,1170.0,1564.0,849.0,1714.0,1062.0
25603,27:29.525,3,588.0,788.0,769.0,1004.0,1065.0,944.0,1229.0,1168.0,1573.0,848.0,1727.0,1058.0
25604,27:29.558,3,600.0,778.0,781.0,998.0,1585.0,843.0,1739.0,1053.0,1077.0,931.0,1241.0,1160.0
25605,27:29.592,3,613.0,771.0,794.0,991.0,1596.0,846.0,1750.0,1055.0,1089.0,931.0,1255.0,1158.0
25606,27:29.625,3,627.0,773.0,808.0,993.0,1098.0,934.0,1265.0,1161.0,1607.0,851.0,1761.0,1064.0
25607,27:29.658,3,1113.0,941.0,1276.0,1168.0,647.0,794.0,823.0,999.0,1623.0,863.0,1777.0,1075.0
25608,27:29.692,3,663.0,797.0,838.0,1010.0,1128.0,952.0,1291.0,1179.0,1637.0,874.0,1794.0,1089.0
25609,27:29.725,3,1146.0,963.0,1310.0,1194.0,682.0,810.0,857.0,1020.0,1654.0,890.0,1810.0,1107.0
25610,27:29.758,3,703.0,820.0,877.0,1033.0,1161.0,968.0,1327.0,1202.0,1672.0,905.0,1828.0,1122.0
25611,27:29.792,3,717.0,827.0,890.0,1042.0,1177.0,981.0,1342.0,1211.0,1686.0,920.0,1844.0,1134.0
25612,27:29.825,3,727.0,831.0,900.0,1050.0,1183.0,983.0,1350.0,1216.0,1692.0,924.0,1849.0,1140.0
25613,27:29.858,3,730.0,839.0,901.0,1050.0,1188.0,983.0,1352.0,1216.0,1692.0,925.0,1849.0,1142.0
25614,27:29.892,3,727.0,839.0,899.0,1047.0,1186.0,981.0,1350.0,1211.0,1689.0,925.0,1845.0,1141.0
25615,27:29.925,3,724.0,834.0,896.0,1044.0,1185.0,978.0,1347.0,1207.0,1685.0,924.0,1842.0,1139.0
