frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
8166,07:25.000,1,1135.0,561.0,1356.0,868.0
8167,08:57.952,1,1135.0,559.0,1356.0,866.0
8168,08:57.985,1,1135.0,559.0,1357.0,867.0
8169,08:58.018,1,1136.0,563.0,1357.0,869.0
8170,08:58.052,1,1137.0,562.0,1358.0,870.0
8171,08:58.085,1,1137.0,562.0,1359.0,869.0
8172,08:58.118,1,1136.0,561.0,1358.0,870.0
8173,08:58.152,1,1136.0,559.0,1358.0,875.0
8174,08:58.185,1,1133.0,559.0,1355.0,877.0
8175,08:58.218,1,1131.0,559.0,1352.0,878.0
8176,08:58.252,1,1128.0,560.0,1348.0,875.0
8177,08:58.285,1,1123.0,559.0,1343.0,871.0
8178,08:58.318,1,1118.0,557.0,1335.0,868.0
8179,08:58.352,1,1109.0,557.0,1327.0,865.0
8180,08:58.385,1,1096.0,556.0,1315.0,863.0
8181,08:58.418,1,1077.0,556.0,1299.0,861.0
8182,08:58.452,1,1064.0,552.0,1286.0,858.0
8183,08:58.485,1,1044.0,546.0,1268.0,854.0
8184,08:58.518,1,1024.0,540.0,1247.0,853.0
8185,08:58.552,1,1001.0,531.0,1222.0,849.0
8186,08:58.585,1,974.0,529.0,1201.0,846.0
8187,08:58.618,1,953.0,526.0,1181.0,843.0
8188,08:58.652,1,935.0,527.0,1165.0,844.0
8189,08:58.685,1,922.0,526.0,1150.0,846.0
8190,08:58.718,1,919.0,526.0,1149.0,847.0
8191,08:58.752,1,919.0,527.0,1148.0,848.0
8192,08:58.785,1,924.0,530.0,1150.0,850.0
8193,08:58.818,1,933.0,528.0,1162.0,851.0
8194,08:58.852,1,941.0,531.0,1169.0,851.0
8195,08:58.885,1,948.0,533.0,1175.0,853.0
8196,08:58.918,1,953.0,534.0,1180.0,856.0
8197,08:58.952,1,954.0,535.0,1180.0,857.0
8198,08:58.985,1,951.0,531.0,1181.0,854.0
8199,08:59.018,1,948.0,530.0,1180.0,851.0
8200,08:59.052,1,947.0,530.0,1179.0,849.0
8201,08:59.085,1,948.0,531.0,1180.0,851.0
8202,08:59.118,1,952.0,538.0,1181.0,856.0
8203,08:59.152,1,956.0,546.0,1182.0,862.0
8204,08:59.185,1,965.0,553.0,1190.0,871.0
8205,08:59.218,1,974.0,563.0,1201.0,879.0
8206,08:59.252,1,988.0,570.0,1211.0,886.0
8207,08:59.285,1,1003.0,573.0,1224.0,888.0
8208,08:59.318,1,1010.0,574.0,1234.0,893.0
8209,08:59.352,1,1014.0,578.0,1241.0,900.0
8210,08:59.385,1,1017.0,576.0,1242.0,893.0
8211,08:59.418,1,1017.0,577.0,1243.0,893.0
8212,08:59.452,1,1017.0,579.0,1242.0,894.0
8213,08:59.485,1,1017.0,581.0,1243.0,895.0
8214,08:59.518,1,1016.0,581.0,1242.0,894.0
8215,08:59.552,1,1016.0,579.0,1241.0,892.0
8216,08:59.585,1,1014.0,578.0,1240.0,889.0
8217,08:59.618,1,1014.0,578.0,1239.0,889.0
8218,08:59.652,1,1014.0,579.0,1239.0,889.0
8219,08:59.685,1,1014.0,579.0,1240.0,890.0
8220,08:59.720,1,1014.0,578.0,1240.0,890.0
8221,08:59.753,1,1015.0,578.0,1240.0,889.0
8222,08:59.787,1,1015.0,577.0,1240.0,891.0
8223,08:59.820,1,1015.0,576.0,1239.0,892.0
8224,08:59.853,1,1015.0,576.0,1240.0,893.0
8225,08:59.887,1,1015.0,575.0,1239.0,892.0
8226,08:59.920,1,1015.0,574.0,1240.0,891.0
8227,08:59.953,1,1015.0,573.0,1241.0,888.0
8228,08:59.987,1,1016.0,573.0,1240.0,883.0
8229,09:00.020,1,1015.0,570.0,1240.0,879.0
8230,09:00.053,1,1016.0,569.0,1241.0,874.0
8231,09:00.087,1,1017.0,566.0,1244.0,872.0
8232,09:00.120,1,1017.0,567.0,1244.0,870.0
8233,09:00.153,1,1018.0,566.0,1244.0,869.0
8234,09:00.187,1,1017.0,566.0,1243.0,869.0
8235,09:00.220,1,1018.0,567.0,1244.0,868.0
8236,09:00.253,1,1019.0,567.0,1245.0,871.0
8237,09:00.287,1,1022.0,569.0,1248.0,871.0
8238,09:00.320,1,1028.0,569.0,1254.0,873.0
8239,09:00.353,1,1031.0,568.0,1259.0,873.0
8240,09:00.387,1,1035.0,567.0,1263.0,872.0
8241,09:00.420,1,1038.0,561.0,1263.0,865.0
8242,09:00.453,1,1038.0,554.0,1262.0,860.0
8243,09:00.487,1,1037.0,545.0,1260.0,852.0
8244,09:00.520,1,1032.0,530.0,1260.0,838.0
