frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
5973,03:11.000,03:11.025,1,1620.0,693.0,1771.0,885.0,,,,
5988,03:11.500,03:11.525,1,1618.0,692.0,1769.0,880.0,,,,
6003,03:12.000,03:12.025,1,1608.0,675.0,1759.0,866.0,,,,
6018,03:12.500,03:12.525,1,1626.0,675.0,1777.0,866.0,,,,
6033,03:13.000,03:13.025,1,1535.0,667.0,1682.0,852.0,,,,
6048,03:13.500,03:13.525,1,1561.0,672.0,1709.0,857.0,,,,
6063,03:14.000,03:14.025,1,1543.0,661.0,1689.0,852.0,,,,
6078,03:14.500,03:14.527,1,1539.0,674.0,1688.0,869.0,,,,
6093,03:15.000,03:15.027,1,1550.0,705.0,1698.0,898.0,,,,
6108,03:15.500,03:15.527,1,1584.0,691.0,1736.0,880.0,,,,
6123,03:16.000,03:16.027,1,1586.0,668.0,1736.0,854.0,,,,
6138,03:16.500,03:16.527,1,1590.0,672.0,1742.0,864.0,,,,
6153,03:17.000,03:17.027,1,1589.0,672.0,1739.0,860.0,,,,
6168,03:17.500,03:17.527,1,1584.0,662.0,1732.0,846.0,,,,
6183,03:18.000,03:18.027,1,1591.0,657.0,1741.0,844.0,,,,
6198,03:18.500,03:18.527,1,1587.0,659.0,1736.0,845.0,,,,
6213,03:19.000,03:19.028,1,1585.0,662.0,1733.0,845.0,,,,
6228,03:19.500,03:19.528,1,1589.0,664.0,1737.0,850.0,,,,
6243,03:20.000,03:20.028,1,1590.0,668.0,1738.0,855.0,,,,
6258,03:20.500,03:20.528,1,1585.0,671.0,1735.0,856.0,,,,
6273,03:21.000,03:21.028,1,1577.0,645.0,1726.0,834.0,,,,
6288,03:21.500,03:21.528,1,1498.0,608.0,1642.0,797.0,,,,
6303,03:22.000,03:22.028,1,1510.0,627.0,1656.0,820.0,,,,
6318,03:22.500,03:22.528,1,1435.0,773.0,1579.0,964.0,,,,
6333,03:23.000,03:23.030,1,1435.0,707.0,1580.0,903.0,,,,
6348,03:23.500,03:23.530,1,1445.0,726.0,1589.0,923.0,,,,
6363,03:24.000,03:24.030,1,1518.0,670.0,1667.0,859.0,,,,
6378,03:24.500,03:24.530,1,1584.0,624.0,1737.0,821.0,,,,
6393,03:25.000,03:25.030,1,1536.0,661.0,1685.0,853.0,,,,
6408,03:25.500,03:25.530,1,1492.0,714.0,1637.0,902.0,,,,
6423,03:26.000,03:26.030,1,1477.0,711.0,1623.0,901.0,,,,
6438,03:26.500,03:26.530,1,1480.0,698.0,1624.0,897.0,,,,
6453,03:27.000,03:27.030,1,1523.0,695.0,1670.0,889.0,,,,
6468,03:27.500,03:27.532,1,1526.0,693.0,1673.0,886.0,,,,
6483,03:28.000,03:28.032,1,1527.0,701.0,1673.0,892.0,,,,
6498,03:28.500,03:28.532,1,1517.0,698.0,1660.0,890.0,,,,
6513,03:29.000,03:29.032,1,1519.0,697.0,1660.0,897.0,,,,
6528,03:29.500,03:29.532,1,1134.0,746.0,1267.0,932.0,,,,
6543,03:30.000,03:30.032,1,1182.0,744.0,1317.0,926.0,,,,
6558,03:30.500,03:30.532,1,1201.0,742.0,1336.0,927.0,,,,
6573,03:31.000,03:31.023,1,1245.0,726.0,1381.0,908.0,,,,
6588,03:31.500,03:31.525,1,1261.0,706.0,1396.0,893.0,,,,
6603,03:32.000,03:32.025,1,1279.0,700.0,1418.0,892.0,,,,
6618,03:32.500,03:32.525,1,1283.0,696.0,1420.0,882.0,,,,
6633,03:33.000,03:33.025,1,1299.0,704.0,1439.0,896.0,,,,
6648,03:33.500,03:33.525,1,1386.0,857.0,1528.0,1042.0,,,,
6663,03:34.000,03:34.025,1,1334.0,970.0,1476.0,1163.0,,,,
6678,03:34.500,03:34.525,1,1252.0,848.0,1389.0,1034.0,,,,
6693,03:35.000,03:35.025,1,1241.0,816.0,1379.0,1004.0,,,,
6708,03:35.500,03:35.525,1,1264.0,760.0,1403.0,946.0,,,,
6723,03:36.000,03:36.027,1,1260.0,745.0,1393.0,931.0,,,,
6738,03:36.500,03:36.527,1,1277.0,756.0,1411.0,935.0,,,,
6753,03:37.000,03:37.027,1,1378.0,752.0,1518.0,936.0,,,,
6768,03:37.500,03:37.527,1,2157.0,821.0,2367.0,1039.0,,,,
6783,03:38.000,03:38.027,1,2107.0,776.0,2310.0,991.0,,,,
6798,03:38.500,03:38.527,1,2016.0,696.0,2208.0,911.0,,,,
6813,03:39.000,03:39.027,1,1957.0,694.0,2142.0,904.0,,,,
6828,03:39.500,03:39.527,1,1760.0,635.0,1929.0,835.0,,,,
6843,03:40.000,03:40.028,1,1769.0,663.0,1937.0,856.0,,,,
6858,03:40.500,03:40.528,1,1758.0,622.0,1923.0,827.0,,,,
6873,03:41.000,03:41.028,1,1753.0,609.0,1917.0,814.0,,,,
6888,03:41.500,03:41.528,1,1776.0,597.0,1945.0,808.0,,,,
6903,03:42.000,03:42.028,1,1770.0,601.0,1937.0,817.0,,,,
6918,03:42.500,03:42.528,1,1763.0,594.0,1930.0,804.0,,,,
6933,03:43.000,03:43.028,1,1831.0,604.0,2006.0,821.0,,,,
6948,03:43.500,03:43.528,1,1930.0,631.0,2109.0,840.0,,,,
6963,03:44.000,03:44.028,1,1849.0,683.0,2019.0,887.0,,,,
6978,03:44.500,03:44.530,1,1720.0,730.0,1884.0,939.0,,,,
6993,03:45.000,03:45.030,1,1699.0,738.0,1859.0,936.0,,,,
7008,03:45.500,03:45.530,1,1699.0,721.0,1860.0,924.0,,,,
7023,03:46.000,03:46.030,1,1566.0,723.0,1714.0,917.0,,,,
7038,03:46.500,03:46.530,1,1434.0,728.0,1576.0,921.0,,,,
7053,03:47.000,03:47.030,1,1468.0,730.0,1612.0,919.0,,,,
7068,03:47.500,03:47.530,1,1247.0,845.0,1387.0,1030.0,,,,
7083,03:48.000,03:48.030,1,1273.0,794.0,1410.0,976.0,,,,
7098,03:48.500,03:48.532,1,1405.0,822.0,1545.0,1005.0,,,,
7113,03:49.000,03:49.032,1,1348.0,777.0,1487.0,964.0,,,,
7128,03:49.500,03:49.532,1,1407.0,721.0,1551.0,914.0,,,,
7143,03:50.000,03:50.032,1,1453.0,638.0,1598.0,827.0,,,,
7158,03:50.500,03:50.523,1,1477.0,573.0,1626.0,767.0,,,,
7173,03:51.000,03:51.023,1,1493.0,526.0,1641.0,719.0,,,,
7188,03:51.500,03:51.523,1,1346.0,737.0,1485.0,925.0,,,,
7203,03:52.000,03:52.023,1,1231.0,805.0,1368.0,998.0,,,,
7218,03:52.500,03:52.523,1,1208.0,813.0,1346.0,1002.0,,,,
7233,03:53.000,03:53.025,1,1254.0,796.0,1391.0,983.0,,,,
7248,03:53.500,03:53.525,1,1235.0,780.0,1373.0,967.0,,,,
7263,03:54.000,03:54.025,1,1312.0,801.0,1451.0,988.0,,,,
7278,03:54.500,03:54.525,1,1339.0,811.0,1481.0,1006.0,,,,
7293,03:55.000,03:55.025,1,1338.0,761.0,1479.0,944.0,,,,
7308,03:55.500,03:55.525,1,1321.0,783.0,1462.0,971.0,,,,
7323,03:56.000,03:56.025,1,1068.0,833.0,1205.0,1020.0,,,,
7338,03:56.500,03:56.525,1,1136.0,820.0,1274.0,1008.0,,,,
7353,03:57.000,03:57.027,0,,,,,,,,
7368,03:57.500,03:57.527,0,,,,,,,,
7383,03:58.000,03:58.027,0,,,,,,,,
7398,03:58.500,03:58.527,0,,,,,,,,
7413,03:59.000,03:59.027,0,,,,,,,,
7428,03:59.500,03:59.527,0,,,,,,,,
7443,04:00.000,04:00.027,1,1312.0,722.0,1452.0,908.0,,,,
7458,04:00.500,04:00.527,1,1446.0,741.0,1591.0,925.0,,,,
7473,04:01.000,04:01.027,0,,,,,,,,
7488,04:01.500,04:01.528,0,,,,,,,,
7503,04:02.000,04:02.028,0,,,,,,,,
7518,04:02.500,04:02.528,0,,,,,,,,
7533,04:03.000,04:03.028,0,,,,,,,,
7548,04:03.500,04:03.528,0,,,,,,,,
7563,04:04.000,04:04.028,1,1974.0,881.0,2160.0,1083.0,,,,
7578,04:04.500,04:04.528,1,2031.0,876.0,2224.0,1085.0,,,,
7593,04:05.000,04:05.028,1,1873.0,783.0,2050.0,987.0,,,,
7608,04:05.500,04:05.530,1,1797.0,754.0,1968.0,956.0,,,,
7623,04:06.000,04:06.030,1,1389.0,741.0,1533.0,930.0,,,,
7638,04:06.500,04:06.530,1,1358.0,722.0,1501.0,911.0,,,,
7653,04:07.000,04:07.030,1,1329.0,774.0,1471.0,964.0,,,,
7668,04:07.500,04:07.530,1,1454.0,808.0,1600.0,1002.0,,,,
7683,04:08.000,04:08.030,1,1415.0,913.0,1565.0,1106.0,,,,
7698,04:08.500,04:08.530,1,1315.0,853.0,1462.0,1046.0,,,,
7713,04:09.000,04:09.030,1,1522.0,895.0,1673.0,1081.0,,,,
7728,04:09.500,04:09.530,1,1343.0,875.0,1487.0,1058.0,,,,
7743,04:10.000,04:10.023,0,,,,,,,,
7758,04:10.500,04:10.523,0,,,,,,,,
7773,04:11.000,04:11.023,0,,,,,,,,
7788,04:11.500,04:11.523,0,,,,,,,,
7803,04:12.000,04:12.023,0,,,,,,,,
7818,04:12.500,04:12.523,0,,,,,,,,
7833,04:13.000,04:13.023,0,,,,,,,,
7848,04:13.500,04:13.523,0,,,,,,,,
7863,04:14.000,04:14.023,0,,,,,,,,
