frame,time,gaze_x,gaze_y,gaze_delta_x,gaze_delta_y,gaze_delta_euclidean,faces_detected_count,gaze_on_any_face,008_detected,008_tl_x,008_tl_y,008_br_x,008_br_y,gaze_on_008,009_detected,009_tl_x,009_tl_y,009_br_x,009_br_y,gaze_on_009,010_detected,010_tl_x,010_tl_y,010_br_x,010_br_y,gaze_on_010,011_detected,011_tl_x,011_tl_y,011_br_x,011_br_y,gaze_on_011,UNKNOWN_detected,UNKNOWN_tl_x,UNKNOWN_tl_y,UNKNOWN_br_x,UNKNOWN_br_y,gaze_on_UNKNOWN
19381,10:45.441,182,68,0.0,0.0,0.0,1,False,True,577,854,670,971,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19396,10:45.941,182,68,0.0,0.0,0.0,1,False,True,584,849,676,966,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19411,10:46.440,182,68,0.0,0.0,0.0,1,False,True,587,845,679,962,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19426,10:46.940,182,68,0.0,0.0,0.0,1,False,True,584,846,677,963,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19441,10:47.440,182,58,0.0,-10.0,10.0,1,False,True,581,847,673,965,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19456,10:47.939,182,58,0.0,0.0,0.0,1,False,True,578,851,671,969,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19471,10:48.439,182,58,0.0,0.0,0.0,1,False,True,578,848,670,965,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19486,10:48.938,182,58,0.0,0.0,0.0,1,False,True,577,841,670,959,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19501,10:49.438,182,58,0.0,0.0,0.0,1,False,True,577,838,672,956,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19516,10:49.937,182,58,0.0,0.0,0.0,1,False,True,585,832,677,948,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19531,10:50.437,182,58,0.0,0.0,0.0,1,False,True,583,835,676,952,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19546,10:50.936,182,58,0.0,0.0,0.0,1,False,True,581,849,673,965,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19561,10:51.436,182,58,0.0,0.0,0.0,1,False,True,584,845,676,962,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19576,10:51.935,182,58,0.0,0.0,0.0,1,False,True,583,844,676,962,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19591,10:52.435,182,58,0.0,0.0,0.0,1,False,True,583,841,676,960,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19606,10:52.935,182,58,0.0,0.0,0.0,1,False,True,585,839,678,956,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19621,10:53.434,182,68,0.0,10.0,10.0,1,False,True,584,841,676,959,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19636,10:53.934,182,68,0.0,0.0,0.0,1,False,True,577,838,671,964,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19651,10:54.433,182,68,0.0,0.0,0.0,1,False,True,570,831,662,959,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19666,10:54.933,182,68,0.0,0.0,0.0,1,False,True,564,820,657,945,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19681,10:55.432,182,58,0.0,-10.0,10.0,1,False,True,567,826,660,947,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19696,10:55.932,182,58,0.0,0.0,0.0,1,False,True,570,837,664,958,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19711,10:56.431,182,58,0.0,0.0,0.0,1,False,True,571,834,666,958,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19726,10:56.931,182,58,0.0,0.0,0.0,1,False,True,581,818,675,940,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19741,10:57.430,182,68,0.0,10.0,10.0,1,False,True,565,825,661,947,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19756,10:57.930,182,68,0.0,0.0,0.0,1,False,True,563,828,659,950,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19771,10:58.429,182,68,0.0,0.0,0.0,1,False,True,572,828,668,948,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19786,10:58.929,182,68,0.0,0.0,0.0,1,False,True,588,823,686,943,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19801,10:59.429,182,58,0.0,-10.0,10.0,1,False,True,604,813,697,930,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19816,10:59.928,182,58,0.0,0.0,0.0,1,False,True,605,833,697,950,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19831,11:00.428,182,58,0.0,0.0,0.0,1,False,True,604,835,696,952,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19846,11:00.927,182,58,0.0,0.0,0.0,1,False,True,595,834,687,952,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19861,11:01.427,182,58,0.0,0.0,0.0,1,False,True,595,833,688,950,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19876,11:01.926,182,58,0.0,0.0,0.0,1,False,True,593,830,685,946,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19891,11:02.426,182,58,0.0,0.0,0.0,1,False,True,593,826,686,944,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19906,11:02.925,182,58,0.0,0.0,0.0,1,False,True,595,829,687,944,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19921,11:03.425,182,68,0.0,10.0,10.0,1,False,True,592,832,684,947,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19936,11:03.924,182,68,0.0,0.0,0.0,1,False,True,593,820,686,938,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
19951,11:04.424,182,68,0.0,0.0,0.0,2,False,True,1307,768,1387,877,False,False,,,,,False,False,,,,,False,False,,,,,False,True,593,664,709,809,False
19966,11:04.924,182,68,0.0,0.0,0.0,3,False,True,1739,631,1832,747,False,False,,,,,False,True,158,370,467,733,False,True,1039,504,1144,645,False,False,,,,,False
19981,11:05.423,182,68,0.0,0.0,0.0,3,False,True,1689,601,1781,715,False,False,,,,,False,True,71,332,398,697,False,False,,,,,False,True,991,473,1096,614,False
19996,11:05.923,182,68,0.0,0.0,0.0,3,False,True,1707,615,1799,732,False,False,,,,,False,True,92,325,416,688,False,True,1011,485,1117,625,False,False,,,,,False
20011,11:06.422,182,68,0.0,0.0,0.0,3,False,True,1700,621,1792,739,False,False,,,,,False,True,77,325,405,689,False,False,,,,,False,True,1010,512,1119,649,False
20026,11:06.922,182,68,0.0,0.0,0.0,3,False,True,1599,558,1688,677,False,False,,,,,False,True,-67,276,242,666,False,False,,,,,False,True,910,474,1022,613,False
20041,11:07.421,182,68,0.0,0.0,0.0,2,False,True,1043,564,1125,677,False,False,,,,,False,False,,,,,False,False,,,,,False,True,239,418,384,594,False
20056,11:07.921,182,68,0.0,0.0,0.0,1,False,True,596,726,688,844,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20071,11:08.420,182,68,0.0,0.0,0.0,1,False,True,679,738,768,854,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20086,11:08.920,182,68,0.0,0.0,0.0,2,False,True,864,747,947,859,False,False,,,,,False,False,,,,,False,False,,,,,False,True,-43,582,108,766,False
20101,11:09.419,182,68,0.0,0.0,0.0,2,False,True,868,740,946,851,False,False,,,,,False,False,,,,,False,False,,,,,False,True,-44,581,106,765,False
20116,11:09.919,182,68,0.0,0.0,0.0,2,False,True,879,738,958,848,False,False,,,,,False,False,,,,,False,False,,,,,False,True,-6,582,142,761,False
20131,11:10.419,182,68,0.0,0.0,0.0,2,False,True,943,661,1021,774,False,False,,,,,False,False,,,,,False,False,,,,,False,True,134,550,265,719,False
20146,11:10.918,182,68,0.0,0.0,0.0,2,False,True,891,717,973,830,False,False,,,,,False,False,,,,,False,False,,,,,False,True,97,623,228,791,False
20161,11:11.418,182,68,0.0,0.0,0.0,2,False,True,928,721,1011,834,False,False,,,,,False,False,,,,,False,False,,,,,False,True,165,626,290,789,False
20176,11:11.917,182,68,0.0,0.0,0.0,1,False,True,737,720,826,838,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20191,11:12.417,182,68,0.0,0.0,0.0,2,False,True,960,784,1042,897,False,False,,,,,False,False,,,,,False,False,,,,,False,True,196,699,324,861,False
20206,11:12.916,182,68,0.0,0.0,0.0,2,False,True,954,784,1036,895,False,False,,,,,False,False,,,,,False,False,,,,,False,True,183,705,311,867,False
20221,11:13.416,182,68,0.0,0.0,0.0,2,False,True,948,803,1030,916,False,False,,,,,False,False,,,,,False,False,,,,,False,True,182,727,307,888,False
20236,11:13.915,182,68,0.0,0.0,0.0,2,False,True,929,804,1015,923,False,False,,,,,False,False,,,,,False,False,,,,,False,True,167,720,296,884,False
20251,11:14.415,182,68,0.0,0.0,0.0,2,False,True,934,812,1018,925,False,False,,,,,False,False,,,,,False,False,,,,,False,True,140,719,276,888,False
20266,11:14.914,182,68,0.0,0.0,0.0,2,False,True,933,806,1017,917,False,False,,,,,False,False,,,,,False,False,,,,,False,True,110,709,252,875,False
20281,11:15.414,2150,592,1968.0,524.0,2036.5657367244496,2,False,True,937,791,1020,901,False,False,,,,,False,False,,,,,False,False,,,,,False,True,96,706,237,870,False
20296,11:15.913,974,822,-1176.0,230.0,1198.2804346228806,2,True,True,932,787,1015,897,True,False,,,,,False,False,,,,,False,False,,,,,False,True,84,704,228,868,False
20311,11:16.413,182,58,-792.0,-764.0,1100.4362771192161,1,False,True,530,749,627,867,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20326,11:16.913,182,58,0.0,0.0,0.0,1,False,True,369,819,475,941,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20341,11:17.412,182,58,0.0,0.0,0.0,1,False,True,506,1241,609,1374,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20356,11:17.912,182,58,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20371,11:18.411,182,58,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20386,11:18.911,182,58,0.0,0.0,0.0,1,False,True,169,905,288,1039,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20401,11:19.410,182,68,0.0,10.0,10.0,1,False,True,279,937,390,1064,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20416,11:19.910,182,68,0.0,0.0,0.0,1,False,True,322,900,430,1025,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20431,11:20.409,182,68,0.0,0.0,0.0,1,False,True,591,675,686,793,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20446,11:20.909,182,68,0.0,0.0,0.0,1,False,True,591,677,689,794,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20461,11:21.408,182,58,0.0,-10.0,10.0,1,False,True,533,690,633,812,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20476,11:21.908,182,58,0.0,0.0,0.0,1,False,True,526,582,628,708,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20491,11:22.408,182,58,0.0,0.0,0.0,1,False,True,613,599,712,716,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20506,11:22.907,182,58,0.0,0.0,0.0,1,False,True,623,579,722,693,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20521,11:23.407,182,68,0.0,10.0,10.0,1,False,True,630,604,730,720,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20536,11:23.906,182,68,0.0,0.0,0.0,1,False,True,649,617,748,732,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20551,11:24.406,182,68,0.0,0.0,0.0,1,False,True,651,602,751,717,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20566,11:24.905,182,68,0.0,0.0,0.0,1,False,True,663,592,757,708,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20581,11:25.405,182,68,0.0,0.0,0.0,1,False,True,643,572,736,694,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20596,11:25.904,182,68,0.0,0.0,0.0,1,False,True,633,576,725,695,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20611,11:26.404,182,68,0.0,0.0,0.0,1,False,True,628,586,720,704,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20626,11:26.903,182,68,0.0,0.0,0.0,1,False,True,468,648,567,769,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20641,11:27.403,182,58,0.0,-10.0,10.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20656,11:27.902,268,464,86.0,406.0,415.0084336492452,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20671,11:28.402,328,376,60.0,-88.0,106.50821564555477,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20686,11:28.902,182,58,-146.0,-318.0,349.9142752160878,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20701,11:29.401,182,58,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20716,11:29.901,182,58,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20731,11:30.400,182,58,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20746,11:30.900,182,58,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20761,11:31.399,182,68,0.0,10.0,10.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20776,11:31.899,182,68,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20791,11:32.398,182,68,0.0,0.0,0.0,1,False,True,121,577,249,716,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20806,11:32.898,182,68,0.0,0.0,0.0,1,False,True,412,599,516,725,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20821,11:33.397,182,68,0.0,0.0,0.0,1,False,True,562,713,658,835,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20836,11:33.897,182,68,0.0,0.0,0.0,1,False,True,446,719,548,844,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20851,11:34.397,182,68,0.0,0.0,0.0,1,False,True,448,723,550,850,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20866,11:34.896,182,68,0.0,0.0,0.0,1,False,True,446,720,547,846,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20881,11:35.396,182,68,0.0,0.0,0.0,1,False,True,447,721,548,848,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20896,11:35.895,182,68,0.0,0.0,0.0,1,False,True,458,718,557,843,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20911,11:36.395,182,68,0.0,0.0,0.0,1,False,True,426,708,528,832,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20926,11:36.894,182,68,0.0,0.0,0.0,1,False,True,414,710,517,833,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20941,11:37.394,182,68,0.0,0.0,0.0,1,False,True,434,685,536,809,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20956,11:37.893,182,68,0.0,0.0,0.0,1,False,True,485,644,581,765,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20971,11:38.393,182,68,0.0,0.0,0.0,1,False,True,525,592,620,717,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
20986,11:38.892,182,68,0.0,0.0,0.0,1,False,True,461,630,560,756,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
21001,11:39.392,182,68,0.0,0.0,0.0,1,False,True,718,678,806,795,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
21016,11:39.891,182,68,0.0,0.0,0.0,3,False,True,1465,801,1550,911,False,False,,,,,False,False,,,,,False,True,748,716,859,853,False,True,-39,721,170,1026,False
21031,11:40.391,182,68,0.0,0.0,0.0,3,False,True,1491,820,1575,932,False,False,,,,,False,False,,,,,False,True,778,721,888,855,False,True,21,703,211,997,False
21046,11:40.891,182,68,0.0,0.0,0.0,2,False,True,942,745,1023,854,False,False,,,,,False,False,,,,,False,False,,,,,False,True,89,568,239,742,False
21061,11:41.390,182,58,0.0,-10.0,10.0,1,False,True,181,692,298,826,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
21076,11:41.890,182,58,0.0,0.0,0.0,1,False,True,321,686,429,814,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
21091,11:42.389,182,58,0.0,0.0,0.0,1,False,True,384,700,489,825,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
21106,11:42.889,182,58,0.0,0.0,0.0,1,False,True,372,710,474,834,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
21121,11:43.388,182,68,0.0,10.0,10.0,1,False,True,365,709,468,833,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
21136,11:43.888,182,68,0.0,0.0,0.0,1,False,True,383,709,489,833,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
21151,11:44.387,182,68,0.0,0.0,0.0,2,False,True,1088,778,1166,886,False,False,,,,,False,False,,,,,False,False,,,,,False,True,261,628,400,796,False
21166,11:44.887,182,68,0.0,0.0,0.0,2,False,True,1375,802,1455,911,False,False,,,,,False,False,,,,,False,True,636,677,750,824,False,False,,,,,False
21181,11:45.386,182,68,0.0,0.0,0.0,2,False,True,1352,828,1434,938,False,False,,,,,False,False,,,,,False,False,,,,,False,True,622,704,738,851,False
