frame,time,gaze_x,gaze_y,gaze_delta_x,gaze_delta_y,gaze_delta_euclidean,faces_detected_count,gaze_on_any_face,008_detected,008_tl_x,008_tl_y,008_br_x,008_br_y,gaze_on_008,009_detected,009_tl_x,009_tl_y,009_br_x,009_br_y,gaze_on_009,010_detected,010_tl_x,010_tl_y,010_br_x,010_br_y,gaze_on_010,011_detected,011_tl_x,011_tl_y,011_br_x,011_br_y,gaze_on_011,UNKNOWN_detected,UNKNOWN_tl_x,UNKNOWN_tl_y,UNKNOWN_br_x,UNKNOWN_br_y,gaze_on_UNKNOWN
7901,04:20.896,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,625,887,739,1006,False,False,,,,,False,False,,,,,False,False,,,,,False
7916,04:21.391,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,829,870,934,986,False,False,,,,,False,False,,,,,False,True,38,831,195,1101,False
7931,04:21.886,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,525,874,643,995,False,False,,,,,False,False,,,,,False,False,,,,,False
7946,04:22.382,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,74,924,226,1079,False,False,,,,,False,False,,,,,False,False,,,,,False
7961,04:22.877,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1948,855,2183,1131,False,False,,,,,False,False,,,,,False
7976,04:23.372,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,2023,749,2270,1036,False,False,,,,,False,False,,,,,False
7991,04:23.868,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,80,837,230,985,False,False,,,,,False,False,,,,,False,False,,,,,False
8006,04:24.363,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,166,901,305,1042,False,False,,,,,False,False,,,,,False,False,,,,,False
8021,04:24.858,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,643,850,740,974,False,False,,,,,False,False,,,,,False,False,,,,,False
8036,04:25.354,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,772,820,869,942,False,False,,,,,False,False,,,,,False,True,44,830,194,1085,False
8051,04:25.849,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,395,892,500,1016,False,False,,,,,False,False,,,,,False,False,,,,,False
8066,04:26.344,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,145,928,264,1058,False,False,,,,,False,False,,,,,False,False,,,,,False
8081,04:26.840,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,54,977,183,1115,False,False,,,,,False,False,,,,,False,False,,,,,False
8096,04:27.335,1334.0,998.0,1152.0,930.0,1480.5417927231908,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
8111,04:27.830,1612.0,944.0,278.0,-54.0,283.19604517012596,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
8126,04:28.326,986.0,1110.0,-626.0,166.0,647.635700066017,1,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,True,349,843,472,1062,False
8141,04:28.821,1010.0,1090.0,24.0,-20.0,31.240998703626623,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
8156,04:29.316,1006.0,1096.0,-4.0,6.0,7.211102550927979,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
8171,04:29.811,1074.0,304.0,68.0,-792.0,794.913831808203,1,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,True,365,833,490,1063,False
8186,04:30.307,,,,,,1,False,True,328,806,492,1076,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
8201,04:30.802,,,,,,1,False,True,234,803,468,1103,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
8216,04:31.297,182.0,68.0,,,,1,False,True,238,821,422,1105,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
8231,04:31.793,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,899,895,999,1020,False,False,,,,,False,False,,,,,False,True,257,896,389,1142,False
8246,04:32.288,182.0,68.0,0.0,0.0,0.0,2,False,True,154,863,327,1140,False,True,845,891,944,1017,False,False,,,,,False,False,,,,,False,False,,,,,False
8261,04:32.783,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,315,907,439,1049,False,False,,,,,False,False,,,,,False,False,,,,,False
8276,04:33.279,1606.0,854.0,1424.0,786.0,1626.521441604752,1,False,False,,,,,False,True,403,880,512,1011,False,False,,,,,False,False,,,,,False,False,,,,,False
8291,04:33.774,1012.0,932.0,-594.0,78.0,599.0993239855976,2,True,True,295,805,466,1081,False,True,979,846,1065,959,True,False,,,,,False,False,,,,,False,False,,,,,False
8306,04:34.269,182.0,58.0,-830.0,-874.0,1205.3115779747575,2,False,True,434,814,593,1077,False,True,1058,853,1155,977,False,False,,,,,False,False,,,,,False,False,,,,,False
8321,04:34.765,182.0,58.0,0.0,0.0,0.0,2,False,True,436,804,596,1070,False,True,1049,842,1150,965,False,False,,,,,False,False,,,,,False,False,,,,,False
8336,04:35.260,182.0,68.0,0.0,10.0,10.0,2,False,True,244,805,427,1081,False,True,920,839,1022,964,False,False,,,,,False,False,,,,,False,False,,,,,False
8351,04:35.755,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,628,864,740,995,False,False,,,,,False,False,,,,,False,False,,,,,False
8366,04:36.250,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,400,890,526,1031,False,False,,,,,False,False,,,,,False,False,,,,,False
8381,04:36.746,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,366,887,493,1026,False,False,,,,,False,False,,,,,False,False,,,,,False
8396,04:37.241,1358.0,870.0,1176.0,802.0,1423.4394964310918,1,False,False,,,,,False,True,551,886,650,1014,False,False,,,,,False,False,,,,,False,False,,,,,False
8411,04:37.736,1598.0,880.0,240.0,10.0,240.20824298928628,1,False,False,,,,,False,True,445,895,550,1021,False,False,,,,,False,False,,,,,False,False,,,,,False
8426,04:38.232,1604.0,892.0,6.0,12.0,13.416407864998739,1,False,False,,,,,False,True,460,898,561,1023,False,False,,,,,False,False,,,,,False,False,,,,,False
8441,04:38.727,608.0,246.0,-996.0,-646.0,1187.1528966396872,1,False,False,,,,,False,True,570,893,673,1019,False,False,,,,,False,False,,,,,False,False,,,,,False
8456,04:39.222,182.0,68.0,-426.0,-178.0,461.6925383845833,2,False,False,,,,,False,True,774,873,870,996,False,False,,,,,False,False,,,,,False,True,10,847,167,1131,False
8471,04:39.718,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,788,871,882,995,False,False,,,,,False,False,,,,,False,True,15,859,167,1139,False
8486,04:40.213,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,812,870,904,992,False,False,,,,,False,False,,,,,False,True,57,861,202,1129,False
8501,04:40.708,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,814,869,905,991,False,False,,,,,False,False,,,,,False,False,,,,,False
8516,04:41.204,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,818,869,911,990,False,False,,,,,False,False,,,,,False,False,,,,,False
8531,04:41.699,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,823,864,914,982,False,False,,,,,False,False,,,,,False,False,,,,,False
8546,04:42.194,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,825,856,915,979,False,False,,,,,False,False,,,,,False,False,,,,,False
8561,04:42.689,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,822,865,915,990,False,False,,,,,False,False,,,,,False,True,79,860,221,1126,False
8576,04:43.185,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,823,861,913,983,False,False,,,,,False,False,,,,,False,True,77,858,216,1140,False
8591,04:43.680,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,821,863,915,990,False,False,,,,,False,False,,,,,False,False,,,,,False
8606,04:44.175,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,820,877,915,998,False,False,,,,,False,False,,,,,False,True,72,861,214,1127,False
8621,04:44.671,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,779,874,873,997,False,False,,,,,False,False,,,,,False,True,10,848,164,1130,False
8636,04:45.166,1666.0,920.0,1484.0,852.0,1711.1867227161388,1,False,False,,,,,False,True,465,901,565,1026,False,False,,,,,False,False,,,,,False,False,,,,,False
8651,04:45.661,1468.0,892.0,-198.0,-28.0,199.96999774966247,1,False,False,,,,,False,True,241,952,358,1087,False,False,,,,,False,False,,,,,False,False,,,,,False
8666,04:46.157,1226.0,894.0,-242.0,2.0,242.00826432169623,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
8681,04:46.652,1394.0,916.0,168.0,22.0,169.43435306926398,1,False,False,,,,,False,True,39,961,196,1121,False,False,,,,,False,False,,,,,False,False,,,,,False
8696,04:47.147,182.0,68.0,-1212.0,-848.0,1479.2051919865614,1,False,False,,,,,False,True,668,894,779,1028,False,False,,,,,False,False,,,,,False,False,,,,,False
8711,04:47.643,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
8726,04:48.138,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1512,760,1683,1015,False,False,,,,,False,False,,,,,False
8741,04:48.633,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1479,739,1653,997,False,False,,,,,False,False,,,,,False
8756,04:49.128,,,,,,1,False,False,,,,,False,False,,,,,False,True,1508,723,1682,985,False,False,,,,,False,False,,,,,False
8771,04:49.624,,,,,,1,False,False,,,,,False,False,,,,,False,True,1535,746,1715,1008,False,False,,,,,False,False,,,,,False
8786,04:50.119,,,,,,1,False,False,,,,,False,False,,,,,False,True,1570,764,1756,1026,False,False,,,,,False,False,,,,,False
8801,04:50.614,,,,,,1,False,False,,,,,False,False,,,,,False,True,1631,726,1820,994,False,False,,,,,False,False,,,,,False
8816,04:51.110,182.0,68.0,,,,1,False,False,,,,,False,False,,,,,False,True,1638,705,1821,977,False,False,,,,,False,False,,,,,False
8831,04:51.605,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1664,720,1838,991,False,False,,,,,False,False,,,,,False
8846,04:52.100,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,True,1912,738,2102,1011,False,False,,,,,False,False,,,,,False
8861,04:52.596,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
8876,04:53.091,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,254,894,390,1037,False,False,,,,,False,False,,,,,False,False,,,,,False
8891,04:53.586,182.0,68.0,0.0,0.0,0.0,2,False,True,-82,896,121,1190,False,True,693,883,800,1013,False,False,,,,,False,False,,,,,False,False,,,,,False
8906,04:54.082,182.0,68.0,0.0,0.0,0.0,2,False,True,569,750,751,995,False,True,1198,766,1298,891,False,False,,,,,False,False,,,,,False,False,,,,,False
8921,04:54.577,182.0,68.0,0.0,0.0,0.0,2,False,True,363,752,566,1011,False,True,1060,741,1160,866,False,False,,,,,False,False,,,,,False,False,,,,,False
8936,04:55.072,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,142,877,289,1024,False,False,,,,,False,False,,,,,False,False,,,,,False
8951,04:55.568,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
8966,04:56.063,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
8981,04:56.558,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
8996,04:57.053,1232.0,938.0,1050.0,870.0,1363.5981812836217,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
9011,04:57.549,1342.0,966.0,110.0,28.0,113.50770898930169,1,False,False,,,,,False,True,0,969,154,1124,False,False,,,,,False,False,,,,,False,False,,,,,False
9026,04:58.044,1330.0,928.0,-12.0,-38.0,39.84971769034255,1,False,False,,,,,False,True,-2,963,148,1115,False,False,,,,,False,False,,,,,False,False,,,,,False
9041,04:58.539,1414.0,946.0,84.0,18.0,85.9069263796581,1,False,False,,,,,False,True,100,936,250,1091,False,False,,,,,False,False,,,,,False,False,,,,,False
9056,04:59.035,1462.0,934.0,48.0,-12.0,49.47726750741192,1,False,False,,,,,False,True,167,905,310,1051,False,False,,,,,False,False,,,,,False,False,,,,,False
9071,04:59.530,1582.0,880.0,120.0,-54.0,131.59027319676787,1,False,False,,,,,False,True,340,861,467,998,False,False,,,,,False,False,,,,,False,False,,,,,False
9086,05:00.025,1664.0,898.0,82.0,18.0,83.95236744726142,1,False,False,,,,,False,True,434,852,557,990,False,False,,,,,False,False,,,,,False,False,,,,,False
9101,05:00.521,278.0,1004.0,-1386.0,106.0,1390.04748120343,2,False,True,-24,818,220,1112,False,True,801,806,907,935,False,False,,,,,False,False,,,,,False,False,,,,,False
9116,05:01.016,182.0,68.0,-96.0,-936.0,940.9101976278076,2,False,True,657,775,832,1015,False,True,1287,793,1388,925,False,False,,,,,False,False,,,,,False,False,,,,,False
9131,05:01.511,182.0,68.0,0.0,0.0,0.0,2,False,True,680,736,821,966,False,True,1271,756,1370,878,False,False,,,,,False,False,,,,,False,False,,,,,False
9146,05:02.007,182.0,68.0,0.0,0.0,0.0,2,False,True,649,756,790,985,False,True,1235,760,1332,876,False,False,,,,,False,False,,,,,False,False,,,,,False
9161,05:02.502,182.0,68.0,0.0,0.0,0.0,2,False,True,653,754,795,985,False,True,1239,759,1337,881,False,False,,,,,False,False,,,,,False,False,,,,,False
9176,05:02.997,182.0,68.0,0.0,0.0,0.0,2,False,True,659,753,801,985,False,True,1244,763,1343,888,False,False,,,,,False,False,,,,,False,False,,,,,False
9191,05:03.492,182.0,68.0,0.0,0.0,0.0,2,False,True,656,754,799,985,False,True,1239,761,1339,887,False,False,,,,,False,False,,,,,False,False,,,,,False
9206,05:03.988,182.0,68.0,0.0,0.0,0.0,2,False,True,639,751,785,992,False,True,1222,760,1323,883,False,False,,,,,False,False,,,,,False,False,,,,,False
9221,05:04.483,182.0,68.0,0.0,0.0,0.0,2,False,True,598,765,745,1004,False,True,1186,769,1285,896,False,False,,,,,False,False,,,,,False,False,,,,,False
9236,05:04.978,182.0,68.0,0.0,0.0,0.0,2,False,True,-2,771,192,1037,False,True,751,759,857,884,False,False,,,,,False,False,,,,,False,False,,,,,False
9251,05:05.474,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,232,784,371,926,False,False,,,,,False,False,,,,,False,False,,,,,False
9266,05:05.969,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,156,829,300,977,False,False,,,,,False,False,,,,,False,False,,,,,False
9281,05:06.464,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,186,851,324,996,False,False,,,,,False,False,,,,,False,False,,,,,False
9296,05:06.960,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,171,868,314,1007,False,False,,,,,False,False,,,,,False,False,,,,,False
9311,05:07.455,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,195,878,335,1020,False,False,,,,,False,False,,,,,False,False,,,,,False
9326,05:07.950,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,223,890,362,1031,False,False,,,,,False,False,,,,,False,False,,,,,False
9341,05:08.446,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,276,912,408,1055,False,False,,,,,False,False,,,,,False,False,,,,,False
9356,05:08.941,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,588,949,694,1078,False,False,,,,,False,False,,,,,False,False,,,,,False
9371,05:09.436,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,710,976,807,1100,False,False,,,,,False,False,,,,,False,True,-85,982,104,1256,False
9386,05:09.931,1754.0,934.0,1572.0,866.0,1794.753464963921,1,False,False,,,,,False,True,647,985,755,1113,False,False,,,,,False,False,,,,,False,False,,,,,False
9401,05:10.427,1794.0,716.0,40.0,-218.0,221.63934668736056,1,False,False,,,,,False,True,612,970,723,1103,False,False,,,,,False,False,,,,,False,False,,,,,False
9416,05:10.922,892.0,1052.0,-902.0,336.0,962.5487000666512,2,True,True,110,994,288,1266,False,True,813,981,920,1106,True,False,,,,,False,False,,,,,False,False,,,,,False
9431,05:11.417,988.0,332.0,96.0,-720.0,726.3718056202346,1,False,False,,,,,False,True,885,886,990,1007,False,False,,,,,False,False,,,,,False,False,,,,,False
9446,05:11.913,,,,,,1,False,False,,,,,False,True,544,1077,660,1208,False,False,,,,,False,False,,,,,False,False,,,,,False
9461,05:12.408,1842.0,742.0,,,,1,False,False,,,,,False,True,648,1004,759,1140,False,False,,,,,False,False,,,,,False,False,,,,,False
9476,05:12.903,182.0,68.0,-1660.0,-674.0,1791.612681357218,1,False,False,,,,,False,True,777,885,882,1010,False,False,,,,,False,False,,,,,False,False,,,,,False
9491,05:13.399,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,805,742,910,871,False,False,,,,,False,False,,,,,False,True,168,735,302,976,False
9506,05:13.894,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,788,722,891,850,False,False,,,,,False,False,,,,,False,True,144,726,275,971,False
9521,05:14.389,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,812,705,915,834,False,False,,,,,False,False,,,,,False,True,171,725,310,965,False
9536,05:14.885,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,776,712,880,840,False,False,,,,,False,False,,,,,False,False,,,,,False
9551,05:15.380,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,246,786,382,932,False,False,,,,,False,False,,,,,False,False,,,,,False
9566,05:15.875,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,138,842,279,987,False,False,,,,,False,False,,,,,False,False,,,,,False
9581,05:16.370,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,92,846,235,1000,False,False,,,,,False,False,,,,,False,False,,,,,False
9596,05:16.866,1302.0,822.0,1120.0,754.0,1350.1540652829217,1,False,False,,,,,False,True,29,872,173,1017,False,False,,,,,False,False,,,,,False,False,,,,,False
9611,05:17.361,182.0,58.0,-1120.0,-764.0,1355.763991261016,2,False,True,-62,887,172,1123,False,True,690,801,799,933,False,False,,,,,False,False,,,,,False,False,,,,,False
9626,05:17.856,182.0,58.0,0.0,0.0,0.0,1,False,False,,,,,False,True,429,810,548,945,False,False,,,,,False,False,,,,,False,False,,,,,False
9641,05:18.352,244.0,874.0,62.0,816.0,818.3520025025905,1,False,False,,,,,False,False,,,,,False,True,1523,700,1714,963,False,False,,,,,False,False,,,,,False
9656,05:18.847,182.0,68.0,-62.0,-806.0,808.3810982451284,1,False,False,,,,,False,False,,,,,False,True,1647,635,1839,901,False,False,,,,,False,False,,,,,False
9671,05:19.342,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
9686,05:19.838,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,858,779,967,915,False,False,,,,,False,False,,,,,False,True,212,845,356,1096,False
9701,05:20.333,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,955,806,1059,939,False,False,,,,,False,False,,,,,False,True,313,853,445,1090,False
9716,05:20.828,1412.0,862.0,1230.0,794.0,1464.013661138447,1,False,False,,,,,False,True,246,860,387,1001,False,False,,,,,False,False,,,,,False,False,,,,,False
9731,05:21.324,1432.0,916.0,20.0,54.0,57.58472019555187,1,False,False,,,,,False,True,179,932,326,1082,False,False,,,,,False,False,,,,,False,False,,,,,False
9746,05:21.819,182.0,58.0,-1250.0,-858.0,1516.1345586721518,1,False,False,,,,,False,True,304,907,440,1054,False,False,,,,,False,False,,,,,False,False,,,,,False
9761,05:22.314,1466.0,818.0,1284.0,760.0,1492.0643417761848,1,False,False,,,,,False,True,201,798,345,950,False,False,,,,,False,False,,,,,False,False,,,,,False
9776,05:22.810,1706.0,902.0,240.0,84.0,254.27544120500508,1,False,False,,,,,False,True,522,858,641,994,False,False,,,,,False,False,,,,,False,False,,,,,False
9791,05:23.305,1844.0,1040.0,138.0,138.0,195.16147160748713,1,False,False,,,,,False,True,674,929,786,1064,False,False,,,,,False,False,,,,,False,False,,,,,False
9806,05:23.800,182.0,58.0,-1662.0,-982.0,1930.4320759871348,2,False,False,,,,,False,True,755,800,857,927,False,False,,,,,False,False,,,,,False,True,-11,787,147,1062,False
9821,05:24.295,182.0,58.0,0.0,0.0,0.0,2,False,False,,,,,False,True,770,747,872,869,False,False,,,,,False,False,,,,,False,True,17,751,169,1018,False
9836,05:24.791,,,,,,2,False,False,,,,,False,True,744,759,848,884,False,False,,,,,False,False,,,,,False,True,-28,758,128,1035,False
9851,05:25.286,,,,,,2,False,False,,,,,False,True,786,757,891,888,False,False,,,,,False,False,,,,,False,True,50,760,195,1021,False
9866,05:25.781,914.0,850.0,,,,2,True,False,,,,,False,True,859,760,952,880,True,False,,,,,False,False,,,,,False,True,135,754,272,1002,False
9881,05:26.277,,,,,,2,False,False,,,,,False,True,825,747,916,868,False,False,,,,,False,False,,,,,False,True,77,740,222,1001,False
9896,05:26.772,182.0,68.0,,,,2,False,False,,,,,False,True,815,747,913,874,False,False,,,,,False,False,,,,,False,True,88,748,228,1004,False
9911,05:27.267,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,800,751,896,875,False,False,,,,,False,False,,,,,False,True,68,741,212,1005,False
9926,05:27.763,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,803,754,900,881,False,False,,,,,False,False,,,,,False,True,66,740,210,1008,False
9941,05:28.258,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,802,748,902,875,False,False,,,,,False,False,,,,,False,True,60,743,201,1004,False
9956,05:28.753,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,807,744,903,868,False,False,,,,,False,False,,,,,False,True,60,738,205,999,False
9971,05:29.249,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,763,734,873,865,False,False,,,,,False,False,,,,,False,True,52,736,198,999,False
9986,05:29.744,182.0,68.0,0.0,0.0,0.0,2,False,False,,,,,False,True,726,710,835,842,False,False,,,,,False,False,,,,,False,True,0,713,153,983,False
10001,05:30.239,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,221,749,361,897,False,False,,,,,False,False,,,,,False,False,,,,,False
10016,05:30.734,1448.0,728.0,1266.0,660.0,1427.7100545979217,1,False,False,,,,,False,True,239,748,368,890,False,False,,,,,False,False,,,,,False,False,,,,,False
10031,05:31.230,1312.0,704.0,-136.0,-24.0,138.10141201305655,1,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,True,-23,741,94,884,False
10046,05:31.725,182.0,58.0,-1130.0,-646.0,1301.6205284183252,1,False,False,,,,,False,False,,,,,False,True,1811,700,2026,985,False,False,,,,,False,False,,,,,False
10061,05:32.220,182.0,58.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,True,1724,685,1898,950,False
10076,05:32.716,808.0,862.0,626.0,804.0,1018.9661427152524,1,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,True,1964,767,2144,1030,False
10091,05:33.211,1024.0,776.0,216.0,-86.0,232.4908600354001,1,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,True,2209,807,2398,1094,False
10106,05:33.706,182.0,58.0,-842.0,-718.0,1106.5658588624538,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
10121,05:34.202,1136.0,922.0,954.0,864.0,1287.0944021321825,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
10136,05:34.697,182.0,68.0,-954.0,-854.0,1280.4030615396075,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
