frame,time,gaze_x,gaze_y,gaze_delta_x,gaze_delta_y,gaze_delta_euclidean,faces_detected_count,gaze_on_any_face,008_detected,008_tl_x,008_tl_y,008_br_x,008_br_y,gaze_on_008,009_detected,009_tl_x,009_tl_y,009_br_x,009_br_y,gaze_on_009,010_detected,010_tl_x,010_tl_y,010_br_x,010_br_y,gaze_on_010,011_detected,011_tl_x,011_tl_y,011_br_x,011_br_y,gaze_on_011,UNKNOWN_detected,UNKNOWN_tl_x,UNKNOWN_tl_y,UNKNOWN_br_x,UNKNOWN_br_y,gaze_on_UNKNOWN
16253,09:01.451,182.0,58.0,-1098.0,-714.0,1309.7327971765844,2,False,True,1197,731,1282,845,False,False,,,,,False,False,,,,,False,False,,,,,False,True,79,479,303,748,False
16268,09:01.951,1232.0,818.0,1050.0,760.0,1296.1867149450343,2,True,True,1193,734,1277,850,True,False,,,,,False,False,,,,,False,False,,,,,False,True,75,459,298,730,False
16283,09:02.451,182.0,58.0,-1050.0,-760.0,1296.1867149450343,2,False,True,1230,816,1316,932,False,False,,,,,False,False,,,,,False,False,,,,,False,True,139,593,349,852,False
16298,09:02.951,1222.0,872.0,1040.0,814.0,1320.6801278129387,2,True,True,1184,790,1268,908,True,False,,,,,False,False,,,,,False,False,,,,,False,True,66,589,284,854,False
16313,09:03.450,182.0,58.0,-1040.0,-814.0,1320.6801278129387,2,False,True,1181,734,1267,858,False,False,,,,,False,False,,,,,False,False,,,,,False,True,84,536,298,799,False
16328,09:03.950,1208.0,820.0,1026.0,762.0,1278.0140844294322,3,True,True,1163,737,1247,858,True,True,2287,708,2478,944,False,False,,,,,False,False,,,,,False,True,72,550,278,813,False
16343,09:04.450,182.0,58.0,-1026.0,-762.0,1278.0140844294322,3,False,True,1137,790,1222,908,False,True,2250,786,2465,1036,False,False,,,,,False,False,,,,,False,True,64,575,267,838,False
16358,09:04.949,1192.0,846.0,1010.0,788.0,1281.0323961555382,3,True,True,1151,763,1236,883,True,True,2264,760,2476,1007,False,False,,,,,False,False,,,,,False,True,136,564,314,813,False
16373,09:05.449,182.0,58.0,-1010.0,-788.0,1281.0323961555382,3,False,True,1157,786,1241,902,False,True,2264,785,2467,1043,False,False,,,,,False,False,,,,,False,True,94,570,297,829,False
16388,09:05.949,182.0,58.0,0.0,0.0,0.0,3,False,True,1171,770,1255,889,False,True,2265,775,2455,1023,False,False,,,,,False,False,,,,,False,True,97,561,304,819,False
16403,09:06.449,182.0,58.0,0.0,0.0,0.0,2,False,True,1191,747,1275,863,False,False,,,,,False,False,,,,,False,False,,,,,False,True,138,586,336,840,False
16418,09:06.948,182.0,58.0,0.0,0.0,0.0,2,False,True,814,672,904,794,False,True,1793,625,1970,854,False,False,,,,,False,False,,,,,False,False,,,,,False
16433,09:07.448,182.0,58.0,0.0,0.0,0.0,2,False,True,646,678,742,802,False,True,1618,640,1780,856,False,False,,,,,False,False,,,,,False,False,,,,,False
16448,09:07.948,1022.0,774.0,840.0,716.0,1103.7463476723265,2,True,True,1007,698,1089,818,True,True,2014,647,2220,890,False,False,,,,,False,False,,,,,False,False,,,,,False
16463,09:08.447,990.0,776.0,-32.0,2.0,32.0624390837628,2,True,True,940,698,1027,822,True,True,1931,664,2124,892,False,False,,,,,False,False,,,,,False,False,,,,,False
16478,09:08.947,182.0,58.0,-808.0,-718.0,1080.9199785368016,2,False,True,545,746,647,877,False,True,1532,692,1698,906,False,False,,,,,False,False,,,,,False,False,,,,,False
16493,09:09.447,182.0,58.0,0.0,0.0,0.0,2,False,True,478,724,583,854,False,True,1506,680,1676,896,False,False,,,,,False,False,,,,,False,False,,,,,False
16508,09:09.946,182.0,58.0,0.0,0.0,0.0,2,False,True,487,713,590,844,False,True,1502,674,1671,891,False,False,,,,,False,False,,,,,False,False,,,,,False
16523,09:10.446,182.0,58.0,0.0,0.0,0.0,2,False,True,502,706,605,837,False,True,1507,666,1678,886,False,False,,,,,False,False,,,,,False,False,,,,,False
16538,09:10.946,182.0,58.0,0.0,0.0,0.0,2,False,True,473,702,578,834,False,True,1476,661,1648,882,False,False,,,,,False,False,,,,,False,False,,,,,False
16553,09:11.446,1526.0,808.0,1344.0,750.0,1539.1023357788786,2,True,True,462,697,567,827,False,True,1461,650,1633,877,True,False,,,,,False,False,,,,,False,False,,,,,False
16568,09:11.945,182.0,58.0,-1344.0,-750.0,1539.1023357788786,2,False,True,627,724,723,850,False,True,1608,659,1782,885,False,False,,,,,False,False,,,,,False,False,,,,,False
16583,09:12.445,182.0,58.0,0.0,0.0,0.0,2,False,True,603,719,701,847,False,True,1600,649,1760,859,False,False,,,,,False,False,,,,,False,False,,,,,False
16598,09:12.945,182.0,58.0,0.0,0.0,0.0,2,False,True,609,719,706,847,False,True,1599,649,1754,845,False,False,,,,,False,False,,,,,False,False,,,,,False
16613,09:13.444,182.0,58.0,0.0,0.0,0.0,2,False,True,607,711,704,838,False,True,1601,645,1752,846,False,False,,,,,False,False,,,,,False,False,,,,,False
16628,09:13.944,182.0,58.0,0.0,0.0,0.0,2,False,True,609,704,707,833,False,True,1602,647,1759,845,False,False,,,,,False,False,,,,,False,False,,,,,False
16643,09:14.444,182.0,58.0,0.0,0.0,0.0,2,False,True,992,682,1077,807,False,True,2027,622,2206,847,False,False,,,,,False,False,,,,,False,False,,,,,False
16658,09:14.944,1162.0,788.0,980.0,730.0,1222.0065466273086,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16673,09:15.443,182.0,68.0,-980.0,-720.0,1216.0592090848208,1,False,True,-48,672,80,848,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16688,09:15.943,182.0,68.0,0.0,0.0,0.0,1,False,True,-2,671,139,845,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16703,09:16.443,182.0,68.0,0.0,0.0,0.0,1,False,True,364,647,481,803,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16718,09:16.942,182.0,68.0,0.0,0.0,0.0,2,False,True,1162,662,1250,795,False,False,,,,,False,False,,,,,False,False,,,,,False,True,295,423,549,752,False
16733,09:17.442,182.0,68.0,0.0,0.0,0.0,1,False,True,258,585,397,743,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16748,09:17.942,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,1502,603,1707,878,False,False,,,,,False,False,,,,,False,False,,,,,False
16763,09:18.442,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,1456,596,1658,871,False,False,,,,,False,False,,,,,False,False,,,,,False
16778,09:18.941,182.0,68.0,0.0,0.0,0.0,1,False,False,,,,,False,True,1494,584,1676,857,False,False,,,,,False,False,,,,,False,False,,,,,False
16793,09:19.441,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16808,09:19.941,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16823,09:20.440,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16838,09:20.940,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16853,09:21.440,1290.0,676.0,1108.0,608.0,1263.8544219964576,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16868,09:21.939,1274.0,502.0,-16.0,-174.0,174.73408368146153,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16883,09:22.439,182.0,58.0,-1092.0,-444.0,1178.81296226331,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16898,09:22.939,1312.0,508.0,1130.0,450.0,1216.3058825805292,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16913,09:23.439,182.0,58.0,-1130.0,-450.0,1216.3058825805292,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16928,09:23.938,182.0,58.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16943,09:24.438,1280.0,626.0,1098.0,568.0,1236.215191623206,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16958,09:24.938,182.0,58.0,-1098.0,-568.0,1236.215191623206,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16973,09:25.437,1322.0,662.0,1140.0,604.0,1290.1224748061713,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
16988,09:25.937,182.0,58.0,-1140.0,-604.0,1290.1224748061713,1,False,True,-34,224,134,414,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17003,09:26.437,182.0,58.0,0.0,0.0,0.0,1,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,True,-23,96,146,278,False
17018,09:26.937,1208.0,854.0,1026.0,796.0,1298.5730630195592,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17033,09:27.436,182.0,58.0,-1026.0,-796.0,1298.5730630195592,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17048,09:27.936,1050.0,964.0,868.0,906.0,1254.6951821059965,1,False,False,,,,,False,True,2215,321,2459,638,False,False,,,,,False,False,,,,,False,False,,,,,False
17063,09:28.436,182.0,58.0,-868.0,-906.0,1254.6951821059965,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17078,09:28.935,1182.0,838.0,1000.0,780.0,1268.2271089990152,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17093,09:29.435,182.0,68.0,-1000.0,-770.0,1262.1014222319852,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17108,09:29.935,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17123,09:30.435,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17138,09:30.934,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17153,09:31.434,182.0,58.0,0.0,-10.0,10.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17168,09:31.934,1266.0,854.0,1084.0,796.0,1344.8687668319167,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17183,09:32.433,182.0,58.0,-1084.0,-796.0,1344.8687668319167,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17198,09:32.933,1250.0,728.0,1068.0,670.0,1260.7632608860397,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17213,09:33.433,182.0,58.0,-1068.0,-670.0,1260.7632608860397,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17228,09:33.933,1244.0,518.0,1062.0,460.0,1157.3435099398969,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17243,09:34.432,1054.0,436.0,-190.0,-82.0,206.9396047159654,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17258,09:34.932,1246.0,510.0,192.0,74.0,205.7668583615933,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17273,09:35.432,1238.0,586.0,-8.0,76.0,76.4198926981712,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17288,09:35.931,1274.0,742.0,36.0,156.0,160.099968769516,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17303,09:36.431,1222.0,842.0,-52.0,100.0,112.71202242884297,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17318,09:36.931,1226.0,896.0,4.0,54.0,54.147945482723536,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17333,09:37.430,182.0,58.0,-1044.0,-838.0,1338.723272375587,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17348,09:37.930,1642.0,854.0,1460.0,796.0,1662.8938631193514,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17363,09:38.430,182.0,58.0,-1460.0,-796.0,1662.8938631193514,1,False,False,,,,,False,True,1682,654,1854,924,False,False,,,,,False,False,,,,,False,False,,,,,False
17378,09:38.930,182.0,58.0,0.0,0.0,0.0,1,False,False,,,,,False,True,1607,666,1770,915,False,False,,,,,False,False,,,,,False,False,,,,,False
17393,09:39.429,182.0,68.0,0.0,10.0,10.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17408,09:39.929,182.0,68.0,0.0,0.0,0.0,2,False,True,1472,817,1568,957,False,False,,,,,False,False,,,,,False,False,,,,,False,True,708,625,907,913,False
17423,09:40.429,182.0,68.0,0.0,0.0,0.0,2,False,True,1491,817,1586,956,False,False,,,,,False,False,,,,,False,True,726,614,924,897,False,False,,,,,False
17438,09:40.928,182.0,68.0,0.0,0.0,0.0,2,False,True,1446,816,1543,956,False,False,,,,,False,False,,,,,False,True,667,598,866,885,False,False,,,,,False
17453,09:41.428,1222.0,778.0,1040.0,710.0,1259.2458060283545,2,True,True,1173,745,1264,879,True,False,,,,,False,False,,,,,False,False,,,,,False,True,256,514,519,831,False
17468,09:41.928,1298.0,742.0,76.0,-36.0,84.09518416651456,1,False,True,586,798,692,944,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17483,09:42.428,1276.0,754.0,-22.0,12.0,25.059928172283335,1,False,True,565,795,673,944,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17498,09:42.927,182.0,58.0,-1094.0,-696.0,1296.631019218652,1,False,True,802,778,905,914,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17513,09:43.427,182.0,58.0,0.0,0.0,0.0,2,False,True,1161,785,1258,930,False,False,,,,,False,False,,,,,False,False,,,,,False,True,370,530,596,826,False
17528,09:43.927,182.0,58.0,0.0,0.0,0.0,2,False,True,1108,779,1208,928,False,False,,,,,False,False,,,,,False,False,,,,,False,True,285,514,527,823,False
17543,09:44.426,182.0,58.0,0.0,0.0,0.0,2,False,True,927,754,1028,901,False,False,,,,,False,False,,,,,False,False,,,,,False,True,-2,469,277,811,False
17558,09:44.926,182.0,58.0,0.0,0.0,0.0,2,False,True,898,767,999,904,False,False,,,,,False,False,,,,,False,False,,,,,False,True,-37,503,236,829,False
17573,09:45.426,182.0,58.0,0.0,0.0,0.0,2,False,True,866,776,967,914,False,False,,,,,False,False,,,,,False,False,,,,,False,True,-113,512,158,858,False
17588,09:45.926,182.0,58.0,0.0,0.0,0.0,1,False,True,829,770,930,907,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17603,09:46.425,182.0,58.0,0.0,0.0,0.0,1,False,True,812,787,915,924,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17618,09:46.925,1448.0,814.0,1266.0,756.0,1474.5480663579606,1,False,True,593,735,705,878,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17633,09:47.425,1070.0,722.0,-378.0,-92.0,389.03470282225464,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17648,09:47.924,1208.0,856.0,138.0,134.0,192.35384061671346,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17663,09:48.424,1210.0,854.0,2.0,-2.0,2.8284271247461903,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17678,09:48.924,1132.0,654.0,-78.0,-200.0,214.67184258770408,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17693,09:49.423,1126.0,754.0,-6.0,100.0,100.17983829094554,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17708,09:49.923,1144.0,786.0,18.0,32.0,36.71511950137164,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17723,09:50.423,1244.0,822.0,100.0,36.0,106.28264204469137,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17738,09:50.923,1242.0,834.0,-2.0,12.0,12.165525060596437,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17753,09:51.422,182.0,58.0,-1060.0,-776.0,1313.6879385912014,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17768,09:51.922,1196.0,634.0,1014.0,576.0,1166.1783740063095,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17783,09:52.422,182.0,58.0,-1014.0,-576.0,1166.1783740063095,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17798,09:52.921,1280.0,736.0,1098.0,678.0,1290.4603829641576,1,False,True,-55,701,88,870,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17813,09:53.421,1244.0,634.0,-36.0,-102.0,108.16653826391969,1,False,True,-50,700,98,870,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17828,09:53.921,1100.0,682.0,-144.0,48.0,151.7893276880822,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17843,09:54.421,,,,,,1,False,False,,,,,False,True,1572,697,1786,962,False,False,,,,,False,False,,,,,False,False,,,,,False
17858,09:54.920,1782.0,838.0,,,,1,True,False,,,,,False,True,1689,729,1910,999,True,False,,,,,False,False,,,,,False,False,,,,,False
17873,09:55.420,182.0,68.0,-1600.0,-770.0,1775.6407294269864,2,False,True,876,812,975,950,False,False,,,,,False,False,,,,,False,False,,,,,False,True,-97,587,168,922,False
17888,09:55.920,182.0,68.0,0.0,0.0,0.0,2,False,True,892,777,982,910,False,False,,,,,False,False,,,,,False,False,,,,,False,True,-108,547,150,884,False
17903,09:56.419,182.0,68.0,0.0,0.0,0.0,1,False,True,597,760,686,901,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17918,09:56.919,182.0,68.0,0.0,0.0,0.0,1,False,True,259,665,360,817,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17933,09:57.419,,,,,,1,False,True,201,599,309,752,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17948,09:57.919,1184.0,1110.0,,,,1,False,True,181,579,291,732,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17963,09:58.418,848.0,1234.0,-336.0,124.0,358.15080622553404,1,False,True,216,562,331,716,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17978,09:58.918,1398.0,974.0,550.0,-260.0,608.3584469702051,1,False,True,191,565,305,721,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
17993,09:59.418,1530.0,562.0,132.0,-412.0,432.62917146211953,1,False,True,165,606,276,761,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18008,09:59.917,1178.0,700.0,-352.0,138.0,378.0846466070792,1,False,True,160,626,276,783,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18023,10:00.417,1478.0,584.0,300.0,-116.0,321.64576788759405,1,False,True,62,632,198,797,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18038,10:00.917,1262.0,926.0,-216.0,342.0,404.49969097639615,1,False,True,36,638,183,803,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18053,10:01.416,,,,,,1,False,True,27,641,182,808,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18068,10:01.916,1050.0,668.0,,,,1,False,True,19,646,180,813,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18083,10:02.416,,,,,,1,False,True,27,652,189,818,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18098,10:02.916,,,,,,1,False,True,17,672,177,840,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18113,10:03.415,,,,,,1,False,True,29,680,183,851,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18128,10:03.915,1474.0,654.0,,,,1,False,True,38,697,190,864,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18143,10:04.415,1458.0,670.0,-16.0,16.0,22.627416997969522,1,False,True,15,707,166,878,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18158,10:04.914,,,,,,1,False,True,-12,738,130,907,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18173,10:05.414,1420.0,714.0,,,,1,False,True,-14,764,121,931,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18188,10:05.914,1394.0,782.0,-26.0,68.0,72.80109889280519,1,False,True,-41,830,94,1000,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18203,10:06.414,1394.0,1022.0,0.0,240.0,240.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18218,10:06.913,1264.0,678.0,-130.0,-344.0,367.74447650508637,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18233,10:07.413,1234.0,482.0,-30.0,-196.0,198.28262657126567,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18248,10:07.913,182.0,58.0,-1052.0,-424.0,1134.2310170331261,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18263,10:08.412,1318.0,874.0,1136.0,816.0,1398.6965360649178,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18278,10:08.912,1406.0,920.0,88.0,46.0,99.29753269845128,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18293,10:09.412,1406.0,1000.0,0.0,80.0,80.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18308,10:09.912,1254.0,986.0,-152.0,-14.0,152.64337522473747,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18323,10:10.411,1216.0,1060.0,-38.0,74.0,83.18653737234168,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18338,10:10.911,1222.0,654.0,6.0,-406.0,406.0443325549564,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18353,10:11.411,,,,,,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18368,10:11.910,,,,,,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18383,10:12.410,1424.0,618.0,,,,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18398,10:12.910,1246.0,1088.0,-178.0,470.0,502.57735722971046,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18413,10:13.410,1254.0,980.0,8.0,-108.0,108.29589096544707,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18428,10:13.909,1190.0,1048.0,-64.0,68.0,93.38094023943,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18443,10:14.409,1252.0,976.0,62.0,-72.0,95.01578816175763,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18458,10:14.909,966.0,968.0,-286.0,-8.0,286.1118662341707,1,False,True,-10,959,155,1148,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18473,10:15.408,,,,,,2,False,True,835,819,944,968,False,False,,,,,False,False,,,,,False,False,,,,,False,True,-106,481,147,829,False
18488,10:15.908,,,,,,2,False,True,920,876,1031,1027,False,False,,,,,False,False,,,,,False,False,,,,,False,True,-84,524,200,882,False
18503,10:16.408,,,,,,2,False,True,1003,585,1110,740,False,False,,,,,False,False,,,,,False,False,,,,,False,True,22,320,307,654,False
18518,10:16.907,952.0,748.0,,,,2,True,True,896,658,1002,806,True,False,,,,,False,False,,,,,False,False,,,,,False,True,38,379,252,699,False
18533,10:17.407,182.0,68.0,-770.0,-680.0,1027.2779565434078,2,False,True,845,732,953,878,False,False,,,,,False,False,,,,,False,False,,,,,False,True,43,484,223,780,False
18548,10:17.907,182.0,68.0,0.0,0.0,0.0,1,False,True,591,634,710,788,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18563,10:18.407,182.0,68.0,0.0,0.0,0.0,1,False,True,245,673,385,836,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18578,10:18.906,182.0,68.0,0.0,0.0,0.0,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18593,10:19.406,1568.0,740.0,1386.0,672.0,1540.3181489549488,0,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False,False,,,,,False
18608,10:19.906,1602.0,714.0,34.0,-26.0,42.80186911806539,1,False,False,,,,,False,True,1948,695,2153,982,False,False,,,,,False,False,,,,,False,False,,,,,False
18623,10:20.405,334.0,650.0,-1268.0,-64.0,1269.614114603331,1,False,False,,,,,False,True,1666,669,1840,922,False,False,,,,,False,False,,,,,False,False,,,,,False
18638,10:20.905,,,,,,1,False,False,,,,,False,True,1542,675,1710,916,False,False,,,,,False,False,,,,,False,False,,,,,False
18653,10:21.405,,,,,,1,False,False,,,,,False,True,1512,696,1677,940,False,False,,,,,False,False,,,,,False,False,,,,,False
18668,10:21.905,,,,,,1,False,False,,,,,False,True,1524,688,1688,934,False,False,,,,,False,False,,,,,False,False,,,,,False
18683,10:22.404,,,,,,1,False,False,,,,,False,True,1503,680,1666,929,False,False,,,,,False,False,,,,,False,False,,,,,False
18698,10:22.904,,,,,,1,False,False,,,,,False,True,1521,701,1682,949,False,False,,,,,False,False,,,,,False,False,,,,,False
18713,10:23.404,,,,,,1,False,False,,,,,False,True,1528,703,1694,958,False,False,,,,,False,False,,,,,False,False,,,,,False
18728,10:23.903,,,,,,1,False,False,,,,,False,True,1529,697,1696,941,False,False,,,,,False,False,,,,,False,False,,,,,False
18743,10:24.403,,,,,,1,False,False,,,,,False,True,1552,578,1754,837,False,False,,,,,False,False,,,,,False,False,,,,,False
18758,10:24.903,,,,,,1,False,False,,,,,False,True,1560,575,1785,846,False,False,,,,,False,False,,,,,False,False,,,,,False
18773,10:25.403,1642.0,734.0,,,,1,True,False,,,,,False,True,1548,613,1772,879,True,False,,,,,False,False,,,,,False,False,,,,,False
18788,10:25.902,,,,,,1,False,False,,,,,False,True,1498,643,1713,904,False,False,,,,,False,False,,,,,False,False,,,,,False
18803,10:26.402,,,,,,1,False,False,,,,,False,True,1470,636,1683,898,False,False,,,,,False,False,,,,,False,False,,,,,False
18818,10:26.902,,,,,,1,False,False,,,,,False,True,1461,648,1680,908,False,False,,,,,False,False,,,,,False,False,,,,,False
18833,10:27.401,,,,,,1,False,False,,,,,False,True,1465,637,1655,887,False,False,,,,,False,False,,,,,False,False,,,,,False
18848,10:27.901,,,,,,1,False,False,,,,,False,True,1468,603,1636,865,False,False,,,,,False,False,,,,,False,False,,,,,False
18863,10:28.401,,,,,,1,False,False,,,,,False,True,1470,605,1639,867,False,False,,,,,False,False,,,,,False,False,,,,,False
