frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
8674,04:27.000,04:27.030,1,535.0,717.0,693.0,917.0,,,,
8689,04:27.500,04:27.522,1,540.0,726.0,695.0,926.0,,,,
8705,04:28.000,04:28.030,1,523.0,717.0,679.0,920.0,,,,
8720,04:28.500,04:28.530,1,511.0,709.0,672.0,917.0,,,,
8735,04:29.000,04:29.022,1,498.0,707.0,659.0,909.0,,,,
8751,04:29.500,04:29.530,1,503.0,712.0,667.0,910.0,,,,
8766,04:30.000,04:30.030,1,496.0,712.0,656.0,912.0,,,,
8781,04:30.500,04:30.530,1,494.0,701.0,659.0,903.0,,,,
8796,04:31.000,04:31.032,1,496.0,700.0,662.0,901.0,,,,
8811,04:31.500,04:31.532,1,493.0,699.0,659.0,903.0,,,,
8826,04:32.000,04:32.032,1,497.0,696.0,663.0,899.0,,,,
8841,04:32.500,04:32.523,1,498.0,691.0,662.0,896.0,,,,
8856,04:33.000,04:33.023,1,496.0,695.0,661.0,896.0,,,,
8871,04:33.500,04:33.523,1,492.0,697.0,659.0,900.0,,,,
8886,04:34.000,04:34.023,1,489.0,693.0,652.0,896.0,,,,
8901,04:34.500,04:34.523,1,492.0,694.0,656.0,894.0,,,,
8916,04:35.000,04:35.023,1,493.0,699.0,659.0,899.0,,,,
8931,04:35.500,04:35.525,1,495.0,697.0,660.0,896.0,,,,
8946,04:36.000,04:36.025,1,560.0,786.0,715.0,982.0,,,,
8961,04:36.500,04:36.525,1,622.0,722.0,778.0,919.0,,,,
8976,04:37.000,04:37.025,1,556.0,716.0,717.0,916.0,,,,
8991,04:37.500,04:37.525,1,173.0,646.0,369.0,869.0,,,,
9006,04:38.000,04:38.025,1,138.0,639.0,339.0,859.0,,,,
9021,04:38.500,04:38.525,1,166.0,636.0,367.0,858.0,,,,
9036,04:39.000,04:39.025,1,373.0,663.0,547.0,874.0,,,,
9051,04:39.500,04:39.527,1,360.0,666.0,532.0,875.0,,,,
9066,04:40.000,04:40.027,1,352.0,666.0,520.0,873.0,,,,
9081,04:40.500,04:40.527,1,333.0,662.0,501.0,874.0,,,,
9096,04:41.000,04:41.027,1,336.0,656.0,507.0,864.0,,,,
9111,04:41.500,04:41.527,1,312.0,675.0,489.0,892.0,,,,
9126,04:42.000,04:42.027,1,296.0,704.0,476.0,914.0,,,,
9141,04:42.500,04:42.527,1,291.0,693.0,472.0,910.0,,,,
9156,04:43.000,04:43.027,1,293.0,697.0,473.0,911.0,,,,
9171,04:43.500,04:43.527,1,278.0,702.0,459.0,918.0,,,,
9186,04:44.000,04:44.028,1,380.0,679.0,552.0,889.0,,,,
