frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
12682,11:28.333,1,575.0,697.0,699.0,856.0,,,,
12683,13:53.933,1,577.0,700.0,700.0,858.0,,,,
12684,13:53.967,1,578.0,704.0,701.0,860.0,,,,
12685,13:54.000,1,579.0,707.0,702.0,862.0,,,,
12686,13:54.033,1,581.0,707.0,704.0,864.0,,,,
12687,13:54.067,1,581.0,708.0,705.0,866.0,,,,
12688,13:54.100,1,583.0,707.0,707.0,866.0,,,,
12689,13:54.133,1,588.0,703.0,710.0,861.0,,,,
12690,13:54.167,1,597.0,699.0,718.0,857.0,,,,
12691,13:54.200,1,607.0,694.0,730.0,851.0,,,,
12692,13:54.233,1,622.0,683.0,742.0,840.0,,,,
12693,13:54.267,1,636.0,669.0,756.0,826.0,,,,
12694,13:54.300,1,649.0,643.0,768.0,801.0,,,,
12695,13:54.333,1,664.0,620.0,784.0,774.0,,,,
12696,13:54.367,1,677.0,585.0,795.0,743.0,,,,
12697,13:54.400,1,690.0,545.0,808.0,702.0,,,,
12698,13:54.433,1,703.0,491.0,823.0,653.0,,,,
12699,13:54.467,1,720.0,441.0,838.0,608.0,,,,
12700,13:54.500,1,734.0,395.0,853.0,566.0,,,,
12701,13:54.533,1,748.0,366.0,867.0,534.0,,,,
12702,13:54.567,1,763.0,345.0,883.0,516.0,,,,
12703,13:54.600,1,776.0,337.0,896.0,508.0,,,,
12704,13:54.633,1,788.0,337.0,908.0,505.0,,,,
12705,13:54.667,1,798.0,341.0,916.0,510.0,,,,
12706,13:54.700,1,807.0,349.0,926.0,519.0,,,,
12707,13:54.733,1,816.0,357.0,934.0,520.0,,,,
12708,13:54.767,1,822.0,361.0,940.0,525.0,,,,
12709,13:54.800,1,829.0,365.0,947.0,531.0,,,,
12710,13:54.833,1,836.0,375.0,955.0,542.0,,,,
12711,13:54.867,1,846.0,397.0,964.0,557.0,,,,
12712,13:54.900,1,854.0,415.0,970.0,577.0,,,,
12713,13:54.933,1,864.0,441.0,979.0,601.0,,,,
12714,13:54.967,1,876.0,473.0,991.0,627.0,,,,
12715,13:55.000,1,887.0,499.0,999.0,651.0,,,,
12716,13:55.033,1,897.0,518.0,1009.0,671.0,,,,
12717,13:55.067,1,909.0,534.0,1021.0,689.0,,,,
12718,13:55.100,1,920.0,549.0,1031.0,699.0,,,,
12719,13:55.133,1,934.0,561.0,1041.0,712.0,,,,
12720,13:55.167,1,944.0,568.0,1055.0,716.0,,,,
12721,13:55.200,1,958.0,569.0,1066.0,717.0,,,,
12722,13:55.233,1,970.0,566.0,1080.0,717.0,,,,
12723,13:55.267,1,981.0,559.0,1091.0,712.0,,,,
12724,13:55.300,1,995.0,552.0,1102.0,702.0,,,,
12725,13:55.333,1,1007.0,534.0,1117.0,689.0,,,,
12726,13:55.367,1,1024.0,514.0,1130.0,670.0,,,,
12727,13:55.400,1,1039.0,484.0,1147.0,642.0,,,,
12728,13:55.433,1,1057.0,446.0,1169.0,611.0,,,,
12729,13:55.467,1,1080.0,413.0,1190.0,578.0,,,,
12730,13:55.500,1,1099.0,371.0,1212.0,535.0,,,,
12731,13:55.533,1,1121.0,336.0,1235.0,504.0,,,,
12732,13:55.567,1,1142.0,302.0,1254.0,472.0,,,,
12733,13:55.600,1,1159.0,273.0,1273.0,437.0,,,,
12734,13:55.633,1,1174.0,260.0,1290.0,426.0,,,,
12735,13:55.667,1,1182.0,258.0,1298.0,423.0,,,,
12736,13:55.700,1,1187.0,256.0,1303.0,426.0,,,,
12737,13:55.733,1,1189.0,259.0,1305.0,427.0,,,,
12738,13:55.767,1,1190.0,262.0,1306.0,431.0,,,,
12739,13:55.800,1,1188.0,271.0,1304.0,439.0,,,,
12740,13:55.833,1,1186.0,293.0,1302.0,454.0,,,,
12741,13:55.867,1,1185.0,312.0,1299.0,477.0,,,,
12742,13:55.900,1,1184.0,337.0,1299.0,499.0,,,,
12743,13:55.933,1,1183.0,363.0,1296.0,525.0,,,,
12744,13:55.967,1,1183.0,395.0,1295.0,553.0,,,,
12745,13:56.000,1,1184.0,428.0,1295.0,580.0,,,,
12746,13:56.033,2,1185.0,453.0,1294.0,606.0,-98.0,401.0,128.0,712.0
12747,13:56.067,2,1185.0,481.0,1295.0,629.0,-97.0,424.0,130.0,734.0
12748,13:56.100,2,1184.0,501.0,1294.0,653.0,-98.0,435.0,136.0,750.0
12749,13:56.133,2,1182.0,511.0,1291.0,665.0,-98.0,442.0,136.0,762.0
12750,13:56.167,2,1181.0,518.0,1289.0,670.0,-100.0,447.0,137.0,767.0
12751,13:56.200,2,1181.0,522.0,1288.0,673.0,-98.0,453.0,140.0,770.0
12752,13:56.233,2,1182.0,522.0,1290.0,674.0,-98.0,457.0,143.0,773.0
12753,13:56.267,2,1184.0,524.0,1291.0,668.0,-97.0,453.0,146.0,771.0
12754,13:56.300,2,1187.0,520.0,1294.0,667.0,-95.0,447.0,149.0,766.0
12755,13:56.333,2,1191.0,512.0,1298.0,661.0,-92.0,439.0,154.0,759.0
12756,13:56.367,2,1196.0,504.0,1303.0,653.0,-87.0,430.0,161.0,748.0
12757,13:56.400,2,1204.0,492.0,1311.0,640.0,-79.0,420.0,170.0,737.0
12758,13:56.433,2,1211.0,477.0,1320.0,625.0,-70.0,413.0,179.0,719.0
12759,13:56.468,2,1219.0,453.0,1327.0,607.0,-64.0,391.0,187.0,706.0
12760,13:56.502,2,1226.0,432.0,1335.0,585.0,-60.0,373.0,196.0,689.0
12761,13:56.535,2,1235.0,412.0,1344.0,563.0,-59.0,356.0,207.0,672.0
12762,13:56.568,2,1241.0,384.0,1353.0,540.0,-45.0,332.0,210.0,653.0
12763,13:56.602,2,1248.0,364.0,1358.0,517.0,-41.0,316.0,214.0,634.0
12764,13:56.635,2,1251.0,341.0,1364.0,498.0,-43.0,299.0,219.0,624.0
12765,13:56.668,2,1254.0,326.0,1366.0,484.0,-43.0,295.0,218.0,618.0
12766,13:56.702,2,1250.0,314.0,1364.0,474.0,-52.0,293.0,213.0,617.0
12767,13:56.735,2,1244.0,309.0,1357.0,466.0,-65.0,296.0,204.0,615.0
12768,13:56.768,2,1234.0,301.0,1347.0,459.0,-76.0,295.0,183.0,614.0
12769,13:56.802,2,1221.0,295.0,1333.0,454.0,-91.0,290.0,160.0,612.0
12770,13:56.835,2,1207.0,294.0,1322.0,450.0,-94.0,291.0,142.0,610.0
12771,13:56.868,1,1193.0,290.0,1306.0,447.0,,,,
12772,13:56.902,1,1183.0,288.0,1296.0,444.0,,,,
12773,13:56.935,1,1174.0,289.0,1288.0,444.0,,,,
12774,13:56.968,1,1165.0,289.0,1278.0,445.0,,,,
12775,13:57.002,1,1159.0,293.0,1272.0,450.0,,,,
12776,13:57.035,1,1153.0,298.0,1265.0,455.0,,,,
12777,13:57.068,1,1149.0,305.0,1263.0,462.0,,,,
12778,13:57.102,1,1145.0,315.0,1258.0,470.0,,,,
12779,13:57.135,1,1141.0,320.0,1253.0,476.0,,,,
12780,13:57.168,1,1138.0,324.0,1250.0,481.0,,,,
12781,13:57.202,1,1138.0,325.0,1248.0,484.0,,,,
12782,13:57.235,1,1139.0,328.0,1249.0,487.0,,,,
12783,13:57.268,1,1140.0,336.0,1250.0,491.0,,,,
12784,13:57.302,1,1143.0,341.0,1253.0,496.0,,,,
