frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
5219,02:49.992,1,1045.0,721.0,1299.0,1010.0
5234,02:50.481,1,1036.0,692.0,1292.0,982.0
5249,02:50.969,1,1061.0,659.0,1312.0,948.0
5264,02:51.458,1,1139.0,674.0,1373.0,980.0
5279,02:51.946,1,1121.0,678.0,1359.0,980.0
5294,02:52.435,1,1108.0,707.0,1343.0,1000.0
5309,02:52.924,1,1100.0,704.0,1333.0,1000.0
5324,02:53.412,1,1084.0,711.0,1319.0,1006.0
5339,02:53.901,1,1095.0,713.0,1326.0,1008.0
5354,02:54.389,1,1077.0,707.0,1299.0,991.0
5369,02:54.878,1,1118.0,716.0,1328.0,998.0
5384,02:55.366,1,1148.0,740.0,1366.0,1020.0
5399,02:55.855,1,1127.0,738.0,1340.0,1035.0
5414,02:56.344,1,1106.0,719.0,1314.0,1017.0
5429,02:56.832,1,1100.0,698.0,1312.0,993.0
5444,02:57.321,1,1085.0,686.0,1297.0,985.0
5459,02:57.809,1,1098.0,688.0,1313.0,988.0
5474,02:58.298,1,1092.0,682.0,1305.0,985.0
5489,02:58.786,1,1086.0,688.0,1298.0,988.0
5504,02:59.275,1,1065.0,710.0,1281.0,1009.0
5519,02:59.764,1,1110.0,706.0,1324.0,1007.0
5534,03:00.252,1,1129.0,684.0,1345.0,985.0
5549,03:00.741,1,1123.0,687.0,1337.0,988.0
5564,03:01.229,1,1117.0,716.0,1330.0,1016.0
5579,03:01.718,1,1108.0,662.0,1327.0,948.0
5594,03:02.207,1,1099.0,518.0,1320.0,805.0
5609,03:02.695,1,1066.0,664.0,1284.0,949.0
5624,03:03.184,1,1072.0,684.0,1289.0,971.0
5639,03:03.672,1,1095.0,679.0,1313.0,967.0
5654,03:04.161,1,1086.0,693.0,1300.0,985.0
5669,03:04.649,1,1105.0,689.0,1319.0,986.0
5684,03:05.138,1,1150.0,703.0,1369.0,1001.0
5699,03:05.627,1,1134.0,680.0,1351.0,981.0
5714,03:06.115,1,1116.0,661.0,1334.0,978.0
5729,03:06.604,1,1113.0,643.0,1332.0,942.0
5744,03:07.092,1,1104.0,663.0,1323.0,971.0
5759,03:07.581,1,1085.0,641.0,1309.0,946.0
5774,03:08.069,1,1094.0,643.0,1320.0,941.0
5789,03:08.558,1,1095.0,668.0,1315.0,972.0
5804,03:09.047,1,1100.0,661.0,1321.0,967.0
5819,03:09.535,1,1099.0,669.0,1320.0,972.0
5834,03:10.024,1,1096.0,659.0,1318.0,958.0
5849,03:10.512,1,1119.0,654.0,1336.0,954.0
5864,03:11.001,1,1105.0,633.0,1328.0,936.0
5879,03:11.489,1,1122.0,625.0,1342.0,925.0
