video_name,frame,time,tl_x,tl_y,br_x,br_y
063_POV.mp4,55667,30:15.000,1342.0,1090.0,1394.0,1164.0
063_POV.mp4,55697,30:16.000,1310.0,796.0,1359.0,860.0
063_POV.mp4,55727,30:17.000,1482.0,640.0,1529.0,710.0
064_POV.mp4,20735,11:24.000,2154.0,1032.0,2202.0,1093.0
064_POV.mp4,20856,11:28.000,2028.0,1047.0,2074.0,1109.0
064_POV.mp4,20886,11:29.000,1768.0,1025.0,1810.0,1084.0
064_POV.mp4,20901,11:29.500,1714.0,997.0,1754.0,1050.0
064_POV.mp4,20916,11:30.000,1734.0,1032.0,1778.0,1091.0
064_POV.mp4,20961,11:31.500,1669.0,1030.0,1708.0,1081.0
064_POV.mp4,21051,11:34.500,1559.0,971.0,1622.0,1070.0
064_POV.mp4,21066,11:35.000,1558.0,950.0,1629.0,1061.0
064_POV.mp4,21081,11:35.500,1565.0,942.0,1638.0,1054.0
064_POV.mp4,21096,11:36.000,1561.0,947.0,1633.0,1057.0
064_POV.mp4,21111,11:36.500,1563.0,949.0,1634.0,1058.0
064_POV.mp4,21126,11:37.000,1574.0,951.0,1647.0,1064.0
064_POV.mp4,21141,11:37.500,1571.0,955.0,1642.0,1068.0
064_POV.mp4,21156,11:38.000,1550.0,932.0,1620.0,1044.0
064_POV.mp4,21171,11:38.500,1564.0,948.0,1635.0,1058.0
064_POV.mp4,21186,11:39.000,1573.0,915.0,1646.0,1026.0
064_POV.mp4,21201,11:39.500,1571.0,949.0,1644.0,1060.0
064_POV.mp4,21216,11:40.000,1583.0,950.0,1653.0,1060.0
064_POV.mp4,21231,11:40.500,1585.0,948.0,1657.0,1058.0
064_POV.mp4,21246,11:41.000,1572.0,943.0,1642.0,1054.0
064_POV.mp4,21261,11:41.500,1575.0,948.0,1649.0,1061.0
064_POV.mp4,21276,11:42.000,1576.0,960.0,1648.0,1071.0
064_POV.mp4,21322,11:43.500,1285.0,959.0,1353.0,1068.0
064_POV.mp4,21337,11:44.000,1364.0,971.0,1430.0,1076.0
064_POV.mp4,21352,11:44.500,1550.0,947.0,1620.0,1059.0
064_POV.mp4,21367,11:45.000,1578.0,918.0,1651.0,1029.0
064_POV.mp4,21382,11:45.500,1571.0,896.0,1642.0,1006.0
064_POV.mp4,21397,11:46.000,1576.0,896.0,1648.0,1005.0
064_POV.mp4,21412,11:46.500,1595.0,899.0,1664.0,1006.0
064_POV.mp4,21427,11:47.000,1577.0,891.0,1647.0,997.0
064_POV.mp4,21442,11:47.500,1202.0,763.0,1268.0,866.0
064_POV.mp4,21458,11:48.000,1164.0,746.0,1231.0,847.0
064_POV.mp4,21473,11:48.500,1107.0,715.0,1173.0,819.0
064_POV.mp4,21488,11:49.000,1371.0,872.0,1440.0,977.0
064_POV.mp4,21503,11:49.500,1597.0,828.0,1667.0,936.0
064_POV.mp4,21518,11:50.000,1713.0,842.0,1784.0,951.0
064_POV.mp4,22688,12:29.000,1573.0,952.0,1616.0,1012.0
064_POV.mp4,22718,12:30.000,1492.0,853.0,1535.0,912.0
064_POV.mp4,22793,12:32.500,1752.0,1002.0,1797.0,1062.0
064_POV.mp4,22808,12:33.000,1755.0,991.0,1800.0,1053.0
064_POV.mp4,22823,12:33.500,1751.0,990.0,1799.0,1053.0
064_POV.mp4,23018,12:40.000,1539.0,968.0,1581.0,1026.0
064_POV.mp4,23183,12:45.500,1868.0,973.0,1917.0,1038.0
064_POV.mp4,23198,12:46.000,1893.0,968.0,1940.0,1030.0
064_POV.mp4,23213,12:46.500,1890.0,973.0,1937.0,1036.0
064_POV.mp4,23333,12:50.500,1821.0,970.0,1866.0,1027.0
064_POV.mp4,23438,12:54.000,1838.0,839.0,1884.0,899.0
064_POV.mp4,23453,12:54.500,1958.0,854.0,2009.0,914.0
064_POV.mp4,23543,12:57.500,1924.0,999.0,1970.0,1059.0
064_POV.mp4,23558,12:58.000,1805.0,817.0,1849.0,874.0
064_POV.mp4,23633,13:00.500,1902.0,997.0,1949.0,1058.0
064_POV.mp4,23648,13:01.000,1866.0,987.0,1914.0,1050.0
064_POV.mp4,23933,13:10.500,1973.0,982.0,2023.0,1047.0
064_POV.mp4,23948,13:11.000,2007.0,967.0,2057.0,1032.0
064_POV.mp4,24023,13:13.500,1743.0,942.0,1792.0,1009.0
064_POV.mp4,24068,13:15.000,1477.0,825.0,1522.0,886.0
064_POV.mp4,25644,14:07.500,1667.0,1034.0,1712.0,1093.0
064_POV.mp4,25659,14:08.000,1658.0,1029.0,1702.0,1087.0
064_POV.mp4,25689,14:09.000,1583.0,998.0,1627.0,1056.0
064_POV.mp4,25704,14:09.500,1581.0,1003.0,1624.0,1064.0
064_POV.mp4,25719,14:10.000,1576.0,993.0,1620.0,1053.0
064_POV.mp4,25734,14:10.500,1561.0,981.0,1604.0,1043.0
064_POV.mp4,25749,14:11.000,1718.0,993.0,1763.0,1055.0
064_POV.mp4,25794,14:12.500,1547.0,944.0,1590.0,1004.0
064_POV.mp4,25929,14:17.000,1903.0,983.0,1948.0,1044.0
064_POV.mp4,25959,14:18.000,1748.0,922.0,1793.0,981.0
064_POV.mp4,25974,14:18.500,1624.0,965.0,1667.0,1024.0
064_POV.mp4,25989,14:19.000,1636.0,999.0,1679.0,1057.0
064_POV.mp4,26004,14:19.500,1671.0,1019.0,1715.0,1078.0
064_POV.mp4,26019,14:20.000,1508.0,1109.0,1556.0,1171.0
064_POV.mp4,26049,14:21.000,1534.0,967.0,1575.0,1026.0
064_POV.mp4,26064,14:21.500,1735.0,999.0,1779.0,1058.0
064_POV.mp4,26079,14:22.000,1776.0,940.0,1821.0,1000.0
064_POV.mp4,26094,14:22.500,1784.0,956.0,1828.0,1018.0
064_POV.mp4,26109,14:23.000,1776.0,961.0,1820.0,1022.0
064_POV.mp4,26124,14:23.500,1757.0,980.0,1802.0,1040.0
064_POV.mp4,26139,14:24.000,1593.0,1027.0,1635.0,1085.0
064_POV.mp4,26154,14:24.500,1524.0,1060.0,1567.0,1119.0
064_POV.mp4,26184,14:25.500,1510.0,997.0,1553.0,1058.0
064_POV.mp4,26364,14:31.500,1842.0,1017.0,1889.0,1080.0
064_POV.mp4,26394,14:32.500,1781.0,1023.0,1827.0,1085.0
064_POV.mp4,26409,14:33.000,1780.0,1021.0,1827.0,1083.0
064_POV.mp4,26574,14:38.500,1731.0,956.0,1775.0,1016.0
064_POV.mp4,26589,14:39.000,1762.0,999.0,1806.0,1058.0
064_POV.mp4,26679,14:42.000,1531.0,970.0,1572.0,1029.0
064_POV.mp4,26709,14:43.000,1510.0,946.0,1553.0,1005.0
064_POV.mp4,26754,14:44.500,1740.0,989.0,1785.0,1052.0
064_POV.mp4,26769,14:45.000,1879.0,1075.0,1929.0,1138.0
064_POV.mp4,26784,14:45.500,1863.0,1077.0,1912.0,1143.0
064_POV.mp4,27039,14:54.000,1475.0,968.0,1515.0,1026.0
064_POV.mp4,27069,14:55.000,1162.0,919.0,1202.0,978.0
064_POV.mp4,27084,14:55.500,1185.0,898.0,1226.0,955.0
064_POV.mp4,27159,14:58.000,1930.0,968.0,1978.0,1029.0
064_POV.mp4,27174,14:58.500,1993.0,987.0,2043.0,1050.0
064_POV.mp4,27414,15:06.500,1785.0,1084.0,1825.0,1141.0
064_POV.mp4,27474,15:08.500,2155.0,1078.0,2202.0,1143.0
064_POV.mp4,27489,15:09.000,2077.0,1044.0,2123.0,1106.0
065_POV.mp4,25157,13:58.500,1498.0,991.0,1537.0,1046.0
065_POV.mp4,25172,13:59.000,1429.0,993.0,1471.0,1046.0
065_POV.mp4,25187,13:59.500,1455.0,981.0,1494.0,1034.0
065_POV.mp4,25247,14:01.500,1378.0,948.0,1417.0,998.0
065_POV.mp4,25262,14:02.000,1393.0,962.0,1431.0,1015.0
065_POV.mp4,25277,14:02.500,1395.0,965.0,1434.0,1017.0
065_POV.mp4,25292,14:03.000,1431.0,978.0,1471.0,1030.0
065_POV.mp4,25307,14:03.500,1431.0,1012.0,1472.0,1067.0
065_POV.mp4,25322,14:04.000,1436.0,1013.0,1475.0,1066.0
065_POV.mp4,25337,14:04.500,1538.0,1034.0,1579.0,1088.0
065_POV.mp4,25367,14:05.500,2079.0,1051.0,2129.0,1115.0
065_POV.mp4,25697,14:16.500,1255.0,897.0,1291.0,947.0
065_POV.mp4,25772,14:19.000,1567.0,1007.0,1608.0,1061.0
065_POV.mp4,25787,14:19.500,1559.0,1002.0,1598.0,1053.0
065_POV.mp4,25802,14:20.000,1519.0,1001.0,1561.0,1054.0
065_POV.mp4,25847,14:21.500,1383.0,1021.0,1421.0,1078.0
065_POV.mp4,25862,14:22.000,1459.0,1035.0,1500.0,1091.0
065_POV.mp4,25877,14:22.500,1672.0,1062.0,1714.0,1116.0
065_POV.mp4,25892,14:23.000,1711.0,1057.0,1754.0,1115.0
065_POV.mp4,25907,14:23.500,1666.0,1042.0,1708.0,1099.0
065_POV.mp4,26102,14:30.000,1314.0,903.0,1351.0,953.0
065_POV.mp4,26132,14:31.000,1257.0,941.0,1296.0,993.0
065_POV.mp4,26192,14:33.000,1403.0,1003.0,1442.0,1056.0
065_POV.mp4,26207,14:33.500,1449.0,1023.0,1489.0,1077.0
065_POV.mp4,26222,14:34.000,1544.0,1035.0,1585.0,1090.0
065_POV.mp4,26237,14:34.500,1590.0,1023.0,1631.0,1080.0
065_POV.mp4,31260,17:21.500,1535.0,945.0,1573.0,995.0
065_POV.mp4,31275,17:22.000,1473.0,991.0,1514.0,1045.0
065_POV.mp4,31290,17:22.500,1467.0,1098.0,1509.0,1154.0
065_POV.mp4,31305,17:23.000,1432.0,1092.0,1473.0,1147.0
065_POV.mp4,31320,17:23.500,1295.0,1038.0,1337.0,1094.0
065_POV.mp4,31380,17:25.500,1196.0,909.0,1263.0,1000.0
065_POV.mp4,33904,18:49.500,1004.0,885.0,1044.0,939.0
065_POV.mp4,33919,18:50.000,999.0,872.0,1039.0,928.0
065_POV.mp4,34339,19:04.000,1279.0,745.0,1357.0,852.0
065_POV.mp4,34354,19:04.500,1166.0,722.0,1243.0,828.0
065_POV.mp4,34534,19:10.500,1629.0,971.0,1673.0,1029.0
065_POV.mp4,34564,19:11.500,1311.0,979.0,1352.0,1032.0
065_POV.mp4,34744,19:17.500,1251.0,1071.0,1293.0,1127.0
065_POV.mp4,35359,19:38.000,1125.0,734.0,1204.0,839.0
065_POV.mp4,36199,20:06.000,1227.0,952.0,1268.0,1006.0
065_POV.mp4,36214,20:06.500,1216.0,879.0,1282.0,966.0
065_POV.mp4,36664,20:21.500,1446.0,991.0,1488.0,1048.0
065_POV.mp4,36694,20:22.500,1593.0,1091.0,1640.0,1153.0
065_POV.mp4,36709,20:23.000,1357.0,901.0,1402.0,959.0
065_POV.mp4,36995,20:32.500,1275.0,891.0,1353.0,997.0
065_POV.mp4,37010,20:33.000,1077.0,859.0,1152.0,964.0
065_POV.mp4,37128,20:37.000,1728.0,973.0,1807.0,1077.0
065_POV.mp4,37143,20:37.500,1732.0,980.0,1809.0,1082.0
065_POV.mp4,37158,20:38.000,1586.0,964.0,1659.0,1059.0
065_POV.mp4,37173,20:38.500,1390.0,870.0,1460.0,964.0
065_POV.mp4,37188,20:39.000,1393.0,797.0,1466.0,893.0
065_POV.mp4,39588,21:59.000,1632.0,1027.0,1707.0,1129.0
065_POV.mp4,39603,21:59.500,1618.0,1046.0,1692.0,1149.0
065_POV.mp4,39618,22:00.000,1624.0,1058.0,1699.0,1164.0
065_POV.mp4,39633,22:00.500,1639.0,1050.0,1715.0,1158.0
065_POV.mp4,39648,22:01.000,1624.0,1064.0,1700.0,1172.0
065_POV.mp4,39663,22:01.500,1609.0,1085.0,1684.0,1190.0
065_POV.mp4,39678,22:02.000,1628.0,1093.0,1704.0,1192.0
065_POV.mp4,39693,22:02.500,1615.0,1085.0,1689.0,1187.0
065_POV.mp4,39708,22:03.000,1649.0,1085.0,1724.0,1184.0
065_POV.mp4,40773,22:38.500,1928.0,1074.0,1973.0,1129.0
065_POV.mp4,40788,22:39.000,1886.0,1074.0,1929.0,1129.0
065_POV.mp4,40803,22:39.500,1657.0,1094.0,1698.0,1147.0
065_POV.mp4,40818,22:40.000,1568.0,1091.0,1606.0,1142.0
065_POV.mp4,40833,22:40.500,1561.0,1086.0,1599.0,1135.0
065_POV.mp4,40863,22:41.500,1489.0,1083.0,1527.0,1135.0
065_POV.mp4,40953,22:44.500,1322.0,1011.0,1358.0,1060.0
065_POV.mp4,40968,22:45.000,1335.0,1013.0,1370.0,1059.0
065_POV.mp4,40983,22:45.500,1220.0,974.0,1255.0,1021.0
065_POV.mp4,40998,22:46.000,1212.0,874.0,1268.0,944.0
065_POV.mp4,41013,22:46.500,1173.0,843.0,1239.0,933.0
065_POV.mp4,41028,22:47.000,1195.0,880.0,1264.0,971.0
065_POV.mp4,41073,22:48.500,1242.0,923.0,1310.0,1014.0
065_POV.mp4,41088,22:49.000,1240.0,925.0,1308.0,1017.0
065_POV.mp4,41103,22:49.500,1231.0,934.0,1298.0,1021.0
065_POV.mp4,41118,22:50.000,1263.0,940.0,1330.0,1032.0
065_POV.mp4,41133,22:50.500,1266.0,949.0,1333.0,1041.0
065_POV.mp4,41148,22:51.000,1221.0,945.0,1287.0,1032.0
065_POV.mp4,41238,22:54.000,1644.0,930.0,1716.0,1024.0
065_POV.mp4,41253,22:54.500,1604.0,915.0,1677.0,1013.0
065_POV.mp4,41268,22:55.000,1602.0,914.0,1675.0,1012.0
065_POV.mp4,41283,22:55.500,1611.0,914.0,1684.0,1014.0
065_POV.mp4,41298,22:56.000,1608.0,914.0,1682.0,1013.0
065_POV.mp4,41313,22:56.500,1607.0,914.0,1681.0,1011.0
065_POV.mp4,41328,22:57.000,1587.0,935.0,1658.0,1032.0
065_POV.mp4,41343,22:57.500,1565.0,954.0,1638.0,1055.0
065_POV.mp4,41358,22:58.000,1560.0,969.0,1632.0,1069.0
065_POV.mp4,41373,22:58.500,1563.0,960.0,1635.0,1058.0
065_POV.mp4,41388,22:59.000,1563.0,956.0,1636.0,1056.0
065_POV.mp4,41403,22:59.500,1569.0,958.0,1641.0,1057.0
065_POV.mp4,41418,23:00.000,1592.0,960.0,1666.0,1060.0
065_POV.mp4,41433,23:00.500,1597.0,958.0,1671.0,1059.0
065_POV.mp4,60485,33:35.500,1358.0,980.0,1401.0,1035.0
065_POV.mp4,60500,33:36.000,1388.0,982.0,1432.0,1037.0
065_POV.mp4,60530,33:37.000,1396.0,979.0,1439.0,1032.0
065_POV.mp4,60547,33:37.500,1489.0,1060.0,1532.0,1115.0
065_POV.mp4,60562,33:38.000,1505.0,1064.0,1549.0,1120.0
065_POV.mp4,60592,33:39.000,1495.0,1036.0,1539.0,1095.0
065_POV.mp4,63984,35:32.000,1351.0,862.0,1394.0,917.0
065_POV.mp4,63999,35:32.500,1332.0,863.0,1374.0,919.0
065_POV.mp4,64014,35:33.000,1293.0,795.0,1362.0,888.0
065_POV.mp4,64374,35:45.000,1414.0,837.0,1461.0,900.0
065_POV.mp4,64389,35:45.500,1323.0,803.0,1368.0,862.0
065_POV.mp4,64404,35:46.000,1300.0,831.0,1345.0,888.0
065_POV.mp4,64419,35:46.500,1281.0,838.0,1324.0,895.0
065_POV.mp4,64434,35:47.000,1281.0,852.0,1323.0,906.0
065_POV.mp4,64464,35:48.000,1305.0,889.0,1347.0,946.0
065_POV.mp4,64479,35:48.500,1301.0,882.0,1343.0,939.0
065_POV.mp4,64494,35:49.000,1302.0,891.0,1344.0,947.0
065_POV.mp4,64509,35:49.500,1294.0,895.0,1335.0,951.0
066_POV.mp4,14745,08:05.500,1973.0,948.0,2019.0,1010.0
066_POV.mp4,14760,08:06.000,1874.0,984.0,1917.0,1041.0
066_POV.mp4,14775,08:06.500,1599.0,1010.0,1640.0,1063.0
066_POV.mp4,14865,08:09.500,1662.0,1084.0,1700.0,1138.0
066_POV.mp4,14925,08:11.500,1313.0,965.0,1350.0,1014.0
066_POV.mp4,14956,08:12.500,1569.0,943.0,1605.0,994.0
066_POV.mp4,14971,08:13.000,2075.0,949.0,2122.0,1010.0
066_POV.mp4,14986,08:13.500,1798.0,958.0,1840.0,1016.0
066_POV.mp4,15060,08:16.000,1325.0,1174.0,1367.0,1229.0
066_POV.mp4,15120,08:18.000,1677.0,1086.0,1716.0,1138.0
066_POV.mp4,15150,08:19.000,1778.0,1080.0,1821.0,1138.0
066_POV.mp4,15165,08:19.500,1585.0,1052.0,1622.0,1100.0
066_POV.mp4,15210,08:21.000,2299.0,990.0,2353.0,1056.0
066_POV.mp4,15240,08:22.000,1561.0,1126.0,1599.0,1180.0
066_POV.mp4,15270,08:23.000,1234.0,981.0,1275.0,1039.0
066_POV.mp4,15285,08:23.500,1267.0,956.0,1312.0,1025.0
066_POV.mp4,15294,08:24.000,1249.0,936.0,1295.0,1008.0
066_POV.mp4,15308,08:24.500,1021.0,1029.0,1066.0,1093.0
066_POV.mp4,15323,08:25.000,1831.0,967.0,1870.0,1023.0
066_POV.mp4,15338,08:25.500,1574.0,938.0,1609.0,986.0
066_POV.mp4,15353,08:26.000,1583.0,974.0,1620.0,1023.0
066_POV.mp4,15383,08:27.000,1491.0,996.0,1529.0,1045.0
066_POV.mp4,15398,08:27.500,1463.0,977.0,1500.0,1027.0
066_POV.mp4,15413,08:28.000,2041.0,937.0,2089.0,996.0
066_POV.mp4,15428,08:28.500,1657.0,1020.0,1694.0,1076.0
066_POV.mp4,15443,08:29.000,1365.0,1017.0,1405.0,1072.0
066_POV.mp4,15458,08:29.500,1377.0,1002.0,1414.0,1053.0
066_POV.mp4,15473,08:30.000,1926.0,1091.0,1971.0,1147.0
066_POV.mp4,15503,08:31.000,788.0,1028.0,830.0,1081.0
066_POV.mp4,15519,08:31.500,818.0,999.0,853.0,1052.0
066_POV.mp4,15549,08:32.500,1265.0,1001.0,1300.0,1051.0
066_POV.mp4,15579,08:33.500,2286.0,1053.0,2337.0,1116.0
066_POV.mp4,15637,08:35.500,1293.0,999.0,1331.0,1053.0
066_POV.mp4,15682,08:37.000,2030.0,933.0,2075.0,991.0
066_POV.mp4,15697,08:37.500,2016.0,900.0,2069.0,971.0
066_POV.mp4,15712,08:38.000,2106.0,815.0,2174.0,903.0
066_POV.mp4,15727,08:38.500,2076.0,823.0,2131.0,896.0
066_POV.mp4,15742,08:39.000,2124.0,827.0,2175.0,893.0
066_POV.mp4,15757,08:39.500,2048.0,939.0,2096.0,1004.0
066_POV.mp4,15772,08:40.000,1843.0,1066.0,1886.0,1125.0
066_POV.mp4,15787,08:40.500,1303.0,1000.0,1337.0,1049.0
066_POV.mp4,15802,08:41.000,1285.0,979.0,1322.0,1036.0
066_POV.mp4,15832,08:42.000,2107.0,1090.0,2153.0,1151.0
066_POV.mp4,15847,08:42.500,1859.0,1069.0,1902.0,1128.0
066_POV.mp4,15997,08:47.500,1478.0,990.0,1516.0,1044.0
066_POV.mp4,16012,08:48.000,1345.0,1007.0,1382.0,1061.0
066_POV.mp4,16042,08:49.000,1319.0,995.0,1355.0,1046.0
066_POV.mp4,16057,08:49.500,1885.0,976.0,1925.0,1031.0
066_POV.mp4,16072,08:50.000,1577.0,1047.0,1612.0,1098.0
066_POV.mp4,16087,08:50.500,1453.0,1042.0,1494.0,1098.0
066_POV.mp4,16118,08:51.500,2206.0,959.0,2256.0,1022.0
066_POV.mp4,16133,08:52.000,2028.0,912.0,2073.0,970.0
066_POV.mp4,16148,08:52.500,2016.0,906.0,2060.0,964.0
066_POV.mp4,16163,08:53.000,2027.0,923.0,2073.0,982.0
066_POV.mp4,16178,08:53.500,2018.0,922.0,2063.0,980.0
066_POV.mp4,16193,08:54.000,2017.0,924.0,2062.0,982.0
066_POV.mp4,16208,08:54.500,2012.0,919.0,2057.0,976.0
066_POV.mp4,16222,08:55.000,2022.0,914.0,2066.0,974.0
066_POV.mp4,16238,08:55.500,2031.0,1013.0,2076.0,1074.0
066_POV.mp4,16252,08:56.000,2036.0,1100.0,2082.0,1162.0
066_POV.mp4,16267,08:56.500,1997.0,912.0,2041.0,970.0
066_POV.mp4,16282,08:57.000,1989.0,891.0,2034.0,950.0
066_POV.mp4,16297,08:57.500,1985.0,897.0,2029.0,955.0
066_POV.mp4,16312,08:58.000,1988.0,902.0,2032.0,961.0
066_POV.mp4,16327,08:58.500,2031.0,996.0,2076.0,1054.0
066_POV.mp4,16342,08:59.000,2039.0,1011.0,2083.0,1073.0
066_POV.mp4,16357,08:59.500,2040.0,999.0,2086.0,1059.0
066_POV.mp4,16402,09:01.000,2027.0,1000.0,2072.0,1059.0
066_POV.mp4,16417,09:01.500,2029.0,1006.0,2075.0,1064.0
066_POV.mp4,16446,09:02.500,1999.0,1046.0,2043.0,1105.0
066_POV.mp4,16461,09:03.000,1755.0,1206.0,1797.0,1268.0
066_POV.mp4,16476,09:03.500,1708.0,1256.0,1751.0,1321.0
066_POV.mp4,16506,09:04.500,2087.0,1038.0,2135.0,1101.0
066_POV.mp4,16521,09:05.000,2051.0,1114.0,2098.0,1177.0
066_POV.mp4,16536,09:05.500,2067.0,1088.0,2114.0,1150.0
066_POV.mp4,16551,09:06.000,2055.0,1046.0,2103.0,1108.0
066_POV.mp4,16566,09:06.500,2046.0,1088.0,2091.0,1150.0
066_POV.mp4,16581,09:07.000,2089.0,993.0,2136.0,1054.0
066_POV.mp4,16596,09:07.500,2032.0,1158.0,2077.0,1223.0
066_POV.mp4,16611,09:08.000,2014.0,1225.0,2062.0,1291.0
066_POV.mp4,16658,09:09.500,2040.0,1315.0,2098.0,1398.0
066_POV.mp4,16674,09:10.000,2020.0,929.0,2066.0,992.0
066_POV.mp4,16690,09:10.500,1965.0,942.0,2009.0,1000.0
066_POV.mp4,16705,09:11.000,2003.0,1142.0,2047.0,1201.0
066_POV.mp4,16781,09:13.500,2283.0,1247.0,2339.0,1314.0
066_POV.mp4,16796,09:14.000,1945.0,1022.0,1985.0,1077.0
066_POV.mp4,16811,09:14.500,1913.0,1084.0,1954.0,1139.0
066_POV.mp4,16825,09:15.000,1940.0,1022.0,1982.0,1076.0
066_POV.mp4,16840,09:15.500,1979.0,973.0,2023.0,1033.0
066_POV.mp4,16855,09:16.000,1957.0,1004.0,2001.0,1063.0
066_POV.mp4,16870,09:16.500,1985.0,1019.0,2029.0,1076.0
066_POV.mp4,16901,09:17.500,2231.0,1115.0,2284.0,1180.0
066_POV.mp4,16916,09:18.000,1975.0,1098.0,2020.0,1163.0
066_POV.mp4,16931,09:18.500,1982.0,1099.0,2027.0,1160.0
066_POV.mp4,16946,09:19.000,1944.0,1098.0,1989.0,1160.0
066_POV.mp4,16961,09:19.500,1969.0,1089.0,2013.0,1148.0
066_POV.mp4,16976,09:20.000,1962.0,1070.0,2006.0,1130.0
066_POV.mp4,16991,09:20.500,1928.0,1053.0,1971.0,1112.0
066_POV.mp4,17006,09:21.000,1919.0,1064.0,1963.0,1124.0
066_POV.mp4,17021,09:21.500,1967.0,1043.0,2011.0,1101.0
066_POV.mp4,17036,09:22.000,1987.0,1044.0,2030.0,1103.0
066_POV.mp4,17051,09:22.500,1969.0,1045.0,2012.0,1103.0
066_POV.mp4,17066,09:23.000,1974.0,1064.0,2019.0,1125.0
066_POV.mp4,17081,09:23.500,1979.0,1056.0,2022.0,1115.0
066_POV.mp4,17096,09:24.000,1993.0,936.0,2037.0,995.0
066_POV.mp4,17112,09:24.500,1973.0,954.0,2016.0,1010.0
066_POV.mp4,17127,09:25.000,2062.0,819.0,2107.0,876.0
066_POV.mp4,17142,09:25.500,2136.0,746.0,2182.0,803.0
066_POV.mp4,17157,09:26.000,1983.0,715.0,2022.0,766.0
066_POV.mp4,17187,09:27.000,1607.0,983.0,1645.0,1034.0
066_POV.mp4,17203,09:27.500,1779.0,1020.0,1819.0,1074.0
066_POV.mp4,17218,09:28.000,2157.0,1015.0,2204.0,1075.0
066_POV.mp4,17248,09:29.000,2087.0,1103.0,2133.0,1162.0
066_POV.mp4,17279,09:30.000,1916.0,1224.0,1959.0,1282.0
066_POV.mp4,17294,09:30.500,1678.0,1086.0,1716.0,1139.0
066_POV.mp4,17324,09:31.500,1924.0,1076.0,1968.0,1139.0
066_POV.mp4,17339,09:32.000,1912.0,1056.0,1954.0,1110.0
066_POV.mp4,17354,09:32.500,1900.0,1053.0,1942.0,1109.0
066_POV.mp4,17369,09:33.000,1905.0,1051.0,1947.0,1106.0
066_POV.mp4,17385,09:33.500,1875.0,1063.0,1917.0,1119.0
066_POV.mp4,17400,09:34.000,1927.0,1099.0,1973.0,1162.0
066_POV.mp4,17415,09:34.500,2082.0,1166.0,2141.0,1244.0
066_POV.mp4,17444,09:35.500,2164.0,1021.0,2230.0,1111.0
066_POV.mp4,17459,09:36.000,2110.0,1117.0,2162.0,1189.0
066_POV.mp4,17474,09:36.500,1984.0,1214.0,2032.0,1280.0
066_POV.mp4,17489,09:37.000,1979.0,1183.0,2023.0,1243.0
066_POV.mp4,17504,09:37.500,1938.0,1080.0,1978.0,1129.0
066_POV.mp4,17534,09:38.500,1941.0,1226.0,1986.0,1284.0
066_POV.mp4,17549,09:39.000,1884.0,1159.0,1927.0,1215.0
066_POV.mp4,17594,09:40.500,1730.0,1133.0,1771.0,1188.0
066_POV.mp4,17609,09:41.000,1996.0,1107.0,2041.0,1166.0
066_POV.mp4,17624,09:41.500,1961.0,1163.0,2006.0,1224.0
066_POV.mp4,17654,09:42.500,1921.0,1111.0,1963.0,1172.0
066_POV.mp4,17669,09:43.000,2044.0,1131.0,2090.0,1189.0
066_POV.mp4,17684,09:43.500,2042.0,1072.0,2087.0,1130.0
066_POV.mp4,17699,09:44.000,1968.0,991.0,2011.0,1046.0
066_POV.mp4,17714,09:44.500,1870.0,1039.0,1911.0,1094.0
066_POV.mp4,17729,09:45.000,983.0,1184.0,1018.0,1236.0
066_POV.mp4,17881,09:50.000,1660.0,1202.0,1698.0,1256.0
066_POV.mp4,17896,09:50.500,2054.0,1110.0,2099.0,1168.0
066_POV.mp4,17911,09:51.000,1980.0,1083.0,2022.0,1140.0
066_POV.mp4,17926,09:51.500,1926.0,1102.0,1970.0,1158.0
066_POV.mp4,17941,09:52.000,1803.0,1114.0,1842.0,1168.0
066_POV.mp4,17956,09:52.500,1861.0,1095.0,1902.0,1152.0
066_POV.mp4,17971,09:53.000,1928.0,1113.0,1971.0,1168.0
066_POV.mp4,17986,09:53.500,1811.0,1087.0,1850.0,1139.0
066_POV.mp4,18015,09:54.500,2272.0,1213.0,2324.0,1277.0
066_POV.mp4,18030,09:55.000,1628.0,1176.0,1664.0,1227.0
066_POV.mp4,18045,09:55.500,2063.0,1075.0,2106.0,1132.0
066_POV.mp4,18060,09:56.000,2020.0,872.0,2062.0,928.0
066_POV.mp4,18075,09:56.500,2007.0,900.0,2050.0,956.0
066_POV.mp4,18090,09:57.000,2032.0,975.0,2075.0,1031.0
066_POV.mp4,18120,09:58.000,2030.0,1037.0,2075.0,1093.0
066_POV.mp4,18135,09:58.500,2011.0,1002.0,2054.0,1057.0
066_POV.mp4,18150,09:59.000,1993.0,988.0,2036.0,1044.0
066_POV.mp4,18165,09:59.500,2003.0,941.0,2046.0,996.0
066_POV.mp4,18180,10:00.000,1989.0,949.0,2031.0,1003.0
066_POV.mp4,18195,10:00.500,2000.0,976.0,2044.0,1031.0
066_POV.mp4,18210,10:01.000,2012.0,927.0,2054.0,982.0
066_POV.mp4,18226,10:01.500,2020.0,886.0,2064.0,943.0
066_POV.mp4,18241,10:02.000,1951.0,883.0,1995.0,938.0
066_POV.mp4,18256,10:02.500,1972.0,1002.0,2016.0,1057.0
066_POV.mp4,18271,10:03.000,2014.0,1135.0,2058.0,1192.0
066_POV.mp4,18302,10:04.000,2002.0,1095.0,2047.0,1154.0
