frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
17639,09:23.000,09:23.017,1,1436.0,792.0,1535.0,920.0,,,,
17654,09:23.500,09:23.517,1,1423.0,789.0,1522.0,912.0,,,,
17669,09:24.000,09:24.017,1,1409.0,781.0,1509.0,907.0,,,,
17684,09:24.500,09:24.517,1,1412.0,780.0,1513.0,907.0,,,,
17699,09:25.000,09:25.017,1,1416.0,772.0,1517.0,903.0,,,,
17714,09:25.500,09:25.518,1,1433.0,776.0,1531.0,899.0,,,,
17729,09:26.000,09:26.018,1,1496.0,734.0,1597.0,868.0,,,,
17744,09:26.500,09:26.518,1,1500.0,734.0,1602.0,870.0,,,,
17759,09:27.000,09:27.018,1,1449.0,785.0,1550.0,914.0,,,,
17774,09:27.500,09:27.518,1,1504.0,767.0,1607.0,901.0,,,,
17789,09:28.000,09:28.018,1,1523.0,763.0,1626.0,897.0,,,,
17804,09:28.500,09:28.518,1,1544.0,759.0,1647.0,896.0,,,,
17819,09:29.000,09:29.010,1,1541.0,752.0,1645.0,889.0,,,,
17834,09:29.500,09:29.510,1,1557.0,765.0,1660.0,900.0,,,,
17849,09:30.000,09:30.012,1,1605.0,783.0,1711.0,919.0,,,,
17864,09:30.500,09:30.512,1,1574.0,875.0,1678.0,1013.0,,,,
17879,09:31.000,09:31.012,1,1873.0,1009.0,1996.0,1157.0,,,,
17894,09:31.500,09:31.512,1,1886.0,1002.0,2010.0,1150.0,,,,
17909,09:32.000,09:32.012,1,1779.0,988.0,1896.0,1134.0,,,,
17924,09:32.500,09:32.512,1,1619.0,1115.0,1729.0,1260.0,,,,
17939,09:33.000,09:33.012,1,1515.0,1253.0,1624.0,1399.0,,,,
17954,09:33.500,09:33.512,1,1517.0,1350.0,1631.0,1501.0,,,,
17969,09:34.000,09:34.013,1,1544.0,1357.0,1658.0,1503.0,,,,
17984,09:34.500,09:34.513,0,,,,,,,,
17999,09:35.000,09:35.013,1,1549.0,1357.0,1665.0,1503.0,,,,
18014,09:35.500,09:35.513,1,1557.0,1350.0,1672.0,1501.0,,,,
18029,09:36.000,09:36.013,1,1536.0,1373.0,1649.0,1505.0,,,,
18044,09:36.500,09:36.513,1,1544.0,1364.0,1658.0,1504.0,,,,
18059,09:37.000,09:37.013,1,1544.0,1353.0,1659.0,1504.0,,,,
18074,09:37.500,09:37.513,1,1539.0,1294.0,1643.0,1442.0,,,,
18089,09:38.000,09:38.015,1,1557.0,1054.0,1659.0,1193.0,,,,
18104,09:38.500,09:38.515,1,1564.0,1037.0,1671.0,1178.0,,,,
18119,09:39.000,09:39.015,1,1562.0,1044.0,1670.0,1187.0,,,,
18134,09:39.500,09:39.515,1,1562.0,1049.0,1669.0,1193.0,,,,
18149,09:40.000,09:40.015,1,1567.0,1052.0,1677.0,1193.0,,,,
18164,09:40.500,09:40.515,1,1568.0,1054.0,1676.0,1195.0,,,,
18179,09:41.000,09:41.015,1,1571.0,1056.0,1678.0,1200.0,,,,
18194,09:41.500,09:41.515,1,1569.0,1057.0,1677.0,1201.0,,,,
18209,09:42.000,09:42.015,1,1564.0,1060.0,1672.0,1202.0,,,,
18224,09:42.500,09:42.517,1,1597.0,1043.0,1707.0,1190.0,,,,
18239,09:43.000,09:43.017,1,1624.0,985.0,1734.0,1128.0,,,,
18254,09:43.500,09:43.517,1,1563.0,975.0,1669.0,1113.0,,,,
18269,09:44.000,09:44.017,1,1539.0,995.0,1645.0,1135.0,,,,
18284,09:44.500,09:44.517,1,1453.0,966.0,1556.0,1105.0,,,,
18299,09:45.000,09:45.017,1,1488.0,959.0,1592.0,1098.0,,,,
18314,09:45.500,09:45.517,1,1550.0,960.0,1655.0,1099.0,,,,
18329,09:46.000,09:46.017,1,1543.0,956.0,1649.0,1092.0,,,,
18344,09:46.500,09:46.518,1,1538.0,964.0,1642.0,1101.0,,,,
18359,09:47.000,09:47.018,1,1488.0,987.0,1590.0,1124.0,,,,
18374,09:47.500,09:47.518,1,1497.0,982.0,1597.0,1108.0,,,,
18388,09:48.000,09:48.018,0,,,,,,,,
18403,09:48.500,09:48.510,1,1462.0,983.0,1562.0,1118.0,,,,
18418,09:49.000,09:49.010,1,1452.0,975.0,1552.0,1110.0,,,,
18433,09:49.500,09:49.510,1,1492.0,963.0,1592.0,1102.0,,,,
18448,09:50.000,09:50.010,1,1479.0,994.0,1580.0,1134.0,,,,
18463,09:50.500,09:50.512,1,1531.0,1095.0,1636.0,1235.0,,,,
18478,09:51.000,09:51.012,1,1595.0,1067.0,1702.0,1213.0,,,,
18493,09:51.500,09:51.512,1,1565.0,1051.0,1672.0,1194.0,,,,
18508,09:52.000,09:52.012,1,1552.0,1048.0,1658.0,1191.0,,,,
18523,09:52.500,09:52.512,1,1542.0,1039.0,1646.0,1178.0,,,,
18538,09:53.000,09:53.012,1,1532.0,1036.0,1638.0,1173.0,,,,
18553,09:53.500,09:53.512,1,1532.0,1038.0,1638.0,1173.0,,,,
18568,09:54.000,09:54.012,1,1527.0,1029.0,1631.0,1172.0,,,,
18583,09:54.500,09:54.512,1,1525.0,1033.0,1630.0,1175.0,,,,
18598,09:55.000,09:55.013,1,1529.0,1032.0,1634.0,1172.0,,,,
18613,09:55.500,09:55.513,1,1529.0,1033.0,1633.0,1173.0,,,,
18628,09:56.000,09:56.013,1,1528.0,1036.0,1633.0,1175.0,,,,
18643,09:56.500,09:56.513,1,1527.0,1037.0,1632.0,1177.0,,,,
18658,09:57.000,09:57.013,1,1522.0,1033.0,1628.0,1173.0,,,,
18673,09:57.500,09:57.513,1,1523.0,1038.0,1629.0,1176.0,,,,
18688,09:58.000,09:58.013,1,1519.0,1040.0,1625.0,1178.0,,,,
18703,09:58.500,09:58.513,1,1533.0,1042.0,1637.0,1181.0,,,,
18718,09:59.000,09:59.015,1,1529.0,1045.0,1634.0,1186.0,,,,
18733,09:59.500,09:59.515,1,1524.0,1045.0,1629.0,1184.0,,,,
18748,10:00.000,10:00.015,1,1525.0,1046.0,1629.0,1183.0,,,,
18763,10:00.500,10:00.515,1,1522.0,1044.0,1626.0,1181.0,,,,
18778,10:01.000,10:01.015,1,1521.0,1043.0,1625.0,1181.0,,,,
18793,10:01.500,10:01.515,1,1519.0,1041.0,1624.0,1180.0,,,,
18808,10:02.000,10:02.015,1,1517.0,1043.0,1621.0,1182.0,,,,
18823,10:02.500,10:02.515,1,1516.0,1045.0,1622.0,1184.0,,,,
18838,10:03.000,10:03.015,1,1529.0,1048.0,1634.0,1187.0,,,,
18853,10:03.500,10:03.517,1,1535.0,1051.0,1639.0,1192.0,,,,
18868,10:04.000,10:04.017,1,1531.0,1046.0,1636.0,1187.0,,,,
18883,10:04.500,10:04.517,1,1529.0,1047.0,1633.0,1190.0,,,,
18898,10:05.000,10:05.017,1,1529.0,1049.0,1633.0,1191.0,,,,
18913,10:05.500,10:05.517,1,1525.0,1046.0,1630.0,1189.0,,,,
18928,10:06.000,10:06.017,1,1534.0,1090.0,1640.0,1231.0,,,,
18943,10:06.500,10:06.517,1,1542.0,1089.0,1649.0,1230.0,,,,
18958,10:07.000,10:07.017,1,1538.0,1079.0,1643.0,1223.0,,,,
18973,10:07.500,10:07.518,1,1528.0,1074.0,1632.0,1212.0,,,,
18988,10:08.000,10:08.010,1,1531.0,1068.0,1636.0,1207.0,,,,
19003,10:08.500,10:08.510,1,1520.0,1061.0,1625.0,1201.0,,,,
19018,10:09.000,10:09.010,1,1520.0,1054.0,1624.0,1195.0,,,,
19033,10:09.500,10:09.510,1,1518.0,1054.0,1623.0,1196.0,,,,
19048,10:10.000,10:10.010,1,1525.0,1057.0,1629.0,1196.0,,,,
19063,10:10.500,10:10.510,1,1535.0,1069.0,1642.0,1210.0,,,,
19079,10:11.000,10:11.010,1,1565.0,1073.0,1674.0,1217.0,,,,
19094,10:11.500,10:11.512,1,1601.0,1076.0,1710.0,1225.0,,,,
19109,10:12.000,10:12.012,1,1644.0,1082.0,1754.0,1229.0,,,,
19124,10:12.500,10:12.512,1,1665.0,1102.0,1779.0,1249.0,,,,
19139,10:13.000,10:13.012,1,1645.0,1082.0,1755.0,1230.0,,,,
19154,10:13.500,10:13.512,1,1655.0,1074.0,1767.0,1220.0,,,,
19169,10:14.000,10:14.012,1,1636.0,1064.0,1747.0,1208.0,,,,
19184,10:14.500,10:14.512,1,1625.0,1039.0,1736.0,1183.0,,,,
19199,10:15.000,10:15.012,1,1638.0,1049.0,1748.0,1194.0,,,,
19214,10:15.500,10:15.512,1,1661.0,1069.0,1773.0,1216.0,,,,
19229,10:16.000,10:16.013,1,1635.0,1070.0,1746.0,1214.0,,,,
19244,10:16.500,10:16.513,1,1631.0,1058.0,1741.0,1204.0,,,,
19259,10:17.000,10:17.013,1,1627.0,1051.0,1738.0,1199.0,,,,
19274,10:17.500,10:17.513,1,1609.0,1032.0,1718.0,1175.0,,,,
19289,10:18.000,10:18.013,1,1622.0,1037.0,1731.0,1179.0,,,,
19304,10:18.500,10:18.513,1,1625.0,1034.0,1735.0,1176.0,,,,
19319,10:19.000,10:19.013,1,1619.0,1035.0,1724.0,1179.0,,,,
19334,10:19.500,10:19.513,1,1616.0,1036.0,1722.0,1177.0,,,,
19349,10:20.000,10:20.015,1,1615.0,1033.0,1721.0,1175.0,,,,
19364,10:20.500,10:20.515,1,1610.0,1040.0,1715.0,1184.0,,,,
19379,10:21.000,10:21.015,1,1610.0,1044.0,1716.0,1189.0,,,,
19394,10:21.500,10:21.515,1,1608.0,1042.0,1714.0,1187.0,,,,
19409,10:22.000,10:22.015,1,1601.0,1036.0,1707.0,1178.0,,,,
19424,10:22.500,10:22.515,1,1589.0,1033.0,1693.0,1176.0,,,,
19439,10:23.000,10:23.015,1,1587.0,1026.0,1690.0,1165.0,,,,
19454,10:23.500,10:23.515,1,1393.0,860.0,1492.0,993.0,,,,
19469,10:24.000,10:24.017,1,1423.0,878.0,1523.0,1015.0,,,,
19484,10:24.500,10:24.517,1,1463.0,932.0,1563.0,1074.0,,,,
19499,10:25.000,10:25.017,1,1520.0,1002.0,1624.0,1142.0,,,,
19514,10:25.500,10:25.517,1,1530.0,1054.0,1633.0,1194.0,,,,
19529,10:26.000,10:26.017,1,1532.0,1037.0,1636.0,1177.0,,,,
19544,10:26.500,10:26.517,1,1557.0,1035.0,1663.0,1175.0,,,,
19559,10:27.000,10:27.017,1,1569.0,1034.0,1677.0,1176.0,,,,
19574,10:27.500,10:27.508,1,1321.0,1020.0,1420.0,1156.0,,,,
19589,10:28.000,10:28.008,2,698.0,1028.0,806.0,1169.0,1652.0,958.0,1799.0,1175.0
19604,10:28.500,10:28.510,2,746.0,1029.0,853.0,1168.0,1712.0,999.0,1865.0,1225.0
19619,10:29.000,10:29.010,2,746.0,953.0,854.0,1096.0,1702.0,946.0,1853.0,1160.0
19634,10:29.500,10:29.510,2,764.0,923.0,870.0,1063.0,1713.0,931.0,1864.0,1145.0
19649,10:30.000,10:30.010,2,801.0,924.0,904.0,1062.0,1757.0,915.0,1913.0,1131.0
19665,10:30.500,10:30.510,2,865.0,919.0,968.0,1054.0,1834.0,901.0,1991.0,1122.0
19680,10:31.000,10:31.010,2,918.0,906.0,1020.0,1042.0,1901.0,892.0,2066.0,1117.0
19695,10:31.500,10:31.510,2,910.0,907.0,1013.0,1043.0,1889.0,887.0,2050.0,1119.0
19710,10:32.000,10:32.010,2,902.0,905.0,1002.0,1039.0,1869.0,887.0,2035.0,1117.0
19725,10:32.500,10:32.512,2,879.0,884.0,982.0,1020.0,1830.0,874.0,1991.0,1099.0
19740,10:33.000,10:33.012,2,623.0,848.0,733.0,988.0,1550.0,825.0,1692.0,1037.0
19755,10:33.500,10:33.512,2,807.0,897.0,909.0,1032.0,1727.0,875.0,1873.0,1087.0
19770,10:34.000,10:34.012,2,1118.0,935.0,1216.0,1073.0,2136.0,919.0,2325.0,1157.0
19785,10:34.500,10:34.512,1,1652.0,1029.0,1761.0,1171.0,,,,
19800,10:35.000,10:35.012,1,1743.0,1022.0,1859.0,1169.0,,,,
19815,10:35.500,10:35.512,1,1720.0,1012.0,1836.0,1160.0,,,,
19830,10:36.000,10:36.012,1,1743.0,1018.0,1858.0,1164.0,,,,
19845,10:36.500,10:36.513,1,1792.0,1031.0,1910.0,1179.0,,,,
19860,10:37.000,10:37.013,1,1786.0,1030.0,1904.0,1179.0,,,,
19875,10:37.500,10:37.513,1,1774.0,1038.0,1889.0,1184.0,,,,
19890,10:38.000,10:38.013,1,1765.0,1040.0,1882.0,1184.0,,,,
19905,10:38.500,10:38.513,1,1755.0,1048.0,1872.0,1193.0,,,,
19920,10:39.000,10:39.013,1,1505.0,940.0,1608.0,1078.0,,,,
19935,10:39.500,10:39.513,2,1042.0,1226.0,1143.0,1370.0,2070.0,1331.0,2264.0,1522.0
19950,10:40.000,10:40.013,2,1066.0,1150.0,1164.0,1287.0,2086.0,1247.0,2270.0,1495.0
19965,10:40.500,10:40.513,2,1114.0,1132.0,1211.0,1268.0,2148.0,1240.0,2364.0,1498.0
19980,10:41.000,10:41.015,1,1287.0,1051.0,1387.0,1190.0,,,,
19995,10:41.500,10:41.515,1,1554.0,1085.0,1660.0,1225.0,,,,
20010,10:42.000,10:42.015,1,1808.0,1157.0,1930.0,1311.0,,,,
20025,10:42.500,10:42.515,1,1949.0,1143.0,2080.0,1302.0,,,,
20040,10:43.000,10:43.015,1,2030.0,1137.0,2169.0,1298.0,,,,
20055,10:43.500,10:43.515,1,1964.0,1057.0,2097.0,1217.0,,,,
20070,10:44.000,10:44.015,1,1972.0,1025.0,2108.0,1182.0,,,,
20085,10:44.500,10:44.515,1,2286.0,1035.0,2436.0,1200.0,,,,
20100,10:45.000,10:45.017,0,,,,,,,,
20115,10:45.500,10:45.517,0,,,,,,,,
20130,10:46.000,10:46.017,1,1392.0,949.0,1493.0,1086.0,,,,
20145,10:46.500,10:46.517,1,1300.0,884.0,1398.0,1017.0,,,,
20160,10:47.000,10:47.017,1,1443.0,948.0,1545.0,1083.0,,,,
20175,10:47.500,10:47.508,1,1603.0,1006.0,1711.0,1151.0,,,,
20190,10:48.000,10:48.008,0,,,,,,,,
20205,10:48.500,10:48.508,0,,,,,,,,
20220,10:49.000,10:49.010,0,,,,,,,,
20235,10:49.500,10:49.510,0,,,,,,,,
20250,10:50.000,10:50.010,0,,,,,,,,
20265,10:50.500,10:50.510,0,,,,,,,,
20280,10:51.000,10:51.010,0,,,,,,,,
20295,10:51.500,10:51.510,1,1654.0,1085.0,1769.0,1232.0,,,,
20310,10:52.000,10:52.010,1,1546.0,1075.0,1655.0,1218.0,,,,
20325,10:52.500,10:52.510,1,1558.0,1066.0,1666.0,1209.0,,,,
20340,10:53.000,10:53.010,1,1578.0,1046.0,1688.0,1193.0,,,,
20355,10:53.500,10:53.512,1,1522.0,962.0,1626.0,1099.0,,,,
20370,10:54.000,10:54.012,1,1529.0,947.0,1633.0,1086.0,,,,
20385,10:54.500,10:54.512,1,1479.0,935.0,1584.0,1076.0,,,,
20400,10:55.000,10:55.012,1,1457.0,931.0,1560.0,1072.0,,,,
20415,10:55.500,10:55.512,1,1471.0,940.0,1573.0,1079.0,,,,
