frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
6074,05:30.000,1,725.0,688.0,865.0,876.0,,,,
6075,06:38.008,1,708.0,687.0,848.0,879.0,,,,
6076,06:38.042,1,690.0,692.0,831.0,883.0,,,,
6077,06:38.075,1,663.0,694.0,807.0,887.0,,,,
6078,06:38.108,1,640.0,698.0,785.0,893.0,,,,
6079,06:38.142,2,615.0,702.0,760.0,900.0,2289.0,496.0,2473.0,744.0
6080,06:38.175,2,2253.0,497.0,2438.0,743.0,587.0,715.0,736.0,906.0
6081,06:38.208,2,2214.0,487.0,2402.0,744.0,558.0,716.0,708.0,914.0
6082,06:38.242,2,2174.0,479.0,2364.0,735.0,528.0,725.0,677.0,922.0
6083,06:38.275,2,2133.0,480.0,2319.0,730.0,495.0,726.0,647.0,928.0
6084,06:38.308,2,2089.0,481.0,2253.0,731.0,454.0,733.0,613.0,934.0
6085,06:38.342,2,409.0,738.0,570.0,941.0,2038.0,487.0,2197.0,732.0
6086,06:38.375,2,409.0,738.0,571.0,941.0,2038.0,487.0,2198.0,732.0
6087,06:38.400,2,409.0,738.0,570.0,941.0,2038.0,487.0,2198.0,732.0
6088,06:38.417,2,287.0,750.0,459.0,957.0,1919.0,506.0,2063.0,737.0
6089,06:38.442,2,219.0,747.0,397.0,965.0,1862.0,519.0,1990.0,748.0
6090,06:38.475,2,156.0,753.0,340.0,971.0,1808.0,528.0,1938.0,753.0
6091,06:38.508,2,101.0,761.0,290.0,981.0,1763.0,535.0,1893.0,757.0
6092,06:38.542,2,55.0,758.0,249.0,991.0,1730.0,540.0,1851.0,758.0
6093,06:38.575,2,28.0,762.0,225.0,993.0,1713.0,547.0,1825.0,759.0
6094,06:38.608,2,16.0,764.0,215.0,994.0,1705.0,553.0,1817.0,761.0
6095,06:38.642,2,25.0,762.0,224.0,993.0,1709.0,554.0,1822.0,762.0
6096,06:38.675,2,52.0,759.0,248.0,991.0,1728.0,557.0,1840.0,762.0
6097,06:38.708,2,101.0,762.0,286.0,981.0,1758.0,551.0,1870.0,761.0
6098,06:38.742,2,152.0,760.0,336.0,972.0,1797.0,541.0,1914.0,760.0
6099,06:38.775,2,220.0,753.0,397.0,966.0,1848.0,540.0,1968.0,756.0
6100,06:38.808,2,284.0,759.0,454.0,960.0,1903.0,533.0,2033.0,757.0
6101,06:38.842,2,344.0,752.0,509.0,953.0,1958.0,523.0,2088.0,751.0
6102,06:38.875,2,395.0,748.0,560.0,947.0,2009.0,522.0,2147.0,752.0
6103,06:38.908,2,443.0,746.0,603.0,939.0,2055.0,516.0,2195.0,754.0
6104,06:38.942,2,480.0,739.0,638.0,938.0,2101.0,518.0,2235.0,751.0
6105,06:38.975,2,511.0,739.0,667.0,933.0,2136.0,516.0,2277.0,750.0
6106,06:39.008,2,538.0,744.0,693.0,935.0,2170.0,517.0,2307.0,756.0
6107,06:39.042,2,561.0,743.0,715.0,934.0,2197.0,511.0,2334.0,752.0
6108,06:39.075,2,576.0,742.0,730.0,936.0,2219.0,515.0,2362.0,756.0
6109,06:39.108,2,593.0,742.0,746.0,937.0,2238.0,516.0,2387.0,756.0
6110,06:39.142,2,606.0,740.0,758.0,935.0,2257.0,521.0,2407.0,752.0
6111,06:39.175,2,619.0,745.0,771.0,934.0,2273.0,514.0,2424.0,749.0
6112,06:39.208,2,628.0,738.0,780.0,931.0,2285.0,512.0,2435.0,745.0
