video_name,frame,time,tl_x,tl_y,br_x,br_y
063_POV.mp4,24542,18:30.023,1667.0,924.0,1711.0,983.0
063_POV.mp4,24557,18:30.523,1667.0,923.0,1711.0,982.0
063_POV.mp4,24572,18:31.023,1897.0,897.0,1946.0,962.0
063_POV.mp4,24587,18:31.525,1865.0,946.0,1915.0,1012.0
063_POV.mp4,24602,18:32.025,1475.0,1116.0,1517.0,1176.0
063_POV.mp4,24677,18:34.525,1713.0,936.0,1759.0,997.0
063_POV.mp4,24693,18:35.025,1686.0,785.0,1730.0,846.0
063_POV.mp4,24708,18:35.527,1967.0,875.0,2012.0,932.0
063_POV.mp4,24723,18:36.027,1995.0,937.0,2038.0,995.0
063_POV.mp4,45663,30:13.518,1522.0,779.0,1567.0,840.0
063_POV.mp4,45708,30:15.018,1322.0,1080.0,1376.0,1157.0
063_POV.mp4,45723,30:15.520,1222.0,850.0,1266.0,917.0
063_POV.mp4,45738,30:16.020,1316.0,788.0,1364.0,853.0
065_POV.mp4,35667,33:34.012,1521.0,932.0,1565.0,988.0
065_POV.mp4,35682,33:34.512,1445.0,928.0,1490.0,985.0
065_POV.mp4,35757,33:37.013,1398.0,982.0,1442.0,1034.0
065_POV.mp4,35774,33:37.505,1488.0,1060.0,1532.0,1119.0
065_POV.mp4,35819,33:39.005,1496.0,1038.0,1539.0,1092.0
065_POV.mp4,39241,35:33.010,1289.0,791.0,1364.0,893.0
065_POV.mp4,39616,35:45.507,1314.0,795.0,1359.0,854.0
065_POV.mp4,39676,35:47.508,1296.0,868.0,1338.0,925.0
065_POV.mp4,39691,35:48.008,1304.0,891.0,1346.0,948.0
065_POV.mp4,39706,35:48.508,1301.0,885.0,1343.0,941.0
065_POV.mp4,39721,35:49.008,1300.0,891.0,1344.0,949.0
065_POV.mp4,39736,35:49.508,1294.0,895.0,1336.0,952.0
066_POV.mp4,12889,08:05.503,1971.0,952.0,2016.0,1010.0
066_POV.mp4,12904,08:06.003,1847.0,987.0,1890.0,1044.0
066_POV.mp4,12919,08:06.503,1583.0,1013.0,1624.0,1064.0
066_POV.mp4,12979,08:08.505,1267.0,1051.0,1308.0,1113.0
066_POV.mp4,12994,08:09.005,1708.0,1017.0,1750.0,1076.0
066_POV.mp4,13009,08:09.505,1634.0,1084.0,1675.0,1141.0
066_POV.mp4,13024,08:10.005,1484.0,1028.0,1518.0,1074.0
066_POV.mp4,13100,08:12.532,1689.0,928.0,1727.0,982.0
066_POV.mp4,13115,08:13.032,2032.0,955.0,2078.0,1016.0
066_POV.mp4,13130,08:13.532,1797.0,957.0,1836.0,1012.0
066_POV.mp4,13145,08:14.032,1433.0,948.0,1469.0,998.0
066_POV.mp4,13234,08:17.000,1711.0,1028.0,1752.0,1087.0
066_POV.mp4,13264,08:18.000,1637.0,1087.0,1679.0,1140.0
066_POV.mp4,13279,08:18.500,1599.0,1093.0,1640.0,1147.0
066_POV.mp4,13294,08:19.002,1829.0,1080.0,1874.0,1135.0
066_POV.mp4,13309,08:19.502,1557.0,1047.0,1594.0,1100.0
066_POV.mp4,13339,08:20.502,1812.0,893.0,1859.0,962.0
066_POV.mp4,13354,08:21.002,2303.0,997.0,2357.0,1064.0
066_POV.mp4,13384,08:22.002,1516.0,1131.0,1553.0,1184.0
066_POV.mp4,13414,08:23.003,1230.0,981.0,1270.0,1039.0
066_POV.mp4,13429,08:23.612,1262.0,953.0,1310.0,1025.0
066_POV.mp4,13438,08:24.020,1231.0,937.0,1280.0,1012.0
066_POV.mp4,13452,08:24.503,1053.0,1016.0,1096.0,1082.0
066_POV.mp4,13467,08:25.003,1823.0,959.0,1863.0,1013.0
066_POV.mp4,13482,08:25.503,1570.0,941.0,1605.0,989.0
066_POV.mp4,13497,08:26.003,1578.0,969.0,1618.0,1024.0
066_POV.mp4,13527,08:27.005,1484.0,996.0,1520.0,1048.0
066_POV.mp4,13557,08:28.005,2027.0,936.0,2073.0,994.0
066_POV.mp4,13572,08:28.505,1566.0,1028.0,1602.0,1082.0
066_POV.mp4,13587,08:29.005,1372.0,1015.0,1410.0,1073.0
066_POV.mp4,13602,08:29.505,1371.0,996.0,1409.0,1048.0
066_POV.mp4,13617,08:30.005,1927.0,1103.0,1974.0,1159.0
066_POV.mp4,13647,08:31.007,743.0,1022.0,783.0,1075.0
066_POV.mp4,13678,08:32.032,907.0,1038.0,944.0,1089.0
066_POV.mp4,13693,08:32.532,1363.0,994.0,1399.0,1041.0
066_POV.mp4,13723,08:33.532,2201.0,1057.0,2251.0,1119.0
066_POV.mp4,13738,08:34.032,1305.0,1052.0,1340.0,1102.0
066_POV.mp4,13811,08:36.500,2298.0,1062.0,2351.0,1125.0
066_POV.mp4,13826,08:37.000,2031.0,922.0,2076.0,981.0
066_POV.mp4,13841,08:37.500,2024.0,908.0,2079.0,980.0
066_POV.mp4,13856,08:38.000,2104.0,808.0,2171.0,894.0
066_POV.mp4,13871,08:38.500,2080.0,823.0,2135.0,894.0
066_POV.mp4,13886,08:39.002,2123.0,827.0,2172.0,893.0
066_POV.mp4,13901,08:39.502,2030.0,951.0,2078.0,1014.0
066_POV.mp4,13916,08:40.002,1809.0,1070.0,1851.0,1129.0
066_POV.mp4,13931,08:40.502,1287.0,1004.0,1321.0,1052.0
066_POV.mp4,13946,08:41.002,1298.0,983.0,1332.0,1036.0
066_POV.mp4,13976,08:42.002,2115.0,1091.0,2162.0,1151.0
066_POV.mp4,13991,08:42.502,1829.0,1081.0,1873.0,1141.0
066_POV.mp4,14141,08:47.505,1467.0,993.0,1504.0,1044.0
066_POV.mp4,14156,08:48.005,1333.0,1012.0,1371.0,1067.0
066_POV.mp4,14171,08:48.505,1313.0,978.0,1352.0,1032.0
066_POV.mp4,14186,08:49.005,1319.0,1000.0,1355.0,1051.0
066_POV.mp4,14201,08:49.505,1973.0,980.0,2015.0,1039.0
066_POV.mp4,14216,08:50.005,1527.0,1058.0,1563.0,1109.0
066_POV.mp4,14231,08:50.505,1460.0,1042.0,1500.0,1101.0
066_POV.mp4,14262,08:51.532,2134.0,944.0,2182.0,1005.0
066_POV.mp4,14277,08:52.032,2025.0,913.0,2070.0,971.0
066_POV.mp4,14292,08:52.532,2014.0,905.0,2059.0,964.0
066_POV.mp4,14307,08:53.032,2025.0,925.0,2070.0,982.0
066_POV.mp4,14322,08:53.532,2016.0,922.0,2061.0,981.0
066_POV.mp4,14337,08:54.032,2015.0,925.0,2059.0,983.0
066_POV.mp4,14352,08:54.532,2013.0,918.0,2058.0,978.0
066_POV.mp4,14366,08:55.000,2019.0,914.0,2064.0,974.0
066_POV.mp4,14382,08:55.533,2029.0,1030.0,2075.0,1090.0
066_POV.mp4,14396,08:56.000,2033.0,1089.0,2081.0,1151.0
066_POV.mp4,14411,08:56.500,1997.0,911.0,2040.0,968.0
066_POV.mp4,14426,08:57.000,1989.0,892.0,2033.0,951.0
066_POV.mp4,14441,08:57.500,1985.0,899.0,2028.0,955.0
066_POV.mp4,14456,08:58.000,1989.0,905.0,2032.0,963.0
066_POV.mp4,14471,08:58.500,2033.0,994.0,2078.0,1055.0
066_POV.mp4,14486,08:59.002,2037.0,1012.0,2083.0,1073.0
066_POV.mp4,14501,08:59.502,2040.0,997.0,2085.0,1057.0
066_POV.mp4,14546,09:01.002,2027.0,1002.0,2072.0,1060.0
066_POV.mp4,14590,09:02.502,1999.0,1067.0,2043.0,1127.0
066_POV.mp4,14620,09:03.503,1740.0,1263.0,1781.0,1328.0
066_POV.mp4,14650,09:04.503,2076.0,1043.0,2125.0,1108.0
066_POV.mp4,14665,09:05.003,2043.0,1114.0,2089.0,1177.0
066_POV.mp4,14680,09:05.503,2058.0,1085.0,2105.0,1149.0
066_POV.mp4,14695,09:06.003,2052.0,1044.0,2099.0,1108.0
066_POV.mp4,14710,09:06.503,2048.0,1084.0,2093.0,1144.0
066_POV.mp4,14725,09:07.005,2077.0,1010.0,2123.0,1072.0
066_POV.mp4,14740,09:07.505,2029.0,1161.0,2075.0,1226.0
066_POV.mp4,14755,09:08.005,2015.0,1236.0,2062.0,1301.0
066_POV.mp4,14787,09:09.005,2090.0,1384.0,2153.0,1472.0
066_POV.mp4,14802,09:09.505,2036.0,1313.0,2092.0,1394.0
066_POV.mp4,14818,09:10.030,2024.0,925.0,2071.0,986.0
066_POV.mp4,14834,09:10.530,1971.0,946.0,2014.0,1003.0
066_POV.mp4,14849,09:11.032,2004.0,1152.0,2049.0,1213.0
066_POV.mp4,14910,09:13.032,1960.0,1268.0,2007.0,1333.0
066_POV.mp4,14925,09:13.532,2296.0,1236.0,2352.0,1303.0
066_POV.mp4,14940,09:14.032,1913.0,1036.0,1955.0,1091.0
066_POV.mp4,14955,09:14.532,1921.0,1082.0,1961.0,1135.0
066_POV.mp4,14969,09:15.000,1936.0,1017.0,1979.0,1073.0
066_POV.mp4,14984,09:15.500,1979.0,967.0,2023.0,1026.0
066_POV.mp4,14999,09:16.000,1956.0,1003.0,2000.0,1062.0
066_POV.mp4,15014,09:16.500,1982.0,1019.0,2025.0,1077.0
066_POV.mp4,15029,09:17.000,2164.0,1031.0,2213.0,1094.0
066_POV.mp4,15060,09:18.000,1965.0,1108.0,2009.0,1171.0
066_POV.mp4,15075,09:18.500,1983.0,1100.0,2028.0,1160.0
066_POV.mp4,15090,09:19.002,1946.0,1100.0,1989.0,1160.0
066_POV.mp4,15105,09:19.502,1976.0,1087.0,2019.0,1147.0
066_POV.mp4,15120,09:20.002,1960.0,1071.0,2005.0,1132.0
066_POV.mp4,15135,09:20.502,1909.0,1054.0,1952.0,1110.0
066_POV.mp4,15150,09:21.002,1927.0,1051.0,1969.0,1110.0
066_POV.mp4,15165,09:21.502,1972.0,1043.0,2015.0,1104.0
066_POV.mp4,15180,09:22.002,1984.0,1045.0,2029.0,1106.0
066_POV.mp4,15195,09:22.502,1966.0,1038.0,2011.0,1099.0
066_POV.mp4,15210,09:23.003,1976.0,1064.0,2020.0,1124.0
066_POV.mp4,15225,09:23.503,1977.0,1050.0,2022.0,1112.0
066_POV.mp4,15240,09:24.003,1989.0,936.0,2031.0,993.0
066_POV.mp4,15256,09:24.503,1964.0,952.0,2007.0,1009.0
066_POV.mp4,15271,09:25.003,2070.0,805.0,2116.0,862.0
066_POV.mp4,15286,09:25.503,2120.0,755.0,2163.0,808.0
066_POV.mp4,15301,09:26.003,1985.0,702.0,2025.0,753.0
066_POV.mp4,15316,09:26.503,1980.0,722.0,2018.0,772.0
066_POV.mp4,15331,09:27.005,1610.0,987.0,1647.0,1036.0
066_POV.mp4,15347,09:27.505,1812.0,1026.0,1852.0,1080.0
066_POV.mp4,15362,09:28.005,2158.0,1018.0,2205.0,1080.0
066_POV.mp4,15377,09:28.505,2230.0,1034.0,2281.0,1097.0
066_POV.mp4,15392,09:29.005,2042.0,1177.0,2088.0,1237.0
066_POV.mp4,15423,09:30.030,1875.0,1209.0,1918.0,1265.0
066_POV.mp4,15438,09:30.530,1699.0,1081.0,1740.0,1134.0
066_POV.mp4,15468,09:31.532,1924.0,1070.0,1969.0,1132.0
066_POV.mp4,15483,09:32.032,1912.0,1054.0,1955.0,1110.0
066_POV.mp4,15498,09:32.532,1894.0,1047.0,1939.0,1105.0
066_POV.mp4,15513,09:33.032,1904.0,1053.0,1949.0,1109.0
066_POV.mp4,15529,09:33.532,1872.0,1065.0,1915.0,1120.0
066_POV.mp4,15559,09:34.532,2088.0,1169.0,2151.0,1251.0
066_POV.mp4,15588,09:35.500,2163.0,1019.0,2227.0,1107.0
066_POV.mp4,15603,09:36.000,2098.0,1125.0,2150.0,1196.0
066_POV.mp4,15618,09:36.500,1974.0,1220.0,2019.0,1284.0
066_POV.mp4,15633,09:37.000,1975.0,1175.0,2020.0,1237.0
066_POV.mp4,15648,09:37.500,1943.0,1077.0,1984.0,1129.0
066_POV.mp4,15678,09:38.500,1933.0,1206.0,1975.0,1264.0
066_POV.mp4,15693,09:39.002,1891.0,1149.0,1933.0,1209.0
066_POV.mp4,15708,09:39.502,1960.0,1121.0,2006.0,1179.0
066_POV.mp4,15738,09:40.502,1734.0,1139.0,1774.0,1195.0
066_POV.mp4,15753,09:41.002,1997.0,1112.0,2040.0,1168.0
066_POV.mp4,15768,09:41.502,1907.0,1142.0,1951.0,1202.0
066_POV.mp4,15783,09:42.002,1958.0,1166.0,2004.0,1231.0
066_POV.mp4,15798,09:42.503,1905.0,1102.0,1949.0,1160.0
066_POV.mp4,15813,09:43.003,2058.0,1135.0,2105.0,1194.0
066_POV.mp4,15828,09:43.503,2038.0,1068.0,2082.0,1125.0
066_POV.mp4,15843,09:44.003,1964.0,990.0,2007.0,1046.0
066_POV.mp4,15858,09:44.503,1847.0,1042.0,1887.0,1098.0
066_POV.mp4,16055,09:51.032,1972.0,1091.0,2016.0,1147.0
066_POV.mp4,16070,09:51.532,1932.0,1108.0,1974.0,1165.0
066_POV.mp4,16085,09:52.032,1789.0,1110.0,1830.0,1162.0
066_POV.mp4,16100,09:52.532,1871.0,1099.0,1912.0,1154.0
066_POV.mp4,16115,09:53.032,1910.0,1107.0,1953.0,1163.0
066_POV.mp4,16130,09:53.532,1815.0,1089.0,1855.0,1141.0
066_POV.mp4,16159,09:54.500,1969.0,1237.0,2012.0,1294.0
066_POV.mp4,16174,09:55.000,1679.0,1162.0,1720.0,1220.0
066_POV.mp4,16189,09:55.500,2053.0,1064.0,2096.0,1122.0
066_POV.mp4,16204,09:56.000,2017.0,869.0,2057.0,923.0
066_POV.mp4,16219,09:56.500,2007.0,920.0,2050.0,976.0
066_POV.mp4,16234,09:57.000,2030.0,979.0,2073.0,1035.0
066_POV.mp4,16264,09:58.000,2028.0,1033.0,2074.0,1091.0
066_POV.mp4,16279,09:58.502,2012.0,1003.0,2053.0,1058.0
066_POV.mp4,16294,09:59.002,1991.0,990.0,2034.0,1046.0
066_POV.mp4,16309,09:59.502,2003.0,941.0,2046.0,996.0
066_POV.mp4,16324,10:00.002,1988.0,947.0,2031.0,1001.0
066_POV.mp4,16339,10:00.502,1991.0,959.0,2034.0,1013.0
066_POV.mp4,16354,10:01.002,2006.0,926.0,2049.0,982.0
066_POV.mp4,16370,10:01.502,2015.0,888.0,2057.0,941.0
066_POV.mp4,16385,10:02.002,1949.0,893.0,1991.0,947.0
066_POV.mp4,16400,10:02.503,1978.0,1023.0,2021.0,1078.0
066_POV.mp4,16415,10:03.003,2018.0,1135.0,2062.0,1193.0
066_POV.mp4,16430,10:03.503,2025.0,1138.0,2069.0,1201.0
066_POV.mp4,16446,10:04.003,2001.0,1095.0,2045.0,1152.0
066_POV.mp4,16461,10:04.503,2002.0,1026.0,2046.0,1083.0
066_POV.mp4,16476,10:05.003,2218.0,1038.0,2265.0,1096.0
066_POV.mp4,16491,10:05.503,2019.0,1042.0,2064.0,1103.0
066_POV.mp4,16506,10:06.003,2016.0,1025.0,2060.0,1081.0
066_POV.mp4,16521,10:06.505,2030.0,948.0,2075.0,1005.0
066_POV.mp4,16536,10:07.005,2008.0,892.0,2052.0,949.0
066_POV.mp4,16551,10:07.505,2009.0,1067.0,2054.0,1126.0
066_POV.mp4,16566,10:08.005,2000.0,1010.0,2044.0,1066.0
066_POV.mp4,16581,10:08.505,2002.0,1017.0,2045.0,1073.0
066_POV.mp4,16597,10:09.005,1980.0,1009.0,2023.0,1063.0
066_POV.mp4,16613,10:09.530,1988.0,1016.0,2031.0,1072.0
066_POV.mp4,16628,10:10.030,2039.0,1016.0,2082.0,1073.0
066_POV.mp4,16643,10:10.532,2037.0,1018.0,2080.0,1075.0
066_POV.mp4,16658,10:11.032,1992.0,1059.0,2035.0,1118.0
066_POV.mp4,16673,10:11.532,1999.0,1065.0,2044.0,1122.0
066_POV.mp4,16688,10:12.032,1970.0,959.0,2014.0,1016.0
066_POV.mp4,16703,10:12.532,1981.0,938.0,2022.0,994.0
066_POV.mp4,16718,10:13.032,1936.0,914.0,1977.0,969.0
066_POV.mp4,16733,10:13.532,1951.0,976.0,1993.0,1031.0
066_POV.mp4,16748,10:14.032,1926.0,920.0,1968.0,975.0
066_POV.mp4,16762,10:14.500,2011.0,1004.0,2052.0,1058.0
066_POV.mp4,16777,10:15.000,2000.0,1034.0,2045.0,1091.0
066_POV.mp4,16792,10:15.500,2038.0,884.0,2081.0,942.0
066_POV.mp4,16807,10:16.000,1997.0,887.0,2039.0,941.0
066_POV.mp4,16822,10:16.500,2080.0,879.0,2124.0,933.0
066_POV.mp4,16837,10:17.000,2145.0,921.0,2191.0,978.0
066_POV.mp4,16898,10:19.002,2208.0,964.0,2257.0,1025.0
066_POV.mp4,16913,10:19.502,2136.0,1040.0,2183.0,1099.0
066_POV.mp4,16929,10:20.002,1911.0,989.0,1954.0,1045.0
066_POV.mp4,16944,10:20.502,1985.0,1052.0,2027.0,1107.0
066_POV.mp4,16959,10:21.002,1938.0,937.0,1980.0,991.0
066_POV.mp4,16974,10:21.502,2040.0,1138.0,2085.0,1197.0
066_POV.mp4,16989,10:22.002,1981.0,1070.0,2027.0,1130.0
066_POV.mp4,17004,10:22.503,1877.0,958.0,1920.0,1012.0
066_POV.mp4,17019,10:23.003,2025.0,926.0,2072.0,983.0
066_POV.mp4,17034,10:23.503,2120.0,916.0,2167.0,976.0
066_POV.mp4,17049,10:24.003,1997.0,941.0,2042.0,998.0
066_POV.mp4,17064,10:24.503,2018.0,937.0,2062.0,996.0
066_POV.mp4,17079,10:25.003,1984.0,954.0,2026.0,1009.0
066_POV.mp4,17094,10:25.503,1935.0,945.0,1976.0,1001.0
066_POV.mp4,17109,10:26.003,1942.0,960.0,1985.0,1016.0
066_POV.mp4,17124,10:26.505,1956.0,970.0,1999.0,1025.0
066_POV.mp4,17139,10:27.005,1923.0,1018.0,1965.0,1073.0
066_POV.mp4,17154,10:27.505,1672.0,1052.0,1711.0,1105.0
066_POV.mp4,17169,10:28.005,1550.0,989.0,1588.0,1040.0
066_POV.mp4,17200,10:29.030,1953.0,1063.0,1996.0,1119.0
066_POV.mp4,17215,10:29.530,2058.0,1123.0,2104.0,1182.0
066_POV.mp4,17230,10:30.030,2032.0,1089.0,2077.0,1146.0
066_POV.mp4,17245,10:30.532,2075.0,1072.0,2120.0,1131.0
066_POV.mp4,17260,10:31.032,2113.0,1068.0,2161.0,1128.0
066_POV.mp4,17275,10:31.532,2170.0,1055.0,2216.0,1113.0
066_POV.mp4,17290,10:32.032,2018.0,1023.0,2062.0,1080.0
066_POV.mp4,17305,10:32.532,2003.0,990.0,2046.0,1044.0
066_POV.mp4,17320,10:33.032,1994.0,1017.0,2037.0,1072.0
066_POV.mp4,17335,10:33.532,2002.0,1022.0,2046.0,1077.0
066_POV.mp4,17350,10:34.032,1995.0,1003.0,2037.0,1056.0
066_POV.mp4,17364,10:34.500,2002.0,956.0,2044.0,1011.0
066_POV.mp4,17379,10:35.000,2008.0,965.0,2050.0,1021.0
066_POV.mp4,17394,10:35.500,2016.0,1125.0,2060.0,1185.0
066_POV.mp4,17409,10:36.000,2131.0,1260.0,2195.0,1344.0
066_POV.mp4,17499,10:39.002,2267.0,1201.0,2329.0,1286.0
066_POV.mp4,17514,10:39.502,2325.0,1221.0,2389.0,1311.0
066_POV.mp4,17559,10:41.002,2143.0,1136.0,2194.0,1206.0
066_POV.mp4,17589,10:42.002,2146.0,1108.0,2200.0,1181.0
066_POV.mp4,17604,10:42.503,2127.0,1067.0,2180.0,1136.0
066_POV.mp4,17619,10:43.003,2137.0,1089.0,2188.0,1159.0
066_POV.mp4,17634,10:43.503,2129.0,1115.0,2181.0,1189.0
066_POV.mp4,17649,10:44.003,1895.0,1229.0,1944.0,1304.0
066_POV.mp4,17679,10:45.003,2052.0,751.0,2099.0,814.0
066_POV.mp4,17694,10:45.503,1960.0,808.0,1998.0,859.0
066_POV.mp4,17709,10:46.003,1978.0,888.0,2016.0,942.0
066_POV.mp4,18403,11:09.030,2214.0,946.0,2256.0,1002.0
066_POV.mp4,18418,11:09.530,2196.0,847.0,2236.0,899.0
066_POV.mp4,18433,11:10.032,1603.0,991.0,1635.0,1036.0
066_POV.mp4,18463,11:11.032,2253.0,993.0,2296.0,1046.0
066_POV.mp4,49454,28:16.528,2112.0,898.0,2158.0,956.0
066_POV.mp4,49469,28:17.028,2129.0,917.0,2174.0,976.0
066_POV.mp4,49484,28:17.528,2269.0,1053.0,2322.0,1118.0
066_POV.mp4,49499,28:18.028,2321.0,1025.0,2377.0,1090.0
066_POV.mp4,49529,28:19.028,2307.0,995.0,2362.0,1061.0
066_POV.mp4,49544,28:19.528,2287.0,1014.0,2340.0,1076.0
066_POV.mp4,49559,28:20.028,2019.0,1025.0,2063.0,1084.0
066_POV.mp4,49604,28:21.530,1721.0,996.0,1759.0,1051.0
066_POV.mp4,49619,28:22.030,1792.0,1013.0,1832.0,1067.0
066_POV.mp4,49634,28:22.530,2034.0,998.0,2078.0,1059.0
067_POV.mp4,13821,10:42.518,2321.0,825.0,2381.0,899.0
067_POV.mp4,13833,10:43.018,2241.0,540.0,2297.0,611.0
067_POV.mp4,13848,10:43.518,1189.0,806.0,1230.0,868.0
067_POV.mp4,13893,10:45.018,1143.0,838.0,1187.0,906.0
067_POV.mp4,13923,10:46.018,1173.0,749.0,1217.0,811.0
067_POV.mp4,13938,10:46.518,1151.0,753.0,1196.0,822.0
067_POV.mp4,13983,10:48.020,1565.0,684.0,1612.0,753.0
067_POV.mp4,14028,10:49.520,1394.0,839.0,1437.0,903.0
067_POV.mp4,14043,10:50.020,2190.0,568.0,2248.0,641.0
067_POV.mp4,14058,10:50.520,2344.0,493.0,2406.0,570.0
067_POV.mp4,14073,10:51.020,1560.0,719.0,1606.0,782.0
067_POV.mp4,14088,10:51.513,1075.0,904.0,1120.0,971.0
067_POV.mp4,16011,11:55.513,1346.0,977.0,1384.0,1028.0
067_POV.mp4,16041,11:56.513,1324.0,960.0,1366.0,1025.0
067_POV.mp4,16056,11:57.013,1331.0,972.0,1371.0,1029.0
067_POV.mp4,16101,11:58.513,1895.0,886.0,1942.0,946.0
067_POV.mp4,16146,12:00.015,1422.0,941.0,1463.0,997.0
067_POV.mp4,16191,12:01.515,1557.0,467.0,1603.0,532.0
067_POV.mp4,16206,12:02.015,1525.0,561.0,1570.0,620.0
067_POV.mp4,16281,12:04.517,1807.0,825.0,1851.0,885.0
067_POV.mp4,16296,12:05.017,1831.0,656.0,1880.0,716.0
067_POV.mp4,16311,12:05.517,1753.0,661.0,1796.0,717.0
067_POV.mp4,16356,12:07.017,1390.0,1101.0,1434.0,1164.0
067_POV.mp4,16371,12:07.517,1312.0,848.0,1352.0,899.0
067_POV.mp4,16386,12:08.018,1158.0,659.0,1197.0,712.0
067_POV.mp4,16401,12:08.518,1135.0,625.0,1176.0,678.0
067_POV.mp4,16491,12:11.518,1264.0,706.0,1339.0,816.0
067_POV.mp4,16506,12:12.018,1216.0,682.0,1289.0,793.0
067_POV.mp4,16521,12:12.520,1194.0,686.0,1268.0,799.0
067_POV.mp4,16717,12:19.013,1073.0,670.0,1145.0,781.0
067_POV.mp4,16732,12:19.513,1237.0,647.0,1311.0,752.0
067_POV.mp4,16822,12:22.515,2104.0,723.0,2175.0,809.0
067_POV.mp4,18157,13:07.015,1425.0,923.0,1459.0,970.0
067_POV.mp4,18172,13:07.515,1423.0,872.0,1457.0,920.0
067_POV.mp4,18187,13:08.017,142.0,971.0,185.0,1027.0
067_POV.mp4,18277,13:11.017,1706.0,945.0,1742.0,996.0
067_POV.mp4,18322,13:12.518,1308.0,895.0,1341.0,942.0
067_POV.mp4,18337,13:13.010,1408.0,828.0,1439.0,872.0
067_POV.mp4,18352,13:13.510,1438.0,815.0,1469.0,858.0
067_POV.mp4,18367,13:14.010,1456.0,835.0,1489.0,882.0
067_POV.mp4,18382,13:14.510,1421.0,891.0,1453.0,937.0
067_POV.mp4,18412,13:15.510,1476.0,899.0,1509.0,945.0
067_POV.mp4,18457,13:17.012,1530.0,791.0,1563.0,841.0
067_POV.mp4,18472,13:17.512,1478.0,816.0,1511.0,866.0
067_POV.mp4,18517,13:19.012,1504.0,771.0,1539.0,821.0
067_POV.mp4,18532,13:19.512,1531.0,843.0,1566.0,895.0
067_POV.mp4,18547,13:20.012,1537.0,828.0,1569.0,874.0
067_POV.mp4,18562,13:20.512,2103.0,903.0,2143.0,961.0
067_POV.mp4,18772,13:27.515,2245.0,945.0,2291.0,1007.0
067_POV.mp4,18787,13:28.015,2238.0,947.0,2283.0,1007.0
068_POV.mp4,19605,20:18.005,1909.0,858.0,1952.0,917.0
068_POV.mp4,19635,20:19.005,1745.0,887.0,1785.0,946.0
068_POV.mp4,19965,20:30.010,1931.0,1025.0,1977.0,1090.0
068_POV.mp4,19980,20:30.510,1621.0,1023.0,1659.0,1080.0
068_POV.mp4,20010,20:31.512,1592.0,1007.0,1631.0,1061.0
068_POV.mp4,20025,20:32.012,1623.0,1006.0,1661.0,1060.0
068_POV.mp4,20040,20:32.512,1663.0,1040.0,1705.0,1102.0
068_POV.mp4,20055,20:33.003,1719.0,1042.0,1760.0,1100.0
068_POV.mp4,20070,20:33.503,1713.0,1028.0,1754.0,1088.0
068_POV.mp4,20085,20:34.003,1716.0,1021.0,1756.0,1079.0
068_POV.mp4,20100,20:34.503,1704.0,1015.0,1745.0,1072.0
068_POV.mp4,20115,20:35.003,1721.0,987.0,1765.0,1047.0
068_POV.mp4,20130,20:35.505,1729.0,998.0,1774.0,1058.0
068_POV.mp4,20145,20:36.005,1733.0,996.0,1774.0,1054.0
068_POV.mp4,20160,20:36.505,1725.0,1005.0,1766.0,1063.0
068_POV.mp4,20175,20:37.005,1731.0,998.0,1772.0,1055.0
068_POV.mp4,20190,20:37.505,1831.0,985.0,1873.0,1045.0
068_POV.mp4,20205,20:38.005,1872.0,1003.0,1913.0,1062.0
068_POV.mp4,20220,20:38.505,1859.0,1011.0,1903.0,1069.0
068_POV.mp4,20235,20:39.005,1853.0,1010.0,1894.0,1067.0
068_POV.mp4,20250,20:39.507,2217.0,1021.0,2266.0,1085.0
068_POV.mp4,20265,20:40.007,2218.0,990.0,2270.0,1056.0
068_POV.mp4,20280,20:40.507,2193.0,1017.0,2242.0,1084.0
068_POV.mp4,20295,20:41.007,2065.0,1020.0,2111.0,1083.0
068_POV.mp4,22711,22:01.507,2209.0,1091.0,2260.0,1157.0
068_POV.mp4,22726,22:02.007,2148.0,1078.0,2199.0,1149.0
068_POV.mp4,22861,22:06.508,1877.0,993.0,1922.0,1055.0
068_POV.mp4,22876,22:07.008,1620.0,992.0,1658.0,1045.0
068_POV.mp4,22891,22:07.508,1697.0,1050.0,1738.0,1107.0
068_POV.mp4,22906,22:08.010,1689.0,967.0,1741.0,1041.0
068_POV.mp4,25011,23:18.005,2067.0,1056.0,2114.0,1123.0
068_POV.mp4,25027,23:18.505,2013.0,1048.0,2060.0,1112.0
068_POV.mp4,25042,23:19.005,1439.0,1041.0,1479.0,1098.0
068_POV.mp4,25057,23:19.505,1446.0,1013.0,1482.0,1064.0
068_POV.mp4,30182,25:59.505,1776.0,951.0,1818.0,1011.0
068_POV.mp4,30197,26:00.005,1768.0,933.0,1811.0,993.0
068_POV.mp4,30212,26:00.505,1700.0,961.0,1741.0,1021.0
068_POV.mp4,30227,26:01.005,1606.0,877.0,1648.0,939.0
068_POV.mp4,30242,26:01.507,1603.0,880.0,1647.0,943.0
068_POV.mp4,30257,26:02.007,1695.0,923.0,1737.0,986.0
068_POV.mp4,30272,26:02.507,1848.0,1035.0,1891.0,1095.0
068_POV.mp4,30287,26:03.007,1993.0,928.0,2038.0,991.0
068_POV.mp4,30302,26:03.507,1944.0,916.0,1989.0,978.0
068_POV.mp4,30318,26:04.032,1953.0,961.0,1997.0,1024.0
068_POV.mp4,30333,26:04.532,1881.0,915.0,1924.0,976.0
