frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
5793,05:06.667,2,1265.0,699.0,1349.0,811.0,1890.0,761.0,1964.0,888.0,,,,
5794,06:04.583,2,1266.0,700.0,1349.0,810.0,1890.0,757.0,1965.0,888.0,,,,
5795,06:04.617,2,1266.0,699.0,1349.0,810.0,1890.0,759.0,1965.0,887.0,,,,
5796,06:04.650,2,1266.0,699.0,1350.0,809.0,1890.0,758.0,1964.0,887.0,,,,
5797,06:04.683,2,1266.0,699.0,1349.0,809.0,1890.0,757.0,1966.0,888.0,,,,
5798,06:04.717,2,1266.0,699.0,1350.0,809.0,1890.0,757.0,1966.0,887.0,,,,
5799,06:04.750,2,1266.0,699.0,1350.0,810.0,1891.0,760.0,1966.0,888.0,,,,
5800,06:04.783,2,1266.0,699.0,1350.0,811.0,1891.0,758.0,1967.0,888.0,,,,
5801,06:04.817,2,1266.0,699.0,1350.0,811.0,1891.0,760.0,1964.0,888.0,,,,
5802,06:04.850,2,1266.0,700.0,1350.0,811.0,1890.0,761.0,1963.0,888.0,,,,
5803,06:04.883,2,1266.0,700.0,1349.0,811.0,1890.0,763.0,1962.0,889.0,,,,
5804,06:04.917,2,1266.0,700.0,1349.0,811.0,1889.0,761.0,1961.0,888.0,,,,
5805,06:04.950,2,1266.0,700.0,1349.0,811.0,1890.0,760.0,1965.0,889.0,,,,
5806,06:04.983,2,1266.0,701.0,1349.0,811.0,1890.0,760.0,1964.0,888.0,,,,
5807,06:05.017,2,1266.0,701.0,1349.0,811.0,1890.0,759.0,1965.0,889.0,,,,
5808,06:05.050,2,1267.0,701.0,1350.0,811.0,1890.0,760.0,1965.0,890.0,,,,
5809,06:05.083,2,1267.0,702.0,1349.0,812.0,1889.0,760.0,1966.0,890.0,,,,
5810,06:05.117,2,1267.0,702.0,1350.0,812.0,1891.0,762.0,1964.0,890.0,,,,
5811,06:05.150,2,1267.0,702.0,1350.0,812.0,1890.0,765.0,1961.0,889.0,,,,
5812,06:05.183,2,1267.0,703.0,1350.0,812.0,1891.0,764.0,1963.0,890.0,,,,
5813,06:05.217,2,1267.0,702.0,1350.0,813.0,1891.0,764.0,1964.0,891.0,,,,
5814,06:05.250,2,1268.0,702.0,1351.0,813.0,1891.0,762.0,1967.0,891.0,,,,
5815,06:05.283,2,1268.0,702.0,1351.0,813.0,1892.0,761.0,1968.0,892.0,,,,
5816,06:05.317,2,1268.0,702.0,1351.0,812.0,1891.0,761.0,1967.0,891.0,,,,
5817,06:05.350,2,1268.0,701.0,1352.0,812.0,1891.0,763.0,1966.0,891.0,,,,
5818,06:05.383,2,1267.0,701.0,1351.0,812.0,1891.0,763.0,1966.0,891.0,,,,
5819,06:05.417,2,1267.0,701.0,1351.0,812.0,1891.0,759.0,1967.0,891.0,,,,
5820,06:05.450,2,1267.0,702.0,1352.0,812.0,1891.0,762.0,1968.0,891.0,,,,
5821,06:05.483,2,1268.0,700.0,1352.0,811.0,1891.0,760.0,1969.0,890.0,,,,
5822,06:05.517,2,1268.0,700.0,1352.0,811.0,1891.0,762.0,1966.0,889.0,,,,
5823,06:05.550,2,1268.0,700.0,1352.0,811.0,1892.0,763.0,1967.0,888.0,,,,
5824,06:05.583,2,1268.0,700.0,1352.0,811.0,1892.0,761.0,1968.0,889.0,,,,
5825,06:05.617,2,1268.0,700.0,1352.0,811.0,1892.0,759.0,1971.0,890.0,,,,
5826,06:05.650,2,1267.0,700.0,1351.0,811.0,1891.0,759.0,1969.0,890.0,,,,
5827,06:05.683,2,1267.0,699.0,1351.0,811.0,1891.0,761.0,1969.0,891.0,,,,
5828,06:05.717,2,1267.0,699.0,1351.0,810.0,1890.0,760.0,1965.0,889.0,,,,
5829,06:05.750,2,1267.0,699.0,1351.0,810.0,1890.0,759.0,1966.0,889.0,,,,
5830,06:05.783,2,1267.0,698.0,1351.0,810.0,1890.0,761.0,1964.0,889.0,,,,
5831,06:05.817,2,1267.0,698.0,1351.0,810.0,1891.0,761.0,1965.0,889.0,,,,
5832,06:05.850,2,1267.0,698.0,1352.0,810.0,1891.0,761.0,1967.0,889.0,,,,
5833,06:05.883,2,1268.0,698.0,1352.0,810.0,1892.0,760.0,1968.0,890.0,,,,
5834,06:05.917,2,1268.0,698.0,1352.0,810.0,1893.0,761.0,1969.0,889.0,,,,
5835,06:05.950,2,1268.0,698.0,1352.0,810.0,1892.0,760.0,1970.0,889.0,,,,
5836,06:05.983,2,1267.0,698.0,1352.0,810.0,1892.0,759.0,1970.0,889.0,,,,
5837,06:06.018,2,1267.0,699.0,1351.0,810.0,1891.0,761.0,1966.0,890.0,,,,
5838,06:06.052,2,1267.0,699.0,1351.0,810.0,1891.0,760.0,1969.0,891.0,,,,
5839,06:06.085,2,1267.0,699.0,1352.0,810.0,1892.0,759.0,1970.0,891.0,,,,
5840,06:06.118,2,1268.0,699.0,1352.0,810.0,1892.0,760.0,1971.0,890.0,,,,
5841,06:06.152,2,1268.0,699.0,1353.0,811.0,1893.0,761.0,1970.0,890.0,,,,
5842,06:06.185,2,1269.0,699.0,1353.0,810.0,1893.0,758.0,1972.0,890.0,,,,
5843,06:06.218,2,1269.0,699.0,1353.0,811.0,1894.0,758.0,1970.0,890.0,,,,
5844,06:06.252,2,1269.0,697.0,1353.0,810.0,1894.0,758.0,1971.0,889.0,,,,
5845,06:06.285,2,1267.0,698.0,1352.0,811.0,1894.0,756.0,1973.0,890.0,,,,
5846,06:06.318,2,1267.0,698.0,1351.0,811.0,1893.0,758.0,1971.0,890.0,,,,
5847,06:06.352,2,1267.0,698.0,1351.0,811.0,1894.0,760.0,1972.0,889.0,,,,
5848,06:06.385,2,1267.0,697.0,1351.0,811.0,1894.0,759.0,1971.0,889.0,,,,
5849,06:06.418,2,1267.0,697.0,1351.0,810.0,1894.0,759.0,1969.0,888.0,,,,
5850,06:06.452,2,1267.0,697.0,1351.0,810.0,1894.0,759.0,1970.0,888.0,,,,
5851,06:06.485,2,1267.0,697.0,1352.0,811.0,1895.0,759.0,1970.0,889.0,,,,
5852,06:06.518,2,1267.0,698.0,1352.0,812.0,1896.0,760.0,1972.0,890.0,,,,
5853,06:06.552,2,1268.0,699.0,1352.0,812.0,1897.0,763.0,1974.0,890.0,,,,
5854,06:06.585,2,1269.0,701.0,1353.0,814.0,1898.0,763.0,1975.0,892.0,,,,
5855,06:06.618,2,1270.0,704.0,1353.0,815.0,1898.0,764.0,1974.0,894.0,,,,
5856,06:06.652,2,1270.0,707.0,1353.0,820.0,1898.0,767.0,1975.0,895.0,,,,
5857,06:06.685,2,1271.0,711.0,1354.0,823.0,1899.0,775.0,1975.0,899.0,,,,
5858,06:06.718,2,1270.0,716.0,1354.0,829.0,1901.0,775.0,1978.0,906.0,,,,
5859,06:06.752,2,1271.0,724.0,1355.0,839.0,1901.0,780.0,1979.0,915.0,,,,
5860,06:06.785,2,1273.0,735.0,1357.0,847.0,1907.0,792.0,1979.0,923.0,,,,
5861,06:06.818,2,1276.0,740.0,1359.0,853.0,1912.0,792.0,1986.0,927.0,,,,
5862,06:06.852,2,1279.0,746.0,1362.0,857.0,1915.0,800.0,1993.0,931.0,,,,
