frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
4006,03:36.667,2,1682.0,1029.0,1850.0,1251.0,-1.0,849.0,214.0,1126.0
4007,04:22.277,2,1683.0,1030.0,1851.0,1258.0,-2.0,852.0,214.0,1128.0
4008,04:22.310,2,-1.0,854.0,219.0,1134.0,1686.0,1036.0,1858.0,1261.0
4009,04:22.343,2,5.0,851.0,229.0,1130.0,1694.0,1038.0,1867.0,1262.0
4010,04:22.377,2,17.0,846.0,243.0,1126.0,1706.0,1041.0,1877.0,1267.0
4011,04:22.410,2,1715.0,1057.0,1891.0,1275.0,31.0,848.0,260.0,1126.0
4012,04:22.443,2,1723.0,1066.0,1900.0,1286.0,42.0,853.0,271.0,1128.0
4013,04:22.477,2,1729.0,1064.0,1906.0,1285.0,48.0,856.0,277.0,1133.0
4014,04:22.510,2,1733.0,1064.0,1909.0,1288.0,51.0,860.0,280.0,1138.0
4015,04:22.543,2,1732.0,1066.0,1910.0,1291.0,52.0,861.0,281.0,1140.0
4016,04:22.577,2,54.0,865.0,282.0,1143.0,1734.0,1064.0,1912.0,1296.0
4017,04:22.610,2,58.0,874.0,283.0,1152.0,1739.0,1071.0,1915.0,1301.0
4018,04:22.643,2,59.0,879.0,284.0,1159.0,1740.0,1071.0,1917.0,1303.0
4019,04:22.677,2,59.0,886.0,284.0,1166.0,1741.0,1078.0,1919.0,1306.0
4020,04:22.710,2,61.0,889.0,285.0,1169.0,1742.0,1078.0,1920.0,1308.0
4021,04:22.743,2,61.0,891.0,285.0,1171.0,1743.0,1081.0,1921.0,1311.0
4022,04:22.777,2,59.0,892.0,284.0,1171.0,1742.0,1082.0,1920.0,1313.0
4023,04:22.810,2,62.0,889.0,287.0,1169.0,1744.0,1086.0,1923.0,1314.0
4024,04:22.843,2,1750.0,1084.0,1928.0,1313.0,70.0,885.0,295.0,1167.0
4025,04:22.877,2,79.0,882.0,301.0,1159.0,1755.0,1080.0,1934.0,1307.0
4026,04:22.910,2,88.0,877.0,309.0,1153.0,1761.0,1075.0,1939.0,1302.0
4027,04:22.943,2,94.0,876.0,318.0,1151.0,1765.0,1073.0,1945.0,1301.0
4028,04:22.977,2,96.0,877.0,320.0,1152.0,1767.0,1070.0,1948.0,1300.0
4029,04:23.010,2,99.0,877.0,322.0,1152.0,1767.0,1070.0,1948.0,1299.0
4030,04:23.043,2,99.0,878.0,322.0,1153.0,1768.0,1070.0,1948.0,1299.0
