frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
2634,02:25.000,1,2253.0,543.0,2429.0,768.0,,,,
2635,02:54.132,1,2252.0,543.0,2430.0,768.0,,,,
2636,02:54.165,1,2252.0,543.0,2433.0,769.0,,,,
2637,02:54.198,1,2252.0,543.0,2432.0,768.0,,,,
2638,02:54.232,1,2252.0,543.0,2432.0,768.0,,,,
2639,02:54.265,1,2252.0,542.0,2432.0,768.0,,,,
2640,02:54.298,1,2253.0,541.0,2432.0,768.0,,,,
2641,02:54.332,1,2252.0,540.0,2430.0,767.0,,,,
2642,02:54.365,1,2251.0,540.0,2429.0,767.0,,,,
2643,02:54.398,1,2251.0,539.0,2429.0,767.0,,,,
2644,02:54.432,1,2251.0,539.0,2428.0,767.0,,,,
2645,02:54.465,1,2250.0,539.0,2430.0,766.0,,,,
2646,02:54.498,1,2250.0,539.0,2430.0,766.0,,,,
2647,02:54.532,1,2250.0,539.0,2430.0,766.0,,,,
2648,02:54.565,1,2250.0,540.0,2429.0,767.0,,,,
2649,02:54.598,1,2249.0,539.0,2429.0,767.0,,,,
2650,02:54.632,1,2249.0,539.0,2429.0,766.0,,,,
2651,02:54.665,1,2250.0,542.0,2419.0,766.0,,,,
2652,02:54.698,1,2249.0,541.0,2427.0,766.0,,,,
2653,02:54.732,1,2248.0,541.0,2428.0,767.0,,,,
2654,02:54.765,1,2248.0,541.0,2426.0,767.0,,,,
2655,02:54.798,1,2248.0,542.0,2426.0,768.0,,,,
2656,02:54.832,1,2248.0,542.0,2426.0,770.0,,,,
2657,02:54.865,1,2248.0,546.0,2425.0,770.0,,,,
2658,02:54.898,1,2249.0,549.0,2425.0,770.0,,,,
2659,02:54.932,1,2248.0,550.0,2424.0,771.0,,,,
2660,02:54.965,1,2247.0,549.0,2423.0,771.0,,,,
2661,02:54.998,1,2245.0,548.0,2422.0,770.0,,,,
2662,02:55.032,1,2245.0,547.0,2422.0,770.0,,,,
2663,02:55.065,1,2245.0,547.0,2422.0,770.0,,,,
2664,02:55.098,1,2245.0,548.0,2422.0,771.0,,,,
2665,02:55.132,1,2245.0,548.0,2422.0,771.0,,,,
2666,02:55.165,1,2246.0,549.0,2423.0,772.0,,,,
2667,02:55.198,1,2247.0,549.0,2424.0,772.0,,,,
2668,02:55.232,1,2249.0,552.0,2424.0,772.0,,,,
2669,02:55.265,1,2250.0,552.0,2425.0,772.0,,,,
2670,02:55.298,1,2250.0,554.0,2426.0,774.0,,,,
2671,02:55.332,1,2251.0,554.0,2426.0,777.0,,,,
2672,02:55.365,1,2251.0,554.0,2426.0,777.0,,,,
2673,02:55.398,1,2251.0,554.0,2427.0,778.0,,,,
2674,02:55.432,1,2250.0,553.0,2426.0,778.0,,,,
2675,02:55.465,1,2250.0,555.0,2427.0,779.0,,,,
2676,02:55.498,1,2251.0,554.0,2428.0,780.0,,,,
2677,02:55.532,1,2250.0,555.0,2428.0,779.0,,,,
2678,02:55.565,1,2250.0,553.0,2423.0,777.0,,,,
2679,02:55.598,1,2250.0,554.0,2426.0,777.0,,,,
2680,02:55.632,1,2250.0,553.0,2426.0,777.0,,,,
2681,02:55.665,1,2251.0,553.0,2428.0,779.0,,,,
2682,02:55.698,1,2251.0,554.0,2429.0,781.0,,,,
2683,02:55.732,1,2251.0,554.0,2429.0,782.0,,,,
2684,02:55.765,1,2251.0,555.0,2432.0,785.0,,,,
2685,02:55.798,1,2251.0,555.0,2434.0,787.0,,,,
2686,02:55.832,1,2251.0,555.0,2434.0,787.0,,,,
2687,02:55.865,1,2252.0,555.0,2433.0,788.0,,,,
2688,02:55.898,1,2252.0,555.0,2434.0,788.0,,,,
2689,02:55.932,1,2252.0,556.0,2436.0,790.0,,,,
2690,02:55.965,1,2251.0,556.0,2437.0,790.0,,,,
2691,02:55.998,1,2251.0,554.0,2438.0,790.0,,,,
2692,02:56.032,1,2250.0,554.0,2438.0,790.0,,,,
2693,02:56.065,1,2250.0,555.0,2438.0,790.0,,,,
2694,02:56.098,1,2250.0,555.0,2436.0,790.0,,,,
2695,02:56.132,1,2251.0,556.0,2435.0,785.0,,,,
2696,02:56.165,1,2251.0,557.0,2436.0,784.0,,,,
2697,02:56.198,1,2251.0,556.0,2435.0,783.0,,,,
2698,02:56.232,1,2250.0,556.0,2434.0,783.0,,,,
2699,02:56.265,1,2250.0,556.0,2433.0,782.0,,,,
2700,02:56.298,1,2250.0,555.0,2431.0,781.0,,,,
2701,02:56.332,1,2249.0,555.0,2426.0,780.0,,,,
2702,02:56.398,1,2250.0,554.0,2420.0,779.0,,,,
2703,02:56.457,1,2249.0,557.0,2428.0,781.0,,,,
2704,02:56.473,1,2249.0,557.0,2429.0,781.0,,,,
2705,02:56.498,1,2249.0,557.0,2431.0,782.0,,,,
2706,02:56.532,1,2250.0,562.0,2433.0,789.0,,,,
2707,02:56.623,1,2250.0,568.0,2432.0,792.0,,,,
2708,02:56.640,1,2247.0,573.0,2427.0,796.0,,,,
2709,02:56.665,1,2244.0,572.0,2421.0,799.0,,,,
2710,02:56.698,1,2244.0,578.0,2416.0,803.0,,,,
2711,02:56.732,0,,,,,,,,
2712,02:56.765,0,,,,,,,,
2713,02:56.798,0,,,,,,,,
2714,02:56.833,0,,,,,,,,
2715,02:56.867,0,,,,,,,,
2716,02:56.900,0,,,,,,,,
2717,02:56.933,0,,,,,,,,
2718,02:56.967,1,1623.0,622.0,1759.0,802.0,,,,
2719,02:57.025,1,1624.0,602.0,1771.0,802.0,,,,
2720,02:57.042,1,1624.0,599.0,1775.0,804.0,,,,
2721,02:57.067,1,1622.0,599.0,1775.0,805.0,,,,
2722,02:57.100,1,1622.0,599.0,1776.0,805.0,,,,
2723,02:57.133,1,1621.0,599.0,1776.0,805.0,,,,
2724,02:57.175,1,1621.0,599.0,1775.0,805.0,,,,
2725,02:57.200,1,1621.0,600.0,1774.0,804.0,,,,
2726,02:57.233,1,1620.0,599.0,1773.0,804.0,,,,
2727,02:57.267,1,1620.0,598.0,1773.0,803.0,,,,
2728,02:57.300,1,1620.0,598.0,1774.0,803.0,,,,
2729,02:57.333,1,1620.0,598.0,1774.0,803.0,,,,
2730,02:57.367,1,1619.0,597.0,1773.0,802.0,,,,
2731,02:57.400,1,1618.0,595.0,1773.0,802.0,,,,
2732,02:57.433,1,1618.0,596.0,1772.0,801.0,,,,
2733,02:57.467,1,1617.0,593.0,1772.0,801.0,,,,
2734,02:57.500,1,1614.0,589.0,1769.0,796.0,,,,
2735,02:57.533,1,1624.0,591.0,1782.0,801.0,,,,
2736,02:57.567,1,1623.0,588.0,1782.0,800.0,,,,
2737,02:57.600,1,1623.0,587.0,1781.0,800.0,,,,
2738,02:57.633,1,1623.0,586.0,1781.0,800.0,,,,
2739,02:57.667,1,1622.0,586.0,1780.0,799.0,,,,
2740,02:57.700,1,1622.0,584.0,1780.0,797.0,,,,
2741,02:57.733,1,1618.0,587.0,1774.0,796.0,,,,
2742,02:57.767,1,1608.0,586.0,1766.0,795.0,,,,
2743,02:57.800,1,1598.0,588.0,1754.0,794.0,,,,
2744,02:57.833,1,1581.0,587.0,1736.0,795.0,,,,
2745,02:57.867,1,1548.0,584.0,1704.0,794.0,,,,
2746,02:57.900,1,1507.0,590.0,1656.0,796.0,,,,
2747,02:57.933,1,1457.0,599.0,1604.0,796.0,,,,
2748,02:57.967,1,1408.0,599.0,1553.0,802.0,,,,
2749,02:58.000,1,1363.0,602.0,1509.0,806.0,,,,
2750,02:58.033,1,1330.0,602.0,1472.0,805.0,,,,
2751,02:58.067,1,1303.0,598.0,1448.0,804.0,,,,
2752,02:58.100,1,1289.0,598.0,1431.0,802.0,,,,
2753,02:58.133,1,1277.0,601.0,1419.0,799.0,,,,
2754,02:58.167,1,1268.0,603.0,1410.0,798.0,,,,
2755,02:58.200,1,1262.0,600.0,1404.0,801.0,,,,
2756,02:58.233,1,1260.0,599.0,1400.0,801.0,,,,
2757,02:58.267,1,1257.0,597.0,1399.0,798.0,,,,
2758,02:58.300,1,1255.0,601.0,1397.0,795.0,,,,
2759,02:58.333,1,1252.0,600.0,1393.0,793.0,,,,
2760,02:58.367,1,1251.0,602.0,1390.0,792.0,,,,
2761,02:58.400,1,1250.0,605.0,1388.0,792.0,,,,
2762,02:58.433,1,1250.0,606.0,1389.0,795.0,,,,
2763,02:58.467,1,1250.0,604.0,1391.0,794.0,,,,
2764,02:58.500,1,1253.0,605.0,1393.0,796.0,,,,
2765,02:58.533,1,1255.0,606.0,1395.0,797.0,,,,
2766,02:58.567,1,1257.0,606.0,1398.0,798.0,,,,
2767,02:58.600,1,1259.0,606.0,1400.0,798.0,,,,
2768,02:58.633,1,1262.0,606.0,1404.0,799.0,,,,
2769,02:58.667,1,1264.0,608.0,1406.0,802.0,,,,
2770,02:58.700,1,1264.0,610.0,1406.0,803.0,,,,
2771,02:58.733,1,1265.0,613.0,1407.0,804.0,,,,
2772,02:58.767,1,1266.0,611.0,1407.0,809.0,,,,
2773,02:58.800,1,1265.0,611.0,1407.0,812.0,,,,
2774,02:58.833,1,1266.0,613.0,1408.0,813.0,,,,
2775,02:58.867,1,1265.0,614.0,1408.0,815.0,,,,
2776,02:58.900,1,1265.0,618.0,1409.0,818.0,,,,
2777,02:58.933,1,1265.0,623.0,1409.0,819.0,,,,
2778,02:58.967,1,1268.0,622.0,1408.0,826.0,,,,
2779,02:59.000,1,1270.0,621.0,1410.0,828.0,,,,
2780,02:59.033,1,1270.0,622.0,1410.0,831.0,,,,
2781,02:59.067,1,1269.0,622.0,1410.0,830.0,,,,
2782,02:59.100,1,1269.0,620.0,1409.0,829.0,,,,
2783,02:59.133,1,1266.0,615.0,1412.0,822.0,,,,
2784,02:59.167,1,1267.0,613.0,1412.0,820.0,,,,
2785,02:59.200,1,1266.0,608.0,1412.0,812.0,,,,
2786,02:59.233,1,1267.0,607.0,1412.0,813.0,,,,
2787,02:59.267,1,1269.0,607.0,1413.0,808.0,,,,
2788,02:59.300,1,1268.0,606.0,1413.0,807.0,,,,
2789,02:59.333,1,1267.0,604.0,1411.0,805.0,,,,
2790,02:59.367,1,1265.0,601.0,1410.0,802.0,,,,
2791,02:59.400,1,1262.0,604.0,1404.0,799.0,,,,
2792,02:59.433,1,1254.0,603.0,1395.0,796.0,,,,
2793,02:59.467,1,1242.0,602.0,1385.0,799.0,,,,
2794,02:59.500,1,1227.0,602.0,1370.0,797.0,,,,
2795,02:59.533,1,1212.0,600.0,1355.0,796.0,,,,
2796,02:59.567,2,1198.0,597.0,1342.0,797.0,999.0,586.0,1097.0,687.0
2797,02:59.600,1,1187.0,597.0,1330.0,798.0,,,,
2798,02:59.633,1,1179.0,598.0,1322.0,798.0,,,,
2799,02:59.667,1,1176.0,598.0,1316.0,801.0,,,,
2800,02:59.700,1,1171.0,601.0,1316.0,800.0,,,,
2801,02:59.733,1,1171.0,606.0,1315.0,802.0,,,,
2802,02:59.767,1,1172.0,610.0,1315.0,804.0,,,,
2803,02:59.800,1,1171.0,619.0,1315.0,810.0,,,,
2804,02:59.833,1,1173.0,628.0,1316.0,819.0,,,,
2805,02:59.867,1,1174.0,635.0,1319.0,836.0,,,,
2806,02:59.900,1,1179.0,656.0,1322.0,851.0,,,,
2807,02:59.933,1,1187.0,664.0,1329.0,873.0,,,,
2808,02:59.967,1,1194.0,674.0,1338.0,878.0,,,,
2809,03:00.000,1,1200.0,682.0,1345.0,886.0,,,,
2810,03:00.033,1,1207.0,697.0,1348.0,894.0,,,,
2811,03:00.067,1,1208.0,708.0,1354.0,913.0,,,,
2812,03:00.100,1,1209.0,710.0,1356.0,919.0,,,,
2813,03:00.133,1,1209.0,713.0,1358.0,928.0,,,,
2814,03:00.167,1,1212.0,720.0,1360.0,925.0,,,,
2815,03:00.200,1,1224.0,720.0,1367.0,917.0,,,,
2816,03:00.233,1,1230.0,721.0,1372.0,920.0,,,,
2817,03:00.267,1,1238.0,728.0,1375.0,927.0,,,,
2818,03:00.292,1,1248.0,734.0,1386.0,931.0,,,,
2819,03:00.325,1,1261.0,743.0,1397.0,937.0,,,,
2820,03:00.358,1,1271.0,741.0,1414.0,942.0,,,,
2825,03:00.525,1,1369.0,803.0,1519.0,1003.0,,,,
2840,03:01.027,1,1605.0,888.0,1767.0,1107.0,,,,
2855,03:01.527,1,1617.0,867.0,1777.0,1088.0,,,,
2870,03:02.027,1,1566.0,843.0,1725.0,1061.0,,,,
2885,03:02.527,1,1407.0,824.0,1557.0,1037.0,,,,
2900,03:03.027,1,969.0,802.0,1113.0,1001.0,,,,
2915,03:03.527,1,926.0,777.0,1070.0,979.0,,,,
2930,03:04.027,1,869.0,767.0,1013.0,965.0,,,,
2945,03:04.527,1,968.0,767.0,1110.0,964.0,,,,
2960,03:05.028,1,1183.0,734.0,1325.0,940.0,,,,
2975,03:05.528,1,1171.0,668.0,1312.0,870.0,,,,
2990,03:06.028,1,1167.0,648.0,1308.0,845.0,,,,
3005,03:06.528,1,1181.0,630.0,1322.0,835.0,,,,
3020,03:07.028,1,1291.0,634.0,1437.0,840.0,,,,
3035,03:07.528,1,1359.0,692.0,1503.0,892.0,,,,
3050,03:08.028,1,1231.0,785.0,1371.0,974.0,,,,
3065,03:08.528,1,1271.0,662.0,1414.0,861.0,,,,
3080,03:09.030,1,1229.0,625.0,1371.0,822.0,,,,
3095,03:09.530,1,1623.0,789.0,1779.0,998.0,,,,
3110,03:10.030,1,1645.0,816.0,1807.0,1037.0,,,,
3125,03:10.530,1,1611.0,785.0,1769.0,993.0,,,,
3140,03:11.030,1,1538.0,755.0,1691.0,965.0,,,,
3155,03:11.530,1,1361.0,717.0,1506.0,913.0,,,,
3170,03:12.030,1,1301.0,672.0,1446.0,874.0,,,,
3185,03:12.530,1,1279.0,634.0,1422.0,835.0,,,,
3200,03:13.032,1,1280.0,614.0,1426.0,816.0,,,,
3215,03:13.532,1,1257.0,585.0,1402.0,787.0,,,,
3230,03:14.032,1,1227.0,547.0,1373.0,752.0,,,,
3245,03:14.532,1,1236.0,590.0,1384.0,790.0,,,,
3260,03:15.032,1,1244.0,593.0,1392.0,792.0,,,,
3275,03:15.532,1,1220.0,572.0,1362.0,785.0,,,,
3290,03:16.032,1,1166.0,587.0,1307.0,787.0,,,,
3305,03:16.532,1,1084.0,581.0,1227.0,780.0,,,,
3319,03:17.000,1,1102.0,574.0,1243.0,780.0,,,,
3334,03:17.500,1,1113.0,609.0,1252.0,801.0,,,,
3349,03:18.000,1,1119.0,572.0,1262.0,772.0,,,,
3364,03:18.500,1,1112.0,562.0,1254.0,761.0,,,,
3379,03:19.000,1,1117.0,569.0,1260.0,765.0,,,,
3394,03:19.500,1,1104.0,555.0,1247.0,756.0,,,,
3410,03:20.025,1,1110.0,558.0,1252.0,761.0,,,,
3425,03:20.525,1,1162.0,624.0,1304.0,825.0,,,,
3440,03:21.027,1,1200.0,628.0,1339.0,827.0,,,,
3455,03:21.527,1,1200.0,653.0,1338.0,847.0,,,,
3470,03:22.027,1,1168.0,624.0,1308.0,825.0,,,,
3485,03:22.527,1,1113.0,616.0,1254.0,813.0,,,,
3500,03:23.027,1,1054.0,628.0,1196.0,830.0,,,,
3515,03:23.527,1,1099.0,630.0,1238.0,831.0,,,,
3530,03:24.027,1,1099.0,613.0,1239.0,819.0,,,,
3545,03:24.527,1,1099.0,600.0,1239.0,800.0,,,,
3560,03:25.028,1,1106.0,601.0,1247.0,794.0,,,,
3575,03:25.528,1,1148.0,637.0,1290.0,839.0,,,,
3590,03:26.028,1,1187.0,624.0,1329.0,824.0,,,,
3605,03:26.528,2,1185.0,706.0,1326.0,907.0,992.0,695.0,1093.0,798.0
3620,03:27.028,1,1203.0,453.0,1348.0,661.0,,,,
3635,03:27.528,1,1231.0,664.0,1368.0,854.0,,,,
3650,03:28.028,1,1265.0,723.0,1402.0,917.0,,,,
3665,03:28.528,1,1332.0,730.0,1473.0,930.0,,,,
3680,03:29.030,1,1323.0,729.0,1465.0,931.0,,,,
3695,03:29.530,1,1302.0,695.0,1443.0,900.0,,,,
3710,03:30.030,1,1230.0,693.0,1369.0,884.0,,,,
3725,03:30.530,1,1174.0,667.0,1315.0,869.0,,,,
3740,03:31.030,1,1172.0,601.0,1313.0,807.0,,,,
3755,03:31.530,1,1172.0,564.0,1315.0,766.0,,,,
3770,03:32.030,1,1182.0,718.0,1323.0,918.0,,,,
3785,03:32.530,1,1173.0,371.0,1318.0,577.0,,,,
3800,03:33.032,1,1153.0,462.0,1297.0,664.0,,,,
3815,03:33.532,1,1164.0,602.0,1304.0,800.0,,,,
3830,03:34.032,1,860.0,542.0,1006.0,745.0,,,,
3845,03:34.532,1,937.0,511.0,1083.0,716.0,,,,
3860,03:35.032,1,960.0,505.0,1106.0,706.0,,,,
3875,03:35.532,1,981.0,487.0,1126.0,688.0,,,,
3890,03:36.032,1,1035.0,550.0,1178.0,754.0,,,,
3905,03:36.533,1,1111.0,727.0,1250.0,922.0,,,,
3919,03:37.000,1,1095.0,364.0,1240.0,571.0,,,,
3934,03:37.500,1,1140.0,558.0,1283.0,756.0,,,,
3949,03:38.000,1,1270.0,535.0,1414.0,744.0,,,,
3964,03:38.500,1,1244.0,535.0,1388.0,735.0,,,,
3980,03:39.025,1,1205.0,533.0,1349.0,739.0,,,,
3995,03:39.525,1,1137.0,555.0,1278.0,755.0,,,,
4010,03:40.025,1,1093.0,574.0,1238.0,778.0,,,,
4025,03:40.527,1,1097.0,566.0,1240.0,762.0,,,,
4040,03:41.027,1,1302.0,431.0,1453.0,634.0,,,,
4055,03:41.527,1,1109.0,548.0,1256.0,748.0,,,,
4070,03:42.027,1,1123.0,502.0,1273.0,708.0,,,,
4085,03:42.527,1,1075.0,483.0,1225.0,684.0,,,,
4100,03:43.027,1,1126.0,590.0,1269.0,793.0,,,,
4115,03:43.527,1,1112.0,557.0,1254.0,759.0,,,,
4130,03:44.027,1,1100.0,569.0,1243.0,777.0,,,,
4145,03:44.528,1,1091.0,561.0,1234.0,762.0,,,,
4160,03:45.028,1,1095.0,539.0,1237.0,745.0,,,,
4175,03:45.528,1,1096.0,513.0,1237.0,715.0,,,,
4190,03:46.028,1,1106.0,550.0,1249.0,755.0,,,,
4205,03:46.528,1,1071.0,550.0,1214.0,757.0,,,,
4220,03:47.028,1,1088.0,545.0,1232.0,751.0,,,,
4235,03:47.528,1,1091.0,533.0,1236.0,737.0,,,,
4250,03:48.028,1,1090.0,511.0,1235.0,721.0,,,,
4265,03:48.530,1,1096.0,693.0,1238.0,904.0,,,,
4280,03:49.030,1,1078.0,512.0,1225.0,722.0,,,,
4295,03:49.530,1,1081.0,489.0,1226.0,693.0,,,,
4310,03:50.030,1,1083.0,528.0,1225.0,738.0,,,,
4325,03:50.530,1,1077.0,511.0,1223.0,721.0,,,,
4340,03:51.030,1,1073.0,514.0,1220.0,726.0,,,,
4355,03:51.530,1,1065.0,523.0,1211.0,732.0,,,,
4370,03:52.030,1,1064.0,532.0,1209.0,746.0,,,,
4385,03:52.530,1,1074.0,529.0,1220.0,734.0,,,,
4400,03:53.032,1,1070.0,528.0,1215.0,731.0,,,,
4415,03:53.532,1,1069.0,532.0,1214.0,733.0,,,,
4430,03:54.032,1,1072.0,525.0,1218.0,732.0,,,,
4445,03:54.532,1,1070.0,349.0,1218.0,557.0,,,,
4460,03:55.032,1,1111.0,763.0,1252.0,961.0,,,,
4475,03:55.532,1,1087.0,547.0,1231.0,752.0,,,,
4489,03:56.015,2,1119.0,575.0,1262.0,776.0,933.0,557.0,1040.0,662.0
4505,03:56.533,1,1105.0,629.0,1248.0,822.0,,,,
4519,03:57.000,1,1109.0,619.0,1252.0,817.0,,,,
4534,03:57.500,1,1111.0,657.0,1254.0,854.0,,,,
4550,03:58.025,1,1123.0,695.0,1263.0,885.0,,,,
4565,03:58.525,1,1167.0,612.0,1311.0,817.0,,,,
4580,03:59.025,1,1171.0,599.0,1315.0,799.0,,,,
4595,03:59.525,1,1159.0,437.0,1307.0,638.0,,,,
4610,04:00.025,1,1172.0,630.0,1317.0,837.0,,,,
4625,04:00.527,1,1216.0,493.0,1361.0,701.0,,,,
4640,04:01.027,1,1163.0,503.0,1308.0,707.0,,,,
4655,04:01.527,1,1170.0,581.0,1316.0,788.0,,,,
4670,04:02.027,1,1131.0,607.0,1273.0,807.0,,,,
4685,04:02.527,1,1125.0,601.0,1268.0,805.0,,,,
4700,04:03.027,1,1324.0,547.0,1471.0,752.0,,,,
4715,04:03.527,1,1322.0,518.0,1471.0,724.0,,,,
4730,04:04.027,1,1342.0,504.0,1490.0,705.0,,,,
4745,04:04.528,1,1372.0,498.0,1523.0,705.0,,,,
4760,04:05.028,1,1359.0,500.0,1509.0,703.0,,,,
4775,04:05.528,1,1349.0,511.0,1496.0,718.0,,,,
4790,04:06.028,1,1351.0,503.0,1498.0,707.0,,,,
4805,04:06.528,1,939.0,566.0,1087.0,771.0,,,,
4820,04:07.028,1,1137.0,602.0,1280.0,810.0,,,,
4835,04:07.528,1,1026.0,665.0,1172.0,865.0,,,,
4850,04:08.028,1,1156.0,587.0,1299.0,787.0,,,,
4865,04:08.530,1,1186.0,623.0,1331.0,829.0,,,,
4880,04:09.030,1,1173.0,616.0,1318.0,817.0,,,,
4895,04:09.530,1,1144.0,570.0,1286.0,769.0,,,,
4910,04:10.030,1,1121.0,561.0,1266.0,759.0,,,,
4925,04:10.530,1,1072.0,597.0,1218.0,796.0,,,,
4940,04:11.030,1,1108.0,561.0,1255.0,764.0,,,,
4955,04:11.530,1,1101.0,568.0,1243.0,765.0,,,,
4970,04:12.030,1,1097.0,568.0,1244.0,768.0,,,,
4985,04:12.532,1,1098.0,608.0,1245.0,808.0,,,,
5000,04:13.032,1,1066.0,643.0,1211.0,841.0,,,,
5015,04:13.532,1,1045.0,638.0,1191.0,839.0,,,,
5030,04:14.032,1,1035.0,674.0,1181.0,880.0,,,,
5045,04:14.532,1,1052.0,679.0,1193.0,880.0,,,,
5060,04:15.032,1,1073.0,683.0,1216.0,887.0,,,,
5075,04:15.532,2,1125.0,684.0,1264.0,877.0,945.0,652.0,1063.0,773.0
5090,04:16.032,1,1141.0,692.0,1280.0,886.0,,,,
5104,04:16.500,1,1145.0,688.0,1285.0,877.0,,,,
5119,04:17.000,1,1129.0,687.0,1268.0,875.0,,,,
5135,04:17.525,1,1116.0,691.0,1257.0,880.0,,,,
5150,04:18.025,1,1117.0,685.0,1255.0,873.0,,,,
5165,04:18.525,1,1142.0,648.0,1283.0,845.0,,,,
5180,04:19.025,1,1166.0,655.0,1307.0,846.0,,,,
5195,04:19.525,1,1177.0,637.0,1320.0,833.0,,,,
5210,04:20.025,1,1182.0,620.0,1324.0,820.0,,,,
5225,04:20.527,1,1172.0,598.0,1314.0,799.0,,,,
5240,04:21.027,1,1170.0,597.0,1312.0,801.0,,,,
5255,04:21.527,1,1233.0,372.0,1378.0,582.0,,,,
5270,04:22.027,1,1172.0,565.0,1314.0,770.0,,,,
5285,04:22.527,1,1160.0,553.0,1304.0,760.0,,,,
5300,04:23.027,1,1156.0,569.0,1298.0,770.0,,,,
5315,04:23.527,1,1222.0,763.0,1363.0,962.0,,,,
5330,04:24.027,1,1199.0,589.0,1342.0,789.0,,,,
5345,04:24.528,1,1188.0,621.0,1334.0,821.0,,,,
5360,04:25.028,1,1161.0,620.0,1305.0,820.0,,,,
5375,04:25.528,1,1203.0,585.0,1344.0,785.0,,,,
5390,04:26.028,1,1169.0,541.0,1313.0,745.0,,,,
5405,04:26.528,1,1172.0,611.0,1315.0,814.0,,,,
5420,04:27.028,1,1181.0,582.0,1325.0,785.0,,,,
5435,04:27.528,1,1183.0,570.0,1326.0,771.0,,,,
5450,04:28.028,1,1169.0,561.0,1313.0,764.0,,,,
5465,04:28.530,1,1122.0,594.0,1263.0,791.0,,,,
5480,04:29.030,1,1086.0,704.0,1229.0,907.0,,,,
5495,04:29.530,1,1111.0,626.0,1254.0,824.0,,,,
5510,04:30.030,1,1131.0,599.0,1272.0,798.0,,,,
5525,04:30.530,1,1148.0,422.0,1291.0,623.0,,,,
5540,04:31.030,1,1153.0,673.0,1293.0,875.0,,,,
5555,04:31.530,1,1082.0,496.0,1226.0,697.0,,,,
5570,04:32.030,1,1182.0,629.0,1325.0,835.0,,,,
5585,04:32.532,1,1127.0,576.0,1268.0,780.0,,,,
5600,04:33.032,1,1140.0,627.0,1285.0,829.0,,,,
5615,04:33.532,1,1201.0,676.0,1344.0,881.0,,,,
5630,04:34.032,1,1246.0,696.0,1386.0,895.0,,,,
5645,04:34.532,1,1250.0,717.0,1394.0,919.0,,,,
5660,04:35.032,1,1265.0,709.0,1409.0,912.0,,,,
5675,04:35.532,1,1258.0,699.0,1399.0,901.0,,,,
5690,04:36.032,1,1267.0,679.0,1411.0,877.0,,,,
5704,04:36.500,1,1241.0,695.0,1383.0,892.0,,,,
5719,04:37.000,1,1226.0,643.0,1370.0,843.0,,,,
5735,04:37.525,1,1255.0,643.0,1400.0,844.0,,,,
5750,04:38.025,1,1247.0,608.0,1390.0,809.0,,,,
5765,04:38.525,1,1182.0,604.0,1323.0,809.0,,,,
5780,04:39.025,1,1012.0,601.0,1155.0,802.0,,,,
5795,04:39.525,1,1092.0,572.0,1234.0,775.0,,,,
5810,04:40.025,1,1151.0,573.0,1293.0,781.0,,,,
5825,04:40.527,1,1132.0,572.0,1274.0,777.0,,,,
5840,04:41.027,1,1053.0,639.0,1194.0,838.0,,,,
5855,04:41.527,1,1052.0,783.0,1190.0,973.0,,,,
5870,04:42.027,1,1050.0,638.0,1190.0,837.0,,,,
5885,04:42.527,1,1099.0,637.0,1237.0,833.0,,,,
5900,04:43.027,1,1092.0,592.0,1234.0,789.0,,,,
5915,04:43.527,1,1095.0,596.0,1236.0,804.0,,,,
5930,04:44.027,1,1094.0,571.0,1238.0,768.0,,,,
5945,04:44.528,1,1112.0,570.0,1255.0,772.0,,,,
5960,04:45.028,1,1117.0,568.0,1262.0,771.0,,,,
5975,04:45.528,1,1082.0,570.0,1228.0,778.0,,,,
5990,04:46.028,1,1078.0,578.0,1222.0,782.0,,,,
6005,04:46.528,1,1082.0,570.0,1225.0,773.0,,,,
