frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
22677,20:45.000,3,1221.0,732.0,1389.0,943.0,627.0,657.0,783.0,877.0,1699.0,630.0,1885.0,883.0
22678,24:53.060,3,1217.0,732.0,1383.0,942.0,619.0,655.0,778.0,878.0,1694.0,632.0,1878.0,883.0
22679,24:53.093,3,1210.0,728.0,1376.0,939.0,613.0,651.0,772.0,874.0,1687.0,628.0,1871.0,880.0
22680,24:53.127,3,1205.0,728.0,1372.0,944.0,608.0,654.0,765.0,877.0,1681.0,632.0,1865.0,885.0
22681,24:53.160,3,1202.0,733.0,1369.0,948.0,604.0,656.0,760.0,881.0,1678.0,635.0,1861.0,889.0
22682,24:53.193,3,603.0,656.0,759.0,881.0,1200.0,732.0,1367.0,948.0,1677.0,636.0,1859.0,889.0
22683,24:53.227,3,602.0,657.0,758.0,881.0,1199.0,731.0,1366.0,949.0,1677.0,638.0,1858.0,890.0
22684,24:53.260,3,602.0,656.0,757.0,880.0,1198.0,730.0,1365.0,947.0,1676.0,636.0,1858.0,888.0
22685,24:53.293,3,600.0,657.0,757.0,881.0,1197.0,731.0,1362.0,948.0,1675.0,636.0,1858.0,889.0
22686,24:53.327,3,1196.0,731.0,1359.0,950.0,1674.0,639.0,1856.0,891.0,598.0,660.0,755.0,884.0
22687,24:53.360,3,1195.0,736.0,1359.0,956.0,1673.0,641.0,1855.0,892.0,597.0,664.0,754.0,887.0
22688,24:53.393,3,1195.0,741.0,1359.0,959.0,596.0,668.0,754.0,890.0,1673.0,645.0,1855.0,895.0
22689,24:53.427,3,1195.0,745.0,1360.0,961.0,596.0,670.0,754.0,892.0,1674.0,647.0,1856.0,899.0
22690,24:53.460,3,1195.0,745.0,1360.0,962.0,597.0,670.0,755.0,893.0,1675.0,648.0,1858.0,900.0
22691,24:53.493,3,1196.0,746.0,1361.0,963.0,1676.0,650.0,1859.0,901.0,598.0,671.0,756.0,895.0
22692,24:53.527,3,1197.0,749.0,1361.0,965.0,1678.0,655.0,1859.0,904.0,599.0,674.0,755.0,897.0
22693,24:53.560,3,1197.0,750.0,1362.0,967.0,1678.0,657.0,1860.0,907.0,598.0,675.0,755.0,898.0
22694,24:53.593,3,1197.0,754.0,1362.0,971.0,1679.0,659.0,1861.0,909.0,599.0,679.0,755.0,901.0
22695,24:53.627,3,1681.0,665.0,1864.0,914.0,1197.0,758.0,1363.0,975.0,600.0,685.0,757.0,908.0
22696,24:53.660,3,1680.0,667.0,1863.0,917.0,599.0,685.0,757.0,913.0,1197.0,759.0,1363.0,975.0
22697,24:53.693,3,1678.0,669.0,1860.0,920.0,595.0,686.0,753.0,913.0,1195.0,761.0,1360.0,976.0
22698,24:53.727,3,1677.0,673.0,1858.0,923.0,593.0,689.0,751.0,914.0,1194.0,763.0,1359.0,978.0
22699,24:53.760,3,1194.0,770.0,1361.0,986.0,1677.0,678.0,1859.0,928.0,594.0,694.0,752.0,917.0
22700,24:53.793,3,1194.0,770.0,1362.0,988.0,1677.0,680.0,1859.0,930.0,594.0,696.0,753.0,919.0
22701,24:53.827,3,1193.0,769.0,1362.0,987.0,1677.0,679.0,1858.0,929.0,593.0,697.0,752.0,919.0
22702,24:53.860,3,1675.0,676.0,1855.0,927.0,1193.0,768.0,1360.0,985.0,589.0,694.0,749.0,917.0
22703,24:53.893,3,1675.0,668.0,1854.0,919.0,587.0,686.0,747.0,911.0,1192.0,759.0,1358.0,975.0
