frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
17192,15:05.000,2,808.0,609.0,966.0,817.0,1268.0,547.0,1419.0,747.0
17193,18:34.370,2,808.0,609.0,965.0,817.0,1267.0,547.0,1418.0,747.0
17194,18:34.403,2,808.0,610.0,966.0,818.0,1267.0,547.0,1418.0,747.0
17195,18:34.437,2,809.0,612.0,967.0,820.0,1268.0,547.0,1419.0,747.0
17196,18:34.470,2,810.0,613.0,968.0,820.0,1269.0,547.0,1420.0,746.0
17197,18:34.503,2,811.0,613.0,969.0,821.0,1269.0,548.0,1421.0,746.0
17198,18:34.537,2,812.0,615.0,972.0,825.0,1270.0,550.0,1422.0,748.0
17199,18:34.572,2,813.0,618.0,972.0,827.0,1271.0,553.0,1422.0,751.0
17200,18:34.605,2,813.0,622.0,972.0,829.0,1270.0,554.0,1422.0,753.0
17201,18:34.638,2,812.0,623.0,970.0,829.0,1268.0,553.0,1420.0,752.0
17202,18:34.672,2,810.0,622.0,968.0,829.0,1267.0,552.0,1419.0,750.0
17203,18:34.705,2,808.0,622.0,966.0,828.0,1266.0,549.0,1417.0,749.0
17204,18:34.738,2,805.0,624.0,964.0,829.0,1265.0,548.0,1415.0,749.0
17205,18:34.772,2,804.0,628.0,962.0,833.0,1263.0,551.0,1414.0,754.0
17206,18:34.805,2,801.0,634.0,959.0,837.0,1260.0,558.0,1410.0,759.0
17207,18:34.838,2,798.0,636.0,957.0,843.0,1259.0,563.0,1407.0,766.0
17208,18:34.872,2,795.0,641.0,954.0,850.0,1255.0,567.0,1403.0,769.0
17209,18:34.905,2,792.0,642.0,951.0,851.0,1253.0,567.0,1400.0,767.0
17210,18:34.938,2,789.0,639.0,948.0,845.0,1248.0,562.0,1396.0,762.0
17211,18:34.972,2,1240.0,555.0,1391.0,754.0,783.0,632.0,943.0,840.0
17212,18:35.005,2,1230.0,549.0,1380.0,750.0,768.0,625.0,930.0,833.0
17213,18:35.038,2,754.0,637.0,916.0,847.0,1217.0,568.0,1365.0,764.0
17214,18:35.072,2,732.0,672.0,891.0,882.0,1194.0,605.0,1342.0,802.0
17215,18:35.105,2,701.0,727.0,864.0,942.0,1168.0,665.0,1316.0,863.0
17216,18:35.138,2,670.0,792.0,833.0,1001.0,1142.0,724.0,1289.0,921.0
17217,18:35.172,2,638.0,836.0,805.0,1050.0,1115.0,774.0,1264.0,970.0
17218,18:35.205,2,613.0,848.0,780.0,1069.0,1095.0,794.0,1242.0,989.0
17219,18:35.238,2,591.0,834.0,762.0,1057.0,1076.0,783.0,1223.0,978.0
17220,18:35.272,2,577.0,789.0,748.0,1007.0,1064.0,734.0,1212.0,931.0
17221,18:35.305,2,564.0,720.0,740.0,944.0,1054.0,672.0,1201.0,868.0
17222,18:35.338,2,559.0,705.0,733.0,926.0,1049.0,658.0,1197.0,851.0
17223,18:35.372,2,559.0,730.0,733.0,955.0,1049.0,686.0,1197.0,880.0
17224,18:35.405,2,561.0,790.0,737.0,1008.0,1051.0,736.0,1199.0,932.0
17225,18:35.438,2,564.0,821.0,739.0,1039.0,1055.0,765.0,1203.0,963.0
17226,18:35.472,2,567.0,823.0,741.0,1041.0,1057.0,770.0,1205.0,967.0
17227,18:35.505,2,569.0,783.0,743.0,1005.0,1059.0,735.0,1207.0,932.0
17228,18:35.538,2,573.0,730.0,744.0,954.0,1060.0,686.0,1207.0,882.0
17229,18:35.572,2,582.0,704.0,754.0,926.0,1070.0,656.0,1217.0,852.0
17230,18:35.605,2,594.0,687.0,767.0,910.0,1081.0,639.0,1228.0,837.0
17231,18:35.638,2,612.0,693.0,782.0,913.0,1096.0,644.0,1244.0,841.0
17232,18:35.672,2,628.0,702.0,799.0,919.0,1109.0,654.0,1258.0,850.0
17233,18:35.705,2,644.0,722.0,812.0,935.0,1125.0,671.0,1272.0,867.0
17234,18:35.738,2,662.0,747.0,827.0,960.0,1137.0,695.0,1283.0,891.0
17235,18:35.772,2,676.0,766.0,840.0,978.0,1151.0,715.0,1298.0,911.0
17236,18:35.805,2,691.0,775.0,856.0,985.0,1165.0,726.0,1311.0,921.0
17237,18:35.838,2,703.0,758.0,867.0,970.0,1175.0,719.0,1323.0,911.0
17238,18:35.872,2,716.0,728.0,881.0,949.0,1189.0,700.0,1334.0,892.0
17239,18:35.905,2,731.0,694.0,892.0,910.0,1199.0,663.0,1346.0,854.0
17240,18:35.938,2,740.0,647.0,901.0,862.0,1209.0,607.0,1355.0,803.0
17241,18:35.972,2,755.0,584.0,916.0,802.0,1222.0,541.0,1369.0,737.0
17242,18:36.005,2,768.0,533.0,930.0,747.0,1238.0,484.0,1386.0,685.0
17243,18:36.038,2,791.0,483.0,949.0,703.0,1258.0,435.0,1407.0,637.0
17244,18:36.072,2,811.0,462.0,973.0,685.0,1281.0,411.0,1429.0,616.0
17245,18:36.105,2,831.0,467.0,992.0,688.0,1299.0,419.0,1450.0,626.0
17246,18:36.138,2,851.0,487.0,1009.0,707.0,1314.0,442.0,1464.0,648.0
17247,18:36.172,2,1326.0,472.0,1476.0,676.0,862.0,517.0,1019.0,733.0
17248,18:36.205,2,870.0,547.0,1027.0,755.0,1331.0,499.0,1482.0,703.0
17249,18:36.238,2,875.0,572.0,1031.0,777.0,1333.0,525.0,1482.0,725.0
17250,18:36.272,2,876.0,595.0,1032.0,802.0,1331.0,552.0,1481.0,748.0
17251,18:36.305,2,872.0,626.0,1027.0,834.0,1327.0,589.0,1476.0,787.0
17252,18:36.338,2,863.0,659.0,1017.0,863.0,1316.0,625.0,1467.0,819.0
17253,18:36.372,2,852.0,678.0,1008.0,887.0,1305.0,652.0,1455.0,847.0
17254,18:36.405,2,844.0,690.0,1001.0,898.0,1294.0,668.0,1445.0,859.0
17255,18:36.438,2,838.0,686.0,992.0,894.0,1286.0,668.0,1437.0,858.0
17256,18:36.472,2,833.0,674.0,989.0,878.0,1282.0,654.0,1435.0,843.0
17257,18:36.505,2,1283.0,626.0,1435.0,812.0,835.0,648.0,990.0,847.0
17258,18:36.538,2,839.0,607.0,995.0,816.0,1286.0,592.0,1439.0,775.0
17259,18:36.572,2,1294.0,568.0,1446.0,751.0,848.0,586.0,1003.0,791.0
17260,18:36.605,2,854.0,568.0,1010.0,773.0,1302.0,549.0,1455.0,732.0
17261,18:36.638,2,859.0,557.0,1015.0,764.0,1308.0,538.0,1464.0,724.0
17262,18:36.672,2,866.0,549.0,1020.0,758.0,1313.0,530.0,1468.0,715.0
17263,18:36.705,2,871.0,542.0,1026.0,752.0,1318.0,521.0,1474.0,708.0
17264,18:36.738,2,875.0,549.0,1029.0,754.0,1323.0,524.0,1478.0,709.0
17265,18:36.772,2,1329.0,542.0,1485.0,723.0,877.0,570.0,1033.0,771.0
17266,18:36.805,2,884.0,602.0,1038.0,809.0,1336.0,572.0,1494.0,756.0
17267,18:36.838,2,891.0,651.0,1043.0,847.0,1345.0,612.0,1499.0,790.0
17268,18:36.872,2,900.0,680.0,1052.0,879.0,1353.0,641.0,1510.0,822.0
17269,18:36.905,2,1363.0,663.0,1520.0,842.0,908.0,696.0,1061.0,897.0
17270,18:36.938,2,915.0,701.0,1066.0,903.0,1370.0,665.0,1527.0,848.0
17271,18:36.972,2,1378.0,660.0,1537.0,843.0,923.0,694.0,1075.0,893.0
17272,18:37.005,2,929.0,675.0,1080.0,876.0,1386.0,641.0,1542.0,826.0
17273,18:37.038,2,935.0,653.0,1086.0,852.0,1389.0,617.0,1547.0,803.0
17274,18:37.072,2,938.0,627.0,1090.0,831.0,1393.0,594.0,1551.0,783.0
17275,18:37.105,2,942.0,605.0,1095.0,812.0,1396.0,575.0,1553.0,765.0
17276,18:37.138,2,949.0,604.0,1104.0,809.0,1401.0,568.0,1557.0,762.0
17277,18:37.172,2,958.0,608.0,1110.0,814.0,1403.0,572.0,1561.0,768.0
17278,18:37.205,2,965.0,609.0,1117.0,819.0,1406.0,575.0,1566.0,774.0
17279,18:37.238,2,969.0,611.0,1120.0,821.0,1408.0,577.0,1568.0,777.0
17280,18:37.272,2,970.0,612.0,1121.0,820.0,1408.0,577.0,1567.0,778.0
17281,18:37.305,2,971.0,612.0,1121.0,820.0,1407.0,578.0,1567.0,779.0
17282,18:37.338,2,971.0,617.0,1122.0,823.0,1406.0,583.0,1567.0,783.0
17283,18:37.372,2,1405.0,588.0,1566.0,787.0,970.0,619.0,1123.0,827.0
17284,18:37.405,2,1405.0,599.0,1563.0,793.0,970.0,629.0,1122.0,836.0
17285,18:37.438,2,1404.0,607.0,1562.0,800.0,970.0,639.0,1120.0,844.0
17286,18:37.472,2,1402.0,610.0,1560.0,803.0,968.0,648.0,1118.0,849.0
17287,18:37.505,2,1400.0,611.0,1560.0,805.0,965.0,655.0,1115.0,854.0
17288,18:37.538,2,965.0,658.0,1115.0,860.0,1399.0,616.0,1559.0,807.0
17289,18:37.572,2,964.0,659.0,1114.0,861.0,1398.0,616.0,1559.0,806.0
17290,18:37.605,2,964.0,660.0,1115.0,861.0,1398.0,616.0,1559.0,806.0
17291,18:37.638,2,966.0,659.0,1116.0,861.0,1399.0,616.0,1559.0,805.0
17292,18:37.672,2,966.0,659.0,1117.0,862.0,1400.0,617.0,1561.0,807.0
17293,18:37.705,2,968.0,656.0,1118.0,860.0,1401.0,617.0,1562.0,807.0
17294,18:37.738,2,970.0,656.0,1121.0,861.0,1403.0,617.0,1565.0,809.0
17295,18:37.772,2,970.0,655.0,1121.0,861.0,1403.0,617.0,1565.0,808.0
17296,18:37.805,2,970.0,655.0,1121.0,861.0,1403.0,616.0,1565.0,807.0
17297,18:37.838,2,970.0,657.0,1121.0,862.0,1403.0,615.0,1566.0,808.0
17298,18:37.872,2,970.0,661.0,1122.0,865.0,1404.0,618.0,1567.0,810.0
17299,18:37.905,2,971.0,664.0,1124.0,865.0,1406.0,619.0,1568.0,812.0
17300,18:37.938,2,972.0,665.0,1124.0,868.0,1407.0,620.0,1569.0,813.0
17301,18:37.972,2,1409.0,621.0,1570.0,815.0,974.0,667.0,1126.0,870.0
17302,18:38.005,2,975.0,669.0,1128.0,872.0,1411.0,625.0,1571.0,818.0
17303,18:38.038,2,976.0,672.0,1129.0,875.0,1412.0,627.0,1572.0,821.0
17304,18:38.072,2,977.0,676.0,1129.0,878.0,1413.0,629.0,1573.0,824.0
17305,18:38.105,2,977.0,679.0,1130.0,881.0,1413.0,629.0,1573.0,824.0
