frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
25316,22:56.667,3,1040.0,634.0,1210.0,875.0,495.0,541.0,674.0,776.0,1479.0,598.0,1638.0,798.0
25317,27:48.433,3,1035.0,638.0,1208.0,879.0,493.0,542.0,672.0,780.0,1476.0,600.0,1633.0,803.0
25318,27:48.467,3,1032.0,640.0,1206.0,881.0,490.0,544.0,670.0,783.0,1473.0,602.0,1629.0,805.0
25319,27:48.500,3,1028.0,641.0,1201.0,881.0,487.0,545.0,668.0,785.0,1471.0,602.0,1626.0,806.0
25320,27:48.533,3,1027.0,643.0,1200.0,883.0,485.0,546.0,666.0,787.0,1469.0,606.0,1624.0,807.0
25321,27:48.567,3,1026.0,647.0,1199.0,886.0,485.0,549.0,665.0,790.0,1468.0,611.0,1624.0,811.0
25322,27:48.600,3,1026.0,660.0,1199.0,900.0,488.0,567.0,668.0,801.0,1471.0,620.0,1624.0,822.0
25323,27:48.633,3,490.0,584.0,668.0,824.0,1029.0,686.0,1201.0,924.0,1470.0,642.0,1626.0,843.0
25324,27:48.667,3,1028.0,709.0,1202.0,947.0,493.0,605.0,671.0,847.0,1471.0,668.0,1625.0,868.0
25325,27:48.700,3,1032.0,736.0,1203.0,975.0,495.0,640.0,672.0,876.0,1474.0,695.0,1630.0,896.0
25326,27:48.733,3,497.0,658.0,675.0,896.0,1033.0,756.0,1206.0,997.0,1475.0,720.0,1632.0,913.0
25327,27:48.767,3,498.0,663.0,677.0,906.0,1035.0,768.0,1208.0,1007.0,1476.0,730.0,1635.0,924.0
25328,27:48.800,3,1037.0,773.0,1210.0,1012.0,500.0,671.0,678.0,909.0,1478.0,732.0,1636.0,929.0
25329,27:48.833,3,500.0,660.0,678.0,905.0,1037.0,769.0,1210.0,1007.0,1478.0,730.0,1637.0,925.0
25330,27:48.867,3,499.0,656.0,677.0,896.0,1036.0,760.0,1208.0,1001.0,1478.0,725.0,1637.0,919.0
25331,27:48.900,3,1033.0,758.0,1206.0,997.0,496.0,651.0,674.0,889.0,1476.0,722.0,1634.0,916.0
25332,27:48.933,3,1031.0,749.0,1204.0,990.0,493.0,643.0,669.0,880.0,1475.0,717.0,1633.0,910.0
25333,27:48.967,3,1028.0,746.0,1201.0,987.0,490.0,636.0,667.0,873.0,1472.0,713.0,1629.0,909.0
25334,27:49.000,3,1026.0,743.0,1200.0,985.0,488.0,634.0,665.0,869.0,1470.0,710.0,1626.0,908.0
25335,27:49.033,3,1027.0,745.0,1201.0,986.0,490.0,635.0,666.0,871.0,1471.0,713.0,1628.0,909.0
25336,27:49.067,3,1031.0,752.0,1204.0,992.0,492.0,643.0,669.0,878.0,1475.0,717.0,1632.0,915.0
25337,27:49.100,3,496.0,642.0,673.0,882.0,1033.0,757.0,1206.0,997.0,1477.0,720.0,1635.0,921.0
25338,27:49.133,3,1038.0,757.0,1209.0,999.0,501.0,649.0,679.0,884.0,1480.0,722.0,1640.0,923.0
25339,27:49.167,3,1042.0,760.0,1213.0,1003.0,507.0,652.0,685.0,888.0,1484.0,726.0,1643.0,930.0
25340,27:49.200,3,1045.0,769.0,1215.0,1011.0,512.0,659.0,688.0,895.0,1487.0,728.0,1646.0,939.0
25341,27:49.233,3,1046.0,777.0,1218.0,1017.0,515.0,661.0,691.0,900.0,1489.0,740.0,1647.0,945.0
25342,27:49.267,3,1047.0,783.0,1219.0,1023.0,519.0,671.0,694.0,906.0,1488.0,745.0,1649.0,952.0
25343,27:49.300,3,1046.0,789.0,1219.0,1027.0,519.0,675.0,695.0,910.0,1487.0,749.0,1649.0,958.0
25344,27:49.333,3,1044.0,792.0,1216.0,1029.0,516.0,678.0,693.0,912.0,1485.0,754.0,1645.0,961.0
25345,27:49.367,3,1042.0,792.0,1212.0,1031.0,512.0,679.0,689.0,911.0,1481.0,754.0,1641.0,965.0
25346,27:49.400,3,508.0,677.0,686.0,912.0,1038.0,795.0,1208.0,1034.0,1479.0,757.0,1636.0,966.0
25347,27:49.433,3,1034.0,805.0,1206.0,1045.0,504.0,681.0,682.0,921.0,1475.0,767.0,1633.0,974.0
25348,27:49.467,3,500.0,695.0,679.0,933.0,1029.0,818.0,1201.0,1059.0,1471.0,785.0,1628.0,990.0
25349,27:49.500,3,1028.0,823.0,1202.0,1064.0,498.0,697.0,678.0,939.0,1473.0,791.0,1628.0,998.0
25350,27:49.533,3,1030.0,819.0,1204.0,1060.0,502.0,695.0,680.0,931.0,1474.0,787.0,1629.0,992.0
25351,27:49.567,3,1035.0,808.0,1208.0,1048.0,507.0,682.0,685.0,919.0,1477.0,769.0,1634.0,979.0
25352,27:49.600,3,510.0,675.0,687.0,910.0,1039.0,800.0,1211.0,1039.0,1481.0,767.0,1640.0,970.0
25353,27:49.633,3,510.0,673.0,687.0,909.0,1038.0,796.0,1210.0,1036.0,1480.0,763.0,1640.0,968.0
25354,27:49.667,3,1036.0,793.0,1208.0,1034.0,507.0,671.0,683.0,907.0,1478.0,759.0,1637.0,968.0
25355,27:49.700,3,1033.0,792.0,1205.0,1032.0,505.0,667.0,681.0,903.0,1476.0,756.0,1634.0,967.0
