frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
4961,03:46.028,1,1141.0,408.0,1271.0,589.0
4976,03:46.528,1,1187.0,416.0,1318.0,600.0
4991,03:47.028,1,1171.0,489.0,1299.0,668.0
5006,03:47.528,1,1206.0,410.0,1335.0,598.0
5021,03:48.028,1,1204.0,438.0,1333.0,621.0
5036,03:48.528,1,1169.0,487.0,1298.0,668.0
5051,03:49.030,1,1156.0,637.0,1280.0,810.0
5066,03:49.530,1,1138.0,266.0,1272.0,454.0
5081,03:50.030,1,1141.0,283.0,1275.0,472.0
5096,03:50.530,1,1157.0,362.0,1290.0,544.0
5111,03:51.030,1,1154.0,536.0,1285.0,714.0
5126,03:51.530,1,1125.0,845.0,1254.0,1015.0
5141,03:52.030,1,1114.0,909.0,1239.0,1082.0
5156,03:52.532,1,1107.0,900.0,1235.0,1070.0
5171,03:53.032,1,1083.0,929.0,1214.0,1101.0
5186,03:53.532,1,1118.0,910.0,1242.0,1076.0
5201,03:54.032,1,1127.0,913.0,1250.0,1081.0
5216,03:54.532,1,1113.0,904.0,1238.0,1077.0
5231,03:55.032,1,1507.0,1098.0,1642.0,1291.0
5246,03:55.532,0,,,,
5261,03:56.032,0,,,,
5275,03:56.500,1,1597.0,1212.0,1747.0,1414.0
5290,03:57.000,1,1025.0,1193.0,1163.0,1386.0
5305,03:57.500,1,1136.0,1099.0,1271.0,1286.0
5320,03:58.000,1,1325.0,1126.0,1464.0,1316.0
5335,03:58.500,1,1461.0,1168.0,1602.0,1357.0
5350,03:59.000,1,1227.0,981.0,1356.0,1158.0
5366,03:59.525,1,1213.0,975.0,1341.0,1152.0
5381,04:00.025,1,1239.0,974.0,1370.0,1150.0
5396,04:00.527,1,1123.0,850.0,1249.0,1018.0
5411,04:01.027,1,1077.0,795.0,1204.0,963.0
5426,04:01.527,1,1077.0,837.0,1203.0,1009.0
5441,04:02.027,1,1113.0,879.0,1239.0,1051.0
5456,04:02.527,1,1107.0,884.0,1230.0,1062.0
5471,04:03.027,1,1090.0,894.0,1214.0,1076.0
5486,04:03.527,1,1114.0,859.0,1238.0,1030.0
5501,04:04.027,1,1089.0,803.0,1213.0,975.0
5516,04:04.528,1,1148.0,824.0,1271.0,994.0
5531,04:05.028,1,1193.0,864.0,1320.0,1046.0
5546,04:05.528,1,1241.0,842.0,1369.0,1017.0
5561,04:06.028,1,1224.0,832.0,1350.0,1010.0
5576,04:06.528,1,1186.0,882.0,1313.0,1059.0
5591,04:07.028,1,1155.0,873.0,1281.0,1046.0
5606,04:07.528,1,1131.0,861.0,1255.0,1036.0
5621,04:08.028,1,1146.0,914.0,1272.0,1088.0
5636,04:08.530,1,1140.0,956.0,1268.0,1127.0
5651,04:09.030,1,1145.0,914.0,1269.0,1087.0
5666,04:09.530,1,1374.0,942.0,1504.0,1118.0
5681,04:10.030,1,1464.0,1044.0,1597.0,1232.0
5696,04:10.530,1,1384.0,976.0,1515.0,1155.0
