frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
4273,03:53.333,1,952.0,520.0,1079.0,708.0
4274,04:21.127,1,952.0,523.0,1079.0,713.0
4275,04:21.160,1,954.0,529.0,1079.0,716.0
4276,04:21.193,1,953.0,532.0,1078.0,717.0
4277,04:21.227,1,952.0,533.0,1077.0,718.0
4278,04:21.260,1,951.0,537.0,1076.0,722.0
4279,04:21.293,1,951.0,533.0,1076.0,718.0
4280,04:21.327,1,952.0,533.0,1078.0,720.0
4281,04:21.360,1,953.0,531.0,1079.0,717.0
4282,04:21.393,1,954.0,531.0,1081.0,715.0
4283,04:21.427,1,955.0,531.0,1082.0,714.0
4284,04:21.460,1,956.0,530.0,1082.0,712.0
4285,04:21.493,1,956.0,532.0,1082.0,717.0
4286,04:21.527,1,955.0,536.0,1082.0,721.0
4287,04:21.560,1,953.0,541.0,1080.0,727.0
4288,04:21.593,1,950.0,545.0,1075.0,729.0
4289,04:21.627,1,947.0,549.0,1074.0,735.0
4290,04:21.660,1,945.0,560.0,1071.0,744.0
4291,04:21.693,1,942.0,581.0,1067.0,763.0
4292,04:21.727,1,938.0,605.0,1063.0,785.0
4293,04:21.760,1,929.0,652.0,1056.0,835.0
4294,04:21.793,1,925.0,699.0,1051.0,883.0
4295,04:21.827,1,922.0,731.0,1045.0,910.0
4296,04:21.860,1,922.0,753.0,1047.0,933.0
4297,04:21.893,1,931.0,771.0,1056.0,951.0
4298,04:21.927,1,956.0,789.0,1081.0,971.0
4299,04:21.960,1,994.0,799.0,1118.0,981.0
4300,04:21.993,1,1038.0,801.0,1161.0,979.0
4301,04:22.027,1,1076.0,766.0,1199.0,948.0
4302,04:22.060,1,1104.0,710.0,1225.0,891.0
4303,04:22.093,1,1120.0,646.0,1244.0,828.0
4304,04:22.127,1,1125.0,605.0,1250.0,785.0
4305,04:22.160,1,1117.0,611.0,1243.0,794.0
4306,04:22.193,1,1098.0,640.0,1223.0,823.0
4307,04:22.227,1,1066.0,680.0,1190.0,861.0
4308,04:22.260,1,1030.0,705.0,1155.0,886.0
4309,04:22.293,1,994.0,715.0,1120.0,899.0
4310,04:22.327,1,965.0,731.0,1089.0,911.0
4311,04:22.360,1,940.0,735.0,1065.0,916.0
4312,04:22.393,1,926.0,732.0,1052.0,914.0
4313,04:22.427,1,925.0,727.0,1051.0,907.0
4314,04:22.460,1,934.0,711.0,1059.0,891.0
4315,04:22.493,1,948.0,702.0,1072.0,882.0
4316,04:22.527,1,967.0,700.0,1090.0,880.0
4317,04:22.560,1,983.0,697.0,1106.0,877.0
4318,04:22.593,1,1004.0,690.0,1127.0,872.0
4319,04:22.627,1,1027.0,695.0,1151.0,874.0
4320,04:22.660,1,1046.0,702.0,1167.0,883.0
4321,04:22.693,1,1054.0,707.0,1175.0,886.0
4322,04:22.727,1,1053.0,709.0,1176.0,888.0
4323,04:22.762,1,1048.0,711.0,1171.0,890.0
4324,04:22.795,1,1041.0,706.0,1162.0,886.0
4325,04:22.828,1,1032.0,706.0,1155.0,885.0
4326,04:22.862,1,1027.0,703.0,1148.0,882.0
4327,04:22.895,1,1022.0,702.0,1145.0,882.0
4328,04:22.928,1,1019.0,703.0,1143.0,884.0
4329,04:22.962,1,1017.0,701.0,1141.0,883.0
4330,04:22.995,1,1016.0,703.0,1139.0,883.0
4331,04:23.028,1,1015.0,703.0,1136.0,884.0
4332,04:23.062,1,1009.0,694.0,1132.0,873.0
4333,04:23.095,1,1004.0,686.0,1128.0,866.0
4334,04:23.128,1,1001.0,685.0,1126.0,866.0
4335,04:23.162,1,1000.0,685.0,1124.0,864.0
4336,04:23.195,1,1000.0,682.0,1124.0,860.0
4337,04:23.228,1,1001.0,681.0,1124.0,859.0
4338,04:23.262,1,1003.0,680.0,1126.0,859.0
4339,04:23.295,1,1003.0,681.0,1127.0,858.0
4340,04:23.328,1,1003.0,682.0,1127.0,857.0
4341,04:23.362,1,1002.0,677.0,1126.0,857.0
4342,04:23.395,1,1003.0,685.0,1126.0,862.0
4343,04:23.428,1,1003.0,687.0,1126.0,863.0
4344,04:23.462,1,1002.0,690.0,1126.0,864.0
4345,04:23.495,1,1002.0,689.0,1126.0,865.0
4346,04:23.528,1,1002.0,684.0,1126.0,863.0
4347,04:23.562,1,1001.0,679.0,1125.0,859.0
4348,04:23.595,1,1001.0,679.0,1124.0,857.0
4349,04:23.628,1,999.0,679.0,1123.0,857.0
4350,04:23.662,1,998.0,676.0,1122.0,856.0
4351,04:23.695,1,997.0,673.0,1121.0,853.0
4352,04:23.728,1,998.0,674.0,1121.0,851.0
4353,04:23.762,1,997.0,670.0,1120.0,845.0
4354,04:23.795,1,996.0,669.0,1120.0,845.0
4355,04:23.828,1,996.0,673.0,1119.0,851.0
4356,04:23.862,1,995.0,675.0,1118.0,856.0
4357,04:23.895,1,993.0,676.0,1117.0,859.0
4358,04:23.928,1,991.0,678.0,1117.0,863.0
4359,04:23.962,1,991.0,678.0,1116.0,864.0
4360,04:23.995,1,990.0,676.0,1115.0,864.0
4361,04:24.028,1,987.0,674.0,1113.0,864.0
4362,04:24.062,1,985.0,681.0,1111.0,870.0
4363,04:24.095,1,983.0,684.0,1108.0,871.0
4364,04:24.128,1,981.0,684.0,1105.0,870.0
4365,04:24.162,1,979.0,686.0,1103.0,871.0
4366,04:24.195,1,979.0,686.0,1103.0,871.0
4367,04:24.228,1,980.0,686.0,1104.0,869.0
4368,04:24.262,1,982.0,685.0,1105.0,869.0
4369,04:24.295,1,984.0,684.0,1110.0,868.0
4370,04:24.328,1,987.0,678.0,1114.0,864.0
4371,04:24.362,1,989.0,673.0,1116.0,860.0
4372,04:24.395,1,992.0,670.0,1118.0,855.0
4373,04:24.428,1,994.0,667.0,1120.0,847.0
4374,04:24.462,1,995.0,661.0,1121.0,844.0
4375,04:24.495,1,995.0,656.0,1122.0,841.0
4376,04:24.528,1,997.0,651.0,1124.0,836.0
4377,04:24.562,1,998.0,643.0,1125.0,830.0
4378,04:24.595,1,998.0,643.0,1125.0,829.0
4379,04:24.628,1,996.0,644.0,1123.0,829.0
4380,04:24.662,1,994.0,643.0,1120.0,829.0
4381,04:24.695,1,989.0,638.0,1118.0,828.0
4382,04:24.728,1,987.0,636.0,1114.0,827.0
4383,04:24.762,1,986.0,636.0,1114.0,824.0
4384,04:24.795,1,984.0,635.0,1111.0,820.0
4385,04:24.828,1,983.0,634.0,1110.0,818.0
4386,04:24.862,1,980.0,631.0,1107.0,816.0
4387,04:24.895,1,979.0,633.0,1104.0,816.0
4388,04:24.928,1,977.0,634.0,1103.0,817.0
4389,04:24.962,1,978.0,632.0,1104.0,816.0
4390,04:24.995,1,980.0,633.0,1107.0,817.0
4391,04:25.028,1,983.0,631.0,1111.0,817.0
4392,04:25.062,1,987.0,629.0,1115.0,816.0
4393,04:25.095,1,992.0,630.0,1119.0,814.0
4394,04:25.128,1,997.0,625.0,1125.0,811.0
4395,04:25.162,1,1000.0,619.0,1128.0,806.0
4396,04:25.195,1,1003.0,616.0,1130.0,803.0
4397,04:25.228,1,1002.0,614.0,1130.0,801.0
4398,04:25.262,1,1001.0,615.0,1127.0,802.0
4399,04:25.295,1,998.0,614.0,1125.0,801.0
4400,04:25.328,1,995.0,614.0,1121.0,802.0
4401,04:25.362,1,991.0,614.0,1118.0,803.0
4402,04:25.395,1,987.0,614.0,1113.0,802.0
4403,04:25.428,1,982.0,615.0,1108.0,803.0
4404,04:25.462,1,978.0,618.0,1103.0,804.0
4405,04:25.495,1,973.0,621.0,1099.0,807.0
4406,04:25.528,1,969.0,624.0,1095.0,809.0
4407,04:25.562,1,965.0,625.0,1091.0,810.0
4408,04:25.595,1,964.0,625.0,1089.0,811.0
4409,04:25.628,1,963.0,624.0,1089.0,808.0
4410,04:25.662,1,963.0,622.0,1089.0,806.0
4411,04:25.695,1,964.0,621.0,1090.0,806.0
4412,04:25.728,1,964.0,619.0,1090.0,805.0
4413,04:25.762,1,964.0,617.0,1089.0,803.0
4414,04:25.795,1,962.0,614.0,1088.0,801.0
4415,04:25.828,1,960.0,609.0,1086.0,798.0
4416,04:25.862,1,960.0,608.0,1087.0,796.0
4417,04:25.895,1,961.0,607.0,1088.0,795.0
4418,04:25.928,1,963.0,606.0,1090.0,793.0
4419,04:25.962,1,965.0,604.0,1091.0,791.0
4420,04:25.995,1,966.0,602.0,1093.0,789.0
4421,04:26.028,1,965.0,599.0,1093.0,786.0
4422,04:26.062,1,962.0,595.0,1091.0,784.0
4423,04:26.095,1,961.0,594.0,1089.0,783.0
4424,04:26.128,1,960.0,595.0,1088.0,784.0
4425,04:26.162,1,960.0,595.0,1088.0,783.0
4426,04:26.195,1,958.0,596.0,1086.0,783.0
4427,04:26.228,1,956.0,594.0,1086.0,783.0
4428,04:26.262,1,955.0,592.0,1084.0,781.0
4429,04:26.295,1,954.0,592.0,1083.0,781.0
4430,04:26.328,1,954.0,592.0,1083.0,780.0
4431,04:26.362,1,954.0,592.0,1083.0,780.0
4432,04:26.395,1,954.0,592.0,1083.0,780.0
4433,04:26.428,1,954.0,592.0,1083.0,779.0
4434,04:26.462,1,955.0,592.0,1083.0,777.0
4435,04:26.495,1,954.0,592.0,1082.0,775.0
4436,04:26.528,1,954.0,589.0,1082.0,772.0
4437,04:26.562,1,953.0,588.0,1081.0,771.0
4438,04:26.595,1,954.0,591.0,1082.0,773.0
4439,04:26.628,1,954.0,590.0,1082.0,772.0
4440,04:26.662,1,954.0,589.0,1082.0,772.0
4441,04:26.695,1,954.0,587.0,1082.0,771.0
4442,04:26.728,1,954.0,587.0,1082.0,770.0
4443,04:26.762,1,954.0,587.0,1082.0,771.0
4444,04:26.795,1,955.0,591.0,1083.0,773.0
4445,04:26.828,1,956.0,589.0,1084.0,772.0
4446,04:26.862,1,957.0,587.0,1086.0,771.0
4447,04:26.895,1,959.0,587.0,1087.0,771.0
4448,04:26.928,1,962.0,589.0,1089.0,774.0
4449,04:26.962,1,963.0,593.0,1090.0,777.0
4450,04:26.995,1,964.0,596.0,1090.0,779.0
4451,04:27.028,1,962.0,599.0,1090.0,782.0
4452,04:27.063,1,960.0,604.0,1087.0,784.0
4453,04:27.097,1,955.0,608.0,1083.0,789.0
4454,04:27.130,1,949.0,607.0,1076.0,785.0
4455,04:27.163,1,942.0,610.0,1067.0,790.0
4456,04:27.197,1,934.0,612.0,1060.0,792.0
4457,04:27.230,1,925.0,611.0,1053.0,793.0
4458,04:27.263,1,923.0,613.0,1049.0,795.0
4459,04:27.297,1,922.0,616.0,1049.0,798.0
4460,04:27.330,1,928.0,616.0,1055.0,798.0
4461,04:27.363,1,941.0,616.0,1066.0,796.0
4462,04:27.397,1,959.0,610.0,1086.0,789.0
4463,04:27.430,1,979.0,601.0,1104.0,783.0
4464,04:27.463,1,999.0,598.0,1125.0,781.0
4465,04:27.497,1,1016.0,592.0,1143.0,775.0
4466,04:27.530,1,1029.0,592.0,1153.0,772.0
4467,04:27.563,1,1034.0,588.0,1157.0,769.0
4468,04:27.597,1,1026.0,584.0,1155.0,765.0
4469,04:27.630,1,1024.0,577.0,1148.0,760.0
4470,04:27.663,1,1013.0,574.0,1139.0,755.0
4471,04:27.697,1,1005.0,571.0,1127.0,754.0
4472,04:27.730,1,994.0,572.0,1119.0,752.0
4473,04:27.763,1,987.0,569.0,1114.0,752.0
4474,04:27.797,1,979.0,569.0,1104.0,752.0
4475,04:27.830,1,974.0,571.0,1097.0,753.0
4476,04:27.863,1,972.0,573.0,1097.0,755.0
4477,04:27.897,1,976.0,575.0,1100.0,756.0
4478,04:27.930,1,980.0,577.0,1107.0,759.0
4479,04:27.963,1,986.0,575.0,1114.0,760.0
4480,04:27.997,1,991.0,576.0,1118.0,760.0
4481,04:28.030,1,995.0,577.0,1121.0,759.0
4482,04:28.063,1,995.0,575.0,1121.0,758.0
4483,04:28.097,1,992.0,574.0,1119.0,757.0
4484,04:28.130,1,989.0,574.0,1116.0,757.0
4485,04:28.163,1,987.0,575.0,1115.0,759.0
4486,04:28.197,1,986.0,576.0,1114.0,761.0
4487,04:28.230,1,987.0,577.0,1115.0,762.0
4488,04:28.263,1,989.0,576.0,1117.0,759.0
4489,04:28.297,1,991.0,573.0,1118.0,756.0
4490,04:28.330,1,991.0,571.0,1118.0,755.0
4491,04:28.363,1,990.0,567.0,1118.0,753.0
4492,04:28.397,1,988.0,565.0,1116.0,750.0
4493,04:28.430,1,986.0,565.0,1114.0,750.0
4494,04:28.463,1,984.0,564.0,1111.0,748.0
4495,04:28.497,1,982.0,560.0,1108.0,744.0
4496,04:28.530,1,980.0,554.0,1107.0,740.0
4497,04:28.563,1,979.0,550.0,1106.0,737.0
4498,04:28.597,1,979.0,548.0,1106.0,734.0
4499,04:28.630,1,980.0,549.0,1106.0,735.0
4500,04:28.663,1,982.0,550.0,1107.0,735.0
4501,04:28.697,1,984.0,547.0,1111.0,732.0
4502,04:28.730,1,987.0,547.0,1113.0,730.0
4503,04:28.763,1,989.0,546.0,1117.0,728.0
4504,04:28.797,1,991.0,546.0,1118.0,727.0
4505,04:28.830,1,994.0,548.0,1120.0,730.0
4506,04:28.863,1,995.0,549.0,1120.0,731.0
4507,04:28.897,1,991.0,548.0,1117.0,732.0
4508,04:28.930,1,985.0,549.0,1113.0,734.0
4509,04:28.963,1,980.0,548.0,1106.0,732.0
4510,04:28.997,1,976.0,548.0,1099.0,732.0
4511,04:29.030,1,973.0,551.0,1098.0,733.0
4512,04:29.063,1,975.0,551.0,1097.0,733.0
4513,04:29.097,1,976.0,548.0,1099.0,730.0
4514,04:29.130,1,978.0,548.0,1102.0,731.0
4515,04:29.163,1,980.0,549.0,1103.0,732.0
4516,04:29.197,1,980.0,549.0,1104.0,732.0
4517,04:29.230,1,978.0,551.0,1104.0,735.0
4518,04:29.263,1,976.0,556.0,1102.0,740.0
4519,04:29.297,1,973.0,562.0,1099.0,744.0
4520,04:29.330,1,972.0,564.0,1098.0,745.0
4521,04:29.363,1,971.0,564.0,1098.0,746.0
4522,04:29.397,1,972.0,560.0,1097.0,742.0
4523,04:29.430,1,972.0,555.0,1097.0,739.0
4524,04:29.463,1,974.0,549.0,1098.0,731.0
4525,04:29.497,1,976.0,532.0,1101.0,718.0
4526,04:29.530,1,977.0,523.0,1104.0,710.0
4527,04:29.563,1,976.0,520.0,1103.0,705.0
4528,04:29.597,1,974.0,516.0,1099.0,699.0
4529,04:29.630,1,971.0,513.0,1097.0,696.0
4530,04:29.663,1,968.0,511.0,1096.0,694.0
4531,04:29.697,1,965.0,509.0,1092.0,691.0
4532,04:29.730,1,960.0,512.0,1088.0,695.0
4541,04:30.030,1,939.0,574.0,1066.0,758.0
4556,04:30.530,1,971.0,564.0,1096.0,751.0
4571,04:31.030,1,981.0,564.0,1105.0,752.0
4586,04:31.532,1,998.0,610.0,1120.0,796.0
4601,04:32.032,1,1007.0,608.0,1132.0,790.0
4616,04:32.523,1,1004.0,580.0,1131.0,766.0
4631,04:33.023,1,1013.0,562.0,1138.0,747.0
4646,04:33.523,1,938.0,578.0,1062.0,759.0
4661,04:34.023,1,952.0,572.0,1077.0,756.0
4676,04:34.523,1,970.0,567.0,1094.0,748.0
4691,04:35.023,1,1048.0,635.0,1173.0,807.0
4706,04:35.523,1,1141.0,637.0,1267.0,816.0
4721,04:36.025,1,1115.0,626.0,1240.0,808.0
4736,04:36.525,1,1080.0,592.0,1207.0,776.0
4751,04:37.025,1,1058.0,578.0,1184.0,758.0
4766,04:37.525,1,1039.0,615.0,1162.0,794.0
4781,04:38.025,1,1040.0,609.0,1162.0,791.0
4796,04:38.525,1,974.0,545.0,1098.0,730.0
4811,04:39.025,1,1036.0,598.0,1159.0,784.0
4826,04:39.525,1,1020.0,576.0,1145.0,760.0
4841,04:40.027,1,1009.0,571.0,1134.0,752.0
4856,04:40.527,1,971.0,537.0,1098.0,722.0
4871,04:41.027,1,932.0,542.0,1061.0,724.0
4886,04:41.527,1,955.0,574.0,1083.0,755.0
4901,04:42.027,1,961.0,550.0,1089.0,739.0
4916,04:42.527,1,1091.0,594.0,1220.0,782.0
4931,04:43.027,1,1069.0,580.0,1200.0,770.0
4946,04:43.527,1,1059.0,562.0,1188.0,752.0
4961,04:44.027,1,1072.0,567.0,1200.0,754.0
4976,04:44.528,1,1072.0,606.0,1202.0,792.0
4991,04:45.028,1,1053.0,557.0,1186.0,741.0
5006,04:45.528,1,941.0,509.0,1072.0,698.0
5021,04:46.028,1,997.0,552.0,1127.0,740.0
5036,04:46.528,1,1012.0,524.0,1140.0,710.0
5051,04:47.028,1,1018.0,505.0,1147.0,691.0
5066,04:47.528,1,1019.0,500.0,1147.0,686.0
5081,04:48.028,1,1021.0,493.0,1150.0,686.0
5096,04:48.530,1,1026.0,485.0,1156.0,679.0
5111,04:49.030,1,1029.0,487.0,1158.0,678.0
5126,04:49.530,1,1072.0,563.0,1202.0,750.0
5141,04:50.030,1,1042.0,701.0,1174.0,885.0
5156,04:50.530,1,1062.0,665.0,1195.0,846.0
5171,04:51.030,1,1096.0,631.0,1228.0,813.0
5186,04:51.522,1,1115.0,656.0,1245.0,839.0
5201,04:52.022,1,1146.0,680.0,1276.0,859.0
5216,04:52.522,1,1137.0,647.0,1266.0,830.0
5231,04:53.023,1,1126.0,634.0,1256.0,816.0
5246,04:53.523,1,1159.0,607.0,1293.0,791.0
5261,04:54.023,1,1148.0,601.0,1278.0,783.0
5276,04:54.523,1,1154.0,595.0,1286.0,779.0
5291,04:55.023,1,1146.0,600.0,1277.0,782.0
5306,04:55.523,1,1147.0,594.0,1277.0,776.0
5321,04:56.023,1,1145.0,596.0,1275.0,783.0
5336,04:56.523,1,1288.0,765.0,1409.0,947.0
5351,04:57.025,1,1180.0,657.0,1301.0,837.0
5366,04:57.525,1,1132.0,681.0,1254.0,863.0
5381,04:58.025,1,1117.0,681.0,1238.0,863.0
5396,04:58.525,1,1129.0,684.0,1248.0,864.0
5411,04:59.025,1,1109.0,669.0,1232.0,852.0
5426,04:59.525,1,1090.0,647.0,1213.0,828.0
5441,05:00.025,1,1043.0,759.0,1167.0,939.0
5456,05:00.525,1,1041.0,620.0,1164.0,802.0
5471,05:01.025,1,1029.0,613.0,1155.0,791.0
5486,05:01.527,1,1035.0,592.0,1159.0,768.0
