frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y
21821,12:06.000,12:06.007,0,,,,,,,,,,,,
21836,12:06.500,12:06.507,0,,,,,,,,,,,,
21851,12:07.000,12:07.007,0,,,,,,,,,,,,
21866,12:07.500,12:07.507,0,,,,,,,,,,,,
21881,12:08.000,12:08.008,0,,,,,,,,,,,,
21896,12:08.500,12:08.508,0,,,,,,,,,,,,
21911,12:09.000,12:09.008,0,,,,,,,,,,,,
21926,12:09.500,12:09.508,0,,,,,,,,,,,,
21941,12:10.000,12:10.008,0,,,,,,,,,,,,
21956,12:10.500,12:10.508,0,,,,,,,,,,,,
21971,12:11.000,12:11.008,0,,,,,,,,,,,,
21986,12:11.500,12:11.508,0,,,,,,,,,,,,
22001,12:12.000,12:12.010,1,276.0,883.0,421.0,1053.0,,,,,,,,
22016,12:12.500,12:12.510,0,,,,,,,,,,,,
22031,12:13.000,12:13.010,0,,,,,,,,,,,,
22046,12:13.500,12:13.510,0,,,,,,,,,,,,
22061,12:14.000,12:14.010,0,,,,,,,,,,,,
22076,12:14.500,12:14.510,1,536.0,870.0,659.0,1031.0,,,,,,,,
22091,12:15.000,12:15.010,1,511.0,855.0,636.0,1015.0,,,,,,,,
22106,12:15.500,12:15.510,0,,,,,,,,,,,,
22121,12:16.000,12:16.012,0,,,,,,,,,,,,
22136,12:16.500,12:16.512,0,,,,,,,,,,,,
22151,12:17.000,12:17.012,0,,,,,,,,,,,,
22166,12:17.500,12:17.512,0,,,,,,,,,,,,
22181,12:18.000,12:18.012,0,,,,,,,,,,,,
22196,12:18.500,12:18.512,0,,,,,,,,,,,,
22211,12:19.000,12:19.012,0,,,,,,,,,,,,
22226,12:19.500,12:19.512,0,,,,,,,,,,,,
22241,12:20.000,12:20.012,0,,,,,,,,,,,,
22256,12:20.500,12:20.513,0,,,,,,,,,,,,
22271,12:21.000,12:21.013,0,,,,,,,,,,,,
22286,12:21.500,12:21.513,0,,,,,,,,,,,,
22301,12:22.000,12:22.013,0,,,,,,,,,,,,
22316,12:22.500,12:22.513,0,,,,,,,,,,,,
22331,12:23.000,12:23.013,0,,,,,,,,,,,,
22346,12:23.500,12:23.513,0,,,,,,,,,,,,
22361,12:24.000,12:24.013,0,,,,,,,,,,,,
22376,12:24.500,12:24.515,0,,,,,,,,,,,,
22391,12:25.000,12:25.015,0,,,,,,,,,,,,
22406,12:25.500,12:25.507,0,,,,,,,,,,,,
22421,12:26.000,12:26.007,0,,,,,,,,,,,,
22436,12:26.500,12:26.507,0,,,,,,,,,,,,
22451,12:27.000,12:27.007,0,,,,,,,,,,,,
22466,12:27.500,12:27.507,0,,,,,,,,,,,,
22481,12:28.000,12:28.007,0,,,,,,,,,,,,
22496,12:28.500,12:28.508,0,,,,,,,,,,,,
22511,12:29.000,12:29.008,0,,,,,,,,,,,,
22526,12:29.500,12:29.508,0,,,,,,,,,,,,
22541,12:30.000,12:30.008,0,,,,,,,,,,,,
22556,12:30.500,12:30.508,0,,,,,,,,,,,,
22571,12:31.000,12:31.008,0,,,,,,,,,,,,
22586,12:31.500,12:31.508,0,,,,,,,,,,,,
22601,12:32.000,12:32.008,0,,,,,,,,,,,,
22616,12:32.500,12:32.508,0,,,,,,,,,,,,
22631,12:33.000,12:33.010,0,,,,,,,,,,,,
22646,12:33.500,12:33.510,0,,,,,,,,,,,,
22661,12:34.000,12:34.010,0,,,,,,,,,,,,
22676,12:34.500,12:34.510,0,,,,,,,,,,,,
22691,12:35.000,12:35.010,0,,,,,,,,,,,,
22706,12:35.500,12:35.510,0,,,,,,,,,,,,
22721,12:36.000,12:36.010,0,,,,,,,,,,,,
22736,12:36.500,12:36.510,0,,,,,,,,,,,,
22751,12:37.000,12:37.012,0,,,,,,,,,,,,
22766,12:37.500,12:37.512,0,,,,,,,,,,,,
22781,12:38.000,12:38.012,0,,,,,,,,,,,,
22796,12:38.500,12:38.512,2,1311.0,985.0,1422.0,1137.0,631.0,932.0,828.0,1199.0,,,,
22811,12:39.000,12:39.012,2,742.0,923.0,934.0,1189.0,1411.0,985.0,1522.0,1139.0,,,,
22826,12:39.500,12:39.512,2,1534.0,997.0,1649.0,1152.0,879.0,938.0,1068.0,1199.0,,,,
22841,12:40.000,12:40.012,2,1549.0,993.0,1663.0,1149.0,899.0,931.0,1080.0,1195.0,,,,
22856,12:40.500,12:40.512,2,1554.0,989.0,1669.0,1145.0,902.0,921.0,1082.0,1190.0,,,,
22871,12:41.000,12:41.013,2,1559.0,986.0,1674.0,1143.0,907.0,917.0,1087.0,1186.0,,,,
22886,12:41.500,12:41.513,2,1561.0,981.0,1677.0,1138.0,904.0,915.0,1082.0,1180.0,,,,
22901,12:42.000,12:42.013,2,894.0,914.0,1069.0,1176.0,1552.0,977.0,1668.0,1135.0,,,,
22916,12:42.500,12:42.513,2,1543.0,972.0,1657.0,1126.0,888.0,906.0,1066.0,1164.0,,,,
22931,12:43.000,12:43.013,2,1550.0,968.0,1666.0,1123.0,894.0,901.0,1073.0,1161.0,,,,
22946,12:43.500,12:43.513,2,1551.0,964.0,1667.0,1120.0,891.0,892.0,1072.0,1159.0,,,,
22961,12:44.000,12:44.013,2,1556.0,963.0,1672.0,1120.0,899.0,888.0,1078.0,1155.0,,,,
22976,12:44.500,12:44.513,2,1556.0,965.0,1671.0,1120.0,896.0,887.0,1079.0,1157.0,,,,
22991,12:45.000,12:45.013,2,906.0,892.0,1087.0,1156.0,1558.0,976.0,1676.0,1130.0,,,,
23006,12:45.500,12:45.515,2,907.0,891.0,1085.0,1153.0,1555.0,976.0,1671.0,1129.0,,,,
23021,12:46.000,12:46.007,2,905.0,893.0,1085.0,1157.0,1556.0,978.0,1673.0,1131.0,,,,
23036,12:46.500,12:46.507,2,906.0,893.0,1085.0,1154.0,1558.0,975.0,1677.0,1128.0,,,,
23051,12:47.000,12:47.007,2,1560.0,970.0,1677.0,1126.0,906.0,889.0,1083.0,1151.0,,,,
23066,12:47.500,12:47.507,2,909.0,888.0,1087.0,1149.0,1563.0,972.0,1681.0,1126.0,,,,
23081,12:48.000,12:48.007,2,1563.0,971.0,1681.0,1124.0,911.0,886.0,1086.0,1144.0,,,,
23096,12:48.500,12:48.507,2,1560.0,963.0,1676.0,1119.0,909.0,880.0,1085.0,1141.0,,,,
23111,12:49.000,12:49.007,2,1561.0,956.0,1677.0,1113.0,913.0,882.0,1090.0,1141.0,,,,
23126,12:49.500,12:49.508,2,1562.0,956.0,1678.0,1113.0,914.0,883.0,1092.0,1141.0,,,,
23141,12:50.000,12:50.008,2,1561.0,957.0,1678.0,1114.0,915.0,884.0,1091.0,1140.0,,,,
23156,12:50.500,12:50.508,2,1562.0,956.0,1678.0,1114.0,915.0,882.0,1092.0,1139.0,,,,
23171,12:51.000,12:51.008,2,1561.0,957.0,1677.0,1114.0,914.0,884.0,1093.0,1140.0,,,,
23186,12:51.500,12:51.508,2,1561.0,955.0,1677.0,1112.0,915.0,884.0,1092.0,1140.0,,,,
23201,12:52.000,12:52.008,2,1562.0,955.0,1679.0,1113.0,915.0,884.0,1095.0,1142.0,,,,
23216,12:52.500,12:52.508,2,1561.0,956.0,1677.0,1113.0,917.0,886.0,1093.0,1141.0,,,,
23231,12:53.000,12:53.008,2,1560.0,958.0,1676.0,1115.0,912.0,887.0,1090.0,1144.0,,,,
23246,12:53.500,12:53.510,2,1543.0,952.0,1661.0,1113.0,891.0,883.0,1071.0,1146.0,,,,
23261,12:54.000,12:54.010,2,1458.0,957.0,1573.0,1112.0,790.0,892.0,979.0,1154.0,,,,
23276,12:54.500,12:54.510,2,819.0,896.0,1004.0,1156.0,1503.0,959.0,1610.0,1114.0,,,,
23291,12:55.000,12:55.010,2,749.0,905.0,937.0,1169.0,1458.0,973.0,1552.0,1126.0,,,,
23306,12:55.500,12:55.510,2,663.0,914.0,857.0,1175.0,1377.0,981.0,1471.0,1133.0,,,,
23321,12:56.000,12:56.010,2,626.0,914.0,789.0,1170.0,1311.0,982.0,1403.0,1135.0,,,,
23336,12:56.500,12:56.510,2,1292.0,987.0,1387.0,1139.0,627.0,926.0,760.0,1169.0,,,,
23351,12:57.000,12:57.010,2,1278.0,980.0,1380.0,1131.0,625.0,918.0,755.0,1165.0,,,,
23366,12:57.500,12:57.510,2,1274.0,979.0,1379.0,1128.0,628.0,916.0,756.0,1164.0,,,,
23381,12:58.000,12:58.012,2,1266.0,973.0,1372.0,1127.0,625.0,921.0,753.0,1163.0,,,,
23396,12:58.500,12:58.512,2,1271.0,977.0,1374.0,1129.0,627.0,922.0,754.0,1165.0,,,,
23411,12:59.000,12:59.012,2,1277.0,975.0,1380.0,1125.0,627.0,921.0,753.0,1161.0,,,,
23426,12:59.500,12:59.512,2,1275.0,971.0,1379.0,1122.0,624.0,920.0,750.0,1159.0,,,,
23441,13:00.000,13:00.012,2,1273.0,972.0,1376.0,1122.0,621.0,920.0,749.0,1158.0,,,,
23456,13:00.500,13:00.512,2,1272.0,972.0,1375.0,1126.0,623.0,918.0,750.0,1158.0,,,,
23471,13:01.000,13:01.012,2,1268.0,978.0,1369.0,1130.0,611.0,922.0,746.0,1164.0,,,,
