frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y
2958,01:27.000,01:27.028,1,1783.0,527.0,1951.0,736.0,,,,
2973,01:27.500,01:27.528,1,1778.0,525.0,1946.0,737.0,,,,
2988,01:28.000,01:28.028,1,1775.0,528.0,1943.0,734.0,,,,
3003,01:28.500,01:28.528,1,1777.0,532.0,1946.0,739.0,,,,
3018,01:29.000,01:29.028,1,1779.0,533.0,1951.0,740.0,,,,
3034,01:29.500,01:29.530,1,1776.0,533.0,1943.0,744.0,,,,
3049,01:30.000,01:30.030,1,1772.0,536.0,1938.0,744.0,,,,
3064,01:30.500,01:30.530,1,1771.0,533.0,1936.0,742.0,,,,
3079,01:31.000,01:31.030,1,1776.0,535.0,1941.0,744.0,,,,
3094,01:31.500,01:31.530,1,1783.0,547.0,1950.0,758.0,,,,
3109,01:32.000,01:32.030,1,1803.0,659.0,1970.0,863.0,,,,
3124,01:32.500,01:32.530,1,1780.0,714.0,1951.0,911.0,,,,
3139,01:33.000,01:33.030,1,1788.0,688.0,1961.0,890.0,,,,
3154,01:33.500,01:33.532,1,1822.0,600.0,1989.0,814.0,,,,
3169,01:34.000,01:34.032,0,,,,,,,,
3184,01:34.500,01:34.532,0,,,,,,,,
3199,01:35.000,01:35.032,0,,,,,,,,
3214,01:35.500,01:35.532,0,,,,,,,,
3229,01:36.000,01:36.032,0,,,,,,,,
3244,01:36.500,01:36.532,0,,,,,,,,
3259,01:37.000,01:37.032,0,,,,,,,,
3273,01:37.500,01:37.500,0,,,,,,,,
3288,01:38.000,01:38.000,0,,,,,,,,
3303,01:38.500,01:38.500,0,,,,,,,,
3318,01:39.000,01:39.000,0,,,,,,,,
3333,01:39.500,01:39.500,0,,,,,,,,
3348,01:40.000,01:40.000,0,,,,,,,,
3363,01:40.500,01:40.500,0,,,,,,,,
3378,01:41.000,01:41.000,0,,,,,,,,
3394,01:41.500,01:41.527,0,,,,,,,,
3408,01:42.000,01:42.002,0,,,,,,,,
3424,01:42.500,01:42.527,0,,,,,,,,
3439,01:43.000,01:43.027,0,,,,,,,,
3454,01:43.500,01:43.527,0,,,,,,,,
3469,01:44.000,01:44.027,0,,,,,,,,
3484,01:44.500,01:44.527,0,,,,,,,,
3499,01:45.000,01:45.027,0,,,,,,,,
3514,01:45.500,01:45.528,0,,,,,,,,
3529,01:46.000,01:46.028,0,,,,,,,,
