frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
12006,11:00.000,1,1247.0,771.0,1418.0,1011.0
12007,13:00.788,1,1247.0,770.0,1418.0,1012.0
12008,13:00.822,1,1246.0,771.0,1417.0,1012.0
12009,13:00.855,1,1246.0,771.0,1417.0,1011.0
12010,13:00.888,1,1245.0,771.0,1416.0,1010.0
12011,13:00.922,1,1245.0,772.0,1416.0,1010.0
12012,13:00.955,1,1245.0,771.0,1416.0,1010.0
12013,13:00.988,1,1244.0,769.0,1416.0,1010.0
12014,13:01.022,1,1244.0,770.0,1416.0,1011.0
12015,13:01.055,1,1244.0,769.0,1416.0,1011.0
12016,13:01.088,1,1244.0,771.0,1416.0,1011.0
12017,13:01.122,1,1245.0,770.0,1416.0,1011.0
12018,13:01.155,1,1245.0,772.0,1417.0,1012.0
12019,13:01.188,1,1246.0,772.0,1417.0,1013.0
12020,13:01.222,1,1246.0,772.0,1418.0,1014.0
12021,13:01.255,1,1247.0,771.0,1418.0,1015.0
12022,13:01.288,1,1247.0,772.0,1419.0,1016.0
12023,13:01.322,1,1248.0,776.0,1419.0,1016.0
12024,13:01.355,1,1248.0,776.0,1419.0,1016.0
12025,13:01.388,1,1248.0,775.0,1420.0,1015.0
12026,13:01.422,1,1248.0,774.0,1419.0,1014.0
12027,13:01.455,1,1247.0,772.0,1419.0,1013.0
12028,13:01.488,1,1247.0,771.0,1419.0,1012.0
12029,13:01.522,1,1247.0,771.0,1418.0,1010.0
12030,13:01.555,1,1246.0,770.0,1417.0,1010.0
12031,13:01.588,1,1246.0,768.0,1417.0,1009.0
12032,13:01.622,1,1246.0,769.0,1417.0,1008.0
12033,13:01.655,1,1246.0,767.0,1418.0,1005.0
12034,13:01.688,1,1246.0,765.0,1418.0,1005.0
12035,13:01.722,1,1247.0,764.0,1419.0,1004.0
12036,13:01.755,1,1247.0,763.0,1420.0,1004.0
12037,13:01.788,1,1248.0,765.0,1421.0,1006.0
12038,13:01.822,1,1248.0,766.0,1421.0,1005.0
12039,13:01.855,1,1248.0,768.0,1422.0,1006.0
12040,13:01.888,1,1248.0,768.0,1421.0,1006.0
12041,13:01.922,1,1247.0,768.0,1420.0,1007.0
12042,13:01.955,1,1247.0,768.0,1420.0,1007.0
12043,13:01.988,1,1248.0,769.0,1420.0,1008.0
12044,13:02.022,1,1248.0,769.0,1421.0,1009.0
12045,13:02.055,1,1249.0,771.0,1422.0,1011.0
12046,13:02.088,1,1251.0,771.0,1423.0,1013.0
12047,13:02.122,1,1252.0,771.0,1424.0,1013.0
12048,13:02.155,1,1252.0,771.0,1425.0,1013.0
12049,13:02.188,1,1254.0,771.0,1427.0,1013.0
12050,13:02.222,1,1255.0,771.0,1428.0,1012.0
12051,13:02.255,1,1257.0,770.0,1430.0,1013.0
12052,13:02.288,1,1258.0,771.0,1431.0,1012.0
12053,13:02.322,1,1259.0,771.0,1432.0,1013.0
12054,13:02.355,1,1261.0,771.0,1434.0,1013.0
12055,13:02.388,1,1261.0,770.0,1435.0,1013.0
12056,13:02.422,1,1262.0,770.0,1436.0,1014.0
12057,13:02.455,1,1262.0,769.0,1437.0,1014.0
12058,13:02.488,1,1262.0,767.0,1437.0,1014.0
12059,13:02.522,1,1261.0,769.0,1435.0,1015.0
12060,13:02.555,1,1260.0,770.0,1433.0,1016.0
12061,13:02.588,1,1258.0,770.0,1431.0,1016.0
12062,13:02.622,1,1256.0,772.0,1429.0,1017.0
12063,13:02.655,1,1253.0,772.0,1426.0,1019.0
12064,13:02.688,1,1252.0,774.0,1423.0,1019.0
12065,13:02.722,1,1249.0,776.0,1421.0,1020.0
12066,13:02.755,1,1248.0,778.0,1420.0,1021.0
12067,13:02.788,1,1246.0,779.0,1419.0,1022.0
12068,13:02.822,1,1244.0,780.0,1419.0,1023.0
12069,13:02.855,1,1242.0,780.0,1419.0,1024.0
12070,13:02.888,1,1241.0,781.0,1418.0,1024.0
12071,13:02.922,1,1240.0,782.0,1418.0,1024.0
12072,13:02.955,1,1240.0,782.0,1418.0,1024.0
12073,13:02.988,1,1240.0,781.0,1418.0,1023.0
12074,13:03.022,1,1240.0,782.0,1418.0,1023.0
12075,13:03.055,1,1240.0,783.0,1418.0,1022.0
12076,13:03.088,1,1240.0,784.0,1418.0,1022.0
12077,13:03.122,1,1239.0,784.0,1418.0,1022.0
12078,13:03.155,1,1237.0,785.0,1416.0,1022.0
12079,13:03.188,1,1237.0,785.0,1416.0,1023.0
12080,13:03.222,1,1236.0,785.0,1415.0,1024.0
12081,13:03.255,1,1235.0,786.0,1415.0,1026.0
12082,13:03.288,1,1234.0,786.0,1415.0,1028.0
12083,13:03.322,1,1234.0,787.0,1415.0,1029.0
12084,13:03.355,1,1233.0,787.0,1414.0,1030.0
12085,13:03.388,1,1233.0,788.0,1414.0,1030.0
12086,13:03.422,1,1233.0,788.0,1414.0,1030.0
12087,13:03.455,1,1233.0,788.0,1414.0,1030.0
12088,13:03.488,1,1234.0,789.0,1415.0,1031.0
12089,13:03.522,1,1235.0,790.0,1416.0,1031.0
12090,13:03.555,1,1235.0,790.0,1416.0,1033.0
12091,13:03.588,1,1236.0,790.0,1418.0,1034.0
12092,13:03.622,1,1237.0,789.0,1419.0,1034.0
12093,13:03.655,1,1237.0,789.0,1419.0,1033.0
12094,13:03.688,1,1238.0,789.0,1419.0,1031.0
12095,13:03.722,1,1238.0,788.0,1418.0,1030.0
12096,13:03.755,1,1239.0,788.0,1418.0,1029.0
12097,13:03.788,1,1240.0,787.0,1418.0,1028.0
12098,13:03.822,1,1241.0,786.0,1419.0,1027.0
12099,13:03.855,1,1240.0,785.0,1418.0,1026.0
12100,13:03.888,1,1240.0,785.0,1418.0,1026.0
12101,13:03.923,1,1240.0,784.0,1417.0,1025.0
12102,13:03.957,1,1239.0,785.0,1416.0,1025.0
12103,13:03.990,1,1239.0,785.0,1416.0,1024.0
12104,13:04.023,1,1239.0,784.0,1416.0,1023.0
12105,13:04.057,1,1239.0,783.0,1416.0,1022.0
12106,13:04.090,1,1240.0,781.0,1416.0,1018.0
12107,13:04.123,1,1241.0,779.0,1417.0,1017.0
12108,13:04.157,1,1241.0,779.0,1417.0,1016.0
12109,13:04.190,1,1240.0,778.0,1417.0,1015.0
12110,13:04.223,1,1240.0,778.0,1416.0,1013.0
12111,13:04.257,1,1240.0,776.0,1416.0,1012.0
12112,13:04.290,1,1240.0,775.0,1416.0,1011.0
12113,13:04.323,1,1241.0,774.0,1417.0,1009.0
12114,13:04.357,1,1243.0,773.0,1417.0,1009.0
12115,13:04.390,1,1242.0,767.0,1420.0,1010.0
12116,13:04.423,1,1242.0,768.0,1419.0,1010.0
12117,13:04.457,1,1241.0,769.0,1418.0,1009.0
12118,13:04.490,1,1240.0,769.0,1416.0,1009.0
12119,13:04.523,1,1239.0,769.0,1415.0,1010.0
12120,13:04.557,1,1238.0,770.0,1414.0,1011.0
12121,13:04.590,1,1238.0,769.0,1413.0,1011.0
12122,13:04.623,1,1238.0,766.0,1413.0,1009.0
12123,13:04.657,1,1238.0,765.0,1413.0,1008.0
12124,13:04.690,1,1238.0,766.0,1413.0,1007.0
12125,13:04.723,1,1238.0,766.0,1413.0,1008.0
12126,13:04.757,1,1236.0,766.0,1413.0,1009.0
12127,13:04.790,1,1236.0,765.0,1413.0,1011.0
12128,13:04.823,1,1234.0,767.0,1412.0,1012.0
12129,13:04.857,1,1233.0,767.0,1411.0,1013.0
12130,13:04.890,1,1231.0,769.0,1410.0,1013.0
12131,13:04.923,1,1230.0,770.0,1409.0,1013.0
12132,13:04.957,1,1228.0,769.0,1406.0,1014.0
12133,13:04.990,1,1225.0,767.0,1403.0,1012.0
12134,13:05.023,1,1222.0,765.0,1400.0,1012.0
12135,13:05.057,1,1221.0,763.0,1398.0,1013.0
12136,13:05.090,1,1218.0,761.0,1396.0,1011.0
12137,13:05.123,1,1216.0,759.0,1395.0,1010.0
12138,13:05.157,1,1215.0,758.0,1393.0,1007.0
12139,13:05.190,1,1214.0,757.0,1392.0,1004.0
