frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y
7432,04:03.997,1,1106.0,756.0,1353.0,1071.0
7447,04:04.489,1,1112.0,742.0,1358.0,1059.0
7462,04:04.981,1,1108.0,726.0,1352.0,1046.0
7477,04:05.474,1,1098.0,721.0,1343.0,1043.0
7492,04:05.966,1,1088.0,640.0,1333.0,955.0
7507,04:06.459,1,1108.0,643.0,1355.0,961.0
7522,04:06.951,1,1167.0,556.0,1413.0,873.0
7537,04:07.444,1,1150.0,582.0,1395.0,903.0
7552,04:07.936,1,1081.0,612.0,1325.0,927.0
7567,04:08.429,1,1086.0,701.0,1330.0,1024.0
7582,04:08.921,1,1162.0,613.0,1409.0,930.0
7597,04:09.414,1,1187.0,525.0,1432.0,842.0
7612,04:09.906,1,1200.0,546.0,1445.0,870.0
7627,04:10.399,1,1090.0,608.0,1335.0,930.0
7642,04:10.891,1,1088.0,571.0,1333.0,892.0
7657,04:11.383,1,1069.0,630.0,1316.0,944.0
7672,04:11.876,1,1132.0,602.0,1373.0,920.0
7687,04:12.368,1,1106.0,569.0,1351.0,885.0
7702,04:12.861,1,1136.0,518.0,1379.0,833.0
7717,04:13.353,1,1132.0,463.0,1380.0,790.0
7732,04:13.846,1,1130.0,519.0,1375.0,834.0
7747,04:14.338,1,1093.0,603.0,1340.0,927.0
7762,04:14.831,1,1076.0,613.0,1320.0,933.0
7777,04:15.323,1,1077.0,623.0,1321.0,940.0
7792,04:15.816,1,1100.0,645.0,1348.0,962.0
7807,04:16.308,1,1094.0,641.0,1341.0,958.0
7822,04:16.800,1,1148.0,631.0,1393.0,949.0
7837,04:17.293,1,1148.0,620.0,1394.0,941.0
7852,04:17.785,1,1118.0,641.0,1362.0,957.0
7867,04:18.278,1,1095.0,629.0,1343.0,947.0
7882,04:18.770,1,1082.0,679.0,1327.0,999.0
7897,04:19.263,1,1064.0,666.0,1309.0,982.0
7912,04:19.755,1,1063.0,663.0,1310.0,978.0
7927,04:20.248,1,1081.0,715.0,1327.0,1030.0
7942,04:20.740,1,1069.0,717.0,1314.0,1033.0
7957,04:21.233,1,1061.0,734.0,1306.0,1047.0
7972,04:21.725,1,1052.0,678.0,1298.0,994.0
7987,04:22.218,1,1061.0,647.0,1308.0,963.0
8002,04:22.710,1,1153.0,617.0,1400.0,936.0
8017,04:23.202,1,1104.0,642.0,1351.0,960.0
8032,04:23.695,1,1058.0,627.0,1303.0,942.0
8047,04:24.187,1,1039.0,626.0,1286.0,939.0
8062,04:24.680,1,1057.0,577.0,1301.0,889.0
8077,04:25.172,1,1058.0,598.0,1304.0,916.0
8092,04:25.665,1,1050.0,646.0,1295.0,956.0
8107,04:26.157,1,1031.0,664.0,1277.0,977.0
8122,04:26.650,1,1047.0,649.0,1295.0,965.0
8137,04:27.142,1,1036.0,646.0,1286.0,959.0
8152,04:27.635,1,1039.0,661.0,1285.0,975.0
8167,04:28.127,1,1035.0,692.0,1281.0,1003.0
8182,04:28.619,1,1028.0,689.0,1274.0,1000.0
8197,04:29.112,1,1099.0,671.0,1345.0,989.0
8212,04:29.604,1,1076.0,696.0,1320.0,1016.0
8227,04:30.097,1,1086.0,728.0,1333.0,1045.0
8242,04:30.589,1,1078.0,616.0,1322.0,936.0
8257,04:31.082,1,1065.0,685.0,1311.0,1000.0
8272,04:31.574,1,1073.0,707.0,1319.0,1024.0
8287,04:32.067,1,1041.0,705.0,1289.0,1022.0
8302,04:32.559,1,1072.0,702.0,1315.0,1011.0
8317,04:33.052,1,1055.0,702.0,1300.0,1013.0
8332,04:33.544,1,1075.0,669.0,1318.0,985.0
8347,04:34.037,1,1102.0,635.0,1349.0,951.0
8362,04:34.529,1,1114.0,665.0,1359.0,982.0
8377,04:35.021,1,1091.0,678.0,1339.0,1002.0
8392,04:35.514,1,1087.0,676.0,1332.0,999.0
8407,04:36.006,1,1091.0,671.0,1337.0,991.0
8422,04:36.499,1,1116.0,652.0,1362.0,967.0
8437,04:36.991,1,1167.0,635.0,1414.0,950.0
8452,04:37.484,1,1149.0,580.0,1393.0,903.0
8467,04:37.976,1,1046.0,580.0,1292.0,892.0
8482,04:38.469,1,1076.0,607.0,1319.0,928.0
8497,04:38.961,1,1117.0,666.0,1364.0,986.0
8512,04:39.454,1,1157.0,649.0,1405.0,971.0
8527,04:39.946,1,1212.0,641.0,1454.0,960.0
8542,04:40.438,1,1179.0,625.0,1423.0,939.0
8557,04:40.931,1,1127.0,643.0,1370.0,960.0
8572,04:41.423,1,1095.0,623.0,1342.0,942.0
8587,04:41.916,1,1110.0,652.0,1354.0,969.0
8602,04:42.408,1,1093.0,643.0,1335.0,964.0
8617,04:42.901,1,1111.0,642.0,1354.0,954.0
8632,04:43.393,1,1135.0,667.0,1375.0,981.0
8647,04:43.886,1,1122.0,652.0,1366.0,966.0
8662,04:44.378,1,1118.0,631.0,1361.0,949.0
8677,04:44.871,1,1107.0,628.0,1352.0,943.0
8692,04:45.363,1,1096.0,601.0,1340.0,921.0
8707,04:45.856,1,1307.0,589.0,1564.0,929.0
8722,04:46.348,1,1407.0,612.0,1644.0,917.0
8737,04:46.840,1,1417.0,628.0,1621.0,889.0
8752,04:47.333,1,1484.0,661.0,1680.0,906.0
8767,04:47.825,1,1472.0,664.0,1664.0,905.0
8782,04:48.318,1,1488.0,672.0,1677.0,909.0
8797,04:48.810,1,1533.0,711.0,1723.0,949.0
8812,04:49.303,1,1520.0,675.0,1708.0,909.0
8827,04:49.795,1,1531.0,657.0,1722.0,890.0
8842,04:50.288,1,1526.0,635.0,1713.0,860.0
8857,04:50.780,1,1507.0,612.0,1697.0,842.0
8872,04:51.273,1,1454.0,636.0,1640.0,860.0
8887,04:51.765,1,1416.0,636.0,1595.0,867.0
8902,04:52.257,1,1364.0,634.0,1540.0,857.0
8917,04:52.750,1,1418.0,636.0,1597.0,871.0
8932,04:53.242,1,1437.0,647.0,1617.0,882.0
8947,04:53.735,1,1434.0,662.0,1612.0,891.0
8962,04:54.227,1,1343.0,630.0,1520.0,857.0
8977,04:54.720,1,1344.0,639.0,1521.0,867.0
8992,04:55.212,1,1341.0,643.0,1520.0,872.0
9007,04:55.705,1,1342.0,649.0,1520.0,877.0
9022,04:56.197,1,1341.0,642.0,1519.0,873.0
9037,04:56.690,1,1341.0,639.0,1519.0,871.0
9052,04:57.182,1,1341.0,632.0,1518.0,863.0
9067,04:57.674,1,1340.0,633.0,1517.0,864.0
9082,04:58.167,1,1340.0,635.0,1518.0,868.0
9097,04:58.659,1,1336.0,652.0,1515.0,880.0
9112,04:59.152,1,1336.0,656.0,1514.0,884.0
9127,04:59.644,1,1338.0,665.0,1515.0,894.0
9142,05:00.137,1,1338.0,665.0,1515.0,898.0
9157,05:00.629,1,1337.0,668.0,1513.0,900.0
9172,05:01.122,1,1337.0,666.0,1514.0,898.0
9187,05:01.614,1,1335.0,665.0,1513.0,894.0
9202,05:02.107,1,1335.0,661.0,1514.0,891.0
9217,05:02.599,1,1337.0,658.0,1515.0,889.0
9232,05:03.092,1,1337.0,660.0,1515.0,891.0
9247,05:03.584,1,1336.0,665.0,1513.0,894.0
9262,05:04.076,1,1334.0,668.0,1509.0,898.0
9277,05:04.569,1,1320.0,710.0,1496.0,940.0
9292,05:05.061,1,1319.0,717.0,1495.0,947.0
9307,05:05.554,1,1332.0,720.0,1507.0,950.0
9322,05:06.046,1,1332.0,723.0,1508.0,953.0
9337,05:06.539,1,1339.0,725.0,1514.0,956.0
9352,05:07.031,1,1340.0,720.0,1517.0,951.0
9367,05:07.524,1,1344.0,713.0,1521.0,944.0
9382,05:08.016,1,1334.0,715.0,1511.0,945.0
9397,05:08.509,1,1334.0,727.0,1508.0,957.0
9412,05:09.001,1,1342.0,723.0,1518.0,955.0
9427,05:09.493,1,1350.0,724.0,1526.0,960.0
